"","term","E","P","A","instcodes"
"104","foolish",-1.275,-0.725,0.37," 10 010000000 000"
"105","forgiving",2.53,2.005,0.32," 10 010000000 000"
"106","friendly",3.04,2.38,1.455," 10 010000000 000"
"107","frightened",-1.81,-1.23,-0.255," 10 100000000 000"
"108","frustrated",-2.205,-1.345,-0.205," 10 100000000 000"
"109","furious",-1.73,0.22,1.78," 10 100010000 000"
"110","generous",3.055,2.155,1.07," 10 010000000 000"
"111","gentle",2.155,0.755,-0.985," 10 010000000 000"
"112","glad",2.84,2.22,1.56," 10 100000000 000"
"113","gleeful",2.165,1.485,1.71," 10 100000000 000"
"114","gloomy",-2.01,-1.44,-1.83," 10 110000000 000"
"115","glum",-1.925,-1.655,-2.1," 10 100000000 000"
"116","greedy",-1.76,-0.225,0.46," 10 010000000 000"
"117","grief_stricken",-2.495,-0.555,-1.805," 10 100000000 000"
"118","grouchy",-1.955,-0.905,-0.605," 10 010000000 000"
"119","gullible",-1.255,-1.675,-0.86," 10 010000000 000"
"120","happy",3.25,2.615,2.23," 10 100010000 000"
"121","hardworking",2.785,2.36,2.11," 10 010000000 000"
"122","heart_broken",-2.525,-0.915,-1.98," 10 100000000 000"
"123","heavy_hearted",-1.38,-0.845,-1.64," 10 100000000 000"
"124","helpful",2.905,2.435,1.165," 10 010000000 000"
"125","homesick",-2.255,-0.885,-1.8," 10 100000000 000"
"126","honest",3.16,2.395,-0.31," 10 010000000 000"
"127","horny",1.9,1.13,1.995," 10 010100000 000"
"128","horrified",-2.425,-0.74,0.32," 10 100000000 000"
"129","hostile",-1.62,-0.01,0.485," 10 110000000 000"
"130","hotheaded",-1.795,0.155,1.68," 10 010000000 000"
"131","humble",1.76,0.74,-1.045," 10 110000000 000"
"132","humiliated",-2.56,-1.11,-0.55," 10 100000000 000"
"133","hurt",-2.695,-1.635,-1.575," 10 100100000 000"
"134","idealistic",1.11,0.55,0.385," 10 010000000 000"
"135","ill_at_ease",-1.71,-1.24,-1.06," 10 100000000 000"
"136","imaginative",2.575,2.065,1.155," 10 010000000 000"
"137","immature",-1.53,-1.04,1.23," 10 010000000 000"
"138","immoral",-1.855,-0.67,-0.16," 10 000100000 000"
"139","impatient",-1.51,-0.72,0.725," 10 100010000 000"
"140","inconsiderate",-2.53,-0.78,0.345," 10 010000000 000"
"141","indecisive",-1.56,-1.395,-1.27," 10 010000000 000"
"142","independent",2.48,2.665,1.35," 10 010000000 000"
"143","indignant",-0.8,-0.395,-0.42," 10 100000000 000"
"144","industrious",1.83,1.635,1.485," 10 010000000 000"
"145","infatuated",0.56,0.415,0.54," 10 000100000 000"
"146","inhibited",-0.55,-0.695,-0.72," 10 010000000 000"
"147","insecure",-1.97,-1.695,-1.76," 10 010000000 000"
"148","insensitive",-2.27,-0.74,-0.775," 10 010000000 000"
"149","insincere",-2.005,-1.22,-1.17," 10 010000000 000"
"150","intelligent",2.56,2.555,0.675," 10 010000000 000"
"151","intolerant",-2.26,-0.975,0.05," 10 010100000 000"
"152","introspective",1.475,0.68,-0.74," 10 010000000 000"
"153","introverted",-0.26,-1.185,-1.83," 10 010000000 000"
"154","irate",-1.655,0.09,1.355," 10 100000000 000"
"155","irked",-1.73,-0.665,0.255," 10 100000000 000"
"156","irritable",-1.84,-0.84,0.2," 10 010000000 000"
"157","irritated",-2.035,-0.565,0.025," 10 100000000 000"
"158","jealous",-1.765,-0.985,-0.635," 10 110000000 000"
"159","joyful",2.84,2.075,1.835," 10 100000000 000"
"160","joyless",-2.51,-1.825,-2.41," 10 100010000 000"
"161","jubilant",2.525,2.08,2.36," 10 100000000 000"
"162","kind",2.685,1.905,0.595," 10 010000000 000"
"163","lazy",-1.74,-1.8,-2.25," 10 010000000 000"
"164","lonely",-2.415,-2.005,-2.34," 10 100000000 000"
"165","lonesome",-2.14,-1.665,-2.35," 10 100000000 000"
"166","lovesick",-0.47,-0.66,-0.61," 10 100000000 000"
"167","lustful",0.5,0.8,1.15," 10 100000000 000"
"168","mad",-1.39,-0.005,0.73," 10 100010000 000"
"169","male",1.27,2.03,1.405," 10 001000000 000"
"170","masculine",0.745,1.84,1.585," 10 010000000 000"
"171","mature",2.485,2.04,0.48," 10 010100000 000"
"172","mean",-2.62,-0.55,0.395," 10 010000000 000"
"173","meek",-0.695,-1.315,-1.345," 10 010000000 000"
"174","melancholy",-1.105,-1.32,-1.38," 10 100000000 000"
"175","merry",2.39,1.94,1.48," 10 100000000 000"
"176","middle_aged",0.65,1.015,0.29," 10 001000000 000"
"177","mischievous",-0.18,0.835,1.21," 10 010000000 000"
"178","miserable",-2.78,-1.47,-1.915," 10 100000000 000"
"179","miserly",-1.715,-0.97,-0.985," 10 010000000 000"
"180","modest",1.375,0.445,-0.955," 10 010000000 000"
"181","mortified",-2.465,-1.495,-1.54," 10 100000000 000"
"182","mournful",-1.79,-0.9,-1.995," 10 100000000 000"
"183","moved",1.91,1.47,0.315," 10 100000000 000"
"184","naive",-1.04,-1.405,-1.335," 10 010000000 000"
"185","narrow_minded",-2.36,-1.395,-1.36," 10 010000000 000"
