"","term","E","P","A","instcodes"
"103","chauffeur",0.06,-0.3,-0.5," 11 010100000 000"
"104","cheerleader_(female)",1.265,0.79,2.805," 01 000010000 000"
"105","cheerleader_(male)",1.79,2.495,2.58," 10 000010000 000"
"106","chef",1.26,0.435,0.86," 11 010000000 000"
"107","chemical_engineer",1.1,0.95,0.255," 10 010000000 000"
"108","chicken",-2.695,-1.9,0.69," 11 100000000 000"
"109","chief_operations_officer",0.625,1.29,-1.15," 10 010000000 000"
"110","child",-0.12,-2.05,2.775," 11 100000010 000"
"111","child_of_unremarried_parent",-0.355,-1.15,-0.2," 11 000000010 000"
"112","childhood_friend",1.1,0.33,0.64," 11 100000000 000"
"113","chinese",0.045,1.04,0.135," 11 100100000 000"
"114","chum",1.9,1.46,0," 11 100000000 000"
"115","civil_engineer",0.64,0.52,-0.05," 10 010000000 000"
"116","civil_servant",-0.74,1.09,-1.5," 11 001100000 000"
"117","classmate",0.62,0.49,1," 11 000010000 000"
"118","clergy",1.325,0.75,-1.65," 11 000000100 000"
"119","clergyman",1.725,1.46,-2.1," 11 000000100 000"
"120","clerical_worker",0.47,-1.1,0.035," 11 011010000 000"
"121","clerk",-0.08,-1.1,0.84," 11 011000000 000"
"122","clever_person",0.6,0.98,-0.2," 11 100000000 000"
"123","client",0.8,1.525,-0.5," 11 011000000 000"
"124","clod",-0.8,-0.95,1.26," 11 100000000 000"
"125","close_acquaintance",0.72,0.4,-0.15," 11 100000000 000"
"126","close_relative",0.555,0.695,-0.1," 11 000000010 000"
"127","clown",0.935,-0.17,1.35," 11 100000000 000"
"128","coach",1.59,2.075,-0.01," 11 010010000 001"
"129","coal_miner",0.19,-0.15,-0.7," 10 010000000 000"
"130","coed",-0.25,-0.3,2.375," 01 000010000 000"
"131","coed_(community_college)",-0.56,-0.9,2.605," 01 000010000 000"
"132","coed_(jr_high)",-0.24,-1.25,2.615," 01 000010000 000"
"133","colleague",0.48,0.3,0.41," 11 011111000 000"
"134","college_man",0.02,0.12,1.08," 10 000010000 000"
"135","college_student",-0.21,-0.15,1.59," 11 000010000 000"
"136","comedian",1.685,0.5,2.605," 11 110000000 000"
"137","commentator",1.56,1.56,-1.65," 11 010100000 000"
"138","commissioned_officer",0.495,1.295,0.5," 10 000100000 000"
"139","communist",-0.73,-0.35,0.73," 11 000100000 000"
"140","communist_party_member",0,0.455,0.9," 10 000100000 000"
"141","community_college_coed",-0.42,-0.3,1.97," 01 000010000 000"
"142","community_college_man",-0.44,-1.3,1.04," 10 000010000 000"
"143","computer_operator",0.97,0.2,1.325," 10 010000000 000"
"144","computer_programmer",1.215,0.745,1.46," 11 010010000 000"
"145","comrade",0.975,0.775,0.495," 11 100100000 000"
"146","con_artist",-2.505,-0.15,1.11," 11 101000000 000"
"147","con_man",-2.51,-0.18,1.1," 10 001000000 000"
"148","congressman",-0.59,2.245,0.04," 11 000100000 000"
"149","congressman/senator",-1.04,2.175,-1.6," 10 000100000 000"
"150","construction_contractor",0.35,0.64,0.325," 10 010000000 000"
"151","construction_laborer",0.445,-0.2,0.605," 11 010000000 000"
"152","consul_general",0.84,1.36,-0.9," 10 000100000 000"
"153","consumer",0.335,0.15,0.735," 11 010000000 000"
"154","cook",1.25,0.615,0.59," 11 110000000 000"
"155","corporate_director",0.4,2.035,-1.25," 11 010000000 000"
"156","counselor",1.675,1.21,-0.85," 11 111111100 000"
"157","cousin_(female)",0.28,-0.3,0.83," 01 000000010 000"
"158","cousin_(male)",0.18,0.02,0.73," 10 000000010 000"
"159","cousin_(second_female)",0.12,-0.8,0.28," 01 000000010 000"
"160","cousin_(second_male)",0.2,-0.3,0.33," 10 000000010 000"
"161","coward",-1.44,-2.3,-0.9," 11 100000000 000"
"162","cpa",1.165,0.715,0.27," 11 010000000 000"
"163","craftsman",1.78,1.84,-1.85," 11 010000000 000"
"164","crane_operator",0.455,0.28,0.625," 11 010000000 000"
"165","criminal",-2.575,-0.1,0.48," 11 001000000 000"
"166","cripple",-0.81,-2,-1.45," 11 100001000 000"
"167","crook",-2.685,0.19,0.44," 11 011000000 000"
"168","crybaby",-1.27,-2.4,1.02," 11 100000000 000"
"169","curious_person",0.1,0.34,1.73," 11 100000000 000"
"170","cursed_person",-1.68,-0.3,1.28," 11 100000000 000"
"171","customer",0.37,0.79,-0.35," 11 010000000 000"
"172","customs_officer",0.52,0.945,-0.7," 11 011000000 000"
"173","cynic",-1.59,-0.3,0.57," 11 100110000 000"
"174","dairy_products_worker",0.605,-0.8,-0.15," 11 010000000 000"
"175","daughter",0.72,-1.15,1.46," 01 000000010 000"
"176","daughter_(dutiful)",2.35,0.38,-1," 01 000000010 000"
"177","deaf_person",-0.72,-1.95,-1.95," 11 000001000 000"
"178","debater",0.34,0.84,0.65," 11 000110000 000"
"179","debtor",-0.965,-1.8,-0.75," 11 010000000 000"
"180","deckhand",0.33,-0.05,1.06," 11 010000000 000"
"181","decoy",-0.17,-0.15,1.02," 11 001100000 000"
