"","term","E","P","A","instcodes"
"171","doubt",-1.2,0.29,-0.72," 01 111111111 100"
"172","dress",0.01,-0.19,-0.09," 10 000001010 101"
"173","drug",-1.63,0.04,-0.98," 10 001001000 000"
"174","educate",0.48,0.46,0.1," 10 011111111 100"
"175","embarrass",-1.48,0.23,-0.73," 01 111111111 010"
"176","embrace",2.15,1.45,1.74," 10 100000011 001"
"177","employ",0.89,0.27,0.11," 10 010000000 000"
"178","emulate",1.78,1.66,1.64," 01 111111111 010"
"179","encourage",1.94,1.9,1.67," 10 111111111 100"
"180","enjoy",2.1,1.5,1.69," 01 111111111 100"
"181","enrage",-1.39,1.11,0.1," 01 111111111 100"
"182","enrapture",2.01,1.62,2.16," 01 111111111 000"
"183","ensnare",-2.85,0.51,-1.18," 01 010100000 000"
"184","entertain",1.44,1.18,1.34," 01 110110011 100"
"185","envy",-1.16,0.63,0.16," 01 111111111 010"
"186","escape",-1.09,-0.53,-1.34," 10 101100001 000"
"187","escort",1.13,0.65,0.56," 10 001100011 010"
"188","esteem",2.57,2.04,1.44," 01 111111111 100"
"189","evict",-1.45,1.06,-0.57," 10 011000000 000"
"190","examine",0.09,1.09,-0.29," 10 100001011 100"
"191","excite",0.62,1.31,1.33," 01 100000011 101"
"192","excuse",1.7,0.97,0.78," 10 111111111 000"
"193","execute",0.52,1.06,0.12," 10 001000000 001"
"194","exonerate",0.35,0.68,-0.13," 10 101100111 010"
"195","explain",0.49,0.61,0.32," 10 100100111 010"
"196","exploit",-2.14,0.92,-0.79," 01 110100011 000"
"197","extol",1.91,1.41,1.31," 10 111111111 010"
"198","face",0.99,0.22,0.63," 10 111010011 000"
"199","fail",-2.27,-0.22,-1.79," 10 000010000 000"
"200","fall_in_love_with",2.09,2.01,1.95," 01 000000001 000"
"201","fascinate",0.49,1.37,1.03," 01 100000011 000"
"202","fear",-1.23,0.77,-0.52," 01 111111111 000"
"203","feed",1.57,0.99,0.48," 10 100001010 101"
"204","feed_(parent)",2.71,2,1.36," 10 000000010 001"
"205","fight",-1.49,1.02,0.58," 10 101100011 001"
"206","fine",-1.48,0.41,-0.85," 10 001000010 000"
"207","fire_from_a_job",-1.59,0.78,-0.63," 10 010000000 000"
"208","flatter",-1.62,-0.03,-0.3," 10 111111111 000"
"209","flunk",-1.93,0.98,-0.89," 10 000010000 000"
"210","fluster",-1.23,0.39,-0.12," 01 111111111 000"
"211","foil",1.79,1.71,1.86," 01 001100000 010"
"212","follow",0.24,0.27,0.1," 10 101000011 000"
"213","fondle",1.65,1.42,1.35," 10 000000011 101"
"214","fool",-2.35,-0.08,-0.57," 01 111100011 000"
"215","forget",-1.25,-0.38,-1.3," 01 100011011 010"
"216","forgive",1.5,1.14,0.43," 01 100000111 100"
"217","forsake",-2.08,-0.41,-1.14," 01 100100110 000"
"218","frighten",-0.63,1.14,0.3," 01 101000111 100"
"219","frisk",-2.43,0.56,-1.18," 10 001000000 001"
"220","frustrate",-0.96,0.62,-0.28," 01 101100011 100"
"221","give_medical_treatment_to",1.52,1.18,0.51," 10 000001000 000"
"222","glare_at",-1.3,0.95,-0.46," 10 111111111 000"
"223","glorify",1.83,1.33,1.45," 10 000100100 010"
"224","go_with",0.74,0.05,0," 10 101000011 000"
"225","grab",-1.03,0.97,0.42," 10 101001011 001"
"226","gratify",1.4,1.4,1.04," 01 100100011 100"
"227","greet",1.76,0.86,1.63," 10 111111110 000"
"228","grieve_for",-1.39,0.36,-1.52," 01 000000110 000"
"229","grin_at",1.31,0.94,1.62," 10 110000011 000"
"230","grouse_at",-1.34,-0.24,-1.02," 10 111111111 000"
"231","guide",1.7,1.14,0.97," 10 111111111 000"
"232","harass",-2.07,1.1,-1.05," 10 101100011 000"
"233","harm",-1.74,0.64,-0.44," 10 101101011 100"
"234","hassle",-2.16,0.72,-0.32," 10 101100011 000"
"235","hate",-1.51,1.1,-1.04," 01 100100000 100"
"236","haunt",1.68,1.58,1.86," 01 100000000 010"
"237","have_sex_with",0.77,1.58,1.35," 10 000000001 101"
"238","heal",1.9,1.44,0.98," 10 000001110 100"
"239","help",2.07,1.8,1.36," 10 111111111 100"
"240","hit",-0.61,1.14,0.19," 10 101000011 101"
