"","term","E","P","A","instcodes"
"106","dependable",2.58,1.71,0," 10 010000000 000"
"107","dependent",-0.12,-1,-0.33," 10 010000000 000"
"108","depressed",-2.93,-2.66,-1.55," 10 100010000 000"
"109","desperate",-1.82,-1.79,0.03," 10 110000000 000"
"110","dignified",1.7,1.93,-0.52," 10 000100000 000"
"111","disagreeable",-1.5,-0.68,-0.09," 10 010000000 000"
"112","disappointed",-2.21,-1.66,-0.59," 10 100000000 000"
"113","discontented",-1.76,-1.45,-0.45," 10 100000000 000"
"114","discreet",0.94,1.15,-0.62," 10 010000000 000"
"115","disgusted",-1.34,0.1,0.21," 10 100010000 000"
"116","dishonest",-2.65,-0.76,0.29," 10 010100000 000"
"117","disobedient",-1.79,-0.21,0.61," 10 010000000 000"
"118","displeased",-1.52,-0.69,0.07," 10 100000000 000"
"119","disreputable",-1.71,-0.79,0.64," 10 010000000 000"
"120","disrespectful",-2.61,-1.15,0.21," 10 010000000 000"
"121","dissatisfied",-1.55,-0.79,0.24," 10 100000000 000"
"122","distressed",-2.28,-2.28,-0.72," 10 100000000 000"
"123","disturbed",-1.58,-1.12,-0.24," 10 110000000 000"
"124","divorced",-1.09,-0.65,0.53," 10 001000000 000"
"125","dogmatic",-0.55,-0.18,0.27," 10 010000000 000"
"126","dominant",-0.21,1.54,1.07," 10 010000000 000"
"127","domineering",-1,1.11,1.21," 10 010000000 000"
"128","doubtful",-0.38,-0.41,0.09," 10 000100000 000"
"129","downhearted",-2.37,-1.93,-1," 10 100000000 000"
"130","drowsy",-0.75,-0.96,-1.04," 10 000100000 000"
"131","drunken",-1.32,-1.74,0.53," 10 001100000 000"
"132","dull",-1.63,-1.74,-2.15," 10 000100000 000"
"133","earnest",1.71,1.11,0.43," 10 010000000 000"
"134","earthy",1.37,0.43,-0.37," 10 010000000 000"
"135","easygoing",2.62,1.38,0.44," 10 010000000 000"
"136","eccentric",0.14,0.37,0.11," 10 010000000 000"
"137","ecstatic",3.31,2.59,2.24," 10 100000000 000"
"138","educated",3.15,2.85,0.85," 10 001000000 000"
"139","efficient",2.54,2.14,1.39," 10 010000000 000"
"140","egotistical",-2,-0.21,1.21," 10 010000000 000"
"141","elated",2.3,1.41,1.37," 10 100000000 000"
"142","embarrassed",-2,-1.66,0.31," 10 100010000 000"
"143","emotional",1.04,0.31,0.5," 10 110000000 000"
"144","employed",2.79,2.08,0.42," 10 001000000 000"
"145","empty",-2.9,-2.66,-1.41," 10 000100000 000"
"146","energetic",2.13,1.78,1.72," 10 010000000 000"
"147","enthusiastic",2.74,1.97,2.03," 10 110000000 000"
"148","envious",-2.07,-1.62,-0.03," 10 100000000 000"
"149","excited",2.72,1.66,2.22," 10 100010000 000"
"150","experienced",2.13,1.83,0.04," 10 001000000 000"
"151","extravagant",0.21,1.06,1.12," 10 000100000 000"
"152","extroverted",1.24,1.22,1.41," 10 010000000 000"
"153","faithful",3.04,1.96,0.29," 10 010000000 000"
"154","fearful",-2.16,-1.65,-0.42," 10 100000000 000"
"155","fed_up",-2,-0.56,0.22," 10 100000000 000"
"156","female",1.63,1.07,0.56," 10 001000000 000"
"157","feminine",1.67,0,0.22," 10 010000000 000"
"158","fickle",-1.35,-0.74,0.45," 10 010000000 000"
"159","finicky",-0.89,-0.36,0.14," 10 010000000 000"
"160","flexible",2.14,1.14,1.12," 10 010000000 000"
"161","flustered",-1.48,-1.52,0.21," 10 100010000 000"
"162","foolish",-1.36,-1.11,1.32," 10 010000000 000"
"163","forgetful",-1.59,-1.68,-1.29," 10 010000000 000"
"164","forgiving",2.53,1.59,-0.18," 10 010000000 000"
"165","friendly",3.39,1.93,1.32," 10 010000000 000"
"166","frightened",-1.87,-1.37,0.09," 10 100000000 000"
"167","frivolous",-0.61,-0.57,0.83," 10 000100000 000"
"168","frustrated",-1.93,-1.59,-0.07," 10 100000000 000"
"169","furious",-2,1.14,1.21," 10 100010000 000"
"170","generous",2.43,1.18,0.14," 10 010000000 000"
"171","gentle",2.61,0.54,-1.32," 10 010000000 000"
"172","giddy",0.03,-0.63,1.63," 10 010000000 000"
"173","glad",2.31,1.41,1.19," 10 100000000 000"
"174","gloomy",-1.73,-2,-1.38," 10 110000000 000"
"175","good",2.22,0.96,-0.25," 10 001000000 000"
"176","gossipy",-1.91,-0.44,0.85," 10 010100000 000"
"177","grateful",2.56,0.89,-0.31," 10 100000000 000"
"178","greedy",-2.25,0,0.47," 10 010000000 000"
"179","grief_stricken",-2.88,-1.69,-1.69," 10 100000000 000"
"180","grouchy",-2.31,-0.69,0.73," 10 010000000 000"
"181","guilty",-1.86,-1.36,-0.25," 10 101000000 000"
"182","gullible",-1.59,-2.33,-0.44," 10 010000000 000"
"183","happy",3.07,2.59,1.93," 10 100010000 000"
"184","hassled",-2,-1,0.18," 10 000100000 000"
