"","term","E","P","A","instcodes"
"104","new_year's_eve",1.73,1.09,1.47," 01 100000000 000"
"105","news_stand",1.16,-0.47,0.63," 10 010000000 000"
"106","office",-0.21,0.13,-1.16," 10 011011100 100"
"107","outdoors",1.33,1.24,1.66," 10 100000000 100"
"108","paddywagon",-0.16,1.27,0.71," 10 001000000 001"
"109","palace",0.94,1.53,-0.65," 10 000100010 000"
"110","parade",1.32,0.91,1.71," 11 100100000 000"
"111","parlor",0.8,0.25,0.82," 10 000000010 100"
"112","party",1.66,1.21,1.93," 01 100000001 000"
"113","pilgrimage",0.95,1.18,0.38," 01 000000100 000"
"114","ping_pong_tournament",1.55,1.32,1.84," 11 100000000 000"
"115","planetarium",1.56,0.92,0.7," 10 000010000 000"
"116","pool_hall",1.87,1.13,1.85," 10 010000000 000"
"117","preparatory_school",-0.78,-0.08,-1.48," 10 000010000 000"
"118","press_conference",0.51,0.48,1.89," 01 011100000 000"
"119","prison",-1.46,0.92,-1.55," 10 001000000 100"
"120","pub",0.05,-0.05,0.81," 10 100000000 000"
"121","reformatory",-1.02,-0.08,-1," 10 001000000 000"
"122","refuse_station",-2.1,-0.04,-1.29," 10 100000000 000"
"123","repair_shop",0.28,0.52,0.27," 10 010000000 100"
"124","restaurant_(japanese)",1.02,0.76,1.21," 10 010000000 000"
"125","sermon",-0.38,-0.25,-0.94," 01 000000100 000"
"126","shanty",-0.36,-1.34,-0.59," 10 100000000 100"
"127","ship",0.92,0.75,0.45," 10 010000000 000"
"128","shopping_center",1.69,1.44,1.88," 10 010000000 100"
"129","sidewalk",0.96,-0.09,-0.17," 10 100000000 100"
"130","siesta",1.94,0.38,-0.94," 01 100000000 100"
"131","slaughterhouse",-1.24,0.32,-0.77," 10 010000000 000"
"132","spa",1.67,1.13,1.34," 10 010000000 000"
"133","sports_field",1.53,1.57,2.08," 10 100010000 000"
"134","stage",1.69,1.01,1.16," 10 000010000 000"
"135","student_union",1.44,0.36,1.8," 10 000010000 000"
"136","subsidiary",0.6,-0.7,0.95," 10 010000000 000"
"137","suburb",1.21,0.6,0.22," 10 100000000 100"
"138","subway",0.39,0.44,0.11," 10 100000000 100"
"139","tenement",0.09,0.23,0.63," 10 000000010 100"
"140","textile_mill",-0.49,0.34,-0.05," 10 010000000 000"
"141","train",0.44,1.38,0.86," 10 110000000 100"
"142","train_station",-0.75,0.4,0.94," 10 010000000 000"
"143","university",1.47,2.07,1.59," 10 000010000 000"
"144","village",1.37,-0.38,-0.43," 10 100000000 000"
"145","waiting_room",-0.81,-0.93,-1.57," 10 001001000 100"
"146","warehouse",-0.58,0.54,-1.31," 10 010000000 000"
"147","wedding",1.95,1.53,1.97," 01 000000111 000"
"148","welfare_office",0.24,-0.38,-0.24," 10 001000000 000"
"149","whorehouse",-2.14,-0.91,0.15," 10 010000001 001"
"150","wilderness",-0.59,0,-1.8," 10 100000000 100"
