"","term","E","P","A","instcodes"
"359","mentor",1.57,1.21,0.98," 11 011111100 000"
"360","miser",-1.72,-0.99,-0.76," 11 100000000 000"
"361","miss",1.28,-0.42,1.53," 01 100000001 000"
"362","missionary",-0.39,0.06,-1.28," 11 000000100 000"
"363","mistress",1.45,0.96,1.35," 01 000000001 001"
"364","moron",-0.9,-2.27,-1.59," 11 100000000 000"
"365","moslem",0.25,-0.09,-1," 11 000000100 000"
"366","mother",3.52,2.69,1.39," 01 000000010 001"
"367","mother_in_law_(maternal)",0.97,0.81,-0.14," 01 000000010 000"
"368","mother_in_law_(paternal)",0.57,0.8,-0.7," 01 000000010 000"
"369","mourner",0.14,-0.34,-2.07," 11 000000100 100"
"370","musician",2.12,1.23,1.02," 11 010010000 000"
"371","negotiator",0.6,1.23,1.14," 11 010100000 000"
"372","neighbor",0.76,0.11,0.48," 11 100000000 000"
"373","nephew",1.3,-0.07,1.92," 10 000000010 000"
"374","neurotic",-1,-1,-0.56," 11 000001000 000"
"375","newcomer",0.98,-0.03,0.6," 11 100000000 000"
"376","newscaster",2.05,1.35,1.91," 11 010100000 000"
"377","niece_(maternal)",1.41,-0.66,1.87," 01 000000010 000"
"378","niece_(paternal)",1.36,-0.35,1.81," 01 000000010 000"
"379","night_watchman",0.48,0.35,-0.76," 10 011000000 000"
"380","nobody",0.16,-1.15,-0.21," 11 100000000 000"
"381","non_commissioned_officer",1.06,1.29,1.26," 11 000100000 000"
"382","nonconformist",1.43,0.79,0.57," 11 100000000 000"
"383","north_korean",0.58,0.14,0.34," 11 000100000 000"
"384","novice",1.2,-0.17,1.72," 11 011111101 000"
"385","nurse",1.79,0.72,1.15," 11 000001000 001"
"386","nursery_school_student",1.75,-1.06,2.7," 11 000010000 001"
"387","nursery_school_teacher",2.25,0.79,2.77," 11 000010000 001"
"388","office_clerk",0.56,-0.42,0," 11 010000000 000"
"389","old_fogy",-1.64,-0.35,-1.6," 11 100000000 000"
"390","old_maid",-0.75,-0.71,-1.78," 01 000000010 000"
"391","olympian",1.71,1.93,2.26," 11 100000000 000"
"392","ophthalmologist",1.04,0.91,-0.43," 11 000001000 000"
"393","opponent",0.56,1.39,1.11," 11 100100000 000"
"394","optimist",2.63,1.77,2.44," 11 100000000 000"
