"","term","E","P","A","instcodes"
"455","nut",0.225,-0.25,1.225," 11 100000000 000"
"456","nymph",0.53,-0.575,1.565," 01 000000001 000"
"457","oddball",-0.29,-0.635,-0.025," 11 100000000 000"
"458","ogre",-2.175,1.785,0.055," 11 100000000 000"
"459","old_fogy",-0.625,-0.685,-2.09," 11 100000000 000"
"460","old_maid",0.385,-0.905,-1.73," 01 000000010 000"
"461","old_timer",1.405,-0.61,-1.965," 11 100000000 100"
"462","onlooker",0.015,-1.2,-0.76," 11 100000001 000"
"463","orphan",0.005,-1.315,1.01," 11 000000010 000"
"464","outlaw",-1.93,0.895,1.06," 11 001000000 000"
"465","outpatient",0.37,-0.62,-0.575," 11 000001000 000"
"466","outsider",-0.185,-0.63,0.015," 11 100000000 000"
"467","pal",2.285,1.015,1.135," 11 100000000 000"
"468","palm_reader",-0.58,-0.555,-0.76," 11 010000000 000"
"469","pansy",-1.125,-1.705,0.07," 10 000000001 000"
"470","paranoid",-1.52,-1.47,-0.025," 11 100001000 000"
"471","parent",2.17,2.145,-0.64," 11 000000010 001"
"472","parking_attendant",0.235,-0.315,-0.195," 11 010000000 000"
"473","patient",0.165,-1.635,-0.875," 11 000001000 001"
"474","patrolman",0.71,1.41,0.745," 11 001000000 001"
"475","pawnbroker",-0.25,0.145,-0.355," 11 010000000 000"
"476","peeping_tom",-2.08,-0.955,0.945," 10 001000001 000"
"477","pest",-1.775,-0.51,1.765," 11 100000000 000"
"478","phony",-2.075,-1.425,0.48," 11 100000000 000"
"479","photographer",0.995,0.45,0.64," 11 010000000 000"
"480","physician",1.735,1.765,-0.41," 11 000001000 001"
"481","pickpocket",-2.12,-0.495,1.17," 11 001000000 000"
"482","pickup",-0.475,-0.405,1.14," 11 000000001 000"
"483","pimp",-2.145,0.87,1.5," 10 011000001 000"
"484","pinhead",-1.225,-1.37,0.475," 11 100000000 000"
"485","pipsqueak",-0.905,-1.77,0.615," 11 100000000 000"
"486","plainclothesman",0.61,0.77,0.075," 11 001000000 000"
"487","playboy",0,0.62,2.02," 10 100000001 000"
"488","playmate",1.995,0.365,1.795," 11 100000000 000"
"489","plumber",0.68,0.145,-0.315," 11 010000000 000"
"490","policeman",0.8,1.46,0.34," 10 001000000 001"
"491","porno_star",-0.805,-0.22,2.045," 11 010000001 001"
"492","postmaster",1.285,0.215,-0.75," 11 010000000 000"
"493","pothead",-0.74,-0.985,1.06," 11 100000000 000"
"494","practical_nurse",1.315,0.665,-0.065," 11 000001000 001"
"495","prey",-0.5,-0.87,0.275," 11 100000000 001"
"496","principal",0.765,1.3,-0.815," 11 000010000 000"
"497","prisoner",-1.385,-1.04,0.2," 11 001000000 000"
"498","probation_officer",0.615,1.275,0.075," 11 001000000 000"
"499","probationer",0.49,1.26,-0.33," 11 001000000 000"
"500","proctor",-0.11,1.01,-0.6," 11 000010000 000"
"501","prodigy",1.59,1.04,1.04," 11 000010000 000"
"502","professor",1.055,1.14,-0.565," 11 000010000 000"
"503","prosecuting_attorney",-0.115,1.74,0.395," 11 001000000 001"
"504","prostitute",-1.17,-0.92,1.525," 01 010000001 001"
"505","prude",-0.75,-0.655,-1.035," 11 000000001 000"
"506","psychiatrist",1.025,1.305,-0.44," 11 000001000 000"
"507","psychoanalyst",0.775,1.025,-0.68," 11 000001000 000"
"508","psychologist",0.775,1.035,-0.395," 11 000011000 000"
"509","psychopath",-1.89,0.01,1.37," 11 001001000 000"
"510","psychotic",-1.625,-0.635,0.49," 11 000001000 000"
"511","punk",-1.485,-1.285,1.55," 10 100000000 000"
"512","pupil",0.805,-0.76,1.59," 11 000010000 000"
"513","puritan",0.125,0.175,-0.86," 11 000000101 000"
"514","pusher",-2.77,1.105,1.265," 11 101000000 000"
"515","quack",-1.595,-0.575,0.355," 11 000001000 000"
"516","quarterback",0.645,1.605,2.18," 10 010010000 001"
"517","queer",-1.59,-1.115,0.525," 11 000000001 000"
"518","racketeer",-1.255,1.74,1.27," 11 011000000 000"
"519","railroad_conductor",0.815,0.38,-0.28," 11 010000000 000"
"520","rascal",-0.525,0.05,2.335," 11 100000000 000"
"521","rat",-1.645,-0.46,1.165," 11 100000000 000"
"522","rattlebrain",-0.695,-1.29,0.57," 11 100000000 000"
"523","real_estate_agent",0.005,0.79,0.75," 11 010000000 000"
"524","receptionist",0.9,-0.435,0.205," 11 011001000 000"
"525","referee",0.365,1.59,0.625," 11 010010000 001"
"526","registered_nurse",1.78,0.95,0.115," 11 000001000 001"
"527","relation",1.365,0.78,-0.15," 11 000000010 000"
"528","reporter",0.16,1.095,2.01," 11 010100000 000"
"529","retardate",-0.34,-1.355,-0.31," 11 000001000 000"
"530","ringleader",-0.185,2.01,1.15," 11 001000000 000"
"531","rival",-0.645,1.385,1.375," 11 100100001 000"
"532","rogue",-1.085,0.26,1.545," 10 100000000 000"
"533","rookie_cop",0.88,-0.1,1.63," 11 001000000 001"
"534","roomer",0.43,-0.225,0.35," 11 010000000 000"
"535","roommate",0.765,0.235,1.11," 11 000010000 000"
"536","roughneck",-1.775,1.265,1.995," 11 100000000 000"
"537","rowdy",-0.725,0.315,1.75," 11 100000000 000"
"538","ruffian",-1.625,0.725,1.94," 11 100000000 000"
"539","runaway",-0.54,-0.935,1.34," 11 001000010 000"
"540","safecracker",-1.315,0.705,0.715," 11 001000000 000"
"541","sales_clerk",0.565,-0.27,0.02," 11 010000000 000"
"542","salesgirl",0.78,-0.435,1.15," 01 010000000 000"
"543","saleslady",0.76,-0.415,-0.255," 01 010000000 000"
"544","salesman",-0.06,0.21,1.205," 10 010000000 000"
"545","saleswoman",0.505,0.09,0.275," 01 010000000 000"
"546","saloon_keeper",0.4,0.59,0.2," 11 010000000 000"
"547","saphead",-0.87,-1.085,-0.095," 11 100000000 000"
"548","scamp",-0.775,-0.615,1.215," 11 100000000 000"
"549","scapegoat",-0.73,-1.415,0.035," 11 100100000 000"
"550","scatterbrain",-0.56,-1.295,0.75," 11 100000000 000"
"551","scholar",1.455,0.77,-0.105," 11 000010000 000"
"552","schoolboy",0.77,-0.85,1.995," 10 000010000 000"
"553","schoolgirl",1.185,-0.69,1.765," 01 000010000 000"
"554","schoolmate",1.51,0.36,1.43," 11 000010000 000"
"555","schoolteacher",1.14,1.33,0.075," 11 000010000 000"
"556","scoundrel",-1.92,-0.385,0.595," 11 100000000 000"
"557","scoutmaster",1.405,1.185,-0.065," 10 100000000 000"
"558","screwball",-0.54,-0.655,0.915," 11 100000000 000"
"559","scrooge",-1.795,0.16,-1.825," 11 110000000 000"
"560","secretary",0.95,-0.475,0.81," 11 011100000 000"
"561","secretary",0.935,-0.135,0.5," 11 011100000 000"
"562","senior",1.48,1.255,0.55," 11 000010000 000"
"563","servant",0.715,-0.945,-0.79," 11 010000000 000"
"564","sexpot",-0.41,0.035,2.055," 01 000000001 000"
"565","sharpie",0.01,0.92,1.135," 11 100000000 000"
"566","sheriff",0.6,1.9,-0.135," 11 001000000 001"
"567","shoe_repairman",0.625,-0.47,-0.965," 11 010000000 000"
"568","shoplifter",-1.975,-1.03,1.505," 11 011000000 000"
"569","shrew",-1.21,0.07,-0.16," 01 100000000 000"
"570","shrimp",0,-2.05,-0.33," 11 100000000 000"
"571","shut_in",-0.175,-1.925,-1.565," 11 000001010 000"
"572","shyster",-1.26,0.235,0.085," 11 001000000 000"
"573","sibling",1.635,0.055,1.81," 11 000000010 000"
"574","sidekick",0.73,-0.29,0.9," 11 100000000 000"
"575","simpleton",-0.1,-1.165,-0.055," 11 100000000 000"
"576","sinner",-1.4,-0.805,0.81," 11 000000100 000"
"577","sissy",-1.15,-1.735,0.105," 11 100000000 000"
"578","sister",1.73,0.55,1.53," 01 000000010 000"
"579","sister_(my)",2.175,0.43,1.31," 01 000000010 000"
"580","sister_in_law",0.99,-0.1,0.665," 01 000000010 000"
"581","skeptic",-0.52,-0.34,0.035," 11 100110100 000"
"582","slave",-1.26,-2.1,0.01," 11 010100001 101"
"583","slave_driver",-2.55,2.22,1.305," 11 010100000 001"
"584","sleuth",0.355,0.99,0.26," 11 001000000 000"
"585","slob",-1.64,-1.3,-0.15," 11 100000000 000"
"586","sluggard",-1.15,-0.385,-0.145," 11 100000000 000"
"587","slut",-1.92,-0.855,1.495," 01 000000001 001"
"588","smart_aleck",-1.595,-0.845,1.625," 11 100000000 000"
"589","sneak",-1.79,-0.55,0.55," 11 100000000 000"
"590","snob",-2.14,-0.04,0.01," 11 100000000 000"
"591","snoop",-1.78,-0.465,0.075," 11 100000000 000"
"592","snot",-1.835,-0.605,1.16," 11 100000000 000"
"593","social_worker",1.475,0.65,0.69," 11 001001000 000"
"594","son",1.61,0.325,1.775," 10 000000010 000"
"595","son_in_law",1.5,0.76,1.24," 10 000000010 000"
"596","sophisticate",0.245,0.775,0.255," 11 100000001 000"
"597","sophomore",0.785,-0.11,1.405," 11 000010000 000"
"598","sorehead",-1.45,-0.615,0.76," 11 100000000 000"
"599","specialist",1.36,1.795,-0.19," 11 011011000 000"
"600","spectator",0.7,-0.485,0.88," 11 110000000 000"
"601","speeder",-0.885,0.115,2.07," 11 001000000 000"
"602","spendthrift",-0.36,-0.13,0.29," 11 010000000 000"
"603","spinster",-0.09,-0.79,-1.125," 01 000000010 000"
"604","spoilsport",-1.515,-0.685,0.52," 11 100000000 000"
"605","sponger",-1.3,-0.985,0.51," 11 100000000 000"
"606","spouse",1.89,1.05,0.88," 11 000000011 000"
"607","spy",-0.235,1.305,0.75," 11 000100000 000"
"608","square",-0.225,-0.56,-0.74," 11 100000000 000"
"609","squirt",-0.655,-1.59,1.165," 11 100000000 000"
"610","star",0.6,1.725,1.37," 11 010010000 000"
"611","starlet",0.555,0.115,1.92," 01 010000000 000"
"612","state_trooper",0.375,1.74,0.645," 11 001000000 001"
"613","statistician",0.16,0.195,-0.43," 11 010010000 000"
"614","stenographer",0.4,-0.48,0.03," 11 011000000 000"
"615","stepbrother",0.5,0.2,0.64," 10 000000010 000"
"616","stepdaughter",0.285,-0.325,1.1," 01 000000010 000"
"617","stepfather",-0.07,0.775,-0.53," 10 000000010 000"
"618","stepmother",0.165,0.48,-0.37," 01 000000010 000"
"619","stepsister",0.66,-0.27,0.705," 01 000000010 000"
"620","stepson",0.655,0.005,1.115," 10 000000010 000"
"621","stewardess",1.325,0.245,1.29," 11 010000000 001"
"622","stool_pigeon",-1.515,-0.76,0.38," 11 001000000 000"
"623","storyteller",1.47,0.33,-0.485," 11 100000000 000"
"624","straight",0.675,0.245,0.03," 11 000000001 001"
"625","stranger",0.095,-0.075,-0.06," 11 100000000 000"
"626","street_musician",1.385,-0.395,0.81," 11 010000000 000"
"627","streetwalker",-0.885,-0.645,0.985," 01 011000001 001"
"628","stripper",-0.605,-0.62,2.39," 01 010000001 000"
"629","student",1.26,-0.11,1.885," 11 000010000 000"
"630","stuffed_shirt",-1.44,-0.355,-0.33," 11 100000000 000"
"631","subordinate",0.255,-0.89,0.02," 11 011100000 000"
"632","sucker",-0.86,-1.74,0.075," 11 100000000 000"
"633","superior",0.485,1.825,-0.51," 11 011100100 000"
"634","superstar",0.985,1.98,1.775," 11 110000000 000"
"635","supervisor",0.255,1.775,-0.385," 11 011111100 000"
"636","surgeon",1.725,1.99,-0.225," 11 000001000 001"
"637","suspect",-0.585,-0.56,0.215," 11 001000000 000"
"638","sweetheart",2.53,1.155,1.2," 11 000000001 000"
"639","swinger",0.35,0.375,2.48," 11 000000001 001"
"640","tackle",0.59,2.42,2.185," 10 010010000 001"
"641","tailor",0.94,-0.57,-1.04," 11 010000000 000"
"642","taxi_driver",0.255,-0.275,0.395," 11 010000000 000"
"643","teacher",1.105,1.215,-0.125," 11 000010000 000"
"644","teammate",1.39,1.175,1.465," 11 010111000 001"
"645","tease",-1.05,-0.08,1.765," 11 100000001 000"
"646","technician",0.935,0.745,0.41," 11 010001000 000"
"647","teenybopper",0.365,-0.79,2.545," 01 100000000 000"
"648","teetotaler",0.15,-0.08,-0.29," 11 100000000 000"
"649","telephone_operator",0.435,0.13,0.415," 11 010000000 000"
"650","tenant",0.55,-0.745,-0.215," 11 010000000 000"
"651","textile_worker",0.335,-0.59,-0.245," 11 010000000 000"
"652","thief",-2.54,0.44,0.705," 11 011000000 000"
"653","thug",-2.14,0.895,0.77," 11 101000000 001"
"654","tightwad",-1.14,0.03,-0.94," 11 110000000 000"
"655","tomboy",0.67,0.51,2.135," 01 100000000 000"
"656","topless_dancer",-0.37,-0.26,2.465," 01 010000001 000"
"657","tot",1.225,-1.8,2.415," 11 000000010 001"
"658","tough",-1.185,1.56,1.795," 10 100000000 100"
"659","townsman",0.585,0.375,-0.57," 11 000100000 000"
"660","trainee",0.59,-1.015,0.55," 11 011111100 000"
"661","traitor",-2.56,-0.07,0.485," 11 100100000 000"
"662","tramp",-1.175,-1.045,-0.105," 11 100000000 000"
"663","troublemaker",-2.13,0.315,1.625," 11 100000000 000"
"664","truant",-0.97,-0.145,0.965," 11 000010000 000"
"665","truck_driver",0.485,0.66,1.065," 11 010000000 000"
"666","true_love",2.66,1.735,0.665," 11 000000001 000"
"667","turncoat",-1.92,-0.34,0.255," 11 100100000 000"
"668","tutor",1.225,0.98,-0.345," 11 000010000 000"
"669","tv_repairman",0.86,0.38,-0.03," 11 010000000 000"
"670","typist",0.635,-0.605,0.8," 11 011011000 000"
"671","uncle",1.33,0.82,-0.395," 10 000000010 000"
"672","underdog",0.61,-0.825,0.22," 11 100100000 000"
"673","undergraduate",0.935,-0.735,1.6," 11 000010000 000"
"674","undertaker",-0.27,-0.05,-1.37," 11 010000000 000"
"675","urchin",-0.25,-0.785,0.285," 11 100000010 000"
"676","v.i.p.",0.385,1.85,-0.325," 11 011100000 000"
"677","vagabond",-0.8,-1.11,-0.555," 11 100000000 000"
"678","vagrant",-1.195,-1.605,-0.37," 11 110000000 000"
"679","vamp",-0.87,-0.075,1.24," 01 000000001 000"
"680","vampire",-2.005,1.665,0.085," 11 100000001 001"
"681","vandal",-2.445,0.195,1.535," 11 011000000 000"
"682","veterinarian",1.76,1.11,-0.1," 11 000001000 000"
"683","victim",-0.1,-1.83,-0.53," 11 101000001 000"
"684","vigilante",-1.56,0.79,1.05," 11 001000000 001"
"685","villain",-2.21,1.105,0.945," 11 001000000 000"
"686","virgin",0.79,-0.015,0.305," 01 000000001 000"
"687","visitor",1.23,0.11,-0.035," 11 100000000 000"
"688","vixen",-0.16,0.205,1.52," 01 100000001 000"
"689","wage_earner",0.92,-0.21,-0.105," 11 010000000 000"
"690","waif",0.205,-1.57,0.735," 11 100000000 000"
"691","waiter",0.885,-0.2,0.495," 11 010000000 000"
"692","waiter",0.625,-0.155,-0.02," 11 010000000 000"
"693","waitress",0.995,-0.32,0.625," 01 010000000 000"
"694","wallflower",-0.485,-1.66,-0.98," 01 100000000 000"
"695","warden",-0.06,1.785,-0.535," 11 001000000 000"
"696","watchman",1.145,0.245,-1.04," 10 011000000 000"
"697","weakling",-0.54,-2.105,-0.625," 11 100000000 000"
"698","weirdo",-1.115,-0.645,0.37," 11 100000000 000"
"699","welder",0.645,0.575,0.53," 11 010000000 000"
"700","wench",-0.855,-0.46,0.925," 01 100000001 000"
"701","whiz_kid",0.985,1.21,1.315," 11 000010000 000"
"702","whore",-1.525,-1.035,1.82," 01 011000001 001"
"703","widow",0.595,-0.78,-1.145," 01 000000010 000"
"704","widower",0.565,-0.315,-1.265," 10 000000010 000"
"705","wife",1.995,1.025,1.015," 01 000000011 001"
"706","windbag",-1.205,-0.755,0.24," 11 100000000 000"
"707","winner",1.36,2.155,1.55," 11 100100000 000"
"708","wino",-1.475,-2.04,-1.295," 11 100000000 000"
"709","wit",1.3,0.6,1.195," 11 100000000 000"
"710","witch",-1.57,1.1,-0.255," 01 100000000 000"
"711","witness",0.72,1.09,-0.125," 11 001000000 000"
"712","wizard",0.775,1.715,-0.45," 11 000110100 000"
"713","woman",2.035,0.56,0.985," 01 100000001 000"
"714","worker",1.67,0.545,0.5," 11 010000000 010"
"715","workman",0.94,0.495,0.015," 10 010000000 000"
"716","wretch",-1.33,-0.605,-0.5," 11 100000000 000"
"717","wrongdoer",-1.765,-0.18,0.415," 11 100000000 000"
"718","yokel",-0.24,-0.455,-0.22," 11 100000000 000"
"719","youngster",1.265,-0.735,2.35," 11 100000010 000"
"720","youth",0.915,0.1,2.595," 11 100000010 000"
"721","zombie",-1.435,-1.685,-1.485," 11 100000000 000"
