"","term","E","P","A","instcodes"
"330","used_car_lot",0.4,0.12,0.06," 10 010000000 000"
"331","vacation",3.1,1.93,1.51," 01 100000000 100"
"332","village",1.71,-0.14,-0.56," 10 100000000 000"
"333","waiting_room",0.23,-0.16,-0.7," 10 001001000 100"
"334","wall_street",0.29,2.57,1.22," 10 110000000 000"
"335","warehouse",0.27,0.46,-0.68," 10 010000000 000"
"336","waterbed",1.54,0.32,1.11," 10 000000001 101"
"337","wedding",3.06,1.63,0.28," 01 000000111 000"
"338","welfare_office",0.2,0.51,0.04," 10 001000000 000"
"339","wharf",0.61,0.23,-0.18," 10 010000000 100"
"340","white_house",1.15,1.88,0.36," 10 000100000 000"
"341","whorehouse",-1.68,0.4,1.6," 10 010000001 001"
"342","wilderness",1.77,1.46,-0.55," 10 100000000 100"
"343","worship_service",2.16,1.47,-0.44," 01 000000100 000"
"344","yacht",2.01,1.62,1.16," 10 100000000 100"
"345","zoo",1.12,0.34,0.39," 10 100000000 000"
