"","term","E","P","A","instcodes"
"105","living_room",1.95,0.1,-0.82," 10 000000010 100"
"106","locker_room",0.17,0.95,2.01," 10 100010000 000"
"107","lovers_lane",1.56,0.98,0.26," 10 000000001 001"
"108","luncheon",1.16,0.23,0.15," 01 110110000 000"
"109","luncheonette",0.44,0.36,-0.08," 10 010000000 000"
"110","lunchroom",1.14,0.42,1.61," 10 010010000 100"
"111","marriage_counselor's_office",-0.43,-0.34,-0.59," 11 000000101 100"
"112","massage_parlor",1.8,0.37,-0.44," 10 010000001 001"
"113","maternity_ward",1.18,1,0.67," 10 000001000 000"
"114","mealtime",1.32,1.28,0.23," 01 100000010 100"
"115","meeting",1.15,1.05,0.39," 10 111111100 000"
"116","memorial_service",0.29,0.38,-1.98," 01 000000100 000"
"117","men's_room",0.79,0.66,0.07," 10 100000000 101"
"118","mental_hospital",-1.05,-0.67,-0.2," 10 000001000 001"
"119","military_base",1.25,1.86,1.52," 10 000100000 001"
"120","military_boot_camp",-0.2,1.67,1.92," 10 000100000 011"
"121","mob",-1.08,2.23,2.5," 01 100000000 001"
"122","mobile_home",-0.92,-0.89,-0.38," 10 000000010 100"
"123","motel_room",0.2,-0.33,0.17," 10 100000011 101"
"124","museum",2.03,1.5,-1.64," 10 100010000 100"
"125","new_year's_eve",2.46,2.12,2.86," 01 100000000 000"
"126","nightclub",2,2.36,3.24," 10 010000001 000"
"127","nursery_school",1.89,0.93,1.58," 10 010000010 001"
"128","nursing_home",-0.14,-0.75,-2.2," 10 010001000 101"
"129","office",1.02,1.14,0.83," 10 011011100 100"
"130","operating_room",0.69,1.69,1.23," 10 000001000 001"
"131","orgy",0.56,1.41,2.33," 01 000000001 001"
"132","parade",2.17,1.85,2.41," 11 100100000 000"
"133","party",1.89,1.89,2.24," 01 100000001 000"
"134","peacetime",1.71,0.51,-0.19," 01 000100000 000"
"135","penitentiary",-0.47,0.89,0.47," 10 001000000 100"
"136","pizzeria",2.12,1.26,1.83," 10 010000000 000"
"137","playground",2.28,1.02,2.38," 10 100000000 001"
"138","police_station",0.53,1.88,1.88," 10 001000000 000"
"139","pool_hall",0.8,0.27,1.49," 10 010000000 000"
"140","poorhouse",-0.53,-0.71,-0.34," 10 100000000 100"
"141","post_office",1.31,0.85,0.9," 10 100000000 000"
"142","prayer_meeting",1.37,1.41,-1.48," 01 000000100 000"
"143","press_conference",0.12,1.24,1.47," 01 011100000 000"
"144","prison",-2.33,0.18,-0.08," 10 001000000 100"
"145","psychiatrist's_office",-0.1,0.08,-1.41," 10 000001000 000"
"146","quiz",-0.75,0.13,-0.58," 01 000010000 000"
"147","reception",1.26,0.82,0.86," 01 010010100 000"
"148","refreshment_stand",1.7,0.46,0.62," 10 010000000 000"
"149","resort",2.4,1.07,0.12," 10 010000000 000"
"150","restaurant",1.28,0.92,1.35," 10 010000000 000"
"151","retirement_home",-0.43,-0.85,-1.9," 10 010001010 000"
"152","riot",-1.5,1.79,2.54," 01 101100000 001"
"153","saloon",1.03,1.22,0.83," 10 010000000 000"
"154","sauna",1.6,0.49,-1.11," 10 010000000 100"
"155","schoolroom",0.65,1.1,0.68," 10 000010000 000"
"156","seminar",-0.1,0.25,-0.36," 01 000010000 000"
"157","sermon",0.77,0.64,-0.59," 01 000000100 000"
"158","shopping_center",1.17,0.84,1.74," 10 010000000 100"
"159","shower_room",0.72,0.58,1.22," 10 100000000 101"
"160","skid_row",-0.44,-0.22,-0.86," 10 100000000 100"
"161","slaughterhouse",-0.74,0.72,0.8," 10 010000000 000"
"162","slum",-1.81,-1.12,-0.15," 10 100000000 100"
"163","sorority_house",0.78,0.66,1.28," 10 000010000 000"
"164","soup_kitchen",2.08,1.04,1.23," 10 100000000 000"
"165","squad_car",0.6,1.98,2.05," 10 001000000 001"
"166","store",1.05,1.02,0.92," 10 010000000 000"
"167","street_fair",1.48,0.77,2," 11 110000000 000"
"168","street",0.86,0.53,1.21," 10 100000000 100"
"169","subway",0.19,1.59,2.32," 10 100000000 100"
"170","sunday_school",1.39,1.44,-0.04," 11 000000100 000"
"171","supermarket",1.18,0.98,0.94," 10 010000000 000"
"172","sweatshop",-2.37,-0.2,0.88," 10 010000000 000"
"173","swimming_hole",1.62,0.8,0.69," 10 100000000 000"
"174","tavern",0.76,0.48,1.6," 10 010000000 000"
"175","taxi",0.94,0.35,1.49," 10 010000000 000"
"176","temple",1.36,1.47,-1.59," 10 000000100 100"
"177","tennis_court",0.98,0.57,1.54," 10 100000000 000"
"178","tent",1.42,0.41,0.08," 10 100000010 101"
"179","test",-0.62,1.26,-1.08," 01 000011000 000"
"180","thanksgiving_day",2.18,2.03,1.81," 01 000000010 000"
"181","theater",1.56,0.59,0.57," 10 010010000 000"
"182","topless_bar",0.02,0.48,2.36," 10 010000001 000"
"183","town_hall",0.98,1.33,0.44," 10 001100000 000"
"184","town_meeting",0.42,0.8,0.77," 01 000100000 010"
"185","train_station",1.11,1.32,2.19," 10 010000000 000"
"186","vacation",3.15,2.41,1.36," 01 100000000 100"
"187","village",1.15,-0.31,-0.79," 10 100000000 000"
"188","waiting_room",-0.95,-1.45,-1.66," 10 001001000 100"
"189","wartime",-1.78,1.9,1.63," 01 000100000 001"
"190","washroom",0.77,-0.49,0.07," 10 100000000 000"
"191","wedding_night",2.98,2.94,2.7," 01 000000001 001"
"192","wedding_reception",2.21,2.03,1.99," 10 000000010 000"
"193","wedding",2.01,2.06,1.49," 01 000000111 000"
"194","week_night",0.42,0.07,-0.58," 01 100000000 100"
"195","weekend",1.78,1.27,1.64," 01 100000000 100"
"196","welfare_office",-0.14,-0.03,0.17," 10 001001000 000"
"197","whorehouse",0.05,0.58,2.1," 10 010000001 001"
"198","wilderness",1.7,1.73,-0.05," 10 100000000 100"
"199","worship_service",1.88,1.63,0.33," 01 000000100 000"
"200","zoo",1.29,1.38,1.56," 10 100000000 000"
