"","term","E","P","A","instcodes"
"69","celebrity",0.98,0.81,0.61," 11 110000000 000"
"70","chairman",-0.185,1.42,0.245," 11 011100000 000"
"71","chambermaid",1.45,-1.265,0.2," 01 010000000 000"
"72","champion",0.925,2.3,1.84," 11 100010000 001"
"73","chap",-0.02,1.425,1.555," 10 100000000 000"
"74","chaperone",-1.32,-0.195,-1.3," 11 100000010 000"
"75","chatterbox",-2.185,0,2.75," 11 100000000 000"
"76","chef",1.25,1.385,0.9," 11 010000000 000"
"77","chemist",0.12,-0.62,-1.165," 11 010010000 000"
"78","child",1.845,-1.715,2.225," 11 100000010 000"
"79","christian",0.65,0.00499999999999999,-0.69," 11 000000100 010"
"80","church_deacon",-0.025,0.285,-1.725," 11 000000100 000"
"81","civil_servant",-0.59,-0.355,-1.62," 11 001100000 000"
"82","classmate",1.38,0.47,1.06," 11 000010000 000"
"83","clerk",-0.145,-0.94,-1.415," 11 011000000 000"
"84","client",0.835,-0.515,0.13," 11 011000000 000"
"85","clown",2.005,-0.62,2," 11 100000000 000"
"86","co_worker",1.205,0.35,0.225," 11 010000000 000"
"87","coach",0.95,1.59,1.17," 11 010010000 001"
"88","coed",1.57,-0.485,0.38," 01 000010000 000"
"89","colleague",1.16,0.495,0.31," 11 011111000 000"
"90","comedian",1.445,0.155,2.07," 11 110000000 000"
"91","companion",2.27,0.975,0.02," 11 100000000 000"
"92","computer_programmer",0.34,-0.08,-1.25," 11 010010000 000"
"93","concubine",0.71,-0.82,0.935," 01 010000001 001"
"94","confidant",2.85,0.735,-1.32," 11 100000000 000"
"95","conformist",-1.175,-1.34,-1.055," 11 100000000 000"
"96","connoisseur",1.425,-0.325,-1.285," 11 100000000 000"
"97","construction_foreman",-0.44,2.28,1.49," 11 010000000 000"
"98","construction_laborer",-0.195,2.17,1.365," 11 010000000 000"
"99","consumer",0.11,0.09,0.78," 11 010000000 000"
"100","convict",-1.24,0.675,0.205," 11 001000000 001"
"101","cook",1.66,1.3,0.6," 11 110000000 000"
"102","cop",-1.225,2.62,1.885," 11 001000000 001"
"103","copycat",-1.865,-0.795,0.49," 11 100000000 000"
"104","counselor",1.81,0.96,-1.28," 11 111111100 000"
"105","courtesan",0.175,-0.01,0.805," 01 010000001 001"
"106","cousin",1.225,0.485,0.555," 11 000000010 000"
"107","coward",-1.945,-2.27,-0.97," 11 100000000 000"
"108","criminal",-2.435,1.24,0.595," 11 001000000 000"
"109","cripple",-0.725,-1.86,-1.325," 11 100001000 000"
"110","crippled_person",-0.76,-1.62,-1.365," 11 100001000 000"
"111","critic",-1.145,0.325,0.1," 11 101111100 000"
"112","crone",-0.88,-0.49,-0.275," 01 100000000 000"
"113","crybaby",-1.95,-1.91,0.805," 11 100000000 000"
"114","culprit",-0.95,-0.645,0," 11 001000000 010"
"115","customer",0.77,0.09,0.425," 11 010000000 000"
"116","cutthroat",-2.935,0.82,0.815," 10 011100000 000"
"117","cynic",-0.8,-0.025,0.335," 11 100110000 000"
"118","daughter",1.955,-0.79,0.985," 01 000000010 000"
"119","decorator",1,0.01,-0.225," 11 010000000 000"
"120","defendant",-0.795,-1.005,-0.915," 11 001000000 000"
"121","dental_assistant",-0.07,-0.63,-0.48," 01 000001000 001"
"122","dentist",-1.14,0.78,-0.585," 11 000001000 001"
"123","department_head",-0.41,0.93,0.6," 11 010100000 000"
"124","desperado",-0.585,1.175,1.495," 11 101000000 001"
"125","detective",-0.05,0.72,-0.82," 11 001000000 001"
"126","devil",-2.24,2.075,2.08," 11 100000100 000"
"127","diner",1.145,-0.185,-0.475," 11 010000000 000"
"128","disciplinarian",-1.97,1.75,0.965," 11 000010110 001"
"129","dishwasher",0.265,-0.595,1.27," 11 010000000 000"
"130","divorcee_(gender_neutral)",-0.54,-0.315,-0.3," 01 000000010 000"
"131","doll",1.195,-2.205,-1.68," 01 100000000 000"
"132","dolt",-1.02,-0.28,1.38," 11 100000000 000"
"133","dropout",-0.565,-1.22,-0.595," 11 000010000 000"
"134","drug_addict",-1.705,-1.87,-0.755," 11 001001000 000"
"135","drunk",-2.35,0.815,2.255," 11 100000000 000"
"136","drunkard",-2.23,-0.195,1.02," 11 100000000 000"
"137","egghead",-1.13,-0.66,-0.11," 11 000010000 000"
"138","elderly_man",1.265,-0.42,-1.935," 10 100000000 000"
"139","electrician",0.42,0.505,-0.51," 11 010000000 000"
"140","employee",0.465,-0.775,-0.815," 11 010000000 000"
"141","employer",-0.215,1.6,0.11," 11 010000000 000"
"142","enemy",-2.69,1.56,0.84," 11 100100000 001"
"143","engineer",0.89,0.795,-0.685," 11 010000000 000"
"144","entrepreneur",-0.025,1.385,1.115," 11 010000000 000"
"145","evangelist",0.24,-0.31,-0.905," 11 000000100 001"
"146","executive",0.53,1.95,0.795," 11 010000000 000"
"147","expert",1.215,0.73,-0.75," 11 111111100 000"
"148","extrovert",0.02,0.805,2.07," 11 100000000 000"
"149","eyewitness",0.35,0.02,0.165," 11 001000000 000"
"150","fairy_(fantasy)",3.31,-1.84,-1.55," 11 100000000 000"
"151","fan",0.155,0.46,2.15," 11 110000000 000"
"152","fanatic",-1.965,0.855,2.275," 11 100100000 000"
"153","farm_laborer",0.475,2.185,0.68," 11 010000000 000"
"154","farmer",1.26,2.275,0.09," 11 010000000 000"
"155","father",1.85,1.53,-0.085," 10 000000010 001"
"156","father_in_law",0.675,0.95,0.055," 10 000000010 000"
"157","fellow",2.695,0.78,0.3," 10 100000000 000"
"158","female",1.595,-0.675,0.48," 01 100000001 000"
"159","fireman",1.565,1.745,1.65," 10 001000000 001"
"160","fisherman",1.42,1.055,-1.875," 11 110000000 000"
"161","flight_attendant",1.46,0.055,-0.66," 11 010000000 000"
"162","fool",-0.355,-0.945,1.785," 11 100000000 000"
"163","freak_(counterculture)",0.335,0.215,1.77," 11 100000000 000"
"164","freshman",0.88,-0.68,0.425," 11 000010000 000"
"165","friend",3.43,1.335,-0.11," 11 100000000 000"
"166","funeral_director",-1.365,-0.155,-2.055," 11 010000000 000"
"167","g_man",-1.165,1.09,-0.735," 11 001000000 001"
"168","gambler",-0.665,-0.48,0.815," 11 110000000 000"
"169","garbage_collector",-0.105,1.37,1.335," 11 010000000 000"
"170","genius",1.03,0.03,-0.595," 11 101111000 000"
"171","gentleman",0.255,1.075,-0.87," 10 100000000 000"
"172","gigolo",-0.39,0.555,1.79," 10 010000001 001"
"173","girl",1.325,-1.365,-0.015," 01 100000001 000"
"174","glutton",-1.265,2.13,0.785," 11 100000000 000"
"175","god",1.72,2.52,-2.225," 11 000000100 000"
"176","gourmet",1.11,0.18,-1.545," 11 100000000 000"
"177","granddaughter",1.935,-1.335,0.99," 01 000000010 001"
"178","grandfather",2.155,0.895,-1.41," 10 000000010 001"
"179","grandmother",2.125,-0.71,-1.075," 01 000000010 001"
"180","grandparent",1.865,-0.035,-0.95," 11 000000010 001"
"181","grandson",1.85,-1.355,1.505," 10 000000010 001"
"182","granny",2.48,-1.735,-1.075," 01 000000010 000"
"183","grouch",0.785,1.645,-1.17," 11 100000000 000"
"184","grown_up",0.42,1.125,-0.35," 11 000000010 000"
"185","guest",1.765,0.24,0.475," 11 100000010 000"
"186","half_sister",1.005,-0.38,0.23," 01 000000010 000"
"187","handicapped_person",-0.01,-1.66,-1.15," 11 001001000 000"
"188","he_man",-2.355,1.225,2.135," 10 100000000 000"
"189","headwaiter",0.335,1.11,0.025," 10 010000000 000"
"190","heel",-2.655,1.14,1.285," 11 100000000 000"
"191","hermit",0.855,0.06,-2.685," 11 100000000 000"
"192","hero",1.305,2.47,1.05," 10 100000000 000"
"193","heroine",1.695,1.62,0.98," 01 100000000 000"
"194","heterosexual",0.7,-0.045,0.2," 11 000000001 000"
"195","hick",-0.545,0.68,-0.245," 11 100000000 000"
"196","highwayman",-1.825,0.92,0.04," 10 001000000 001"
"197","hippie",0.665,-0.495,1.35," 11 100000000 000"
"198","homo",-0.355,-0.74,-0.425," 10 100000001 000"
"199","homosexual",-0.125,-0.77,-0.3," 11 000000001 000"
"200","host",2.075,0.915,0.465," 10 100000000 000"
"201","hostage",-1.445,-2.235,-0.58," 11 001100000 001"
"202","hostess",2.08,0,0.52," 01 100000000 000"
"203","hothead",-1.39,0.69,2.92," 11 100000000 000"
"204","housekeeper",1.05,0.815,0.67," 11 010000010 000"
"205","housewife",0.675,0.315,0.975," 01 000000010 000"
"206","hunchback",-1.17,-0.96,-1.07," 11 000001000 000"
"207","hypochondriac",-1.87,-0.95,0.68," 11 000001000 000"
"208","hypocrite",-2.92,-1.225,-0.315," 11 100000000 000"
"209","idiot",-2.01,-0.565,1.045," 11 100000000 000"
"210","in_law",0.325,-0.07,0.125," 11 000000010 000"
"211","informant",0.165,-0.09,-0.37," 11 011100000 000"
"212","informer",-2.96,-0.9,0.065," 11 001000000 000"
"213","innocent",1.375,-0.8,-0.085," 11 100000000 000"
"214","insider",0.425,0.645,0.905," 11 010100000 000"
"215","instructor",0.42,0.525,-0.335," 11 000010000 000"
"216","insurance_agent",-1.51,0.13,0.47," 11 010000000 000"
"217","intimate",2.72,0.64,-1.095," 11 000000001 001"
"218","introvert",0.11,-1.175,-2.235," 11 100000000 000"
"219","invalid",-0.45,-1.94,-1.745," 11 000001000 001"
"220","judge",0.21,1.73,-1.365," 11 001000000 000"
"221","junkie",-1.225,-1.315,0.22," 11 101000000 000"
"222","juror",-0.37,0.63,-1.43," 11 001000000 001"
"223","killjoy",-2.365,-0.105,0.92," 11 100000000 000"
"224","lady",1.485,-0.57,-1.135," 01 100000000 000"
"225","landlady",1.325,1.43,1.555," 01 010000000 000"
"226","law_breaker",-2.01,0.925,1.015," 11 001000000 000"
"227","lawyer",0.735,1.235,-0.33," 11 001000000 000"
"228","lecher",-2.175,0.055,1.66," 10 000000001 000"
"229","lesbian",0.045,-0.16,0.045," 01 000000001 000"
"230","liar",-2.59,-1.145,0.22," 11 100000000 000"
"231","librarian",1.07,-1.015,-2.14," 11 000010000 000"
"232","lineman",-0.33,-0.075,0.13," 10 010000000 000"
"233","loan_shark",-3.19,1.56,0.735," 11 010000000 000"
"234","loner",-0.44,-0.555,-2.225," 11 100000000 000"
"235","longshoreman",-0.255,2.12,1.065," 11 010000000 000"
"236","lout",-2.72,1.58,2.405," 11 100000000 000"
"237","lunatic",-2.04,0.285,1.58," 11 100001000 000"
"238","mafioso",-2.37,1.82,0.975," 10 011000000 000"
"239","magician",0.59,0.565,-0.32," 11 010000000 000"
"240","maiden",1.995,-1.005,0.775," 01 100000000 000"
"241","mailman",1.46,-0.145,0.13," 10 010000000 000"
"242","man",1.165,1.61,0.62," 10 100000001 000"
"243","manager",0.005,1.765,1.515," 11 010000000 000"
"244","maniac",-1.51,0.06,1.465," 11 100001000 001"
"245","maverick",-1.015,-0.225,-0.005," 11 100000000 000"
"246","midget",-0.285,-2.46,0.69," 11 100000000 000"
"247","miner",0.59,2.17,0.26," 10 010000000 000"
"248","minister",-0.435,1.09,-0.21," 11 000100100 000"
"249","minor",0.455,-0.925,1.39," 11 001000000 000"
"250","mistress",2.26,-0.975,0.225," 01 000000001 001"
"251","mother",2.705,0.33,-0.58," 01 000000010 001"
"252","mother_in_law",0.125,0.265,0.88," 01 000000010 000"
"253","mourner",-0.72,-1.485,-2.485," 11 000000100 100"
"254","mugger",-2.655,1.31,1.49," 10 001000000 001"
"255","musician",1.945,-0.84,0.94," 11 010010000 000"
"256","neighbor",0.725,-0.015,0.175," 11 100000000 000"
"257","nephew",1.27,-0.385,1.085," 10 000000010 000"
"258","neurotic",-1.345,-1.155,1.025," 11 000001000 000"
"259","newsboy",0.855,-0.955,1.945," 10 010000000 000"
"260","niece",1.245,-1.26,0.86," 01 000000010 000"
"261","night_watchman",0.69,0.8,-1.74," 10 011000000 000"
"262","nobody",-1.045,-1.51,-1.44," 11 100000000 000"
"263","nonconformist",1.045,1.12,1.065," 11 100000000 000"
"264","novice",0.54,-1.255,-1.975," 11 011111101 000"
"265","nurse",1.225,0.3,0.34," 11 000001000 001"
"266","nursemaid",1.8,-0.805,-0.2," 01 000000010 001"
"267","nut",-0.52,-0.425,1.585," 11 100000000 000"
"268","nymph",0.935,-1.705,0.095," 01 000000001 000"
"269","offender",-1.295,-0.635,0.255," 11 001000000 000"
"270","onlooker",0.26,-0.19,-0.355," 11 100000001 000"
"271","orphan",0.44,-1.68,-1.015," 11 001000010 000"
"272","outpatient",-0.405,-0.89,-0.31," 11 000001000 000"
"273","outsider",-0.56,-1.07,-1.86," 11 100000000 000"
"274","pal",2.75,1.435,0.775," 11 100000000 000"
"275","parent",1.7,0.755,0.355," 11 000000010 001"
"276","patient",-0.465,-1.43,-1.3," 11 000001000 001"
"277","pawnbroker",-1.31,-0.13,-0.87," 11 010000000 000"
"278","peeping_tom",-2.68,-1.28,-1.13," 10 001000001 000"
"279","pest",-2.615,0.22,2.595," 11 100000000 000"
"280","photographer",0.925,-0.165,0.465," 11 010000000 000"
"281","physicist",0.29,-0.595,-1.285," 11 000010000 000"
"282","pimp",-3.035,1.97,1.575," 10 011000001 000"
"283","plainclothesman",-0.71,0.42,-0.27," 11 001000000 000"
"284","playboy",-1.375,0.815,1.985," 10 100000001 000"
"285","playmate",2.685,0.345,1.885," 11 100000000 000"
"286","plumber",0.135,1.63,0.255," 11 010000000 000"
"287","policeman",-0.9,1.37,0.6," 10 001000000 001"
"288","porno_star",-0.725,0.045,1.52," 11 010000001 001"
"289","postmaster",-0.165,0.05,-1.135," 11 010000000 000"
"290","pothead",-0.89,-1.115,-0.86," 11 100000000 000"
"291","principal",-0.515,1.37,-0.38," 11 000010000 000"
"292","prisoner",-0.95,-0.43,-0.835," 11 001000000 000"
"293","probation_officer",1.53,0.89,-1.08," 11 001000000 000"
"294","prodigy",0.265,-0.77,-0.38," 11 010110000 000"
"295","professor",0.59,0.1,-0.955," 11 000010000 000"
"296","prosecuting_attorney",-0.46,1.245,-0.325," 11 001000000 001"
"297","prostitute",-0.595,-0.24,1.295," 01 010000001 001"
"298","prude",-1.63,-0.945,-1.3," 11 000000001 000"
"299","psychiatrist",0.26,0.2,-1.975," 11 000001000 000"
"300","psychoanalyst",0.25,0.53,-1.73," 11 000001000 000"
"301","psychologist",0.705,0.025,-1.55," 11 000011000 000"
"302","psychopath",-1.92,-0.79,0.995," 11 001001000 000"
"303","psychotic",-1.355,-0.945,0.985," 11 000001000 000"
"304","punk_(culture)",-0.79,0.66,1.99," 11 100000000 000"
"305","pupil",0.9,-0.545,1.46," 11 000010000 000"
"306","puppetmaster_(plotter)",-1.16,0.59,-0.98," 11 000100000 000"
"307","puritan",-1.28,-0.765,-1.37," 11 000000101 000"
"308","pusher",-3.135,1.045,-0.025," 11 101000000 000"
"309","quack",-2.025,-0.425,1.715," 11 000001000 000"
"310","queer",-0.29,-0.855,-0.38," 11 000000001 000"
"311","re_possessor",-1.96,1.015,-0.555," 11 010000000 000"
"312","real_estate_agent",-1.185,1.08,0.875," 11 010000000 000"
"313","receptionist",0.375,0.805,-0.895," 11 011001000 000"
"314","referee",-0.325,1.1,0.74," 11 010010000 001"
"315","relation",0.705,0.105,0.59," 11 000000010 000"
"316","reporter",-0.01,0.725,2.445," 11 010100000 000"
"317","rival",-1.93,1.93,1.195," 11 101110101 000"
"318","rookie_cop",-2.155,0.795,1.44," 11 001000000 001"
"319","roommate",1.175,0.22,0.275," 11 100010000 000"
"320","rowdy",-3.02,2.13,2.835," 11 100000000 000"
"321","runaway",-0.745,0.42,1.135," 11 001000010 000"
"322","safecracker",-1.345,1.84,0.315," 11 001000000 000"
"323","sales_clerk",0.3,-0.01,0.885," 11 010000000 000"
"324","saleslady",0.47,-0.715,0.775," 01 010000000 000"
"325","saleswoman",0.45,-0.655,0.815," 01 010000000 000"
"326","saphead",-1.53,-1.07,-0.59," 11 100000000 000"
"327","scamp",0.365,-0.665,2.885," 11 100000000 000"
"328","schoolboy",0.765,-1.35,2.26," 10 000010000 000"
"329","schoolgirl",1.67,-1.9,0.695," 01 000010000 000"
"330","schoolmate",1.425,0.585,1.16," 11 000010000 000"
"331","schoolteacher",-0.145,0.44,-0.355," 11 000010000 000"
"332","scoutmaster",0.65,1.405,0.57," 10 100000000 000"
"333","screwball",-1.1,0.15,2.425," 11 100000000 000"
"334","scrooge",-2.95,-0.665,0.17," 11 110000000 000"
"335","secretary",0.935,-0.89,0.4," 11 011100000 000"
"336","servant",0.66,-0.84,-1.485," 11 010000000 000"
"337","sheriff",0.575,2.28,0.895," 11 001000000 001"
"338","shoe_repairman",0.865,0.37,-0.635," 11 010000000 000"
"339","shoplifter",-1.945,-0.63,0.115," 11 011000000 000"
"340","shyster",-2,0.975,0.985," 11 001000000 000"
"341","sibling",2.055,0.15,1.03," 11 000000010 000"
"342","simpleton",-0.99,-0.88,-0.515," 11 100000000 000"
"343","sinner",-0.92,-0.745,-0.145," 11 000000100 000"
"344","sissy",-1.445,-2.13,-1.505," 11 100000000 000"
"345","sister",1.9,-0.83,1.32," 01 000000010 000"
"346","sister_in_law",0.71,-0.305,0.255," 01 000000010 000"
"347","skeptic",-0.63,-0.49,-0.54," 11 100110100 000"
"348","skilled_worker",0.44,0.61,-0.01," 11 010000000 000"
"349","slave",-1.05,-0.125,-0.76," 11 010100001 101"
"350","slave_driver",-3.61,2.27,2.39," 11 010100000 001"
"351","slut",-1.53,0.26,1.37," 01 000000001 001"
"352","smart_aleck",-1.425,-0.515,0.915," 11 100000000 000"
"353","snob",-1.92,-0.385,0.175," 11 100000000 000"
"354","social_worker",1.18,0.14,-0.31," 11 001001000 000"
"355","son",1.755,0.64,1.39," 10 000000010 000"
"356","son_in_law",0.835,0.405,-0.1," 10 000000010 000"
"357","sophomore",0.325,-0.38,0.565," 11 000010000 000"
"358","sorehead",-2.415,-0.255,1.245," 11 100000000 000"
"359","specialist",1.11,0.47,-1.1," 11 011011000 000"
"360","spendthrift",-1.405,0.605,1.98," 11 100000000 000"
"361","spinster",-0.005,-1.285,-1.205," 01 000000010 000"
"362","sponger",-2.435,-0.315,1.045," 11 100000000 000"
"363","spouse",1.36,0.805,0.175," 11 000000011 000"
"364","spy",-1.505,0.665,-0.93," 11 000100000 000"
"365","staff_worker",-0.61,-0.605,-1.585," 11 001000000 000"
"366","star",0.695,1.29,1.97," 11 010010000 000"
"367","starlet",0.48,-1.15,1.43," 01 010000000 000"
"368","statistician",-0.265,-0.65,-1.445," 11 010010000 000"
"369","stenographer",0.695,-1.36,0.395," 11 011000000 000"
"370","stepbrother",0.32,0.53,0.275," 10 000000010 000"
"371","stepfather",-0.715,1.15,0.115," 10 000000010 000"
"372","stepmother",-0.675,0.595,0.585," 01 000000010 000"
"373","stepsister",0.575,-0.575,0.295," 01 000000010 000"
"374","stepson",-0.01,0.095,0.1," 10 000000010 000"
"375","stewardess",2.305,-0.92,-0.09," 11 010000000 001"
"376","stockholder",-0.09,0.725,1.41," 11 010000000 000"
"377","storyteller",2.39,0.09,-0.855," 11 100000000 000"
"378","stranger",0.3,0.22,-0.38," 11 100000000 000"
"379","streetwalker",-0.34,-1.06,1.155," 01 011000001 001"
"380","stripper",-0.325,0.08,1.04," 01 010000001 000"
"381","student",2,0.095,0.405," 11 000010000 000"
"382","subordinate",-0.08,-2,-1.135," 11 011111100 000"
"383","superior",-1.465,1.935,0.635," 11 011111100 000"
"384","superstar",0.48,1.65,2.13," 11 010000000 000"
"385","supervisor",-1.11,1.505,0.315," 11 011111100 000"
"386","surgeon",0.73,0.7,-1.61," 11 000001000 001"
"387","suspect",-1.505,0.335,0.155," 11 001000000 000"
"388","sweetheart",3.37,-0.29,0.48," 11 100000001 000"
"389","swinger",1.425,0.475,1.595," 11 000000001 001"
"390","tailor",1.085,-1.185,-0.665," 11 010000000 000"
"391","taxi_driver",0.48,0.71,0.08," 11 010000000 000"
"392","teacher",0.075,0.385,-0.025," 11 000010000 000"
"393","teammate",2.155,1.225,0.52," 11 011111000 001"
"394","technician",0.44,0.54,-0.49," 11 010001000 000"
"395","teetotaler",0.095,0.01,-1.665," 11 100000000 000"
"396","temporary_worker",0.5,-0.535,0.015," 11 010000000 000"
"397","tenant",0.325,-0.29,0.295," 11 010000000 000"
"398","textile_worker",0.37,-0.25,0.53," 11 010000000 000"
"399","thief",-2.485,0.1,0.11," 11 011000000 000"
"400","thug",-3.265,2.605,2.575," 11 101100000 001"
"401","topless_dancer",0.38,-0.63,1.7," 01 010000001 000"
"402","tough",-1.285,2.315,1.865," 10 100000000 100"
"403","trainee",0.79,-0.82,0.02," 11 011111100 000"
"404","traitor",-3.16,-0.87,-0.045," 11 101100000 000"
"405","troublemaker",-2.425,1.18,2.465," 11 100000000 000"
"406","truant",0.025,0.465,1.315," 11 000010000 000"
"407","truck_driver",-0.075,1.955,0.92," 11 010000000 000"
"408","tutor",0.65,0.47,-0.98," 11 000010000 000"
"409","tv_repairman",0.535,0.55,-0.51," 11 010000000 000"
"410","typist",0.98,-1.44,0.005," 11 011011000 000"
"411","uncle",1.7,1.26,-0.425," 10 000000010 000"
"412","underdog",-1.065,-1.925,-0.98," 11 100000000 000"
"413","undertaker",-1.165,0.495,-1.915," 11 010000000 000"
"414","urchin",-0.575,-0.325,1.655," 11 100000010 000"
"415","vagrant",-0.775,-0.315,-0.83," 11 110000000 000"
"416","vamp",-0.36,1.115,1.02," 01 000000001 000"
"417","vampire",-2.36,1.11,0.475," 11 100000001 001"
"418","vandal",-2.8,2.415,2.575," 11 011000000 000"
"419","veterinarian",0.52,1.125,-0.08," 11 010001000 000"
"420","victim",-1.015,-2.235,-0.655," 11 101000001 000"
"421","vigilante",-0.64,1.285,1.175," 11 001000000 001"
"422","virgin",1.325,-1.57,-0.75," 01 000000001 000"
"423","visitor",1.46,0.315,0.345," 11 100000000 000"
"424","wage_earner",0.585,-0.175,-0.08," 11 010000000 000"
"425","waiter",0.875,0.24,1.145," 11 010000000 000"
"426","waitress",1.145,-0.08,1.455," 01 010000000 000"
"427","watchman",-2.045,1.985,0.215," 10 011000000 000"
"428","weakling",-0.97,-2.53,-1.275," 11 100000000 000"
"429","weirdo",1.14,0.38,2.205," 11 100000000 000"
"430","welder",-0.075,1.61,0.445," 11 010000000 000"
"431","whore",-0.895,0.02,1.38," 01 011000001 001"
"432","widow",0.22,-1.025,-1.36," 01 000000010 000"
"433","widower",-0.26,-0.635,-1.49," 10 000000010 000"
"434","wife",1.69,0.055,0.34," 01 000000011 001"
"435","winner",1.585,1.82,2.265," 11 100100000 000"
"436","witch",-1.145,0.32,1.975," 01 100000000 000"
"437","witness",0.455,0.165,-0.22," 11 001000000 000"
"438","woman",1.825,-0.255,0.335," 01 100000001 000"
"439","workman",0.5,1.725,1.05," 10 010000000 000"
"440","wrongdoer",-2.3,0.525,0.36," 11 100000000 000"
"441","yokel",-1.35,1.7,1.09," 11 100000000 000"
"442","youngster",0.915,0.165,1.725," 11 100000010 000"
"443","youth",1.04,0.275,1.85," 11 100000010 000"
"444","zombie",-3.3,1.98,1.085," 11 100000000 000"
