"","term","E","P","A","instcodes"
"146","honest",3.11,1.89,-1.03," 10 010000000 000"
"147","hopeful",2.85,0.66,0.27," 10 110000000 000"
"148","horny",1.3,1.68,1.98," 10 010100000 000"
"149","horrified",-1.87,0.94,1.08," 10 100000000 000"
"150","hostile",-3.33,1.29,0.62," 10 110000000 000"
"151","hotheaded",-2.09,1.08,2.68," 10 010000000 000"
"152","humble",-0.6,-1.59,-2.02," 10 110000000 000"
"153","hurt",-3.07,-1.65,-1.03," 10 100100000 000"
"154","hyper",0.04,0.44,2.89," 10 100000000 000"
"155","idealistic",1.95,2.77,1.3," 10 010000000 000"
"156","imaginative",3.36,1.04,0.73," 10 010000000 000"
"157","immature",-1.76,-1.4,1.27," 10 010000000 000"
"158","immoral",-1.33,0.62,0.16," 10 000100000 000"
"159","impatient",-1.49,-0.16,2.05," 10 100010000 000"
"160","impudent",-0.92,0.56,2.19," 10 010000000 000"
"161","in_love",3.5,1.44,1.3," 10 000100000 000"
"162","inconsiderate",-3.58,1.51,2.4," 10 010100000 000"
"163","inconspicuous",0.25,-1.82,-2.13," 10 000100000 000"
"164","independent",3.2,2.6,0.55," 10 010000000 000"
"165","indifferent",-1.94,-0.68,-2.76," 10 010000000 000"
"166","indulgent",2.41,1.57,-1.93," 10 010100000 000"
"167","inexact",-2.04,-0.86,1.16," 10 010000000 000"
"168","inhibited",-2.37,-2.52,-2.89," 10 010000000 000"
"169","inquisitive",2.63,1.89,1.78," 10 010000000 000"
"170","insincere",-3.35,-2.02,-1.12," 10 010000000 000"
"171","intellectual",2.07,1.5,0.44," 10 011000000 000"
"172","intelligent",2.92,2.21,0.36," 10 010000000 000"
"173","interested",2.71,1.32,0.86," 10 000100000 000"
"174","intolerant",-3.04,0.34,0.67," 10 010100000 000"
"175","introverted",-0.26,-1.22,-2.51," 10 010000000 000"
"176","invincible",1.3,2.29,1.48," 10 010000000 000"
"177","irate",-2.23,1.55,2.19," 10 100000000 000"
"178","irked",-2.92,1.17,1.9," 10 100000000 000"
"179","irritable",-2.59,0.06,2.32," 10 010000000 000"
"180","irritated",-2.48,0.7,2.01," 10 100000000 000"
"181","jealous",-2.29,-1.39,0.9," 10 110000000 000"
"182","joyless",-3.16,-1.87,-2.82," 10 100010000 000"
"183","large",1.82,3.03,0.27," 10 000100000 000"
"184","lazy",-1.58,-1,-2.88," 10 010000000 000"
"185","lonely",-2.15,-2.01,-2.54," 10 100000000 000"
"186","loyal",2.71,1.89,-0.74," 10 010000000 000"
"187","mad",-2.28,0.72,0.93," 10 100010000 000"
"188","male",0.94,2.21,1.15," 10 001000000 000"
"189","malicious",-2.93,0.14,0.64," 10 010000000 000"
"190","masculine",1.06,2.92,2.08," 10 010000000 000"
"191","mature",2.43,2.2,-0.89," 10 010100000 000"
"192","melancholy",-0.54,-0.94,-2.78," 10 100000000 000"
"193","merry",3.53,1.27,2.18," 10 100000000 000"
"194","middle_aged",1.37,0.98,-0.52," 10 001000000 000"
"195","miserable",-2.68,-3.03,-1.46," 10 100000000 000"
"196","modest",2.03,0.22,-2.23," 10 010000000 000"
"197","moody",-2.17,0.18,1.81," 10 010000000 000"
"198","mournful",-1.81,0.06,-2.91," 10 100000000 000"
"199","moved",1.24,0.82,0.47," 10 100000000 000"
"200","naive",-0.36,-1.57,-0.35," 10 010000000 000"
"201","narrow_minded",-3,-1.5,-2.14," 10 010000000 000"
"202","nasty",-3.22,1.32,1.04," 10 010000000 000"
"203","nervous",-1.88,-1.23,1.73," 10 100010000 000"
"204","nice",2.54,0.32,-0.09," 10 010000000 000"
"205","nostalgic",0.79,-0.78,-2.04," 10 100000000 000"
"206","obedient",-0.36,-1.73,-1.4," 10 010000000 000"
"207","offended",-2.43,-1.51,-1.33," 10 100000000 000"
"208","offensive",0.39,2.49,2.5," 10 010000000 000"
"209","old",-0.22,-1.07,-2.38," 10 001000000 000"
"210","open_hearted",3.19,1.24,0.81," 10 010000000 000"
"211","open_minded",2.84,1.42,1.26," 10 010000000 000"
"212","optimistic",2.94,1.94,1.56," 10 110000000 000"
"213","organized",2.31,1.57,-0.65," 10 010000000 000"
"214","original",2.61,1.52,1.52," 10 000100000 000"
"215","outgoing",2.19,1.68,2.2," 10 010000000 000"
"216","outraged",-1.52,0.85,2.54," 10 100010000 000"
"217","overjoyed",2.97,2.25,1.74," 10 100010000 000"
"218","overwhelmed",1.14,1.79,-0.75," 10 100000000 000"
"219","paranoid",-2.22,-0.05,0.94," 10 010000000 000"
"220","passionate",2.91,2.57,1.94," 10 110000000 000"
"221","patient",2.65,0.66,-2.41," 10 010000000 000"
"222","peaceful",3.6,0.67,-2.26," 10 110000000 000"
"223","pedantic",1.12,0.23,-1.34," 10 010000000 000"
"224","persistent",0.98,1.47,-0.57," 10 010000000 000"
"225","persuasive",2.16,2.53,0.48," 10 000100000 000"
"226","pessimistic",-2.31,-0.56,-1.92," 10 110000000 000"
"227","pigheaded",-1.96,0.86,-0.35," 10 010000000 000"
"228","pleased",3.14,1.43,1.58," 10 100010000 000"
"229","polite",2.84,1.3,-1.2," 10 010000000 000"
"230","pompous",-3.07,0.26,0.9," 10 010000000 000"
"231","poor",-2.82,-2.22,-1.65," 10 001000000 000"
"232","popular",1.07,2.28,2.42," 10 001100000 000"
"233","practical",2.39,0.99,1.02," 10 010000000 000"
"234","prejudiced",-2.4,0.13,-0.64," 10 010000000 000"
"235","proud",1.83,1.93,0.2," 10 100010000 000"
"236","provocative",-0.02,1.18,1.56," 10 010000000 000"
"237","quick_witted",2.42,1.54,1.52," 10 010000000 000"
"238","quiet",1.62,-0.62,-3.33," 10 000100000 000"
"239","rebellious",-0.1,1.85,2.58," 10 010000000 000"
"240","reclusive",-0.07,0.26,-2.87," 10 010000000 000"
"241","relaxed",3.32,0.78,-2.58," 10 100100000 000"
"242","relentless",-3.27,0.32,0.23," 10 010000000 000"
"243","reliable",3.22,2.35,-0.91," 10 010000000 000"
"244","relieved",3.2,0.64,0.16," 10 100000000 000"
"245","remorseful",0.12,-0.82,-1.36," 10 100000000 000"
"246","reserved",1.18,-0.84,-1.83," 10 010000000 000"
"247","resourceful",2.71,1.15,1.54," 10 010000000 000"
"248","responsible",2.48,2.71,-0.09," 10 010000000 000"
"249","rich",1.75,1.7,-0.11," 10 001000000 000"
"250","rigid",-1.84,-0.67,-2.06," 10 010000000 000"
"251","roused",1.38,0.09,-1.4," 10 100000000 000"
"252","rude",-2.48,1.42,1.87," 10 010000000 000"
"253","russian",-0.34,1.92,0.38," 10 001000000 000"
"254","ruthless",-3.43,1.52,1.13," 10 010000000 000"
"255","sad",-1.37,-0.59,-2.52," 10 100000000 000"
"256","sadistic",-3.43,0.02,-0.31," 10 010000000 000"
"257","sage",2.72,1.56,-0.41," 10 010000000 000"
"258","sarcastic",-0.28,0.21,0.41," 10 010000000 000"
"259","satisfied",3.12,0.38,-1.64," 10 100000000 000"
"260","scared",-1.82,-0.22,1.56," 10 100010000 000"
"261","scheming",-3.35,0.16,-0.13," 10 010000000 000"
"262","scornful",-2.22,0.13,0.98," 10 010000000 000"
"263","self_confident",2.64,3.03,0.45," 10 010000000 000"
"264","self_conscious",2.38,2.7,0.92," 10 110000000 000"
"265","self_doubting",-1.69,-2.37,-1.62," 10 010100000 000"
"266","sensitive",-1.01,-1.97,-0.89," 10 010000000 000"
"267","sentimental",0.74,-0.65,-1.96," 10 110000000 000"
"268","serious",1.63,1.33,-1.53," 10 010000000 000"
"269","shocked",-2.12,1,-0.76," 10 100000000 000"
"270","shy",0,-2.57,-2.52," 10 010000000 000"
"271","sickened",-3.08,0.8,0.14," 10 100000000 000"
"272","simpleminded",-1.33,-1.42,-1.2," 10 010000000 000"
"273","sloppy",-1.37,-2.47,-2.41," 10 010000000 000"
"274","smug",-2.44,-1.64,0.15," 10 110000000 000"
"275","sniveling",-2.15,-2.04,-0.6," 10 110100000 000"
"276","snooty",-3.06,-0.3,0.42," 10 010000000 000"
"277","social",2.6,1.26,-0.64," 10 010000000 000"
"278","softhearted",0.66,-1.7,-1.19," 10 010000000 000"
"279","solitary",-1.24,-0.72,-1.66," 10 000100000 000"
"280","sorrowful",-1.35,-1.05,-1.85," 10 100000000 000"
"281","spirited",1.45,2.14,3.07," 10 110000000 000"
"282","spiteful",-2.95,0.82,1.5," 10 110000000 000"
"283","stable",2.66,2.31,-1.49," 10 010100000 000"
"284","steadfast",2.53,0.92,-1.69," 10 010000000 000"
"285","stingy",-2.95,-1.03,-0.87," 10 010000000 000"
"286","stonehearted",-2.59,0.52,0.02," 10 010000000 000"
"287","stony_hearted",-2.58,0.03,-1.39," 10 010000000 000"
"288","strict",-1.57,2.47,0.91," 10 010000000 000"
"289","strong",2.42,3.12,1.22," 10 000100000 000"
"290","stubborn",-1.55,0.75,0.48," 10 010000000 000"
"291","stunned",-1.5,0.57,0.74," 10 000000000 000"
"292","stupid",-2.44,-0.87,-1.46," 10 010000000 000"
"293","submissive",-2.12,-2.4,-1.55," 10 010000000 000"
"294","suggestible",-1.34,-1.74,-1.1," 10 010000000 000"
"295","surprised",1.41,0.4,1.89," 10 000100000 000"
"296","taciturn",0.27,-0.23,-2.55," 10 010000000 000"
"297","tactful",2.75,0.63,-1.34," 10 010000000 000"
"298","talkative",1.16,0.95,2.04," 10 010100000 000"
"299","thoughtless",-1.35,-1.34,-1.29," 10 010000000 000"
"300","tightlipped",-1.73,-0.67,-2.3," 10 010000000 000"
"301","timid",-0.36,-1.84,-1.87," 10 010000000 000"
"302","tolerant",2.69,1.62,-1.14," 10 010100000 000"
"303","touched",1.67,-0.27,-0.97," 10 100000000 000"
"304","trustworthy",2.98,1.96,-1.06," 10 010000000 000"
"305","turkish",0.02,-0.13,0.7," 10 001000000 000"
"306","unadventurous",-2.34,-1.75,-2.82," 10 010000000 000"
"307","uncertain",-1.32,-1.71,-1.28," 10 010000000 000"
"308","understanding",3.49,1.1,-1.83," 10 010000000 000"
"309","uneasy",-2.17,-1.11,-0.95," 10 100000000 000"
"310","uneducated",-2.9,-1.17,-1.71," 10 001000000 000"
"311","unfair",-3.17,0.29,0.75," 10 010000000 000"
"312","unforgiving",-2.66,-0.98,-0.59," 10 010000000 000"
"313","ungrateful",-3.11,-0.36,-0.56," 10 010000000 000"
"314","unhappy",-2.47,-1.33,-2.09," 10 100010000 000"
"315","unimaginative",-2.04,-1.06,-2.06," 10 010000000 000"
"316","unkind",-2.78,0.35,1.24," 10 010000000 000"
"317","unpopular",-2.67,-1,-1.05," 10 000100000 000"
"318","unreliable",-2.85,-0.39,0," 10 010000000 000"
"319","unrestrained",3.33,2.59,0.75," 10 001100000 000"
"320","unsociable",-2.13,-0.53,-1.5," 10 010000000 000"
"321","untidy",-1.01,-0.91,-0.18," 10 010100000 000"
"322","vain",-1.27,-0.72,0.56," 10 010000000 000"
"323","vengeful",-3.38,0.84,1.93," 10 010000000 000"
"324","vigorous",1.09,2.12,2.22," 10 010000000 000"
"325","violent",-3.85,2.13,2.71," 10 010000000 000"
"326","virtuous",2.62,0.97,-0.47," 10 010000000 000"
"327","warmhearted",3.52,2.18,-0.84," 10 010000000 000"
"328","well_balenced",3.51,2.3,-2.67," 10 010000000 000"
"329","wild",0.67,1.86,3.25," 10 010000000 000"
"330","wise",3.54,2.26,-2.58," 10 010000000 000"
"331","withdrawn",-0.42,-1.58,-3.16," 10 010000000 000"
"332","witty",3.42,1.36,1.02," 10 010000000 000"
"333","young",2.44,0.27,2.54," 10 001000000 000"
