"","term","E","P","A","instcodes"
"111","disagreeable",-1.55,-0.94,-0.29," 10 010000000 000"
"112","disappointed",-1.66,-1.41,-0.66," 10 100000000 000"
"113","discontented",-1.45,-1.21,-0.14," 10 100000000 000"
"114","discreet",0.93,0.53,-0.73," 10 010000000 000"
"115","disgusted",-1.28,-0.55,-0.03," 10 100010000 000"
"116","dishonest",-2.32,-1.13,0.23," 10 010100000 000"
"117","disobedient",-1.53,-0.73,0.8," 10 010000000 000"
"118","displeased",-1.24,-0.59,-0.03," 10 100000000 000"
"119","disreputable",-1.67,-1.17,1.08," 10 010000000 000"
"120","disrespectful",-2.2,-1.43,0.83," 10 010000000 000"
"121","dissatisfied",-1.28,-1.1,-0.07," 10 100000000 000"
"122","distressed",-1.82,-1.82,-0.39," 10 100000000 000"
"123","disturbed",-1.82,-0.57,-0.04," 10 110000000 000"
"124","divorced",-1.7,-1.11,0," 10 001000000 000"
"125","dogmatic",-0.67,0.1,-0.24," 10 010000000 000"
"126","dominant",0.89,1.65,1.27," 10 010000000 000"
"127","domineering",-0.31,1.06,1.34," 10 010000000 000"
"128","doubtful",-0.54,-0.29,-0.25," 10 000100000 000"
"129","downhearted",-1.86,-1.54,-1.39," 10 100000000 000"
"130","drowsy",-1.17,-1.17,-1.23," 10 000100000 000"
"131","drunken",-1.25,-1.75,1.07," 10 001100000 000"
"132","dull",-1.48,-1.39,-1.29," 10 000100000 000"
"133","earnest",1.65,0.5,0," 10 010000000 000"
"134","earthy",0.92,0.12,-0.27," 10 010000000 000"
"135","easygoing",2.18,0.64,-0.39," 10 010000000 000"
"136","eccentric",0.71,-0.04,0.14," 10 010000000 000"
"137","ecstatic",2.46,1.46,1.86," 10 100000000 000"
"138","educated",2.61,2,0," 10 001000000 000"
"139","efficient",2.13,1.59,0.81," 10 010000000 000"
"140","egotistical",-1.66,0.17,1.09," 10 010000000 000"
"141","elated",2.5,1.62,1.63," 10 100000000 000"
"142","embarrassed",-1.55,-1.66,0.03," 10 100010000 000"
"143","emotional",0.86,0.06,0.22," 10 110000000 000"
"144","employed",2.83,2.36,0.92," 10 001000000 000"
"145","empty",-2.21,-1.83,-1.72," 10 000100000 000"
"146","energetic",1.85,1.33,1.48," 10 010000000 000"
"147","enthusiastic",2.39,1.75,1.36," 10 110000000 000"
"148","envious",-1.48,-1,0.24," 10 100000000 000"
"149","excited",2.28,1.59,2.1," 10 100010000 000"
"150","experienced",2.36,2.31,0.19," 10 001000000 000"
"151","extravagant",0.04,1.04,1.14," 10 000100000 000"
"152","extroverted",1.4,1.24,1.12," 10 010000000 000"
"153","faithful",2.5,1.37,-0.03," 10 010000000 000"
"154","fearful",-1.66,-1.86,-0.55," 10 100000000 000"
"155","fed_up",-1.97,-1.17,-0.83," 10 100000000 000"
"156","female",0.41,-0.59,0.1," 10 001000000 000"
"157","feminine",-0.19,-1.22,-0.05," 10 010000000 000"
"158","fickle",-0.96,-0.38,0.31," 10 010000000 000"
"159","finicky",-0.97,-0.57,-0.46," 10 010000000 000"
"160","flexible",2.03,0.81,1.06," 10 010000000 000"
"161","flustered",-1.18,-1.25,0," 10 100010000 000"
"162","foolish",-1.62,-1.3,1.03," 10 010000000 000"
"163","forgetful",-1.56,-1.59,-1.16," 10 010000000 000"
"164","forgiving",2.6,1.13,0.03," 10 010000000 000"
"165","friendly",3.03,1.56,0.56," 10 010000000 000"
"166","frightened",-1.76,-1.79,0.28," 10 100000000 000"
"167","frivolous",-0.82,-0.68,0.57," 10 000100000 000"
"168","frustrated",-1.79,-1.83,-0.11," 10 100000000 000"
"169","furious",-1.93,0.34,1.17," 10 100010000 000"
"170","generous",2.49,0.81,0," 10 010000000 000"
"171","gentle",2.27,0.46,-1.24," 10 010000000 000"
"172","giddy",-0.35,-0.73,0.92," 10 010000000 000"
"173","glad",2.38,1.38,0.9," 10 100000000 000"
"174","gloomy",-1.61,-1.28,-1.31," 10 110000000 000"
"175","good",2.51,1.35,-0.19," 10 001000000 000"
"176","gossipy",-1.17,-0.69,0.45," 10 010100000 000"
"177","grateful",2.32,1.43,0.04," 10 100000000 000"
"178","greedy",-1.04,0.15,0.15," 10 010000000 000"
"179","grief_stricken",-2.59,-2,-1.59," 10 100000000 000"
"180","grouchy",-1.89,-0.69,0.11," 10 010000000 000"
"181","guilty",-1.47,-1.06,-0.31," 10 101000000 000"
"182","gullible",-1.7,-2.03,-0.53," 10 010000000 000"
"183","happy",2.59,1.52,1.28," 10 100010000 000"
"184","hassled",-1.66,-1,0.66," 10 000100000 000"
"185","haughty",-0.79,0.11,0.84," 10 010000000 000"
"186","heart_broken",-2.82,-1.93,-0.79," 10 100000000 000"
"187","heavy_hearted",-1.15,-0.85,-1.5," 10 100000000 000"
"188","helpful",2.45,1.39,0.35," 10 010000000 000"
"189","helpless",-2.07,-2.37,-0.77," 10 000100000 000"
"190","homesick",-1.82,-1.96,-0.86," 10 100000000 000"
"191","homey",0.67,-0.15,-0.74," 10 000100000 000"
"192","homosexual",-2.43,-1.73,0.08," 10 001100000 000"
"193","honest",2.97,1.51,-0.62," 10 010000000 000"
"194","honorable",2.62,2.24,-0.35," 10 010000000 000"
"195","hopeful",2,1.25,0.28," 10 110000000 000"
"196","hopeless",-2.39,-2.17,-0.69," 10 100100000 000"
"197","horny",2.45,0.83,2.17," 10 010100000 000"
"198","horrified",-1.62,-1.72,0.38," 10 100000000 000"
"199","hostile",-2.07,1.14,1.29," 10 110000000 000"
"200","hotheaded",-1.56,0.59,1.67," 10 010000000 000"
"201","humble",1.03,0.73,-0.5," 10 110000000 000"
"202","humiliated",-1.77,-1.61,-0.13," 10 100000000 000"
"203","hurt",-2.31,-1.72,-0.97," 10 100100000 000"
"204","idealistic",1.56,1.19,1.04," 10 010000000 000"
"205","ignorant",-2.24,-1.31,0.25," 10 000100000 000"
"206","ill_at_ease",-1.52,-1.03,-0.66," 10 100000000 000"
"207","immature",-1.87,-1.55,0.68," 10 010000000 000"
"208","immoral",-1.76,-0.32,1.05," 10 000100000 000"
"209","impatient",-1.72,-0.93,1.1," 10 100010000 000"
"210","impolite",-2.47,-0.97,0.25," 10 010000000 000"
"211","impotent",-2.16,-1.87,-1.32," 10 000100000 000"
"212","impractical",-1.69,-1.69,0.06," 10 010000000 000"
"213","impressionable",0.34,-0.37,0.56," 10 010000000 000"
"214","impulsive",0.38,0.19,1.59," 10 010000000 000"
"215","in_love",2.32,1.57,1.07," 10 100000000 000"
"216","incompetent",-2.32,-2.11,-0.46," 10 000100000 000"
"217","inconsiderate",-2.64,-1.25,0.71," 10 010000000 000"
"218","incredulous",0.11,-0.05,0.11," 10 000100000 000"
"219","indecisive",-1.67,-1.48,-0.3," 10 010000000 000"
"220","independent",1.81,2.04,0.96," 10 010000000 000"
"221","indifferent",-0.44,-0.78,0," 10 010000000 000"
"222","industrious",1.88,1.62,1," 10 010000000 000"
"223","inexperienced",-1.32,-1.48,0.58," 10 000100000 000"
"224","inhibited",-0.93,-0.55,-0.52," 10 010000000 000"
"225","innocent",1.14,-0.41,-0.54," 10 000100000 000"
"226","inquisitive",1.57,1.18,1.18," 10 010000000 000"
"227","insane",-1.23,-0.87,0.17," 10 001100000 000"
"228","insecure",-1.91,-1.38,-0.94," 10 010000000 000"
"229","insensitive",-1.94,-1.25,0.09," 10 010000000 000"
"230","insincere",-1.97,-1.25,0.56," 10 010000000 000"
"231","intellectual",1.57,1.64,0.61," 10 011000000 000"
"232","intelligent",2.39,1.86,0.14," 10 010000000 000"
"233","intimidated",-2.39,-1.86,-0.32," 10 100000000 000"
"234","intoxicated",-1.04,-1.11,0.57," 10 000100000 000"
"235","introspective",0.86,0.71,-0.76," 10 010000000 000"
"236","introverted",-1.5,-1.46,-1.04," 10 010000000 000"
"237","irate",-1.77,-0.11,0.19," 10 100000000 000"
"238","irked",-1.38,-0.85,-0.15," 10 100000000 000"
"239","irritable",-1.9,-1.1,-0.23," 10 010000000 000"
"240","irritated",-1.66,-0.93,0.62," 10 100000000 000"
"241","jealous",-2.11,-1.55,0.71," 10 110000000 000"
"242","jewish",-0.15,0.11,-0.15," 10 001000000 000"
"243","jittery",-0.96,-1.21,0.11," 10 010000000 000"
"244","joyful",2.66,1.72,1.76," 10 100000000 000"
"245","joyless",-2.17,-1.38,-1.38," 10 100010000 000"
"246","kind",2.7,1.43,-0.68," 10 010000000 000"
"247","knowledgeable",2.75,2.61,-0.22," 10 000100000 000"
"248","languid",0.33,0.42,-0.08," 10 000100000 000"
"249","lazy",-1.96,-1.67,-0.33," 10 010000000 000"
"250","letdown",-1.82,-0.93,0," 10 100000000 000"
"251","lighthearted",1.3,0.47,0.37," 10 010000000 000"
"252","lively",2.21,1.64,1.32," 10 010000000 000"
"253","lonely",-2.39,-2.21,-1.96," 10 100000000 000"
"254","lonesome",-1.93,-1.79,-1.5," 10 100000000 000"
"255","lost",-1.36,-2.21,-0.18," 10 000100000 000"
"256","loved",3.04,2.25,0.14," 10 000100000 000"
"257","lovesick",-0.41,-0.79,0.31," 10 100000000 000"
"258","low",-1.96,-1.57,-0.75," 10 100000000 000"
"259","loyal",2.15,1.96,-0.65," 10 010000000 000"
"260","lucky",1.21,0.5,0.46," 10 000100000 000"
"261","lustful",0.5,0.82,1.5," 10 100000000 000"
"262","mad",-1.71,0.55,1.66," 10 100010000 000"
"263","male",1.68,1.68,1.32," 10 001000000 000"
"264","manipulative",-1.53,1.69,1.34," 10 010000000 000"
"265","married",1.28,0.69,0.16," 10 001000000 000"
"266","masculine",1.97,1.47,1.13," 10 010000000 000"
"267","mature",1.68,1.96,-0.61," 10 010100000 000"
"268","mean",-1.71,0.18,0.79," 10 010000000 000"
"269","mediocre",-0.81,-1.11,-0.52," 10 000100000 000"
"270","meek",-0.27,-1.12,-1.12," 10 010000000 000"
"271","melancholy",-0.41,-0.48,-0.74," 10 100000000 000"
"272","middle_aged",0.44,0.59,-0.19," 10 001000000 000"
"273","middle_class",0.79,0.29,-0.25," 10 001000000 000"
"274","mischievous",-0.57,-0.2,1.27," 10 010000000 000"
"275","miserable",-2,-1.59,-0.83," 10 100000000 000"
"276","modern",1.11,0.74,1," 10 000100000 000"
"277","modest",1.44,0.93,-0.15," 10 010000000 000"
"278","moody",-1.38,-0.43,0.32," 10 010000000 000"
"279","mortified",-1.63,-1.38,-0.29," 10 100000000 000"
"280","moved",1.69,0.62,-0.5," 10 100000000 000"
"281","naive",-0.87,-1.34,0.34," 10 010000000 000"
"282","narrow_minded",-2.1,-1.48,-1," 10 010000000 000"
"283","nasty",-2.36,-0.29,0.79," 10 010000000 000"
"284","neighborly",2.06,0.66,0.09," 10 000100000 000"
"285","nervous",-1.31,-1.31,0.34," 10 100010000 000"
"286","nice",2.64,1,0.18," 10 010000000 000"
"287","noble",1.82,0.93,-0.39," 10 000100000 000"
"288","nonchalant",0.78,0.25,0.14," 10 010000000 000"
"289","normal",0.87,0.32,0.29," 10 000100000 000"
"290","nosey",-0.9,-0.42,-0.03," 10 010000000 000"
"291","obedient",0.85,0.3,-0.3," 10 010000000 000"
"292","obligated",0.5,0.2,0," 10 001000000 000"
"293","obnoxious",-2.51,-0.73,1.89," 10 010000000 000"
"294","offensive",-1.13,0.34,0.94," 10 010000000 000"
"295","old",0.14,0.11,-2.14," 10 001000000 000"
"296","old_fashioned",0.19,-0.37,-1.3," 10 000100000 000"
"297","open_minded",2.3,1.41,1.07," 10 010000000 000"
"298","opportunistic",1.2,1.37,1.33," 10 010000000 000"
"299","optimistic",2,1.21,0.32," 10 110000000 000"
"300","original",2.38,1.69,0.75," 10 000100000 000"
"301","ostentatious",-1.41,0.35,1.18," 10 010000000 000"
"302","outgoing",2.46,1.61,1.57," 10 010000000 000"
"303","outraged",-1.9,0.07,1.24," 10 100010000 000"
"304","outspoken",0.5,1.5,1.39," 10 010000000 000"
"305","overjoyed",2.41,2.28,1.97," 10 100010000 000"
"306","overwhelmed",0.32,-0.45,0.87," 10 100000000 000"
"307","panicked",-1.59,-1.15,1.18," 10 100000000 000"
"308","passionate",2.31,1.59,1.48," 10 110000000 000"
"309","passive",-0.14,-0.86,-0.68," 10 010000000 000"
"310","patient",1.93,1,-1.07," 10 010000000 000"
"311","peaceful",1.67,1.11,-0.44," 10 110000000 000"
"312","pensive",-0.06,-0.53,-0.12," 10 010000000 000"
"313","perceptive",2.16,2.1,0.58," 10 010000000 000"
"314","permissive",0.27,0,0.04," 10 010000000 000"
"315","persecuted",-2.7,-1.63,0.22," 10 001000000 000"
"316","persistent",1.23,1.77,1.26," 10 010000000 000"
"317","persuasive",1.55,1.65,0.77," 10 000100000 000"
"318","perverted",-1.1,-0.87,1.1," 10 011000000 000"
"319","pessimistic",-1.11,-0.89,-0.64," 10 110000000 000"
"320","petrified",-1.86,-2.11,-0.61," 10 100000000 000"
"321","petty",-1.62,-0.96,0.04," 10 010000000 000"
"322","pitiful",-1.3,-0.93,-0.52," 10 010000000 000"
"323","playful",2.21,1,1.25," 10 010000000 000"
"324","pleased",2.52,1.31,0.55," 10 100010000 000"
"325","poised",1.25,1.29,-0.21," 10 010000000 000"
"326","polite",2.58,1.52,-0.32," 10 010000000 000"
"327","pompous",-1.74,0.14,0.89," 10 010000000 000"
"328","poor",-1.92,-1.91,-0.86," 10 001000000 000"
"329","popular",1.56,1.53,1.38," 10 001100000 000"
"330","possessive",-1,-0.79,0.54," 10 010000000 000"
"331","powerful",1.44,2.33,1.07," 10 001100000 000"
"332","powerless",-2.11,-2.41,-0.74," 10 001100000 000"
"333","practical",1.71,1.46,0.04," 10 010000000 000"
"334","prejudiced",-2.74,-1.15,-0.33," 10 010000000 000"
"335","preoccupied",-0.04,0.37,-0.3," 10 010000000 000"
"336","promiscuous",-0.18,0.03,1.45," 10 010000000 000"
"337","protestant",0.44,0.48,0," 10 001000000 000"
"338","proud",1.97,2.03,0.97," 10 100010000 000"
"339","provocative",1.23,1.27,1.17," 10 010000000 000"
"340","quarrelsome",-1.41,-0.21,1.26," 10 010000000 000"
"341","quiet",0.22,-0.31,-1.13," 10 000100000 000"
"342","reasonable",2.14,1.5,-0.11," 10 010000000 000"
"343","rebellious",0.11,0.96,1.68," 10 010000000 000"
"344","reckless",-0.79,-0.71,2.18," 10 010000000 000"
"345","regretful",-1.48,-1.31,-1.28," 10 100000000 000"
"346","rejected",-2.03,-1.25,-0.31," 10 000100000 000"
"347","relaxed",2.22,1.09,-1," 10 100100000 000"
"348","reliable",2.74,1.71,0.1," 10 010000000 000"
"349","relieved",2.46,1.75,1.25," 10 100000000 000"
"350","religious",1,0.26,-0.9," 10 000100000 000"
"351","remorseful",-1.15,-1.07,-0.81," 10 100000000 000"
"352","resentful",-1.66,-0.55,0.55," 10 100000000 000"
"353","resigned",-0.96,-1.28,-1.2," 10 010000000 000"
"354","respectful",2.3,0.73,-0.03," 10 110000000 000"
"355","responsible",1.9,1.83,-0.23," 10 010000000 000"
"356","restless",-0.18,-0.46,0.96," 10 010000000 000"
"357","reverent",1.05,0.16,-1.11," 10 110000000 000"
"358","rich",1.89,1.86,0.79," 10 001000000 000"
"359","rigid",-0.87,0.42,-0.23," 10 010000000 000"
"360","romantic",2.13,1.35,0.26," 10 010000000 000"
"361","rude",-2.15,-1.07,0.81," 10 010000000 000"
"362","ruthless",-2.11,1.18,1.25," 10 010000000 000"
"363","sad",-1.59,-1.62,-1.31," 10 100000000 000"
"364","sadistic",-1.96,-0.78,0.11," 10 010000000 000"
"365","sarcastic",-0.77,-0.29,1.06," 10 010000000 000"
"366","satisfied",2.21,1.52,0.62," 10 100000000 000"
"367","scared",-1.55,-1.14,0.45," 10 100010000 000"
"368","scheming",-1.29,0.42,0.97," 10 010000000 000"
"369","scornful",-1.63,-0.19,0.28," 10 010000000 000"
"370","secretive",-0.14,0.29,-0.18," 10 010000000 000"
"371","secure",2.43,1.79,-0.21," 10 010100000 000"
"372","self_assured",2.22,2,0.87," 10 010000000 000"
"373","self_centered",-1.87,-0.45,0.35," 10 010000000 000"
"374","self_conscious",-0.6,-0.47,-0.2," 10 110000000 000"
"375","self_disciplined",2.34,1.75,0.31," 10 010000000 000"
"376","self_pitying",-2.14,-1.93,-0.86," 10 100000000 000"
"377","self_righteous",-1.32,-0.36,0.36," 10 010000000 000"
"378","selfish",-2.13,-0.61,0.81," 10 010000000 000"
"379","sensuous",2,1.33,0.36," 10 010000000 000"
"380","sentimental",1.62,-0.11,-1.05," 10 110000000 000"
"381","serene",1.04,-0.35,-1.22," 10 100000000 000"
"382","serious",0.81,1.19,-0.39," 10 010000000 000"
"383","sexy",2.35,1.96,1.46," 10 000100000 000"
"384","shaken",-2.14,-1,0.11," 10 100000000 000"
"385","shallow",-1.62,-1.5,-0.23," 10 010000000 000"
"386","shocked",-0.37,-0.71,0.37," 10 100000000 000"
"387","shook_up",-1.41,-1.48,-0.24," 10 100000000 000"
"388","showy",-0.8,0.54,1.46," 10 000100000 000"
"389","shrewd",0.19,0.25,0," 10 010000000 000"
"390","shy",-0.69,-1.19,-0.58," 10 010000000 000"
"391","sick_at_heart",-2.25,-2,-1.46," 10 100000000 000"
"392","sickened",-2.41,-1.59,-1.03," 10 100000000 000"
"393","silly",-0.47,-0.73,0.8," 10 000100000 000"
"394","sincere",2.81,1.32,-0.41," 10 010000000 000"
"395","single",0.62,0.51,1.38," 10 001000000 000"
"396","skeptical",0.26,0.33,-0.19," 10 010000000 000"
"397","sloppy",-1.43,-0.92,0.49," 10 010000000 000"
"398","sluggish",-1.64,-1.29,-1.14," 10 000100000 000"
"399","sly",-0.27,0.92,0.23," 10 010000000 000"
"400","smug",-1.74,-0.3,0.26," 10 110000000 000"
"401","snobbish",-2.42,-1.06,0.08," 10 010000000 000"
"402","snowed",-1.4,-0.95,0.4," 10 000100000 000"
"403","sociable",2.64,1.43,1.21," 10 010100000 000"
"404","soft_spoken",0.81,-0.22,-0.94," 10 010000000 000"
"405","solemn",0.52,-0.08,-0.96," 10 010000000 000"
"406","sophisticated",1.71,0.89,0.2," 10 010000000 000"
"407","sorrowful",-1.55,-1.66,-1.31," 10 100000000 000"
"408","sorry",-0.66,-1.14,-1.17," 10 100000000 000"
"409","spacey",-1.04,-1.38,0.85," 10 000100000 000"
"410","spiteful",-1.65,-0.65,0.42," 10 110000000 000"
"411","spoiled",-1.78,-0.11,1.43," 10 000100000 000"
"412","squeamish",-0.68,-1.52,-0.08," 10 010000000 000"
"413","stable",2.11,1.36,-0.5," 10 000100000 000"
"414","stingy",-1.45,0.14,-0.59," 10 010000000 000"
"415","stoned",0.57,-0.4,1.86," 10 000100000 000"
"416","strange",-0.22,-0.44,0.13," 10 000100000 000"
"417","strict",0.06,1.19,-0.26," 10 010000000 000"
"418","strong",1.78,2.13,1.47," 10 000100000 000"
"419","stubborn",-0.96,0.39,0.11," 10 010000000 000"
"420","studious",2.04,1.36,-0.32," 10 010000000 000"
"421","stupid",-2.14,-2.43,-0.29," 10 010000000 000"
"422","suave",0.73,0.5,0.46," 10 000100000 000"
"423","subdued",-0.07,-0.54,-0.96," 10 010000000 000"
"424","submissive",-1.15,-1.67,-0.3," 10 010000000 000"
"425","successful",2,2.21,0.54," 10 000100000 000"
"426","suicidal",-3.13,-2.5,0.41," 10 010000000 000"
"427","superstitious",-1.06,-0.63,-0.63," 10 010000000 000"
"428","surprised",1,-0.13,0.69," 10 000100000 000"
"429","suspicious",-0.27,-0.23,0.37," 10 010000000 000"
"430","sympathetic",2.49,0.57,-0.78," 10 010000000 000"
"431","tactful",1.39,1.36,0," 10 010000000 000"
"432","tactless",-1.61,-0.89,0.18," 10 010000000 000"
"433","talented",2.5,1.75,0.94," 10 000100000 000"
"434","talkative",1.23,1,1.23," 10 010100000 000"
"435","temperamental",-1.06,-0.11,0.89," 10 010000000 000"
"436","tense",-1.14,-0.81,0.35," 10 100000000 000"
"437","terrified",-1.93,-2.07,-0.07," 10 100000000 000"
"438","thoughtful",2.39,1.42,-0.19," 10 010000000 000"
"439","thoughtless",-2.29,-1.6,0.43," 10 010000000 000"
"440","thrilled",2.21,1.83,1.97," 10 100010000 000"
"441","timid",-0.93,-1.24,-0.93," 10 010000000 000"
"442","tired",-0.66,-1.38,-1.53," 10 000100000 000"
"443","tormented",-2,-1.72,0.41," 10 100000000 000"
"444","touched",1.86,0.62,0.66," 10 100000000 000"
"445","touchy",-1.04,-0.79,-0.07," 10 010000000 000"
"446","tough",0.11,1.04,1.46," 10 010000000 000"
"447","troubled",-1.11,-0.91,0," 10 100000000 000"
"448","trusting",2.46,1.11,0.11," 10 010000000 000"
"449","ugly",-1.13,-0.94,-0.42," 10 000100000 000"
"450","unambitious",-1.14,-1.43,-0.5," 10 010000000 000"
"451","unattractive",-1.07,-0.86,-0.21," 10 000100000 000"
"452","uncertain",-0.92,-1.6,-0.24," 10 010000000 000"
"453","unconventional",0.32,-0.04,0.75," 10 010000000 000"
"454","understanding",2.11,1.56,-0.26," 10 010000000 000"
"455","uneasy",-1.55,-1.28,-0.45," 10 100000000 000"
"456","uneducated",-1.7,-1.48,-0.12," 10 001000000 000"
"457","unemployed",-1.96,-1.59,-0.3," 10 001000000 000"
