"","term","E","P","A","instcodes"
"63","businesswoman",1.23,0.95,0.77," 01 010000000 000"
"64","call_girl",-0.26,-0.76,1.66," 01 000000001 001"
"65","capitalist",0.75,1.3,1.19," 11 010000000 000"
"66","catholic",0.53,0.37,0.43," 11 000000100 000"
"67","celebrity",0.24,2,1.71," 11 110000000 000"
"68","chain_smoker",-2.11,-1.72,-0.68," 11 100000000 100"
"69","champion",2.47,2.52,2.23," 11 100010000 001"
"70","chatterbox",-1.06,-0.04,1.73," 11 100000000 000"
"71","child_molester",-3.57,-1.42,-2.14," 11 001000011 001"
"72","child",1.45,-0.76,2.1," 11 100000010 000"
"73","chum",-0.05,0.22,0.38," 11 100000000 000"
"74","citizen",1.39,0.52,0.41," 11 000100000 000"
"75","classmate",1.52,0.55,0.77," 11 000010000 000"
"76","clergyman",1.53,1.61,0.13," 11 000000100 000"
"77","client",1.3,0.89,1.3," 11 011000000 000"
"78","clock_watcher",-0.15,-1.15,-1.52," 11 010010000 100"
"79","co_worker",0.62,0.13,0.54," 11 010000000 000"
"80","coach",1.82,1.93,1.19," 11 010010000 001"
"81","coed",1.75,0.87,1.15," 01 000010000 000"
"82","colleague",1.75,1.17,0.59," 11 000011000 000"
"83","companion",2.75,1.92,1.37," 11 100000000 000"
"84","competitor",1.26,1.66,1.57," 11 110110000 000"
"85","computer_expert",1.36,1.05,-0.13," 11 110011000 100"
"86","confidant",1.35,1.44,0.49," 11 100000000 000"
"87","conservative",-0.14,0.45,-0.74," 11 000100000 000"
"88","consultant",0.83,1,0.65," 11 011111000 000"
"89","convalescent",0.3,0.09,-0.03," 11 000001000 100"
"90","cop",0.64,1.74,0.49," 11 001000000 001"
"91","cousin",1.66,0.57,0.74," 11 000000010 000"
"92","criminal",-2.37,-0.77,0.76," 11 001000000 000"
"93","critic",-0.38,0.64,1.58," 11 100110000 000"
"94","crook",-2.8,-0.72,-0.31," 11 011000000 000"
"95","customer",1.45,1.47,0.94," 11 010000000 000"
"96","date",2.86,1.6,1.56," 11 000000001 000"
"97","daughter_in_law",1.4,-0.18,0.38," 01 000000010 000"
"98","daughter",1.47,-0.04,1.11," 01 000000010 000"
"99","deadbeat_dad",-2.48,-1.81,-1.9," 10 001000010 000"
"100","defendant",-0.22,-0.83,-0.46," 11 001000000 000"
"101","defense_attorney",1.17,1.73,1.37," 11 001000000 000"
"102","delinquent",-1.81,-0.78,0.41," 11 001000000 000"
"103","demagogue",-0.35,0.83,0.38," 11 000100000 000"
"104","detective",0.91,1.61,-0.3," 11 001000000 001"
"105","devil_worshiper",-1.59,-1.64,-0.31," 11 000000100 100"
"106","devil",-3.12,1.25,0.72," 11 100000100 000"
