"","term","E","P","A","instcodes"
"109","displeased",-2.12,-0.04,0.5," 10 100000000 000"
"110","disreputable",-1.4,0,0.3," 10 010000000 000"
"111","dissatisfied",-2,0,0.13," 10 100000000 000"
"112","distressed",-2.31,-1.7,-1.23," 10 100000000 000"
"113","divorced",-0.5,0,0.8," 10 001000000 000"
"114","dogmatic",-1,0.9,0.5," 10 010000000 000"
"115","domineering",-2.4,0.2,1.1," 10 010000000 000"
"116","doubtful",-1.4,-1,-1," 10 000100000 000"
"117","downhearted",-2.25,-1.13,-1.17," 10 100000000 000"
"118","drowsy",-0.3,-1,0," 10 000100000 000"
"119","drunken",-1,0,0.8," 10 001100000 000"
"120","dull",-0.7,-1,-1," 10 000100000 000"
"121","earnest",2.11,1.6,0.6," 10 010000000 000"
"122","easily_hurt",-0.3,-1,0," 10 010000000 000"
"123","easygoing",0.26,0.1,-1," 10 010000000 000"
"124","eccentric",-0.1,0.4,1.9," 10 010000000 000"
"125","ecstatic",1.81,0.12,-1.17," 10 100000000 000"
"126","educated",2.42,2.2,0," 10 001000000 000"
"127","efficient",1.96,1.9,1.4," 10 010000000 000"
"128","egotistical",-1.3,0,0.7," 10 010000000 000"
"129","elated",2.13,2.52,2.42," 10 100000000 000"
"130","elegant",2.25,0.4,-2," 10 010000000 000"
"131","embarrassed",-1.35,-0.98,0.22," 10 100010000 000"
"132","emotional",-0.4,0,1.8," 10 110000000 000"
"133","employed",0,-1,0.4," 10 001000000 000"
"134","empty",-1.88,-1.84,-1.44," 10 000100000 000"
"135","energetic",1.82,2.2,2.6," 10 010000000 000"
"136","enthusiastic",0.79,1.1,2.2," 10 110000000 000"
"137","entrusting",-0.3,-1,0," 10 010000000 000"
"138","envious",-0.32,0.35,0.58," 10 100000000 000"
"139","envious2",-2.33,0.38,0.32," 10 100000000 000"
"140","esteemed",2.26,1.6,-1," 10 001000000 000"
"141","exasperated",-2.25,0.48,1.83," 10 100000000 000"
"142","excitable",-0.8,0,2," 10 010000000 000"
"143","excited",1.48,2.13,2.57," 10 100010000 000"
"144","experienced",2.35,2.1,0.1," 10 001000000 000"
"145","extroverted",1.93,1.9,2.1," 10 010000000 000"
"146","exuberant",2.58,0.3,-1," 10 010000000 000"
"147","faithful",1.91,1,-1," 10 010000000 000"
"148","fashionable",1.65,1.1,1.6," 10 000100000 000"
"149","fearful",-2.28,-0.51,0.24," 10 100000000 000"
"150","fed_up",-2.12,-1.07,-1.25," 10 100000000 000"
"151","female",1.05,0.4,0.2," 10 001000000 000"
"152","feminine",1.07,0.2,-1," 10 010000000 000"
"153","fickle",-1.7,-1,1.3," 10 010000000 000"
"154","finicky",-1.5,0,-2," 10 010000000 000"
"155","flexible",2.21,1.9,0.4," 10 010000000 000"
"156","flustered",-1.26,0.49,2.35," 10 100010000 000"
"157","foolish",-1.6,-2,0.1," 10 010000000 000"
"158","forbearing",-1.2,-1,-1," 10 010000000 000"
"159","forgiving",2.49,2.1,-1," 10 010000000 000"
"160","foxy",-0.7,0.4,0," 10 010000000 000"
"161","fretful",-2.7,0.78,1.76," 10 010000000 000"
"162","friendly",1.97,1.5,0.9," 10 010000000 000"
"163","frightened",-1.19,0.55,1.42," 10 100000000 000"
"164","frivolous",-1.6,-1,0.5," 10 000100000 000"
"165","frustrated",-2.72,-1.14,-1.31," 10 100000000 000"
"166","furious",-2.98,2.49,2.94," 10 100010000 000"
"167","generous",1.73,1.5,1.1," 10 010000000 000"
"168","gentle",2.09,1.3,-1," 10 010000000 000"
"169","glad",2.45,1.8,0.93," 10 100000000 000"
"170","gloomy",-1.6,-2,-2," 10 110000000 000"
"171","goal_directed",2.74,2.2,1.9," 10 010000000 000"
"172","good",2.38,1.7,0," 10 001000000 000"
"173","graceful",1.46,0.8,-2," 10 000100000 000"
"174","great",1.64,2.1,-1," 10 000100000 000"
"175","greedy",-1,0.2,1.1," 10 010000000 000"
"176","grief_stricken",-2.34,-1.05,-1.11," 10 100000000 000"
"177","guileless",-1.6,0,1.2," 10 010000000 000"
"178","guilty",-2.4,-1,0.8," 10 101000000 000"
"179","gullible",-1.4,-1,0," 10 010000000 000"
"180","handsome",1.24,1.1,1.4," 10 000100000 000"
"181","happily_surprised",0.64,0.22,0.92," 10 100000000 000"
"182","happy",2.58,2.32,2.23," 10 100010000 000"
"183","hardworking",2.62,2.2,0.5," 10 010000000 000"
"184","heavy_hearted",-2.57,-2.54,-1.22," 10 100000000 000"
"185","helpful",1.91,1.1,0," 10 010000000 000"
"186","helpless",-1.6,-2,-1," 10 000100000 000"
"187","homesick",-0.21,-0.19,-0.72," 10 100000000 000"
"188","homosexual",-0.3,0,1," 10 001100000 000"
"189","honest",2.43,1.3,0.3," 10 010000000 000"
"190","honorable",2.69,2.5,-1," 10 010000000 000"
"191","hopeful",2.37,1.9,2.1," 10 110000000 000"
"192","horrified",-2.38,-0.21,1.02," 10 100000000 000"
"193","hostile",-1,0.6,1.5," 10 110000000 000"
"194","hotheaded",-1.4,0,1.9," 10 010000000 000"
"195","humane",1.48,0.7,0," 10 010000000 000"
"196","humble",1.23,0.2,-1," 10 110000000 000"
"197","humiliated",-0.9,-1,0.4," 10 100000000 000"
"198","hurt",-1.94,-1.02,-0.37," 10 100100000 000"
"199","idealistic",0.52,0.1,1.2," 10 010000000 000"
"200","ignorant",-1.3,-2,0.2," 10 000100000 000"
"201","ill_at_ease",-1.74,-0.36,1.66," 10 100000000 000"
"202","immature",-0.5,-2,1.1," 10 010000000 000"
"203","immoral",-2.4,-1,0.8," 10 000100000 000"
"204","impatient",-1.7,-1,1.4," 10 100010000 000"
"205","impressionable",-1.5,-2,0," 10 010000000 000"
"206","in_love",2.69,1.98,1.73," 10 000100000 000"
"207","incompetent",-1.7,-2,0," 10 000100000 000"
"208","inconsiderate",-2.6,-2,0.6," 10 010000000 000"
"209","indecent",-1.8,-1,0.2," 10 000100000 000"
"210","indecisive",-1.9,-2,-1," 10 010000000 000"
"211","independent",2.52,2.2,0.6," 10 010000000 000"
"212","indifferent",-0.8,0,0.4," 10 010000000 000"
"213","industrious",2.1,1.5,-1," 10 010000000 000"
"214","inexperienced",-1,-2,0," 10 000100000 000"
"215","inhibited",-0.8,0.6,0.4," 10 010000000 000"
"216","innocent",2.23,1.6,1.1," 10 000100000 000"
"217","insane",-1.7,-1,1.1," 10 001100000 000"
"218","insecure",-1.6,-2,0.6," 10 010000000 000"
"219","insensitive",-2.1,-1,1.1," 10 010000000 000"
"220","insincere",-1.7,-1,0.8," 10 010000000 000"
"221","intellectual",2.32,1.7,0," 10 011000000 000"
