"","term","E","P","A","instcodes"
"106","collaborator",-1.025,-0.335,-0.05," 11 000100000 000"
"107","commander",-0.265,1.715,0.655," 11 000100000 000"
"108","commando",0.295,2.51,2.115," 11 000100000 001"
"109","commissioner",0.33,2.13,-0.24," 11 000100000 000"
"110","communist",-0.425,0.445,0.78," 11 000100000 000"
"111","companion",2.315,1.385,2.08," 11 100000000 000"
"112","comrade",2.225,1.295,1.66," 11 100100000 000"
"113","confederate",0.09,0.685,0.715," 11 011100000 000"
"114","conqueror",-1.115,2.505,0.685," 11 000100000 001"
"115","conscript",0.53,-0.535,0.73," 11 000100000 001"
"116","conservative",0.605,1.35,-0.065," 11 000100000 000"
"117","conspirator",-1.43,0.545,0.875," 11 011100000 000"
"118","constable",-0.5,0.855,0.36," 11 001000000 001"
"119","consumer",0.76,0.095,0.435," 11 010000000 000"
"120","convict",-1.645,0.28,0.915," 11 001000000 001"
"121","coroner",0.67,0.97,-0.53," 11 001001000 000"
"122","councillor",1.285,1.005,-0.075," 11 001100000 000"
"123","count",0.78,1.155,-0.105," 10 000100000 000"
"124","countess",0.855,0.69,-0.085," 01 000100000 000"
"125","coward",-0.895,-1.62,-0.355," 11 100000000 000"
"126","crank",-1.02,0.18,0.115," 11 100000000 000"
"127","creditor",0.155,0.535,-0.585," 11 010000000 000"
"128","cripple",0.825,-1.17,-1.375," 11 100001000 000"
"129","critic",-1.045,1.035,0.48," 11 100110000 000"
"130","culprit",-0.92,-0.48,1.83," 11 001000000 010"
"131","cumann_ban_member",0.56,1.125,1.58," 11 000100000 000"
"132","custodian",0.27,0.435,-0.495," 11 010000000 000"
"133","customer",1.18,-0.475,0.02," 11 010000000 000"
"134","customs_officer",0.135,1.2,-0.205," 11 001000000 000"
"135","cynic",-1.155,-0.735,0.07," 11 100110000 000"
"136","daughter",1.96,-0.775,2.355," 01 000000010 000"
"137","deacon",0.74,0.055,-0.195," 11 000000100 000"
"138","dean",0.925,1.805,-1.19," 11 000010000 000"
"139","debtor",-0.575,-0.185,-0.075," 11 010000000 000"
"140","decoy",-0.705,0.28,0.28," 11 001100000 000"
"141","defendant",0.85,0.16,0.13," 11 001000000 000"
"142","degenerate",-1.29,-0.92,0.425," 11 100001001 001"
"143","delegate",1.12,0.805,0.14," 11 000100000 000"
"144","delinquent",-0.83,-0.855,2.35," 11 001000000 000"
"145","demonstrator",0.41,0.29,2.575," 11 000100000 001"
"146","desperado",-1.355,1.91,1.955," 11 001000000 001"
"147","detective",0.305,1.125,0.675," 11 001000000 001"
"148","devil",-2.745,0.87,0.63," 11 100000100 000"
"149","dictator",-1.015,1.765,0.775," 11 000100000 000"
"150","dignitary",0.14,1.655,-0.745," 11 000110100 000"
"151","diplomat",0.55,1.375,0.275," 11 000100000 000"
"152","director",0.63,2.525,-0.075," 11 010000000 000"
"153","disciple",2.39,1.055,-0.18," 11 000110100 000"
"154","disciplinarian",-0.855,0.505,-1.07," 11 000010110 001"
"155","doctor",2.185,2.08,-0.32," 11 000001000 101"
"156","drug_addict",-1.325,-1.17,0.115," 11 001001000 000"
"157","duchess",0.54,-0.205,-1.05," 01 000100000 000"
"158","duke",0.535,0.01,-0.835," 10 000100000 000"
"159","dummy",1.09,-1.51,-0.645," 11 100000000 000"
"160","dwarf",1.195,-0.615,0.145," 11 100001000 000"
"161","earl",0.765,1.12,-0.44," 10 000100000 000"
"162","electrician",1.065,1.16,0.53," 11 010000000 000"
"163","elf",1.155,-1.195,0.24," 11 100000000 000"
"164","emigrant",1.56,-0.41,0.525," 11 000100000 000"
"165","employer",1.2,1.92,-0.06," 11 010000000 000"
"166","enemy",-2.005,0.605,0.25," 11 100100000 001"
"167","englishman",-0.5,-0.345,-0.035," 11 000100000 000"
"168","entertainer",2.11,1.18,2.085," 11 110000000 000"
"169","envoy",0.495,0.685,0.12," 11 000100000 000"
"170","escort",1.525,1.195,1.105," 11 100100001 001"
"171","evangelist",1.68,0.895,-0.285," 11 000000100 000"
"172","executioner",-1.82,1.325,0.8," 11 001000000 001"
"173","exile",-0.185,-0.255,-0.075," 11 000100000 000"
"174","exorcist",-0.63,2.08,0.215," 10 000000100 000"
"175","expert",1.205,2.22,0.19," 11 011111000 000"
"176","eyewitness",0.87,0.525,-0.02," 11 001000000 000"
"177","fairy",2.07,0.3,1.05," 11 100000000 000"
"178","fake",-1.755,-0.535,0.04," 11 100000000 000"
"179","farmer",1.315,1.015,0.22," 11 010000000 000"
"180","fascist",-1.125,0.015,0.715," 11 000100000 000"
"181","fatalist",-0.06,0.54,0.105," 11 100000000 000"
"182","father",2.495,2.35,-0.395," 10 000000010 001"
"183","felon",-1.35,-0.025,-0.075," 11 001000000 001"
"184","female",1.865,0.7,1.295," 01 100000001 000"
"185","fiance_(male)",1.885,0.49,1.15," 10 000000010 001"
"186","fiend",-0.93,0.655,1.51," 11 000001101 000"
"187","fighter",-0.51,2.29,2.745," 11 100000000 001"
"188","film_star",1.15,1.81,1.435," 11 010000000 000"
"189","fool",0.25,-0.785,1.395," 11 100000000 000"
"190","fortune_teller",0.56,-0.01,-0.5," 11 010000100 000"
"191","freak",-0.215,-0.79,1.16," 11 100000000 000"
"192","freedom_fighter",1.05,1.49,2.43," 11 000100000 000"
"193","friar",1.78,0.19,-0.905," 10 000000100 000"
"194","fugitive",-1.045,-0.465,0.91," 11 001000000 001"
"195","gambler",-0.645,-0.49,0.855," 11 110000000 000"
"196","gangster",-1.635,2.405,2.02," 10 011000000 000"
"197","general",-0.31,2.835,-0.87," 11 000100000 000"
"198","ghost",-0.43,0.915,-0.315," 11 000000100 000"
"199","girl",1.7,0.38,1.9," 01 100000001 000"
"200","girlfriend",2.71,0.245,1.075," 01 000000001 001"
"201","god_the_father",3.67,3.78,-0.51," 10 000000100 000"
"202","god",2.93,3.185,0.205," 11 000000100 000"
"203","governess",0.245,1.34,-0.69," 01 000000010 001"
"204","governor",0.475,1.33,-0.72," 11 000100000 000"
"205","grave_digger",-0.48,0.4,-0.945," 11 010000000 000"
"206","guard",0.31,1.195,0.455," 11 010000000 001"
"207","gunman",-1.84,1.39,1.38," 10 001000000 001"
"208","gypsy",-0.11,-0.53,0.27," 11 100100000 000"
"209","headmaster",0.31,2.42,-1.16," 10 000010000 001"
"210","headmistress",0.125,1.645,-0.865," 01 000010000 001"
"211","heir",0.415,1.615,0.805," 11 000000010 000"
"212","heretic",-0.7,-0.005,0.77," 11 000000100 000"
"213","hero",2.005,2.285,1.445," 10 100000000 000"
"214","highwayman",-1.465,1.865,2.04," 10 001000000 001"
"215","hijacker",-1.14,1.25,1.68," 11 011100000 001"
"216","hobgoblin",-1.12,-0.2,1.43," 11 100000000 000"
"217","holy_spirit",2.575,3.17,0.135," 11 000000100 000"
"218","homosexual",-0.535,-0.545,1.555," 11 000000001 000"
"219","horseman",0.655,0.835,0.85," 11 100000000 000"
"220","hostage",0.375,-1.145,-0.34," 11 001100000 001"
"221","housekeeper",1.15,0.31,-0.525," 11 010000010 000"
"222","hunger_striker",0.045,-0.365,-0.365," 11 000100000 001"
"223","hunter",-0.715,0.84,0.805," 11 100000000 000"
"224","husband",1.98,1.475,0.4," 10 000000011 001"
"225","hypocrite",-1.945,-0.48,0.26," 11 100000000 000"
"226","idealist",1.72,0.19,0.145," 11 100000000 000"
"227","illiterate",0.065,-0.845,0.215," 11 000010000 000"
"228","imbecile",-0.72,-1.5,0.25," 11 100000000 000"
"229","imp",-0.065,-0.195,1.315," 11 100000000 000"
"230","imposter",-1.05,0.2,0.605," 11 001000000 000"
"231","infant",2.265,-1.715,2.33," 11 000001010 001"
"232","informant",-1.82,-1.275,-0.305," 11 001100000 000"
"233","inmate",0.77,0.525,0.57," 11 001000000 001"
"234","innocent",2.265,-0.79,0.15," 11 100000000 000"
"235","inspector",0.22,0.825,-0.61," 11 001000000 001"
"236","internee",0.185,-0.25,1.33," 11 001000000 001"
"237","interpreter",0.845,0.705,0.325," 11 010100000 000"
"238","interrogator",-1.685,1.775,0.815," 11 001000000 000"
"239","intruder",-1.38,0.35,0.215," 11 101000000 000"
"240","invader",-1.755,2.16,1.47," 11 000100000 001"
"241","invalid",1.79,-0.63,-0.85," 11 000001000 001"
"242","investigator",0.345,1.235,0.405," 11 001000000 000"
"243","irishman",2.515,2.025,1.615," 11 000100000 000"
"244","ironmonger",0.54,0.35,-0.53," 11 010000000 000"
"245","itinerant",0.72,0.51,0.68," 11 001000000 000"
"246","jack_of_all_trades",0.805,0.495,0.19," 11 010000000 000"
"247","jackass",-0.205,-0.93,1.31," 11 100000000 000"
"248","jailer",-0.975,0.925,-0.285," 11 001000000 001"
"249","jay_walker",-0.26,0.025,1.06," 11 001000000 000"
"250","jesuit",1.555,0.625,-0.835," 10 000000100 000"
"251","jew",0.415,-0.115,0.015," 11 000000100 000"
"252","joker",1.045,0.13,2.025," 11 100000000 000"
"253","journalist",0.54,1.11,1.205," 11 010100000 000"
"254","judge",0.555,2.39,-1.63," 11 001000000 000"
"255","juror",0.72,1.53,-0.67," 11 001000000 001"
"256","justice_of_the_peace",-0.1,1.265,-1.1," 11 001000000 000"
"257","juvenile",0.675,-0.3,2.13," 11 001000010 000"
"258","kidnapper",-1.815,1.205,1.645," 11 001000000 001"
"259","king_billy",-2.14,0.49,0.185," 10 000100000 000"
"260","king",0.705,2.18,-0.635," 10 000100000 000"
"261","knave",0.05,-0.02,1.4," 11 100000000 000"
"262","labourer",1.08,0.745,1.005," 11 010000000 000"
"263","lad",0.67,0.35,1.585," 10 100000000 000"
"264","lady",1.74,-0.66,-0.615," 01 100000000 000"
"265","lame_duck",0.955,-2.12,-1.585," 11 000100000 000"
"266","landlady",0.73,0.845,-0.77," 01 010000000 000"
"267","landlord",-0.525,0.73,-1.605," 10 010000000 000"
"268","lass",1.675,0.195,1.49," 01 100000000 000"
"269","lawyer",0.765,1.665,0.03," 11 001000000 000"
"270","layman",0.765,0.145,-0.02," 11 011111100 000"
"271","lecturer",1.165,1.15,-0.73," 11 000010000 000"
"272","leprechaun",2.285,0.635,0.61," 11 100000000 000"
"273","liar",-1.86,-0.585,0.645," 11 100000000 000"
"274","lieutenant",-0.275,1.135,1.225," 11 000100000 000"
"275","lodger",1.2,-0.545,0.345," 11 010000000 000"
"276","look_out",0.37,0.415,1.375," 11 001000000 000"
"277","lord",1.14,1.975,-0.89," 10 000100000 000"
"278","lorry_driver",1.205,0.36,-0.015," 11 010000000 000"
"279","lover",2.085,1.025,0.945," 11 000000001 001"
"280","loyalist",-1.42,-0.175,-0.255," 11 000100000 000"
"281","lunatic",-1.45,-0.585,0.98," 11 100001000 000"
"282","madman",-1.395,-0.295,0.96," 10 100001000 000"
"283","madwoman",-1.285,-0.855,1.25," 01 100001000 000"
"284","magistrate",-0.45,2.02,-1.655," 11 001000000 000"
"285","maid_of_honour",1.94,-0.185,0.365," 01 000000010 000"
"286","maid",1.745,-1.1,1.075," 01 010000000 000"
"287","maiden",1.885,-0.705,1.27," 01 100000000 000"
"288","major",-0.66,2.065,-0.16," 11 000100000 000"
"289","male",1.405,1.485,1.415," 10 100000001 000"
