"","term","E","P","A","instcodes"
"105","bus_driver",0.91,0.325,-0.565," 11 010000000 000"
"106","busboy",0.55,-1.17,0.98," 10 010000000 000"
"107","busybody",-1.6,-0.4,0.32," 11 100000000 000"
"108","butcher",0.675,0.325,-0.16," 11 010000000 000"
"109","butterfingers",0.115,-1.235,0.51," 11 100000000 000"
"110","bystander",0.175,-0.83,-0.375," 11 100000000 000"
"111","cad",-1.455,-0.1,0.745," 10 100000000 000"
"112","call_girl",-0.68,-0.56,1.98," 01 000000001 001"
"113","captive",0.12,-2.33,-0.585," 11 001100000 001"
"114","card",0.795,0.175,0.695," 11 100000000 000"
"115","carpenter",1.315,0.455,-0.405," 11 010000000 000"
"116","cashier",0.67,-0.48,0.265," 11 010000000 000"
"117","celebrity",0.905,1.39,0.905," 11 110000000 000"
"118","center",0.425,0.595,1.08," 10 010010000 001"
"119","chambermaid",1.09,-1.42,-0.25," 01 010000000 000"
"120","champion",1.495,1.86,1.79," 11 100010000 001"
"121","chap",1.62,-0.02,-0.085," 10 100000000 000"
"122","chaperone",0.385,1.045,-0.975," 11 000000010 000"
"123","chatterbox",-0.69,-0.78,1.615," 11 100000000 000"
"124","cheerleader",0.945,-0.18,2.56," 11 010010000 000"
"125","chef",1.39,0.965,0.22," 11 010000000 000"
"126","chemist",1.185,1.07,-0.63," 11 010010000 000"
"127","chick",0.925,-0.74,1.685," 01 100000000 000"
"128","chief_elect_officer",0.385,1.58,-0.37," 11 000100000 000"
"129","chief_justice_of_the_supreme_court",1.255,2.81,-1.52," 11 001000000 000"
"130","child",1.705,-1.53,2.21," 11 100000010 000"
"131","chinese",0.405,-0.28,0.29," 11 000100000 000"
"132","chiropractor",1.245,0.85,-0.33," 11 000001000 001"
"133","christian",1.7,0.11,-0.465," 11 000000100 010"
"134","chum",2.28,1.265,1.16," 11 100000000 000"
"135","church_deacon",1.375,1.395,-0.995," 11 000000100 000"
"136","civil_servant",0.085,0.1,-0.81," 11 001100000 000"
"137","classmate",1.44,0.215,1.505," 11 000010000 000"
"138","clergy",2.07,1.52,-1.145," 11 000000100 000"
"139","clerk_privy_council",0.52,0.91,-0.615," 11 000100000 000"
"140","clerk",0.73,-0.965,-0.465," 11 011000000 000"
"141","client",0.545,-0.12,-0.075," 11 011000000 000"
"142","clod",-0.275,-1.56,-0.315," 11 100000000 000"
"143","clown",2.165,0.29,1.545," 11 100000000 000"
"144","co_worker",1.235,0.335,0.71," 11 010000000 000"
"145","coach",0.965,2.07,1.25," 11 010010000 001"
"146","coed",1.015,0.005,1.59," 01 000010000 000"
"147","colleague",1.645,0.485,0.67," 11 000011000 000"
"148","comedian",1.625,0.455,1.775," 11 100000000 000"
"149","companion",2.62,1.08,0.48," 11 100000000 000"
"150","computer_programmer",0.555,0.745,0.255," 11 010010000 000"
"151","concubine",-0.335,-0.5,1.115," 01 010000001 001"
"152","confidant",1.82,0.78,0.02," 11 100000000 000"
"153","conformist",0.01,-0.715,-0.615," 11 100000000 000"
"154","connoisseur",0.895,0.855,-0.875," 11 100000000 000"
"155","construction_foreman",0.2,2.01,0.335," 11 010000000 000"
"156","construction_laborer",0.145,0.675,1," 11 010000000 000"
"157","consumer",0.9,0.03,-0.055," 11 010000000 000"
"158","controller",0.28,1.735,0.37," 11 010100000 000"
"159","convict",-2.045,-0.245,1.575," 11 001000000 001"
"160","cook",1.095,0.575,-0.015," 11 010000000 000"
"161","cop",0.645,2,0.61," 11 001000000 001"
"162","copper",1.11,1.6,0.305," 11 001000000 001"
"163","copycat",-1.535,-1.625,0.7," 11 100000000 000"
"164","coroner",0.67,0.795,-0.99," 11 001001000 000"
"165","councilor",1.085,1.185,-0.465," 11 001100000 000"
"166","counselor",1.41,1.1,-0.25," 11 111111100 000"
"167","county_clerk",0.235,0.215,-0.46," 11 001000000 000"
"168","county_warden",0.15,1.47,-0.62," 11 001000000 000"
"169","courtesan",0.46,0.2,0.815," 01 010000001 001"
"170","cousin",1.36,-0.21,1," 11 000000010 000"
"171","coward",-0.95,-2.375,-0.7," 11 100000000 000"
"172","crab",-0.845,-0.435,-0.255," 11 100000000 000"
"173","crackpot",-0.925,-0.345,0.89," 11 100000000 000"
"174","crank",-1.57,-0.66,0.035," 11 100000000 000"
"175","criminal",-2.37,1.105,1.495," 11 001000000 000"
"176","cripple",0.53,-1.505,-1.03," 11 100001000 000"
"177","crippled_person",0.475,-1.165,-0.765," 11 100001000 000"
"178","critic",-0.335,1.335,0.565," 11 100110000 000"
"179","crone",-0.215,-1.19,-1.985," 01 100000000 000"
"180","crook",-2.605,0.365,1.525," 11 011000000 000"
"181","crybaby",-1.82,-2.23,1.39," 11 100000000 000"
"182","culprit",-1.705,-0.095,1.385," 11 001000000 010"
"183","customer",0.405,0.055,-0.04," 11 010000000 000"
"184","cutthroat",-2.715,1.29,1.905," 10 011100000 000"
"185","cynic",-1.355,-0.115,0.635," 11 100110000 000"
"186","czech",0.49,-0.17,0.035," 11 000100000 000"
"187","dame",0.345,-0.165,0.48," 01 100000000 000"
"188","dandy",1.35,-0.25,1.055," 10 100000000 000"
"189","dane",0.555,0.435,0.25," 11 000100000 000"
"190","daredevil",0.08,1.385,2.94," 11 100000000 000"
"191","darling",1.965,0.255,0.72," 01 100000000 001"
"192","daughter_in_law",1.335,-0.265,0.7," 01 000000010 000"
"193","daughter",1.99,-0.195,1.23," 01 000000010 000"
"194","deadbeat",-1.34,-1.85,-0.97," 11 010000000 000"
"195","deadhead",-0.45,-1.21,-0.435," 11 100000000 000"
"196","decorator",1.09,0.1,0.595," 11 010000000 000"
"197","defendant",0.31,-0.355,0.165," 11 001000000 000"
"198","degenerate",-1.465,-1.465,0," 11 100001001 001"
"199","delinquent",-1.58,-0.485,2.155," 11 001000000 000"
"200","dental_assistant",1.27,0.115,0.385," 01 000001000 001"
"201","dental_hygienist",1.42,0.255,0.305," 01 000001000 001"
"202","dentist",0.48,1.59,0.04," 11 000001000 001"
"203","deputy",0.83,1.28,0.91," 11 001000000 001"
"204","desperado",-1.3,0.45,1.38," 11 001000000 001"
"205","detective",0.94,1.945,0.895," 11 001000000 001"
"206","devil",-2.325,1.385,1.47," 11 100000100 000"
"207","dietitian",1.09,0.535,0.045," 11 010001000 000"
"208","dike",-0.565,-0.325,0.59," 01 000000001 001"
"209","dimwit",-0.345,-1.905,-1.02," 11 100000000 000"
"210","diner",0.73,-0.015,-0.015," 11 010000000 000"
"211","disabled_person",0.885,-1.58,-1.045," 11 000001000 000"
"212","disciplinarian",-0.37,2.02,-0.47," 11 000010110 001"
"213","dishwasher",0.47,-1.49,0.075," 11 010000000 000"
"214","district_attorney",0.425,2.315,0.28," 11 001000000 000"
"215","divorcee_(gender_neutral)",0.215,-0.285,0.18," 01 000000010 000"
"216","do_nothing",-1.725,-1.945,-0.215," 11 110000000 000"
"217","doctor",2.045,1.38,-0.405," 11 000001000 101"
"218","doll",1.375,-1.205,-0.11," 01 100000000 000"
"219","dolt",-0.69,-1.97,-0.655," 11 100000000 000"
"220","doorkeeper",1.06,-0.59,-0.93," 10 010000000 000"
"221","doorman",1.185,-0.095,-0.65," 10 010000000 000"
"222","dope",-0.905,-1.625,-0.45," 11 100000000 000"
"223","dressmaker",1.265,-0.605,-0.295," 11 010000000 000"
"224","drip",-0.775,-1.835,-0.465," 11 100000000 000"
"225","dropout",-1.09,-1.41,0.705," 11 000010000 000"
"226","drudge",-1.39,-0.855,-0.915," 11 110010000 000"
"227","drug_addict",-1.965,-1.99,1.25," 11 001001000 000"
"228","drunk",-1.28,-1.805,-0.365," 11 100000000 000"
"229","drunkard",-1.52,-1.815,-0.825," 11 100000000 000"
