"","term","E","P","A","instcodes"
"218","prison",-2,0.5,-1," 10 001000000 100"
"219","psychiatrist's_office",0.41,0.6,-2," 10 000001000 000"
"220","pub",-0.6,0.4,1.2," 10 100000000 000"
"221","public_assembly",0.78,1.3,2," 10 100000000 000"
"222","public_relations_office",0.95,1.5,1.6," 10 010000000 000"
"223","publishing_company",0.87,1.5,2," 10 010010000 000"
"224","quiz_show",0.36,0.5,1.9," 10 100000000 000"
"225","race_track",0.19,1.4,2.3," 10 010000000 000"
"226","reformatory",-0.1,0,-1," 10 001000000 000"
"227","refuse_station",-0.7,0,-1," 10 100000000 000"
"228","repair_shop",0.92,0,0," 10 010000000 100"
"229","restaurant",1.22,0.8,0.6," 10 010000000 000"
"230","restaurant_(japanese)",1.61,0.7,-2," 10 010000000 000"
"231","retirement_home",0.12,0,-2," 10 100000000 000"
"232","revolution",0.82,1.9,2.5," 01 000100000 000"
"233","riot",-2,1.7,2.3," 01 101100000 001"
"234","road",0.58,0.9,1.2," 10 100000000 000"
"235","room",1.39,0.2,-1," 10 100000000 100"
"236","sauna",0.79,0,-1," 10 010000000 100"
"237","savings_bank",0.74,2,-1," 10 010000000 000"
"238","school_principal's_office",0.93,1.2,-2," 10 000010000 000"
"239","seminar",0.75,0.9,1.4," 01 000010000 000"
"240","send_off_party",0.84,0.8,0.8," 10 100000000 000"
"241","sermon",-0.2,0.8,-1," 01 000000100 000"
"242","shinto_shrine",1.68,1,-2," 10 000000100 000"
"243","ship",1.07,1.3,-1," 10 010000000 000"
"244","shopping_arcade",0.8,0.4,1.5," 10 010000000 000"
"245","shopping_center",1.46,1.7,2.2," 10 010000000 100"
"246","sidewalk",0.8,0,0," 10 100000000 100"
"247","siesta",1.4,0.8,-1," 01 100000000 100"
"248","sightseeing_trip",1.87,1.4,1.8," 01 100000000 000"
"249","ski_lodge",-0.3,0,1.5," 10 010000000 000"
"250","slaughterhouse",-1.7,0.6,0.2," 10 010000000 000"
"251","slum",-2,-2,-1," 10 100000000 100"
"252","spa",1.91,0.8,-2," 10 010000000 000"
"253","sports_field",1.33,1.5,1.9," 10 100010000 000"
"254","squad_car",0.48,1.8,2," 10 001000000 001"
"255","stable",-0.5,-1,0," 10 010000000 100"
"256","stage",1.56,1.7,2.3," 10 000010000 000"
"257","stock_exchange",0.6,2.1,1.9," 10 010000000 000"
"258","stock_owned_company",1.19,1.7,0.5," 10 010000000 000"
"259","stockbrokerage",0.03,1.5,2," 10 010000000 000"
"260","stockholder's_annual_meeting",0.63,2.1,0.3," 01 010000000 000"
"261","store",0.34,-1,0," 10 010000000 000"
"262","street_corner",0.29,0.2,1.1," 10 100000000 000"
"263","studio",0.81,1.2,2.2," 10 010010000 100"
