"","term","E","P","A","instcodes"
"91","companion",1.97,0.39,-0.07," 11 100000000 000"
"92","computer_programmer",0.52,0.16,-1.16," 11 010010000 000"
"93","concubine",0.71,-0.96,1.15," 01 010000001 001"
"94","confidant",2.49,0.45,-1.01," 11 100000000 000"
"95","conformist",-1.29,-1.28,-0.6," 11 100000000 000"
"96","connoisseur",1.16,-0.41,-1.69," 11 100000000 000"
"97","construction_foreman",-0.69,2.09,1.81," 11 010000000 000"
"98","construction_laborer",-0.12,2,1.47," 11 010000000 000"
"99","consumer",-0.01,-0.1,0.7," 11 010000000 000"
"100","convict",-1.19,0.77,0.4," 11 001000000 001"
"101","cook",1.52,1.04,-0.03," 11 110000000 000"
"102","cop",-1.19,2.4,1.88," 11 001000000 001"
"103","copycat",-1.94,-0.57,0.61," 11 100000000 000"
"104","counselor",1.73,0.85,-1.22," 11 111111100 000"
"105","courtesan",-0.06,0.1,0.97," 01 010000001 001"
"106","cousin",0.97,0.35,0.39," 11 000000010 000"
"107","coward",-1.84,-2,-0.54," 11 100000000 000"
"108","criminal",-2.33,1.01,0.82," 11 001000000 000"
"109","cripple",-0.75,-1.56,-1.07," 11 100001000 000"
"110","crippled_person",-0.79,-1.48,-1.23," 11 100001000 000"
"111","critic",-1.35,0.19,0.4," 11 101111100 000"
"112","crone",-0.9,-0.04,-0.13," 01 100000000 000"
"113","crybaby",-1.77,-1.76,0.63," 11 100000000 000"
"114","culprit",-0.93,-0.73,0.05," 11 001000000 010"
"115","customer",0.72,0.13,0.32," 11 010000000 000"
"116","cutthroat",-2.74,0.41,0.39," 10 011100000 000"
"117","cynic",-0.8,-0.08,0.05," 11 100110000 000"
"118","daughter",2.21,-1.11,0.67," 01 000000010 000"
"119","decorator",0.67,0.08,-0.56," 11 010000000 000"
"120","defendant",-0.94,-0.85,-0.76," 11 001000000 000"
"121","dental_assistant",-0.14,-0.48,-0.19," 01 000001000 001"
"122","dentist",-1.37,0.7,-0.1," 11 000001000 001"
"123","department_head",-0.71,0.86,1.13," 11 010100000 000"
"124","desperado",-0.25,1,1.36," 11 101000000 001"
"125","detective",-0.01,0.78,-0.89," 11 001000000 001"
"126","devil",-2.27,2.19,1.6," 11 100000100 000"
"127","diner",1.08,-0.19,-0.23," 11 010000000 000"
"128","disciplinarian",-2.21,1.96,1.07," 11 000010110 001"
"129","dishwasher",0.19,-0.49,1.31," 11 010000000 000"
"130","divorcee_(gender_neutral)",-0.49,-0.3,-0.37," 01 000000010 000"
"131","doll",0.76,-1.9,-1.71," 01 100000000 000"
"132","dolt",-1.05,-0.1,1.39," 11 100000000 000"
"133","dropout",-0.73,-1.08,-0.34," 11 000010000 000"
"134","drug_addict",-1.89,-1.91,-0.85," 11 001001000 000"
"135","drunk",-2.07,0.69,2.3," 11 100000000 000"
"136","drunkard",-2.13,0.72,1.26," 11 100000000 000"
"137","egghead",-0.68,-1.03,-0.06," 11 000010000 000"
"138","elderly_man",1.24,-0.66,-1.78," 10 100000000 000"
"139","electrician",0.23,0.32,-0.54," 11 010000000 000"
"140","employee",0.55,-0.85,-0.94," 11 010000000 000"
"141","employer",-0.34,1.59,0.34," 11 010000000 000"
"142","enemy",-2.57,1.48,0.98," 11 100100000 001"
"143","engineer",0.75,0.74,-0.34," 11 010000000 000"
"144","entrepreneur",-0.32,1.33,1.28," 11 010000000 000"
"145","evangelist",0.03,-0.49,-0.75," 11 000000100 001"
"146","executive",0.89,1.81,0.61," 11 010000000 000"
"147","expert",1.39,0.74,-0.46," 11 111111100 000"
"148","extrovert",-0.3,0.62,1.86," 11 100000000 000"
"149","eyewitness",0.36,-0.05,0.1," 11 001000000 000"
"150","fairy_(fantasy)",3.28,-1.87,-1.44," 11 100000000 000"
"151","fan",0,0.64,2.04," 11 110000000 000"
"152","fanatic",-1.87,0.68,2.52," 11 100100000 000"
"153","farm_laborer",0.39,2.19,0.78," 11 010000000 000"
"154","farmer",1.02,2.11,0.01," 11 010000000 000"
"155","father",2.09,1.36,-0.03," 10 000000010 001"
"156","father_in_law",0.48,1.11,0.3," 10 000000010 000"
"157","fellow",2.56,0.59,0.16," 10 100000000 000"
"158","female",1.89,-1.07,0.23," 01 100000001 000"
"159","fireman",1.18,1.6,1.26," 10 001000000 001"
"160","fisherman",1.65,1.22,-1.68," 11 110000000 000"
"161","flight_attendant",1.17,-0.15,-0.39," 11 010000000 000"
"162","fool",-0.42,-1.07,1.54," 11 100000000 000"
"163","freak_(counterculture)",0.53,0,1.58," 11 100000000 000"
"164","freshman",0.94,-0.47,0.06," 11 000010000 000"
"165","friend",3.3,1.02,-0.13," 11 100000000 000"
"166","funeral_director",-1.42,-0.26,-1.97," 11 010000000 000"
"167","g_man",-1.53,1.1,-0.75," 11 001000000 001"
"168","gambler",-0.63,-0.6,0.96," 11 110000000 000"
"169","garbage_collector",0,1.25,1.37," 11 010000000 000"
"170","genius",0.95,0.16,-1.17," 11 101111000 000"
"171","gentleman",0.08,1.01,-0.61," 10 100000000 000"
"172","gigolo",-0.56,0.3,1.48," 10 010000001 001"
"173","girl",1.86,-1.49,-0.21," 01 100000001 000"
"174","glutton",-1.27,2.2,0.37," 11 100000000 000"
"175","god",1.59,2.6,-2.67," 11 000000100 000"
"176","gourmet",1.08,0.39,-1.49," 11 100000000 000"
"177","granddaughter",2.16,-1.5,0.79," 01 000000010 001"
"178","grandfather",2.04,0.55,-1.44," 10 000000010 001"
"179","grandmother",2.2,-0.76,-1.6," 01 000000010 001"
"180","grandparent",2,-0.22,-1.1," 11 000000010 001"
"181","grandson",2.11,-1.57,1.43," 10 000000010 001"
"182","granny",2.38,-1.63,-1.23," 01 000000010 000"
"183","grouch",0.16,1.36,-0.64," 11 100000000 000"
"184","grown_up",0.25,1.11,-0.1," 11 000000010 000"
"185","guest",1.46,-0.03,0.28," 11 100000010 000"
"186","half_sister",1.11,-0.62,0.19," 01 000000010 000"
"187","handicapped_person",-0.06,-1.67,-1.49," 11 001001000 000"
"188","he_man",-2.4,1.01,1.76," 10 100000000 000"
"189","headwaiter",0.34,1.15,0.3," 10 010000000 000"
"190","heel",-2.63,0.99,1.39," 11 100000000 000"
"191","hermit",0.84,-0.11,-2.67," 11 100000000 000"
"192","hero",1.32,2.15,0.74," 10 100000000 000"
"193","heroine",1.5,1.24,0.92," 01 100000000 000"
"194","heterosexual",0.69,-0.01,0.13," 11 000000001 000"
"195","hick",-0.43,0.56,-0.35," 11 100000000 000"
"196","highwayman",-2.21,0.95,0.42," 10 001000000 001"
"197","hippie",0.46,-0.65,1.2," 11 100000000 000"
"198","homo",-0.5,-0.69,-0.42," 10 100000001 000"
"199","homosexual",-0.35,-0.57,0.03," 11 000000001 000"
"200","host",1.91,0.81,0.2," 10 100000000 000"
"201","hostage",-1.23,-2.27,-0.19," 11 001100000 001"
"202","hostess",2.22,-0.28,0.23," 01 100000000 000"
"203","hothead",-1.68,0.71,2.83," 11 100000000 000"
"204","housekeeper",0.73,0.76,0.66," 11 010000010 000"
"205","housewife",0.77,0.28,1.17," 01 000000010 000"
"206","hunchback",-1.23,-0.86,-0.93," 11 000001000 000"
"207","hypochondriac",-1.57,-1.05,0.64," 11 000001000 000"
"208","hypocrite",-2.9,-1.31,-0.26," 11 100000000 000"
"209","idiot",-1.84,-0.59,1.31," 11 100000000 000"
"210","in_law",0.12,-0.01,0.18," 11 000000010 000"
"211","informant",0.39,0,-0.63," 11 011100000 000"
"212","informer",-3.18,-1.63,-0.29," 11 001000000 000"
"213","innocent",1.46,-0.67,0.07," 11 100000000 000"
"214","insider",0.62,0.79,0.94," 11 010100000 000"
"215","instructor",0.28,0.42,-0.14," 11 000010000 000"
"216","insurance_agent",-1.46,-0.07,0.25," 11 010000000 000"
"217","intimate",2.63,0.13,-0.47," 11 000000001 001"
"218","introvert",0.13,-1.12,-2," 11 100000000 000"
"219","invalid",-0.36,-1.71,-1.51," 11 000001000 001"
"220","judge",0.21,1.6,-1.44," 11 001000000 000"
"221","junkie",-1.51,-1.42,0.03," 11 101000000 000"
"222","juror",-0.55,0.63,-1.27," 11 001000000 001"
"223","killjoy",-2.29,0.05,0.81," 11 100000000 000"
"224","lady",1.87,-0.6,-1.41," 01 100000000 000"
"225","landlady",1.11,1.5,1.26," 01 010000000 000"
"226","law_breaker",-1.96,0.96,1.18," 11 001000000 000"
"227","lawyer",0.82,1.23,-0.56," 11 001000000 000"
"228","lecher",-1.78,-0.34,1.44," 10 000000001 000"
"229","lesbian",0.25,-0.46,-0.11," 01 000000001 000"
"230","liar",-2.37,-1.13,0.27," 11 100000000 000"
"231","librarian",0.94,-0.94,-2.29," 11 000010000 000"
"232","lineman",-0.19,-0.62,-0.19," 10 010000000 000"
"233","loan_shark",-3.15,1.93,0.82," 11 010000000 000"
"234","loner",-0.59,-0.56,-2.41," 11 100000000 000"
"235","longshoreman",-0.28,2.11,0.89," 11 010000000 000"
"236","lout",-2.56,1.62,2.2," 11 100000000 000"
"237","lunatic",-2.2,0.92,1.95," 11 100001000 000"
"238","mafioso",-2.01,1.59,0.7," 10 011000000 000"
"239","magician",0.28,0.49,-0.38," 11 010000000 000"
"240","maiden",2.32,-1.39,0.58," 01 100000000 000"
"241","mailman",1.31,-0.41,0.13," 10 010000000 000"
"242","man",0.49,1.33,0.43," 10 100000001 000"
"243","manager",-0.33,1.59,1.65," 11 010000000 000"
"244","maniac",-1.31,0.23,1.77," 11 100001000 001"
"245","maverick",-1.31,-0.4,0.11," 11 100000000 000"
"246","midget",-0.25,-2.46,0.4," 11 100000000 000"
"247","miner",0.54,2,0.53," 10 010000000 000"
"248","minister",-0.31,1.14,-0.23," 11 000100100 000"
"249","minor",0.37,-0.94,1.3," 11 001000000 000"
"250","mistress",2.88,-1.37,-0.19," 01 000000001 001"
"251","mother",3.05,-0.21,-0.6," 01 000000010 001"
"252","mother_in_law",-0.36,0.52,1.1," 01 000000010 000"
"253","mourner",-0.5,-1.26,-2.54," 11 000000100 100"
"254","mugger",-2.54,1.21,1.58," 10 001000000 001"
"255","musician",1.67,-0.74,0.94," 11 010010000 000"
"256","neighbor",0.83,-0.07,0.09," 11 100000000 000"
"257","nephew",1.4,-0.27,0.95," 10 000000010 000"
"258","neurotic",-1.38,-1.44,0.93," 11 000001000 000"
"259","newsboy",0.93,-1.3,2.21," 10 010000000 000"
"260","niece",1.1,-1.29,0.81," 01 000000010 000"
"261","night_watchman",0.74,0.69,-1.77," 10 011000000 000"
"262","nobody",-0.86,-1.32,-1.18," 11 100000000 000"
"263","nonconformist",0.85,0.9,0.92," 11 100000000 000"
"264","novice",0.34,-1.28,-1.94," 11 011111101 000"
"265","nurse",1.39,0.15,0.38," 11 000001000 001"
"266","nursemaid",1.73,-1.22,-0.9," 01 000000010 001"
"267","nut",-0.47,-0.08,1.5," 11 100000000 000"
"268","nymph",0.87,-1.41,0.42," 01 000000001 000"
"269","offender",-0.86,-1.28,-0.2," 11 001000000 000"
"270","onlooker",0.26,0.06,-0.41," 11 100000001 000"
"271","orphan",0.46,-1.71,-1.14," 11 001000010 000"
"272","outpatient",-0.61,-1.13,-0.41," 11 000001000 000"
"273","outsider",-0.26,-1.19,-1.72," 11 100000000 000"
"274","pal",2.63,1.58,0.96," 11 100000000 000"
"275","parent",1.68,0.37,-0.16," 11 000000010 001"
"276","patient",-0.52,-1.46,-1.43," 11 000001000 001"
"277","pawnbroker",-1.52,0.08,-0.45," 11 010000000 000"
"278","peeping_tom",-2.46,-1.3,-1.34," 10 001000001 000"
"279","pest",-2.67,0.33,2.46," 11 100000000 000"
"280","photographer",1.15,-0.29,0.18," 11 010000000 000"
"281","physicist",0.2,-0.68,-1.38," 11 000010000 000"
"282","pimp",-2.87,2.09,1.78," 10 011000001 000"
"283","plainclothesman",-0.84,0.46,-0.49," 11 001000000 000"
"284","playboy",-1.61,0.44,1.86," 10 100000001 000"
"285","playmate",2.53,0.58,1.68," 11 100000000 000"
"286","plumber",0.17,1.47,0.22," 11 010000000 000"
"287","policeman",-0.7,1.16,0.32," 10 001000000 001"
"288","porno_star",-0.24,0.4,1.73," 11 010000001 001"
"289","postmaster",-0.23,-0.03,-1.02," 11 010000000 000"
"290","pothead",-1.04,-0.67,-0.74," 11 100000000 000"
"291","principal",-0.71,1.14,-0.37," 11 000010000 000"
"292","prisoner",-1.15,-0.36,-1.12," 11 001000000 000"
"293","probation_officer",1.17,0.56,-1.31," 11 001000000 000"
"294","prodigy",0.19,-0.86,-0.15," 11 010110000 000"
"295","professor",0.71,-0.1,-1.66," 11 000010000 000"
"296","prosecuting_attorney",-0.89,0.93,-0.33," 11 001000000 001"
"297","prostitute",-0.36,-0.34,1.33," 01 010000001 001"
"298","prude",-1.66,-1.06,-1.41," 11 000000001 000"
"299","psychiatrist",0.22,-0.05,-1.8," 11 000001000 000"
"300","psychoanalyst",0.32,0.52,-1.67," 11 000001000 000"
"301","psychologist",0.65,-0.45,-1.75," 11 000011000 000"
"302","psychopath",-2.31,-0.57,1.26," 11 001001000 000"
"303","psychotic",-1.8,-0.52,1.66," 11 000001000 000"
"304","punk_(culture)",-1.09,0.37,1.75," 11 100000000 000"
"305","pupil",0.91,-0.66,1.21," 11 000010000 000"
"306","puppetmaster_(plotter)",-1.64,0.61,-0.73," 11 000100000 000"
"307","puritan",-1.06,-0.69,-1.31," 11 000000101 000"
"308","pusher",-3.4,0.87,-0.08," 11 101000000 000"
"309","quack",-1.79,-0.36,1.61," 11 000001000 000"
"310","queer",-0.94,-0.82,-0.24," 11 000000001 000"
"311","re_possessor",-2.01,0.69,-0.77," 11 010000000 000"
"312","real_estate_agent",-0.84,0.74,0.92," 11 010000000 000"
"313","receptionist",0.53,0.52,-1.08," 11 011001000 000"
"314","referee",-0.33,0.84,0.69," 11 010010000 001"
"315","relation",0.47,0.19,0.69," 11 000000010 000"
"316","reporter",0.24,0.7,2.51," 11 010100000 000"
"317","rival",-1.59,1.78,1.24," 11 101110101 000"
"318","rookie_cop",-2.22,0.43,1.32," 11 001000000 001"
"319","roommate",1.16,0.12,0.04," 11 100010000 000"
"320","rowdy",-2.96,2.13,2.77," 11 100000000 000"
"321","runaway",-0.95,0.29,1.05," 11 001000010 000"
"322","safecracker",-1.5,1.83,0.28," 11 001000000 000"
"323","sales_clerk",0.26,-0.08,0.5," 11 010000000 000"
"324","saleslady",0.48,-0.83,0.68," 01 010000000 000"
"325","saleswoman",0.54,-0.91,0.67," 01 010000000 000"
"326","saphead",-1.81,-1.03,-0.84," 11 100000000 000"
"327","scamp",0.43,-1.03,2.88," 11 100000000 000"
"328","schoolboy",0.47,-1.53,2.39," 10 000010000 000"
"329","schoolgirl",1.75,-2.4,0.73," 01 000010000 000"
"330","schoolmate",1.54,0.85,1.12," 11 000010000 000"
"331","schoolteacher",0.13,0.29,-0.11," 11 000010000 000"
"332","scoutmaster",0.36,1.26,0.64," 10 100000000 000"
"333","screwball",-1.56,0.18,2.49," 11 100000000 000"
"334","scrooge",-2.8,-0.94,0.2," 11 110000000 000"
"335","secretary",1.3,-0.74,0.6," 11 011100000 000"
"336","servant",0.51,-0.61,-1.26," 11 010000000 000"
"337","sheriff",0.69,2.36,0.73," 11 001000000 001"
"338","shoe_repairman",0.51,0.32,-0.73," 11 010000000 000"
"339","shoplifter",-1.75,-0.46,-0.11," 11 011000000 000"
"340","shyster",-1.92,0.77,1.08," 11 001000000 000"
"341","sibling",2.2,0.15,1.07," 11 000000010 000"
"342","simpleton",-0.63,-0.5,-0.05," 11 100000000 000"
"343","sinner",-0.89,-0.53,-0.13," 11 000000100 000"
"344","sissy",-1.54,-1.93,-1.43," 11 100000000 000"
"345","sister",1.93,-1.21,1.2," 01 000000010 000"
"346","sister_in_law",0.59,-0.52,0.26," 01 000000010 000"
"347","skeptic",-0.39,-0.39,-0.45," 11 100110100 000"
"348","skilled_worker",-0.01,0.46,0.17," 11 010000000 000"
"349","slave",-1.14,-0.2,-0.91," 11 010100001 101"
"350","slave_driver",-3.31,2.12,2.28," 11 010100000 001"
"351","slut",-1.71,0.31,1.33," 01 000000001 001"
"352","smart_aleck",-1.11,-0.62,0.77," 11 100000000 000"
"353","snob",-1.49,-0.48,0.18," 11 100000000 000"
"354","social_worker",1.1,-0.23,-0.64," 11 001001000 000"
"355","son",1.97,0.26,1.23," 10 000000010 000"
"356","son_in_law",0.96,0.43,-0.18," 10 000000010 000"
"357","sophomore",0.42,-0.64,0.39," 11 000010000 000"
"358","sorehead",-2.27,-0.2,1.46," 11 100000000 000"
"359","specialist",1.03,0.47,-1.23," 11 011011000 000"
"360","spendthrift",-1.63,0.94,1.79," 11 100000000 000"
"361","spinster",0.1,-1.16,-1.02," 01 000000010 000"
"362","sponger",-2.31,-0.72,1.11," 11 100000000 000"
"363","spouse",1.08,0.37,-0.36," 11 000000011 000"
"364","spy",-1.42,0.84,-1.43," 11 000100000 000"
"365","staff_worker",-0.69,-0.72,-1.84," 11 001000000 000"
"366","star",0.7,1.54,2.17," 11 010010000 000"
"367","starlet",0.55,-1,1.18," 01 010000000 000"
"368","statistician",-0.47,-0.74,-1.37," 11 010010000 000"
"369","stenographer",1.12,-1.27,0.47," 11 011000000 000"
"370","stepbrother",0.4,0.56,0.11," 10 000000010 000"
"371","stepfather",-0.67,1.03,0.28," 10 000000010 000"
"372","stepmother",-0.69,0.54,0.55," 01 000000010 000"
"373","stepsister",1.13,-0.87,0.02," 01 000000010 000"
"374","stepson",-0.01,-0.14,-0.23," 10 000000010 000"
"375","stewardess",2.51,-0.94,0.01," 11 010000000 001"
"376","stockholder",-0.24,0.59,1.38," 11 010000000 000"
"377","storyteller",2,-0.05,-0.67," 11 100000000 000"
"378","stranger",0.33,0.17,-0.44," 11 100000000 000"
"379","streetwalker",0.21,-1.18,0.94," 01 011000001 001"
"380","stripper",-0.26,0.05,0.34," 01 010000001 000"
"381","student",1.83,0,0.11," 11 000010000 000"
"382","subordinate",0.41,-1.69,-0.87," 11 011111100 000"
"383","superior",-1.25,1.8,0.77," 11 011111100 000"
"384","superstar",0.71,1.6,2.03," 11 010000000 000"
"385","supervisor",-1.4,1.28,0.59," 11 011111100 000"
"386","surgeon",0.7,0.43,-1.84," 11 000001000 001"
"387","suspect",-1.4,0.48,-0.07," 11 001000000 000"
"388","sweetheart",3.19,-1.37,0.18," 11 100000001 000"
"389","swinger",1.35,0.23,1.18," 11 000000001 001"
"390","tailor",1.06,-1.08,-0.66," 11 010000000 000"
"391","taxi_driver",0.25,0.69,-0.44," 11 010000000 000"
"392","teacher",0.27,0.32,0.18," 11 000010000 000"
"393","teammate",2.04,1.08,0.34," 11 011111000 001"
"394","technician",0.52,0.66,-0.5," 11 010001000 000"
"395","teetotaler",-0.03,-0.03,-1.66," 11 100000000 000"
"396","temporary_worker",0.31,-0.65,-0.2," 11 010000000 000"
"397","tenant",0.01,-0.46,0.48," 11 010000000 000"
"398","textile_worker",0.31,-0.33,0.36," 11 010000000 000"
"399","thief",-2.46,-0.23,0.28," 11 011000000 000"
"400","thug",-3.2,2.71,2.39," 11 101100000 001"
"401","topless_dancer",1.26,-0.72,1.41," 01 010000001 000"
"402","tough",-0.93,2.28,1.63," 10 100000000 100"
"403","trainee",0.57,-0.88,-0.26," 11 011111100 000"
"404","traitor",-3.05,-0.97,0.18," 11 101100000 000"
"405","troublemaker",-2.48,0.66,2.5," 11 100000000 000"
"406","truant",0.09,0.29,1.43," 11 000010000 000"
"407","truck_driver",-0.15,1.66,0.72," 11 010000000 000"
"408","tutor",0.26,0.45,-0.69," 11 000010000 000"
"409","tv_repairman",0.44,0.46,-0.32," 11 010000000 000"
"410","typist",0.91,-1.62,-0.3," 11 011011000 000"
"411","uncle",1.55,0.95,-0.8," 10 000000010 000"
"412","underdog",-0.94,-1.81,-0.46," 11 100000000 000"
"413","undertaker",-1.2,0.2,-1.81," 11 010000000 000"
"414","urchin",-0.58,-0.99,1.34," 11 100000010 000"
"415","vagrant",-0.83,-0.49,-0.88," 11 110000000 000"
"416","vamp",-0.27,1.09,0.35," 01 000000001 000"
"417","vampire",-2.19,1.29,0.26," 11 100000001 001"
"418","vandal",-2.51,2.37,2.7," 11 011000000 000"
"419","veterinarian",0.59,0.97,-0.14," 11 010001000 000"
"420","victim",-0.85,-1.83,-0.43," 11 101000001 000"
"421","vigilante",-1.03,1.05,1," 11 001000000 001"
"422","virgin",1.73,-1.81,-0.76," 01 000000001 000"
"423","visitor",1.26,0.06,0.31," 11 100000000 000"
"424","wage_earner",0.61,-0.08,0.1," 11 010000000 000"
"425","waiter",0.78,0.29,0.87," 11 010000000 000"
"426","waitress",1.36,0.23,1.26," 01 010000000 000"
"427","watchman",-1.67,2.06,0.27," 10 011000000 000"
"428","weakling",-1.14,-2.53,-1.09," 11 100000000 000"
"429","weirdo",1.18,0.23,2.01," 11 100000000 000"
"430","welder",-0.05,1.41,0.26," 11 010000000 000"
"431","whore",-0.59,-0.06,1.46," 01 011000001 001"
"432","widow",-0.02,-1.14,-1.56," 01 000000010 000"
"433","widower",-0.29,-0.43,-1.31," 10 000000010 000"
"434","wife",2.4,-0.08,0.54," 01 000000011 001"
"435","winner",1.68,1.72,2.13," 11 100100000 000"
"436","witch",-1.53,0.06,2.13," 01 100000000 000"
"437","witness",0.49,0.17,-0.17," 11 001000000 000"
"438","woman",1.99,-0.7,0.22," 01 100000001 000"
"439","workman",0.6,1.76,1.23," 10 010000000 000"
"440","wrongdoer",-2.24,0.66,0.59," 11 100000000 000"
"441","yokel",-1.21,1.2,0.81," 11 100000000 000"
"442","youngster",0.76,-0.07,1.61," 11 100000010 000"
"443","youth",0.77,0.18,1.89," 11 100000010 000"
"444","zombie",-2.86,1.99,1.02," 11 100000000 000"
