"","term","E","P","A","instcodes"
"104","foolish",-1.13,-0.58,0.21," 10 010000000 000"
"105","forgiving",2.36,1.6,0.38," 10 010000000 000"
"106","friendly",2.61,2.16,1.16," 10 010000000 000"
"107","frightened",-1.81,-1.43,-0.05," 10 100000000 000"
"108","frustrated",-1.99,-1.47,-1.01," 10 100000000 000"
"109","furious",-1.66,0.06,1.72," 10 100010000 000"
"110","generous",2.97,1.95,1.1," 10 010000000 000"
"111","gentle",1.49,0.87,-0.68," 10 010000000 000"
"112","glad",2.78,2.15,1.57," 10 100000000 000"
"113","gleeful",1.56,1.31,1.29," 10 100000000 000"
"114","gloomy",-1.66,-1.34,-1.63," 10 110000000 000"
"115","glum",-1.43,-1.42,-1.38," 10 100000000 000"
"116","greedy",-1.41,0.41,0.52," 10 010000000 000"
"117","grief_stricken",-2.26,0.05,-1.65," 10 100000000 000"
"118","grouchy",-1.83,-0.79,-0.8," 10 010000000 000"
"119","gullible",-1.36,-1.5,-0.8," 10 010000000 000"
"120","happy",2.92,2.43,1.96," 10 100010000 000"
"121","hardworking",2.47,2.26,1.95," 10 010000000 000"
"122","heart_broken",-1.93,-0.18,-1.57," 10 100000000 000"
"123","heavy_hearted",-1.03,-0.55,-1.15," 10 100000000 000"
"124","helpful",2.48,2.15,0.99," 10 010000000 000"
"125","homesick",-2.11,-1.37,-1.78," 10 100000000 000"
"126","honest",2.92,2.29,-0.1," 10 010000000 000"
"127","horny",1.9,1.09,1.97," 10 010100000 000"
"128","horrified",-2.16,-1.07,-0.47," 10 100000000 000"
"129","hostile",-1.37,0.17,0.5," 10 110000000 000"
"130","hotheaded",-1.53,0.13,1.38," 10 010000000 000"
"131","humble",1.44,0.66,-1," 10 110000000 000"
"132","humiliated",-2.39,-1.68,-0.66," 10 100000000 000"
"133","hurt",-2.28,-1.46,-1.22," 10 100100000 000"
"134","idealistic",0.52,0.16,0.46," 10 010000000 000"
"135","ill_at_ease",-1.31,-1.12,-0.87," 10 100000000 000"
"136","imaginative",2.44,1.78,0.41," 10 010000000 000"
"137","immature",-1.19,-0.72,0.96," 10 010000000 000"
"138","immoral",-1.94,-0.44,-0.16," 10 000100000 000"
"139","impatient",-1.09,-0.78,0.5," 10 100010000 000"
"140","inconsiderate",-2.1,-0.88,0.11," 10 010000000 000"
"141","indecisive",-1.71,-1.19,-1.15," 10 010000000 000"
"142","independent",2.11,2.35,1.34," 10 010000000 000"
"143","indignant",-0.76,-0.14,-0.35," 10 100000000 000"
"144","industrious",1.65,1.46,1.69," 10 010000000 000"
"145","infatuated",0.47,1.12,0.37," 10 000100000 000"
"146","inhibited",-0.71,-0.72,-0.52," 10 010000000 000"
"147","insecure",-1.62,-1.3,-1.49," 10 010000000 000"
"148","insensitive",-1.87,-0.39,-0.79," 10 010000000 000"
"149","insincere",-1.94,-0.93,-0.96," 10 010000000 000"
"150","intelligent",2.34,2.26,0.98," 10 010000000 000"
"151","intolerant",-2.05,-1,-0.03," 10 010100000 000"
"152","introspective",1.32,0.52,-0.25," 10 010000000 000"
"153","introverted",-0.45,-0.89,-1.81," 10 010000000 000"
"154","irate",-1.31,0.37,1.41," 10 100000000 000"
"155","irked",-1.49,-0.58,0.18," 10 100000000 000"
"156","irritable",-1.83,-0.65,0.82," 10 010000000 000"
"157","irritated",-1.93,-1.19,-0.39," 10 100000000 000"
"158","jealous",-1.51,-0.94,-0.39," 10 110000000 000"
"159","joyful",2.43,1.97,1.33," 10 100000000 000"
"160","joyless",-2.56,-1.76,-2.41," 10 100010000 000"
"161","jubilant",1.95,1.63,1.68," 10 100000000 000"
"162","kind",2.14,1.81,0.34," 10 010000000 000"
"163","lazy",-1.79,-1.89,-2.06," 10 010000000 000"
"164","lonely",-2.41,-1.89,-2.13," 10 100000000 000"
"165","lonesome",-1.93,-1.51,-1.98," 10 100000000 000"
"166","lovesick",-0.48,-0.76,-0.96," 10 100000000 000"
"167","lustful",1.02,0.61,1.19," 10 100000000 000"
"168","mad",-0.84,-0.12,0.66," 10 100010000 000"
"169","male",1.85,2.12,1.38," 10 001000000 000"
"170","masculine",0.93,1.8,1.4," 10 010000000 000"
"171","mature",2.22,1.82,0.09," 10 010100000 000"
"172","mean",-2.31,-0.64,-0.17," 10 010000000 000"
"173","meek",-1.09,-0.73,-1.09," 10 010000000 000"
"174","melancholy",-0.28,-0.75,-0.92," 10 100000000 000"
"175","merry",2.11,1.73,1.05," 10 100000000 000"
"176","middle_aged",0.3,0.99,0.16," 10 001000000 000"
"177","mischievous",-0.25,0.84,1.61," 10 010000000 000"
"178","miserable",-2.56,-1.76,-1.98," 10 100000000 000"
"179","miserly",-1.49,-0.95,-0.74," 10 010000000 000"
"180","modest",1.92,1.25,-0.53," 10 010000000 000"
"181","mortified",-2,-1.33,-1.4," 10 100000000 000"
"182","mournful",-1.28,-0.66,-1.49," 10 100000000 000"
"183","moved",1.7,1.03,0.42," 10 100000000 000"
"184","naive",-0.97,-1.13,-1.52," 10 010000000 000"
"185","narrow_minded",-1.8,-0.97,-1.49," 10 010000000 000"
"186","nervous",-1.09,-1.32,-0.05," 10 100010000 000"
"187","nostalgic",0.46,-0.02,-0.61," 10 100000000 000"
"188","obedient",0.41,-0.42,-1.12," 10 010000000 000"
"189","old",-0.68,-0.79,-1.47," 10 001000000 000"
"190","open_minded",2.62,2.19,1.14," 10 010000000 000"
"191","optimistic",2.08,1.9,1.53," 10 110000000 000"
"192","outgoing",2.17,1.89,2.32," 10 010000000 000"
"193","outraged",-1.34,0.27,1.56," 10 100010000 000"
"194","outspoken",1.05,1.26,1.72," 10 010000000 000"
"195","overjoyed",1.83,1.54,1.27," 10 100010000 000"
"196","overwhelmed",-2.15,-1.4,-0.09," 10 100000000 000"
"197","panicked",-1.71,-0.98,1.17," 10 100000000 000"
"198","passionate",2.24,2.13,1.9," 10 110000000 000"
"199","patient",1.9,1.2,-0.16," 10 010000000 000"
"200","peaceful",2.75,1.5,-1.77," 10 110000000 000"
"201","peeved",-1.45,-0.65,-0.51," 10 100000000 000"
"202","perceptive",2.04,1.61,0.62," 10 010000000 000"
"203","persistent",1.57,1.33,1.61," 10 010000000 000"
"204","pessimistic",-2,-1.56,-0.96," 10 110000000 000"
"205","petrified",-2.02,-1.42,-0.43," 10 100000000 000"
"206","petty",-1.04,-0.94,-0.85," 10 010000000 000"
"207","placid",-0.33,-0.2,-0.57," 10 010000000 000"
"208","playful",1.87,0.82,1.69," 10 010000000 000"
"209","pleased",2.63,1.71,1.12," 10 100010000 000"
"210","polite",2.8,1.53,0.7," 10 010000000 000"
"211","pompous",-0.66,-0.2,0.39," 10 010000000 000"
"212","poor",-1.34,-1.89,-1.3," 10 001000000 000"
"213","popular",1.61,1.86,1.25," 10 001100000 000"
"214","prejudiced",-1.85,-0.5,-0.36," 10 010000000 000"
"215","proud",2.15,2.1,1.53," 10 100010000 000"
"216","quarrelsome",-1.45,0.18,1.29," 10 010000000 000"
"217","raunchy",-0.63,-0.44,0.5," 10 010000000 000"
"218","rebellious",0.37,1.24,1.7," 10 010000000 000"
"219","reckless",-1.13,-0.57,1," 10 010000000 000"
"220","regretful",-1.61,-1.06,-0.96," 10 100000000 000"
"221","relaxed",2.73,0.91,-1.78," 10 100100000 000"
"222","relieved",2.35,0.99,-0.34," 10 100000000 000"
"223","remorseful",0.2,-0.21,-1.32," 10 100000000 000"
"224","repentant",-0.09,0.18,-1.05," 10 100000000 000"
"225","resentful",-1.33,-0.77,-1.09," 10 100000000 000"
"226","responsible",2.27,1.99,0.23," 10 010000000 000"
"227","reverent",1.08,0.83,-0.12," 10 110000000 000"
"228","rich",2.03,2.36,1.43," 10 001000000 000"
"229","rude",-2.54,-1.2,0.21," 10 010000000 000"
"230","ruthless",-2.01,0.78,0.93," 10 010000000 000"
"231","sad",-1.88,-1.66,-2.06," 10 100000000 000"
"232","sadistic",-1.77,-0.04,0.76," 10 010000000 000"
"233","saintly",2.39,1.65,-0.23," 10 010000000 000"
"234","sarcastic",-0.37,0.58,0.55," 10 010000000 000"
"235","satisfied",2.51,2.45,1.05," 10 100000000 000"
"236","scared",-1.69,-1.82,-0.13," 10 100010000 000"
"237","scornful",-1.52,0.17,0.24," 10 010000000 000"
"238","self_centered",-2,-0.34,0.61," 10 010000000 000"
"239","self_conscious",0.28,0.14,-0.06," 10 110000000 000"
"240","self_denying",-0.88,-0.77,-0.69," 10 010000000 000"
"241","self_pitying",-1.66,-1.08,-1.45," 10 100000000 000"
"242","self_righteous",1.05,0.86,-0.35," 10 010000000 000"
"243","self_satisfied",2.47,2.15,0.08," 10 100000000 000"
"244","selfish",-1.95,-0.7,-0.53," 10 010000000 000"
"245","sensitive",2.15,0.97,-0.47," 10 010000000 000"
"246","sentimental",1.43,0.29,-0.43," 10 110000000 000"
"247","serene",1.46,0.15,-1.41," 10 100000000 000"
"248","shaken",-0.7,-0.34,-0.13," 10 100000000 000"
"249","shocked",-0.72,0.29,0.22," 10 100000000 000"
"250","shrewd",-1.14,-0.43,-0.53," 10 010000000 000"
"251","shy",-0.6,-1.15,-1.62," 10 010000000 000"
"252","sickened",-2.28,-1.99,-1.72," 10 100000000 000"
"253","sincere",2.54,1.99,0.1," 10 010000000 000"
"254","sly",-0.17,0.45,-0.56," 10 010000000 000"
"255","smug",-0.99,-0.32,-0.36," 10 110000000 000"
"256","soft_spoken",0.51,-0.68,-0.94," 10 010000000 000"
"257","sorrowful",-0.89,-0.63,-1.31," 10 100000000 000"
"258","sorry",-0.59,-0.9,-1.5," 10 100000000 000"
"259","spiteful",-1.64,-0.98,-0.7," 10 110000000 000"
"260","stingy",-1,-0.19,-0.4," 10 010000000 000"
"261","strict",-0.18,1.46,0.84," 10 010000000 000"
"262","stubborn",-1.13,-0.01,-0.38," 10 010000000 000"
"263","stupid",-1.37,-1.07,-0.69," 10 010000000 000"
"264","submissive",-0.88,-1.24,-1.04," 10 010000000 000"
"265","suicidal",-3.42,-2.12,-2.26," 10 010000000 000"
"266","suspicious",-0.43,0.4,-0.44," 10 010000000 000"
"267","sympathetic",2.05,1.22,-0.49," 10 010000000 000"
"268","tactful",1.95,1.63,0.06," 10 010000000 000"
"269","temperamental",-0.83,-0.42,0.4," 10 010000000 000"
"270","terrified",-1.43,-1.29,0.28," 10 100000000 000"
"271","thankful",2.39,1.56,-0.1," 10 100000000 000"
"272","thoughtless",-1.79,-1.51,-1.01," 10 010000000 000"
"273","thrilled",2.08,1.95,2.37," 10 100010000 000"
"274","timid",-1.43,-1.54,-1.81," 10 010000000 000"
"275","tolerant",1.88,1.85,0.27," 10 010100000 000"
"276","tormented",-2.03,-1.2,-1.03," 10 100000000 000"
"277","touched",1.7,1.64,-0.51," 10 100000000 000"
"278","trusting",1.97,2.12,0.07," 10 010000000 000"
"279","unadventurous",-0.99,-1.23,-1.04," 10 010000000 000"
"280","unambitious",-2.34,-2.17,-2.03," 10 010000000 000"
"281","understanding",2.29,1.59,-0.24," 10 010000000 000"
"282","uneasy",-1.84,-1.46,-0.51," 10 100000000 000"
"283","unfair",-2.27,-0.75,-0.2," 10 010000000 000"
"284","unfriendly",-2.02,-0.78,-0.92," 10 010100000 000"
"285","unhappy",-2.32,-0.86,-2.01," 10 100010000 000"
"286","unimaginative",-1.38,-1.38,-1.61," 10 010000000 000"
"287","unpopular",-1.7,-1.83,-1.49," 10 000100000 000"
"288","unreliable",-1.96,-0.82,-1.17," 10 010000000 000"
"289","upset",-1.73,-0.02,-1.3," 10 100000000 000"
"290","uptight",-1.73,-0.95,-0.62," 10 100000000 000"
"291","vain",-1.94,-1.25,0," 10 010000000 000"
"292","vengeful",-1.35,0.54,0.25," 10 010000000 000"
"293","violent",-1.92,0.38,1.94," 10 010000000 000"
"294","virtuous",1.78,1.14,0.35," 10 010000000 000"
"295","warm",1.72,0.57,0.06," 10 010000000 000"
"296","white",1.24,1.08,0.61," 10 001000000 000"
"297","wild",1.12,0.98,2.41," 10 010000000 000"
"298","wise",2.59,2.83,-0.09," 10 010000000 000"
"299","withdrawn",-1.47,-1.69,-1.91," 10 010000000 000"
"300","worried",-1.51,-1.1,-0.27," 10 110000000 000"
"301","young",2.33,0.84,2.16," 10 001000000 000"
