"","term","E","P","A","instcodes"
"150","defile",-2.27,0.84,-0.22," 10 000000001 111"
"151","deflate",-1.91,1.02,-0.14," 01 111111111 000"
"152","defy",-1.47,1.1,0.44," 10 011111110 000"
"153","degrade",-2.77,1.21,-0.18," 11 111111111 110"
"154","delay",-1.26,0.58,-0.72," 01 011111110 000"
"155","delight",2.29,1.39,1.12," 01 111111111 100"
"156","delude",-1.47,1.14,0.06," 01 111111111 000"
"157","demean",-2.65,1.1,-0.17," 10 111111111 100"
"158","demoralize",-2.84,1.82,0.28," 01 111110010 000"
"159","denounce",-1.75,1.43,-0.33," 10 111111111 010"
"160","deprave",-2.01,1.19,0.15," 01 000000001 000"
"161","deprecate",-2.01,0.73,-0.16," 10 111111111 100"
"162","deprive",-2.46,1.51,-0.01," 01 011111110 100"
"163","deride",-1.02,1.2,-0.38," 10 111111111 010"
"164","desert",-2.41,1.08,-0.26," 01 110100010 010"
"165","desire_someone_sexually",1.96,1.17,1.7," 11 000000001 011"
"166","desire",1.58,1.28,1.2," 01 000000001 000"
"167","despise",-1.96,1.41,0.11," 01 111111111 100"
"168","destroy",-3.21,2.1,0.69," 10 010111110 010"
"169","detain",-1.04,1.5,-0.19," 10 011111111 001"
"170","deter",-0.42,0.78,-0.13," 01 011111111 000"
"171","detest",-1.98,0.85,0.2," 01 111111111 000"
"172","direct",1.17,1.6,0.39," 10 011111111 000"
"173","disable",-2.56,1.73,0.07," 10 001001000 001"
"174","disagree_with",-0.14,1.18,0.53," 10 111111111 000"
"175","disappoint",-1.98,0.78,0.05," 01 111111111 100"
"176","disbelieve",-1.2,0.38,-0.56," 01 111111111 000"
"177","discipline",-0.02,1.56,0.26," 10 011111111 100"
"178","disconcert",-0.96,0.81,-0.29," 01 111111111 000"
"179","discourage",-1.51,0.95,-0.2," 10 111111111 100"
"180","discredit",-1.35,1.27,-0.18," 10 111111111 010"
"181","discriminate_against",-3.19,1.28,-0.48," 01 011111111 010"
"182","disenchant",-1.25,1.06,-0.72," 01 111111111 100"
"183","disgrace",-2.34,1.26,-0.08," 01 111111111 010"
"184","disillusion",-1.39,1.05,0.03," 01 111111111 000"
"185","dislike",-1.39,0.6,-0.08," 01 111111111 100"
"186","disobey",-1.18,0.79,0.94," 10 011111111 000"
"187","displease",-1.45,0.24,-0.26," 01 111111111 100"
"188","disregard",-1.58,0.88,-0.23," 01 111111111 010"
"189","disrespect",-2.34,0.44,-0.14," 01 111111111 100"
"190","dissuade",-0.55,1.34,0.17," 01 111111111 000"
"191","distress",-1.9,0.84,0.2," 01 111111111 100"
"192","distrust",-1.88,-0.06,-0.77," 01 111111111 100"
"193","disturb",-1.46,0.5,0.43," 01 111111111 010"
"194","divert",-0.26,0.93,0.17," 10 111111111 110"
"195","divorce",-0.97,1.22,-0.22," 10 000000001 010"
"196","dog",-1.48,0.64,0.32," 10 111111111 000"
"197","dominate",-1.98,2.53,0.83," 01 111111111 000"
"198","dope",-1.69,1.02,0.4," 01 001001000 100"
"199","double_cross",-2.41,1.36,1," 01 111111111 010"
"200","doubt",-1.48,0.47,-0.57," 01 111111111 100"
"201","dress",0.84,0.72,-0.16," 10 000001010 101"
"202","drug",-2.67,1.55,0.01," 10 001001000 000"
"203","dupe",-1.5,0.62,0.15," 01 111111111 000"
"204","educate",2.74,2.61,0.2," 10 011111111 100"
"205","elude",-0.69,0.55,0.37," 01 111111111 010"
"206","embarrass",-2.2,1.42,0.28," 01 111111111 010"
"207","embrace",2.49,1.37,0.52," 10 100000011 001"
"208","emulate",0.4,0.19,0.01," 01 111111111 010"
"209","encourage",2.84,2.07,1.53," 10 111111111 100"
"210","endanger",-2.86,1.26,0.62," 01 101001000 100"
"211","endure",0.53,0.3,-0.06," 01 111111111 000"
"212","engage",1.73,1.1,1.06," 10 111111111 010"
"213","enjoy",2.31,1.19,0.79," 01 111111111 100"
"214","enrage",-2.25,1.07,0.8," 01 111111111 100"
"215","enrapture",0.56,1.14,0.27," 01 111111111 000"
"216","enslave",-3.28,1.96,0.44," 10 000100000 001"
"217","ensnare",-1.52,1.24,0.53," 01 010100000 000"
"218","entertain",2.09,1.26,1.43," 01 110110011 100"
"219","enthrall",1.39,1.81,1.2," 01 100110111 100"
"220","entice",0.35,1.14,1.05," 01 111111011 100"
"221","entrap",-1.74,1.64,0.63," 01 001100000 000"
"222","entreat",0.11,0.67,0.14," 10 100100011 000"
"223","envy",-0.83,-0.5,0.33," 01 111111111 010"
"224","escape",1.08,0.92,1.82," 10 101100001 000"
"225","esteem",1.87,1.29,0.61," 01 111111111 100"
"226","evade",-0.97,0.69,0.07," 01 001000000 000"
"227","evaluate",0.24,1.07,0.26," 01 111111111 100"
"228","evict",-1.77,1.72,0.09," 10 011000000 000"
"229","exalt",0.31,0.69,-0.32," 10 110110101 100"
"230","examine",0.09,0.83,-0.34," 10 100001011 100"
"231","excite",1.49,1.68,1.72," 01 100000011 101"
"232","exclude",-2.09,0.72,0.14," 10 100100001 010"
"233","excuse",0.89,0.63,-0.22," 10 111111111 000"
"234","execute",-3.28,3,0.59," 10 001000000 001"
"235","exhaust",-0.54,0.97,1.01," 01 110000011 100"
"236","exhibit",-0.55,0.88,0.32," 10 001100011 010"
"237","exonerate",0.63,1.49,0.07," 10 101100111 010"
"238","experience",1.82,1.21,0.77," 01 100010101 000"
"239","explain",1.12,0.37,0.41," 10 100100111 010"
"240","exploit",-2.65,1.48,0.37," 01 110100011 000"
"241","expose",-1.16,1.44,0.71," 10 011110101 010"
"242","extol",-0.04,0.58,-0.27," 10 111111111 010"
"243","eye",0.55,0.59,0.76," 10 100001011 000"
"244","face",0.75,0.39,0.01," 10 111010011 000"
"245","favor",0.09,0.68,-0.12," 01 100110011 010"
"246","fear",-1.94,-0.24,-0.08," 01 111111111 000"
"247","feed",2.36,1.66,0.16," 10 100001010 101"
"248","fight",-2.2,1.84,2.1," 10 101100011 001"
"249","fine",-0.84,1.35,-0.27," 10 001000010 000"
"250","fix",0.17,0.93,0.02," 01 111100011 000"
"251","flail",-1.74,0.28,0.72," 10 001000011 001"
"252","flatter",1.99,0.97,1.03," 10 111111111 000"
"253","flee",-0.29,-0.16,1," 10 101100011 000"
"254","flunk",-1.3,1.66,-0.55," 10 000010000 000"
"255","fluster",-0.93,0.69,0.58," 01 111111111 000"
"256","foil",-1.32,1.06,0.22," 01 001100000 010"
"257","follow",-1.01,-0.02,-0.37," 10 101000011 000"
"258","fondle",-0.1,1.05,0.88," 10 000000011 101"
"259","fool",-1,0.76,0.3," 01 111100011 000"
"260","force",-2.27,1.8,0.73," 10 001100011 100"
"261","forget",-1.7,-0.44,-1.24," 01 100011011 010"
"262","forgive",2.64,2.01,0.25," 01 100000111 100"
"263","forsake",-0.88,0.77,-0.42," 01 100100110 000"
"264","fox",-0.77,0.46,0.5," 01 111100011 000"
"265","frame",-2.29,1.69,0.18," 01 011100000 010"
"266","freak_out",-1.16,1.06,1.26," 01 100000001 000"
"267","frighten",-1.84,1.14,1.16," 01 101000111 100"
"268","frisk",-1,1.68,0.96," 10 001000000 001"
"269","frustrate",-1.49,1.17,0.42," 01 101100011 100"
"270","glorify",0.83,1.1,0.8," 10 000100100 010"
"271","goad",-1.17,0.17,-0.06," 01 100100011 000"
"272","govern",0.33,2.01,-0.34," 10 000100000 010"
"273","grab",-1.48,1.12,1.23," 10 101001011 001"
"274","gratify",1.74,1.37,0.54," 01 100100011 100"
"275","greet",1.64,0.54,0.63," 10 111111110 000"
"276","grieve_for",0.02,-0.05,-1.13," 01 000000110 000"
"277","guard",1.13,1.82,0.63," 10 001100000 010"
"278","guide",1.8,1.6,-0.25," 10 111111111 000"
"279","gyp",-1.95,0.51,0.43," 01 010000000 000"
"280","hail",-0.07,0.74,0.45," 10 100100010 000"
"281","halt",-0.25,1.25,0.38," 10 001000001 110"
"282","handcuff",-1.02,1.82,0.99," 10 001000000 001"
"283","harangue",-1.78,-0.63,-0.93," 10 111111111 000"
"284","harass",-2.65,1.75,0.76," 10 101100011 000"
"285","harm",-3.1,1.8,0.41," 10 101101011 100"
"286","hassle",-1.73,0.47,0.59," 10 101100011 000"
"287","hate",-2.1,1.36,0.26," 01 100100000 100"
"288","haunt",-1.89,1.47,-0.11," 01 100000000 010"
"289","haze",-2.09,1.12,1.36," 10 100010100 000"
"290","heal",2.83,2.85,-0.18," 10 000001110 100"
"291","heckle",-1.66,1,0.88," 10 000100110 000"
"292","help",3.25,1.82,1.13," 10 111111111 100"
"293","hide_from",-0.68,-0.78,0.15," 01 101100000 010"
"294","hide",-0.12,0.45,-0.17," 01 001000001 110"
"295","hinder",-1.56,0.94,-0.12," 01 111100000 010"
"296","hire",1.79,1.62,0.58," 10 010000000 000"
"297","hit",-2.5,1.49,1.34," 10 101000011 101"
"298","honor",2.79,2.23,0.74," 10 011110110 010"
"299","hoodwink",-1.13,1.24,0.11," 01 111100000 000"
"300","horrify",-2.21,1.57,1.07," 01 100100011 100"
"301","hound",-1.67,1.01,0.69," 10 111111111 000"
"302","hug",2.97,1.57,0.42," 10 100000011 001"
"303","humble",0.42,0.89,-0.68," 01 111111111 000"
"304","humiliate",-2.56,1.48,0.75," 01 111111111 000"
"305","humor",1.62,0.54,0.9," 01 111111111 000"
"306","hurry",-0.93,0.47,0.8," 10 110011011 100"
"307","hurt",-2.81,1.78,0.3," 10 101001011 101"
"308","hush",-0.77,0.56,-0.54," 10 111111111 010"
"309","hustle",-1.82,1.36,1.05," 01 011100100 000"
"310","hypnotize",0.04,2.2,0.14," 10 000001000 000"
"311","idealize",0.82,-0.2,0.35," 01 100100111 000"
"312","idolize",0.58,0.06,0.92," 01 100000111 000"
"313","ignore",-1.77,1.07,-0.28," 11 100100011 010"
"314","imitate",-0.61,0.48,0.78," 10 110000011 000"
"315","impede",-1.63,0.97,-0.02," 10 011000010 000"
"316","implore",0.39,0.15,0.22," 10 100100111 000"
"317","imprison",-1.1,2.26,0," 10 001000000 010"
"318","incite",0.5,1.29,0.6," 01 000100100 010"
"319","incriminate",-1.48,1.87,0.28," 10 001000000 010"
"320","indoctrinate",0.02,1.96,0.36," 10 000100111 000"
"321","indulge",0.88,0.68,0.4," 01 100000011 100"
"322","influence",0.62,2.03,0.44," 01 111111111 000"
"323","inform",1.63,1.44,0.41," 10 111111111 100"
"324","infuriate",-2.21,1.75,0.92," 01 111111111 000"
"325","initiate",-0.21,1.75,1.54," 10 100010101 000"
"326","injure",-2.28,1.39,0.81," 10 101001011 101"
"327","inspect",-0.26,0.89,-0.03," 10 001111011 100"
"328","inspire",2.58,2.4,1.15," 01 100110110 000"
"329","instruct",1.2,1.51,0.28," 10 011111111 000"
"330","insult",-2.42,1.02,0.24," 10 111111111 000"
"331","interest",1.93,1.37,1," 01 110110111 100"
"332","interrogate",-1.15,1.92,0.83," 10 001000000 000"
"333","interrupt",-1.63,0.09,0.37," 10 111111111 100"
"334","interview",1.13,1.5,0.53," 10 011011000 000"
"335","intimidate",-1.67,1.77,0.36," 01 101100011 000"
"336","invite",1.68,1,0.69," 10 110010111 010"
"337","irritate",-1.93,0.92,0.82," 01 111111111 100"
"338","jeer",-1.62,0.79,0.58," 10 100100001 000"
"339","jest",0.2,0.28,1.11," 10 111111111 000"
"340","joggle",-0.69,-0.8,-0.37," 10 100001011 001"
"341","join",1.38,0.2,0.37," 10 100100001 010"
"342","jolt",-0.95,0.84,1.03," 01 100100001 000"
"343","josh",0.66,0.18,1," 10 111111111 000"
"344","jostle",-0.61,0.21,0.69," 10 101000011 000"
"345","judge",-1.15,1.06,-0.43," 01 111111111 100"
"346","kick",-2.29,1,1.36," 10 001000000 001"
"347","kid",0.42,0.29,0.35," 10 100100011 000"
"348","kill",-3.86,2.92,1.2," 10 001100000 101"
"349","kiss",2.89,1.91,1.81," 10 000000011 001"
"350","laud",0.56,0.58,0.44," 10 111111111 110"
"351","laugh_at",-0.71,0.91,1.48," 10 111111111 100"
"352","laugh_with",2.78,1.28,1.63," 10 111111111 000"
"353","lead",1.5,1.79,0.85," 10 100100011 000"
"354","leave",-1.04,1.47,0.18," 10 111111111 010"
"355","lie_to",-2.28,1,0.31," 01 111100011 000"
"356","like",2.29,1.17,0.74," 01 111111111 100"
"357","listen_to",2.14,0.96,-0.39," 10 111111111 000"
"358","loathe",-2.02,0.93,-0.14," 01 111111111 100"
"359","look_at",0.6,0.46,0.01," 10 111111111 100"
"360","love",3.42,2.34,1.75," 01 100000011 000"
"361","lull",0.32,0.26,-0.65," 01 111101011 000"
"362","lure",-0.98,1.59,0.18," 01 111100001 000"
"363","mace",-1.39,1.49,1.31," 10 001000000 001"
"364","make_love_to",3.17,2.55,2.05," 10 000000001 001"
"365","malign",-0.2,0.26,-0.35," 10 111111111 010"
"366","manipulate",-2.33,1.65,0.63," 01 111111111 100"
"367","marry",2.59,1.57,1.61," 10 000000001 010"
"368","massage",2.12,1.06,0.67," 10 110001011 101"
"369","master",-0.41,2.01,0.34," 01 001100001 000"
"370","medicate",0.3,1.35,-0.67," 10 000001010 100"
"371","menace",-2.09,1.12,1.1," 01 101100000 000"
"372","mimic",-1.32,0.2,1.12," 10 110010010 010"
"373","misinform",-1.96,0.66,-0.35," 01 110100010 000"
"374","misjudge",-1.89,0.11,-0.21," 01 111111111 000"
"375","mislead",-2.18,1.22,0.43," 01 111101110 000"
"376","miss",-0.33,-0.07,-0.65," 01 100000010 010"
"377","misunderstand",-1.29,0.04,-0.42," 01 111111111 000"
"378","mock",-1.5,0.9,1.03," 10 100100011 000"
"379","molest",-3.94,2.91,0.19," 10 000000001 001"
"380","monitor",-0.19,1.22,-0.47," 10 011111110 110"
"381","monopolize",-1.42,1.83,0.15," 01 110110111 010"
"382","mortify",-2.45,1.61,0.57," 01 111111111 000"
"383","mother",1.76,1.86,-0.1," 10 000001010 001"
"384","mug",-2.79,1.53,1.35," 10 101000000 001"
"385","murder",-3.87,2.53,1.1," 10 101000000 011"
"386","nab",-0.72,0.52,0.96," 10 001000000 001"
"387","nag",-1.9,0.47,-0.27," 10 100000011 000"
"388","nail",-0.75,1.68,0.82," 10 001000000 001"
"389","need",0.53,-0.84,0.22," 01 100000011 010"
"390","needle",-1.85,0.61,0.02," 10 111111111 000"
"391","neglect",-2.4,0.89,-0.37," 01 111111111 110"
"392","negotiate_with",1.11,0.8,0.27," 10 111111111 000"
"393","nestle",1.75,0.87,0.05," 10 000000011 001"
"394","notice",1.31,0.17,0," 01 111111111 010"
"395","nudge",-0.1,-0.17,0.08," 10 111111111 001"
"396","nuzzle",1.3,0.53,-0.04," 10 000000011 001"
"397","obey",0.91,-0.68,0.08," 10 111111111 000"
"398","oblige",0.42,0.64,-0.1," 01 111111111 000"
"399","observe",0.67,-0.06,-0.41," 10 111111111 100"
"400","obstruct",-1.44,1.04,0.39," 10 111111111 011"
"401","offend",-1.98,1.22,0.42," 01 111111111 000"
"402","ogle",-0.74,0.02,0.12," 10 000000001 000"
"403","oppose",-0.53,0.78,0.3," 10 111111111 010"
"404","oppress",-3.2,2.38,-0.71," 01 000100010 000"
"405","order",-1.31,1.62,0.45," 10 111111111 000"
"406","ostracize",-2.47,2.07,0.49," 01 100100110 010"
"407","outdo",-0.15,1.5,1.36," 01 110110010 010"
"408","outrage",-1.91,1.75,1.02," 01 111111111 000"
"409","outwit",0.11,1.53,0.86," 01 111111111 000"
"410","overhear",-0.69,0,-0.3," 01 011100010 010"
"411","overlook",-1.69,0.48,-0.5," 01 011111110 010"
"412","overrate",-0.89,0.23,0.12," 01 111110000 000"
"413","overwhelm",-0.25,1.69,1.04," 10 101101011 001"
"414","overwork",-2.34,1.15,0.1," 01 010110010 100"
"415","pacify",-0.22,0.28,-0.89," 01 111111111 000"
"416","pamper",1.86,1.18,0.53," 10 110001011 100"
"417","parody",-0.58,0.58,1.15," 10 111111111 010"
"418","pass",0.7,0.49,0.34," 10 100000000 010"
"419","patronize",-1.9,0.88,0.21," 01 111111111 000"
"420","pay_for",1.36,0.55,0.5," 10 110000010 100"
"421","pay",1.52,0.56,-0.33," 10 010000000 000"
"422","peek_at",-1.09,-0.3,-0.51," 10 100000011 000"
"423","penalize",-0.75,1.7,-0.27," 10 010110010 000"
"424","persecute",-1.65,1.91,0.15," 01 001100100 000"
"425","persuade",-0.41,1.45,0.73," 01 111111111 100"
"426","pervert",-2.57,0.05,-0.17," 01 000000001 001"
"427","pester",-1.72,0.14,0.91," 10 110000011 010"
"428","pet",0.58,0.23,0.31," 10 000000011 001"
"429","placate",0.33,-0.01,0.17," 01 111111111 000"
"430","play_with",1.78,0.6,1.64," 10 100000011 100"
"431","please",2.09,1.35,0.67," 01 111111111 100"
"432","plot_against",-2.54,1.37,0.56," 01 100100000 010"
"433","poison",-3.45,2.35,0.16," 01 101001010 100"
"434","pooh_pooh",-1.1,0.24,-0.21," 10 111111111 000"
"435","praise",2.17,1.32,1.05," 10 111111111 000"
"436","pray_for",1.9,1.11,-0.87," 01 000000100 100"
"437","prod",-0.81,0.37,0.13," 10 101001011 101"
"438","prompt",0.82,0.47,0.22," 10 111111111 010"
"439","prosecute",-0.34,1.84,0.39," 10 001000000 010"
"440","protect",2.12,1.79,0.82," 10 101101010 010"
"441","provoke",-1.29,1.16,0.73," 01 111111111 000"
"442","psychoanalyze",-0.14,1.09,-0.33," 10 000001000 100"
"443","punch",-2.35,1.52,1.25," 10 101000000 001"
"444","punish",-1.28,1.7,0.24," 10 111111111 100"
"445","pursue",0.79,0.73,1.02," 10 001101001 000"
"446","push",-1.69,1.23,1.03," 10 101000010 001"
"447","putdown",-2.61,1.33,0.07," 01 111111111 000"
"448","quarrel_with",-0.91,1.01,1.32," 10 111111111 000"
"449","query",0.61,0.44,0.41," 10 111111111 000"
"450","question",-0.01,0.71,0.25," 10 111111111 000"
"451","quiet",-0.73,1.14,-0.43," 10 111111111 000"
"452","quiz",0.42,0.75,-0.11," 10 111111111 000"
"453","radicalize",-0.28,1.14,1.51," 01 000100100 000"
"454","rally",0.62,0.82,1.15," 01 100111111 100"
"455","rankle",-1.36,-0.13,0.18," 01 111111111 000"
"456","rape",-4.11,2.75,1.64," 10 100000001 001"
"457","rattle",-1.29,0.83,0.82," 01 111111111 000"
"458","ravish",0.51,1.33,1.04," 10 000000001 001"
"459","reassure",1.99,1.28,0.5," 10 111111111 100"
"460","rebel_against",-0.48,1.67,1.75," 01 000100010 000"
"461","rebuff",-1.15,0.66,0.16," 10 100100101 010"
"462","rebuke",-0.72,0.44,0.64," 10 111111111 000"
"463","reform",0.32,1.59,0," 01 101000110 100"
"464","refuse",-1.08,1.4,0.06," 10 111111111 000"
"465","regard",1.58,0.81,0.53," 01 100100000 000"
"466","rehabilitate",2.67,1.94,-0.04," 01 001000110 000"
"467","reject",-2.05,1.24,0.16," 01 100100011 010"
"468","release",1.75,1.37,0.42," 10 001001001 000"
"469","relieve",1.86,1.07,0.45," 01 111111111 100"
"470","relish",0.84,0.94,0.44," 01 100000001 000"
"471","remember",2.17,1.17,-0.14," 01 100100000 010"
"472","remind",1.33,0.59,0.17," 10 111111111 100"
