"","term","E","P","A","instcodes"
"164","frivolous",-0.92,-1.2,0," 10 000100000 000"
"165","frustrated",-2.59,-1.35,-0.93," 10 100000000 000"
"166","furious",-2.81,1.97,2.86," 10 100010000 000"
"167","generous",1.14,1.03,0.8," 10 010000000 000"
"168","gentle",1.63,0.95,-1.7," 10 010000000 000"
"169","glad",3.01,1.86,1.49," 10 100000000 000"
"170","gloomy",-0.85,-1.1,-1.2," 10 110000000 000"
"171","goal_directed",2.41,1.45,1.55," 10 010000000 000"
"172","good",2.38,0.75,-0.2," 10 001000000 000"
"173","graceful",1.31,0.62,-1.3," 10 000100000 000"
"174","great",1.21,1.81,-0.3," 10 000100000 000"
"175","greedy",-1.07,0.24,1.41," 10 010000000 000"
"176","grief_stricken",-2.1,-0.45,-0.82," 10 100000000 000"
"177","guileless",-1.43,0,1.11," 10 010000000 000"
"178","guilty",-2.03,-0.8,0.59," 10 101000000 000"
"179","gullible",-0.51,-1.3,-0.2," 10 010000000 000"
"180","handsome",1.01,1,0.88," 10 000100000 000"
"181","happily_surprised",1.12,0.37,1.55," 10 100000000 000"
"182","happy",2.49,1.89,2," 10 100010000 000"
"183","hardworking",1.72,1.02,0.4," 10 010000000 000"
"184","heavy_hearted",-3.45,-3.41,-2.38," 10 100000000 000"
"185","helpful",1.42,0.23,0," 10 010000000 000"
"186","helpless",-0.85,-2.1,-1.1," 10 000100000 000"
"187","homesick",-0.57,-0.6,-0.05," 10 100000000 000"
"188","homosexual",-0.44,-0.6,0.5," 10 001100000 000"
"189","honest",1.62,0.48,-0.1," 10 010000000 000"
"190","honorable",2.58,2.21,-0.2," 10 010000000 000"
"191","hopeful",1.76,1.24,1.76," 10 110000000 000"
"192","horrified",-1.81,-0.15,0.38," 10 100000000 000"
"193","hostile",-1.13,0.7,1.28," 10 110000000 000"
"194","hotheaded",-1.4,1.02,1.68," 10 010000000 000"
"195","humane",1.13,0.11,-0.2," 10 010000000 000"
"196","humble",1.15,0.05,-0.8," 10 110000000 000"
"197","humiliated",-0.35,-0.9,0.03," 10 100000000 000"
"198","hurt",-2.12,-1.11,-0.43," 10 100100000 000"
"199","idealistic",0.44,0.06,0.48," 10 010000000 000"
"200","ignorant",-1.13,-1.3,0.67," 10 000100000 000"
"201","ill_at_ease",-1.67,-0.33,2.18," 10 100000000 000"
"202","immature",-0.59,-1.7,0.9," 10 010000000 000"
"203","immoral",-1.67,-0.7,0.56," 10 000100000 000"
"204","impatient",-1.13,-0.3,1.27," 10 100010000 000"
"205","impressionable",-1.13,-1.4,-0.1," 10 010000000 000"
"206","in_love",1.96,1.35,1.95," 10 000100000 000"
"207","incompetent",-1.37,-1.9,-0.7," 10 000100000 000"
"208","inconsiderate",-2.21,-0.9,0.63," 10 010000000 000"
"209","indecent",-1.49,-1.4,0.13," 10 000100000 000"
"210","indecisive",-1.41,-1.4,-0.5," 10 010000000 000"
"211","independent",1.83,1.35,0.66," 10 010000000 000"
"212","indifferent",-0.92,-0.6,0.11," 10 010000000 000"
"213","industrious",1.47,0.75,-0.2," 10 010000000 000"
"214","inexperienced",-0.46,-1.3,0.25," 10 000100000 000"
"215","inhibited",-1.07,0.71,0.58," 10 010000000 000"
"216","innocent",1.65,0.6,-0.3," 10 000100000 000"
"217","insane",-1.01,-0.4,0.54," 10 001100000 000"
"218","insecure",-1.04,-1,0.44," 10 010000000 000"
"219","insensitive",-2.03,-0.7,0.92," 10 010000000 000"
"220","insincere",-1.15,-0.6,0.2," 10 010000000 000"
"221","intellectual",1.41,1.11,-0.5," 10 011000000 000"
"222","intelligent",1.44,1.28,-1.2," 10 010000000 000"
"223","interesting",1.46,1.25,1.44," 10 010000000 000"
"224","intimidated",-0.59,-1.5,-0.6," 10 100000000 000"
"225","intoxicated",0.59,0.48,1.71," 10 000100000 000"
"226","introverted",-0.36,-1.4,-1.2," 10 010000000 000"
"227","irate",-2.13,-0.19,0.23," 10 100000000 000"
"228","irked",-1.49,-0.57,-0.02," 10 100000000 000"
"229","irresponsible",-2.36,-1,0.39," 10 010000000 000"
"230","irritated",-1.31,0.33,0.77," 10 100000000 000"
"231","irritating",-3.27,0.17,1.14," 10 010000000 000"
"232","jealous",-1.91,-0.17,1.8," 10 110000000 000"
"233","joyful",0.1,1.16,2.34," 10 100000000 000"
"234","joyless",-1.03,-1.46,-1.4," 10 100010000 000"
"235","kind",2.26,1.06,-0.4," 10 010000000 000"
"236","kindly",0.09,-1.1,-1.6," 10 010000000 000"
"237","lazy",-1.29,-0.8,-1.1," 10 010000000 000"
"238","lively",1.27,1.34,2.08," 10 010000000 000"
"239","lonely",-1.4,-1.47,-1.12," 10 100000000 000"
"240","lonesome",-1.33,-1.24,-1.82," 10 100000000 000"
"241","lost",-2.29,-1.53,0.28," 10 000100000 000"
"242","loved",1.43,1.12,0.24," 10 000100000 000"
"243","lovesick",0.39,0.52,1.06," 10 100000000 000"
