"","term","E","P","A","instcodes"
"89","crafty",1.11,0.64,0.84," 10 010000000 000"
"90","crazy",-0.42,-0.28,0.86," 10 011000000 000"
"91","creative",2.73,2.02,1.75," 10 010000000 000"
"92","critical",-0.34,1.15,-0.01," 10 010000000 000"
"93","crude",-1.77,-0.43,0.34," 10 010000000 000"
"94","cruel",-2.87,0.54,0.47," 10 010000000 000"
"95","crushed",-2.97,-2.32,-0.28," 10 100000000 000"
"96","curious",1.88,0.73,1.75," 10 010000000 000"
"97","cynical",-1.8,-0.33,-0.64," 10 010000000 000"
"98","daring",1.39,1.64,1.9," 10 010000000 000"
"99","deceitful",-2.45,0.31,0.56," 10 010000000 000"
"100","defensive",-0.86,-0.62,-0.08," 10 010000000 000"
"101","defiant",-0.63,0.68,0.81," 10 010000000 000"
"102","deflated",-2.13,-1.81,-0.81," 10 100000000 000"
"103","dejected",-2.27,-1.38,-0.63," 10 100000000 000"
"104","delicate",1.11,-0.33,-0.69," 10 000100000 000"
"105","delighted",2.45,1.8,1.62," 10 100000000 000"
"106","demanding",-1.39,0.65,0.58," 10 010000000 000"
"107","dependable",2.56,1.85,0.44," 10 010000000 000"
"108","dependent",-1.08,-2.01,-0.77," 10 010000000 000"
"109","depressed",-3.29,-2.43,-1.71," 10 100010000 000"
"110","desperate",-2.04,-2.62,-0.06," 10 110000000 000"
"111","dignified",1.83,1.83,-0.28," 10 000100000 000"
"112","disagreeable",-1.36,-0.24,0.04," 10 010000000 000"
"113","disappointed",-2.4,-1.5,-0.56," 10 100000000 000"
"114","discontented",-1.68,-1.24,-0.39," 10 100000000 000"
"115","discreet",0.81,0.49,-1," 10 010000000 000"
"116","disgusted",-1.9,-0.59,-0.06," 10 100010000 000"
"117","dishonest",-2.17,-0.07,-0.24," 10 010100000 000"
"118","disobedient",-1.35,0.28,0.83," 10 010000000 000"
"119","displeased",-1.83,-1.04,-0.55," 10 100000000 000"
"120","disreputable",-1.69,-0.34,-0.39," 10 010000000 000"
"121","disrespectful",-2.7,-1.06,0.17," 10 010000000 000"
"122","dissatisfied",-1.97,-1.64,-0.75," 10 100000000 000"
"123","distressed",-2.36,-1.68,-0.19," 10 100000000 000"
"124","disturbed",-1.54,-0.73,-0.26," 10 110000000 000"
"125","divorced",-0.73,-0.15,-0.42," 10 001000000 000"
"126","dogmatic",-0.96,0.41,-0.47," 10 010000000 000"
"127","dominant",-0.33,2.36,0.75," 10 010000000 000"
"128","domineering",-1.49,1.68,0.62," 10 010000000 000"
"129","doubtful",-0.8,-0.88,-0.72," 10 000100000 000"
"130","downhearted",-1.91,-1.39,-0.97," 10 100000000 000"
"131","drowsy",-1.01,-1.56,-1.68," 10 000100000 000"
"132","drunken",-0.78,-0.98,0.82," 10 001100000 000"
"133","dull",-1.61,-1.59,-1.41," 10 000100000 000"
"134","earnest",1.14,0.54,-0.02," 10 010000000 000"
"135","earthy",2.1,1.19,0.57," 10 010000000 000"
"136","easygoing",1.98,0.7,0.26," 10 010000000 000"
"137","eccentric",0.92,0.56,1.29," 10 010000000 000"
"138","ecstatic",2.75,2.42,2.59," 10 100000000 000"
"139","educated",3.06,3.01,0.9," 10 001000000 000"
"140","efficient",2.29,1.69,1.22," 10 010000000 000"
"141","egotistical",-2.31,0.43,1.04," 10 010000000 000"
"142","elated",3.09,2.59,2.68," 10 100000000 000"
"143","embarrassed",-2.24,-1.72,0.41," 10 100010000 000"
"144","emotional",0.67,-0.06,0.52," 10 110000000 000"
"145","employed",2.54,1.81,0.39," 10 001000000 000"
"146","empty",-2.56,-2.48,-1.42," 10 000100000 000"
"147","energetic",2.38,1.73,2.5," 10 010000000 000"
"148","enthusiastic",2.53,1.91,2.04," 10 110000000 000"
"149","envious",-1.89,-1.21,0.52," 10 100000000 000"
"150","excited",2.7,1.89,2.4," 10 100010000 000"
"151","experienced",2.22,2.2,0.62," 10 001000000 000"
"152","extravagant",0.6,1.12,1.16," 10 000100000 000"
"153","extroverted",1.53,1.86,1.98," 10 010000000 000"
"154","faithful",2.52,1.79,0.19," 10 010000000 000"
"155","fearful",-2.21,-1.69,-0.16," 10 100000000 000"
"156","fed_up",-1.63,-0.75,0.16," 10 100000000 000"
"157","female",2.92,1.55,1.82," 10 001000000 000"
"158","feminine",1.99,1.22,1.17," 10 010000000 000"
"159","fickle",-1.17,-0.61,-0.14," 10 010000000 000"
"160","finicky",-1.16,-0.78,-0.29," 10 010000000 000"
"161","flexible",2.26,1.5,0.72," 10 010000000 000"
"162","flustered",-1.39,-1.23,0.74," 10 100010000 000"
"163","foolish",-1.42,-1.27,1.08," 10 010000000 000"
"164","forgetful",-1.63,-1.24,-1.14," 10 010000000 000"
"165","forgiving",2.7,1.73,0.06," 10 010000000 000"
"166","friendly",2.81,1.89,1," 10 010000000 000"
"167","frightened",-1.97,-1.84,0.6," 10 100000000 000"
"168","frivolous",-0.9,-0.38,0.4," 10 000100000 000"
"169","frustrated",-1.95,-0.73,0.59," 10 100000000 000"
"170","fun_loving",2.38,1.32,1.7," 10 010000000 000"
"171","furious",-2.25,0.03,0.96," 10 100010000 000"
"172","generous",2.95,2.21,0.8," 10 010000000 000"
"173","gentle",2.44,0.64,-0.16," 10 010000000 000"
"174","giddy",1.39,0.15,1.9," 10 010000000 000"
"175","glad",2.19,1.3,1.14," 10 100000000 000"
"176","gloomy",-1.79,-1.57,-1.25," 10 110000000 000"
"177","good",2.94,1.66,0.44," 10 001000000 000"
"178","gossipy",-1.73,0.06,0.93," 10 010100000 000"
"179","grateful",2.64,1.14,0.36," 10 100000000 000"
"180","greedy",-2.27,-0.18,0.37," 10 010000000 000"
"181","grief_stricken",-3.04,-1.55,-0.9," 10 100000000 000"
"182","grouchy",-1.72,-0.24,-0.43," 10 010000000 000"
"183","guilty",-2.31,-0.8,-0.17," 10 101000000 000"
"184","gullible",-1.22,-1.59,0.06," 10 010000000 000"
"185","happy",3.04,2.39,1.72," 10 100010000 000"
"186","hassled",-1.86,-0.5,0.45," 10 000100000 000"
"187","haughty",-2.07,-0.5,0.96," 10 010000000 000"
"188","heart_broken",-3.32,-2.09,-1.03," 10 100000000 000"
"189","heavy_hearted",-1.51,-1,-0.94," 10 100000000 000"
"190","helpful",2.65,1.94,1.26," 10 010000000 000"
"191","helpless",-2.43,-2.57,-0.96," 10 000100000 000"
"192","hiv_positive",-2.53,-1.03,0.01," 10 001100000 000"
"193","homesick",-1.97,-1.48,-0.86," 10 100000000 000"
"194","homey",0.67,-0.21,-0.85," 10 000100000 000"
"195","homosexual",0.86,-0.32,0.4," 10 001100000 000"
"196","honest",2.9,1.97,0.15," 10 010000000 000"
"197","honorable",2.72,2.33,0.37," 10 010000000 000"
"198","hopeful",2.45,1.35,0.87," 10 110000000 000"
"199","hopeless",-2.01,-2.31,-0.9," 10 100100000 000"
"200","horny",1.83,1.08,2.32," 10 010100000 000"
"201","horrified",-2.38,-1.67,0.4," 10 100000000 000"
"202","hostile",-2.37,0.32,0.27," 10 110000000 000"
"203","hotheaded",-1.89,0.02,1.46," 10 010000000 000"
"204","humble",1.57,0.4,-0.69," 10 110000000 000"
"205","humiliated",-2.74,-0.95,0.33," 10 100000000 000"
"206","hurt",-2.84,-1.6,-0.61," 10 100100000 000"
"207","idealistic",1.11,0.89,0.52," 10 010000000 000"
"208","ignorant",-2.57,-1.98,-0.81," 10 000100000 000"
"209","ill_at_ease",-1.32,-1.3,-0.42," 10 100000000 000"
"210","immature",-1.46,-1.28,1.78," 10 010000000 000"
"211","immoral",-2.49,-0.8,0.3," 10 000100000 000"
"212","impatient",-1.77,-1.48,0.49," 10 100010000 000"
"213","impolite",-2.36,-0.53,0.58," 10 010000000 000"
"214","impotent",-1.91,-2.12,-1.31," 10 000100000 000"
"215","impractical",-1.4,-1.12,0.36," 10 010000000 000"
"216","impressionable",0.58,0,1.12," 10 010000000 000"
"217","impulsive",0.67,0.4,1.97," 10 010000000 000"
"218","in_love",3.52,2.85,2.49," 10 100100000 000"
"219","incompetent",-2.27,-1.7,-0.49," 10 000100000 000"
"220","inconsiderate",-2.68,-0.28,-0.1," 10 010000000 000"
"221","incredulous",0.63,0.53,0.84," 10 000100000 000"
"222","indecisive",-1.24,-1.37,-0.52," 10 010000000 000"
"223","independent",2.58,2.77,0.51," 10 010000000 000"
"224","indifferent",-1.24,-0.73,-0.56," 10 010000000 000"
"225","industrious",1.57,1.91,0.77," 10 010000000 000"
"226","inexperienced",-1.2,-1.8,0.62," 10 000100000 000"
"227","inhibited",-0.87,-0.66,-0.57," 10 010000000 000"
"228","innocent",1.33,-0.57,0.85," 10 000100000 000"
"229","inquisitive",2.3,1.4,0.83," 10 010000000 000"
"230","insane",-1.81,-1.14,0.47," 10 001100000 000"
"231","insecure",-2.15,-2.37,-0.54," 10 010000000 000"
"232","insensitive",-2.18,-0.55,0.31," 10 010000000 000"
"233","insincere",-2.49,-0.62,-0.5," 10 010000000 000"
"234","intellectual",2.72,2.61,0.54," 10 011000000 000"
"235","intelligent",2.79,2.88,0.2," 10 010000000 000"
"236","intimidated",-1.67,-1.35,0.06," 10 100000000 000"
"237","intoxicated",-0.57,-0.99,1.49," 10 000100000 000"
"238","introspective",1.73,0.98,-0.95," 10 010000000 000"
"239","introverted",-0.26,-1.38,-1.6," 10 010000000 000"
"240","irate",-2.21,-0.41,1.36," 10 100000000 000"
"241","irked",-1.63,-0.53,-0.09," 10 100000000 000"
"242","irrational",-2.2,-1.04,0.29," 10 010000000 000"
"243","irritated",-2.13,-0.2,0," 10 100000000 000"
"244","irritated",-1.66,-0.44,0.48," 10 100000000 000"
"245","jealous",-2.62,-1.88,0.77," 10 110000000 000"
"246","jewish",1.23,0.39,0.07," 10 001000000 000"
"247","jittery",-0.47,-0.98,1.3," 10 010000000 000"
"248","joyful",2.8,2,1.96," 10 100000000 000"
"249","joyless",-2.22,-1.56,-1.6," 10 100010000 000"
"250","kind",2.76,1.97,0.64," 10 010000000 000"
"251","knowledgeable",2.47,2.4,0.67," 10 000100000 000"
"252","languid",-0.04,0.22,0.33," 10 000100000 000"
"253","lazy",-1.66,-1.74,-1.43," 10 010000000 000"
"254","letdown",-2.03,-0.41,-0.66," 10 000100000 000"
"255","lighthearted",1.36,0.57,0.91," 10 010000000 000"
"256","lively",2.2,1.43,2.55," 10 010000000 000"
"257","lonely",-2.6,-2.09,-1.76," 10 100000000 000"
"258","lonesome",-2.2,-1.83,-1.76," 10 100000000 000"
"259","lost",-2.03,-1.54,-0.09," 10 000100000 000"
"260","loved",3.26,2.44,0.96," 10 000100000 000"
"261","lovesick",-0.67,-0.98,0.76," 10 100000000 000"
"262","low",-2.08,-1.95,-1.32," 10 100000000 000"
"263","loyal",2.6,1.8,0.22," 10 010000000 000"
"264","lucky",2.07,0.53,1.08," 10 000100000 000"
"265","lustful",0.97,0.97,1.27," 10 100000000 000"
"266","mad",-1.86,0.37,1.01," 10 100010000 000"
"267","male",1.08,1.75,1.19," 10 001000000 000"
"268","manipulative",-2.31,1.01,0.5," 10 010000000 000"
"269","married",1.72,1.13,0.08," 10 001000000 000"
"270","masculine",0.92,1.64,0.68," 10 010000000 000"
"271","mature",2,1.65,-0.05," 10 010100000 000"
"272","mean",-2.76,0.31,0.04," 10 010000000 000"
"273","mediocre",-0.78,-0.78,-0.26," 10 000100000 000"
"274","meek",-0.65,-1.77,-1.35," 10 010000000 000"
"275","melancholy",-1.18,-1.07,-1.37," 10 100000000 000"
"276","middle_aged",0.81,0.79,-0.61," 10 001000000 000"
"277","middle_class",1.08,0.82,0.4," 10 001000000 000"
"278","mischievous",-0.6,0.67,1.54," 10 010000000 000"
"279","miserable",-2.87,-1.9,-1.14," 10 100000000 000"
"280","modern",1.4,1.35,1.6," 10 000100000 000"
"281","modest",1.47,0.28,0.06," 10 010000000 000"
"282","moody",-1.62,-0.52,0.17," 10 010000000 000"
"283","mortified",-2.69,-1.47,0.42," 10 100000000 000"
"284","moved",1.96,1.37,0.4," 10 100000000 000"
"285","naive",-1.36,-1.77,0.16," 10 010000000 000"
"286","narrow_minded",-2.72,-1.46,-0.92," 10 010000000 000"
"287","nasty",-2.36,-0.27,0.35," 10 010000000 000"
"288","neighborly",2.19,1.07,0," 10 000100000 000"
"289","nervous",-1.4,-1.05,0.65," 10 100010000 000"
"290","nice",2.76,1.8,0.57," 10 010000000 000"
"291","noble",2.06,1.7,0.03," 10 000100000 000"
"292","nonchalant",0.13,0.22,-0.42," 10 010000000 000"
"293","normal",1.28,1.16,0.79," 10 000100000 000"
"294","nosey",-1.74,-0.34,0.28," 10 010000000 000"
"295","obedient",0.84,-0.17,0.02," 10 010000000 000"
"296","obligated",0.09,-0.38,0.35," 10 001000000 000"
"297","obnoxious",-2.46,-0.39,0.91," 10 010000000 000"
"298","offensive",-1.7,0.76,0.48," 10 010000000 000"
"299","old_fashioned",-0.41,-0.79,-1.89," 10 000100000 000"
"300","old",0.92,0,-1.46," 10 001000000 000"
"301","open_minded",2.8,2.22,0.93," 10 010000000 000"
"302","opportunistic",1.2,1.57,1.41," 10 010000000 000"
"303","optimistic",2.3,2.1,0.84," 10 110000000 000"
"304","original",2.48,1.66,1.28," 10 000100000 000"
"305","ostentatious",0,-0.64,0.89," 10 010000000 000"
"306","outgoing",2.04,2.02,1.99," 10 010000000 000"
"307","outraged",-2.18,0.8,1.41," 10 100010000 000"
"308","outspoken",0.34,1.39,1.69," 10 010000000 000"
"309","overjoyed",3.18,2.21,2.15," 10 100010000 000"
"310","overwhelmed",-1.43,-0.92,0.66," 10 100000000 000"
"311","panicked",-2.19,-1.39,0.81," 10 100000000 000"
"312","passionate",2.68,2.2,1.72," 10 110000000 000"
"313","passive",-0.45,-1.51,-1.26," 10 010000000 000"
"314","patient",2.32,1.47,-0.64," 10 010000000 000"
"315","peaceful",2.73,1.67,-0.96," 10 110000000 000"
"316","pensive",0.87,0.38,-0.79," 10 010000000 000"
"317","perceptive",2.08,2.01,0.72," 10 010000000 000"
"318","permissive",0.2,-0.05,-0.16," 10 010000000 000"
"319","persecuted",-2.57,-0.73,0.5," 10 001000000 000"
"320","persistent",1.24,1.52,0.87," 10 010000000 000"
"321","persuasive",0.88,2.26,0.8," 10 000100000 000"
"322","perverted",-2.63,-0.64,0.33," 10 011000000 000"
"323","pessimistic",-2.2,-1.24,-0.45," 10 110000000 000"
"324","petrified",-2.91,-2.52,0.64," 10 100000000 000"
"325","petty",-1.58,-0.75,-0.15," 10 010000000 000"
"326","pitiful",-1.69,-1.47,-0.84," 10 010000000 000"
"327","playful",2.07,0.83,2.37," 10 010000000 000"
"328","pleased",2.4,1.53,0.86," 10 100010000 000"
"329","poised",1.44,1.22,-0.36," 10 010000000 000"
"330","polite",2.65,1.42,0.25," 10 010000000 000"
"331","pompous",-1.86,-0.05,0.87," 10 010000000 000"
"332","poor",-2.08,-2.55,-0.74," 10 001000000 000"
"333","popular",1.68,2.23,1.45," 10 001100000 000"
"334","possessive",-2.07,0.7,0.34," 10 010000000 000"
"335","powerful",1.79,3.27,1.16," 10 001100000 000"
"336","powerless",-2.57,-3.55,-1.15," 10 001100000 000"
"337","practical",1.85,1.28,-0.43," 10 010000000 000"
"338","prejudiced",-2.85,-0.57,-0.54," 10 010000000 000"
"339","preoccupied",-0.84,-0.46,0.07," 10 010000000 000"
"340","promiscuous",-1.52,0.14,1.83," 10 010000000 000"
"341","protestant",0.64,0.41,-0.48," 10 001000000 000"
"342","proud",2.58,2.53,1.2," 10 100010000 000"
"343","provocative",0.6,1.52,1.56," 10 010000000 000"
"344","quarrelsome",-1.57,0.06,0.84," 10 010000000 000"
"345","quiet",0.65,-0.34,-1.68," 10 000100000 000"
"346","rational",2.09,1.77,-0.26," 10 010000000 000"
"347","reasonable",2.23,1.26,-0.08," 10 010000000 000"
"348","rebellious",0.2,1.28,1.81," 10 010000000 000"
"349","reckless",-1.61,0.07,1.84," 10 010000000 000"
"350","regretful",-2.17,-1.63,-0.89," 10 100000000 000"
"351","rejected",-2.6,-1.6,-0.27," 10 000100000 000"
"352","relaxed",2.21,0.44,-0.98," 10 100100000 000"
"353","reliable",2.54,1.69,0.12," 10 010000000 000"
"354","relieved",2.13,1.18,0.03," 10 100000000 000"
"355","religious",0.73,0.49,-0.62," 10 000100000 000"
"356","remorseful",-1.31,-0.58,-0.56," 10 100000000 000"
"357","resentful",-2.37,-1,0.13," 10 100000000 000"
"358","resigned",-0.42,-0.85,-1.29," 10 010000000 000"
"359","respectful",2.84,1.56,-0.05," 10 110000000 000"
"360","responsible",2.5,1.84,0.48," 10 010000000 000"
"361","restless",-1.1,-0.9,0.66," 10 010000000 000"
"362","reverent",0.89,1.07,-0.34," 10 110000000 000"
"363","rich",1.62,2.6,0.44," 10 001000000 000"
"364","rigid",-1.39,-0.4,-0.61," 10 010000000 000"
"365","romantic",2.63,1.53,0.37," 10 010000000 000"
"366","rude",-2.28,-0.45,0.19," 10 010000000 000"
"367","ruthless",-2,0.83,0.98," 10 010000000 000"
"368","sad",-2.26,-1.87,-1.35," 10 100000000 000"
"369","sadistic",-2.35,0.9,0.04," 10 010000000 000"
"370","sarcastic",-0.68,0.52,0.43," 10 010000000 000"
"371","satisfied",2.32,1.29,0.62," 10 100000000 000"
"372","scared",-1.99,-1.53,0.22," 10 100010000 000"
"373","scheming",-1.54,0.81,0.62," 10 010000000 000"
"374","scornful",-2.08,0.09,-0.17," 10 010000000 000"
"375","secretive",-0.7,0.7,0.35," 10 010000000 000"
"376","secure",2.43,1.77,-0.28," 10 010100000 000"
"377","self_assured",2.5,2.3,1.02," 10 010000000 000"
"378","self_centered",-2.27,-0.17,0.31," 10 010000000 000"
"379","self_conscious",-1.24,-1.4,0.4," 10 110000000 000"
"380","self_disciplined",2.38,2.01,0.32," 10 010000000 000"
"381","self_pitying",-2.12,-1.87,-1.04," 10 100000000 000"
"382","self_righteous",-1.12,0.43,0.37," 10 010000000 000"
"383","selfish",-2.49,-0.16,0.56," 10 010000000 000"
"384","sensuous",1.91,1.73,0.96," 10 010000000 000"
"385","sentimental",1.39,0.54,-0.57," 10 110000000 000"
"386","serene",1.94,0.55,-0.84," 10 100000000 000"
"387","serious",0.67,0.64,-0.7," 10 010000000 000"
"388","sexy",1.92,2.26,2.1," 10 000100000 000"
"389","shaken",-1.87,-1.12,0.35," 10 100000000 000"
"390","shallow",-2.48,-0.78,-0.21," 10 010000000 000"
"391","shocked",-0.41,0.35,0.54," 10 100000000 000"
"392","shook_up",-2.09,-1.17,0.39," 10 100000000 000"
"393","showy",-1.18,0.47,1.47," 10 000100000 000"
"394","shrewd",-1.46,-0.04,-0.54," 10 010000000 000"
"395","shy",-0.49,-1.39,-1.2," 10 010000000 000"
"396","sick_at_heart",-2.22,-1.09,-0.89," 10 100000000 000"
"397","sickened",-2.15,-1.14,-0.18," 10 100000000 000"
"398","silly",1,-0.51,1.68," 10 000100000 000"
"399","sincere",2.63,1.67,0.41," 10 010000000 000"
"400","single",1.04,0.87,1.2," 10 001000000 000"
"401","skeptical",-0.2,-0.16,-0.21," 10 010000000 000"
"402","sloppy",-1.5,-0.91,0.24," 10 010000000 000"
"403","sluggish",-1.28,-1.6,-1.82," 10 000100000 000"
"404","sly",-1.33,0.58,0.1," 10 010000000 000"
"405","smug",-1.28,-0.08,-0.47," 10 110000000 000"
"406","snobbish",-2.3,0.36,0.19," 10 010000000 000"
"407","snowed",-1.66,-1.18,-0.23," 10 000100000 000"
"408","sociable",2.33,1.79,1.61," 10 010100000 000"
"409","soft_spoken",0.71,-0.46,-1.29," 10 010000000 000"
"410","solemn",0.06,-0.46,-1.4," 10 010000000 000"
"411","sophisticated",2.03,1.7,-0.04," 10 010000000 000"
"412","sorrowful",-2.06,-1.25,-1.28," 10 100000000 000"
"413","sorry",-1.09,-0.43,-0.52," 10 100000000 000"
"414","spacey",-1.18,-1.67,0.18," 10 000100000 000"
"415","spiteful",-2.42,-0.53,0.25," 10 110000000 000"
"416","spoiled",-1.37,-0.04,1.24," 10 000100000 000"
"417","squeamish",-1.27,-1.55,0.29," 10 010000000 000"
"418","stable",2.32,1.55,-0.08," 10 000100000 000"
"419","stingy",-1.81,-1.12,-0.44," 10 010000000 000"
"420","stoned",-0.65,-0.98,0.64," 10 000100000 000"
"421","strange",-0.55,-0.94,-0.05," 10 000100000 000"
"422","strict",-0.92,1.45,-0.68," 10 010000000 000"
"423","strong",2.2,2.42,1.66," 10 000100000 000"
"424","stubborn",-1.11,0.05,-0.26," 10 010000000 000"
"425","studious",1.96,1.6,0.06," 10 010000000 000"
"426","stupid",-2.44,-2.46,-0.67," 10 010000000 000"
"427","suave",0.62,0.86,0.82," 10 000100000 000"
"428","subdued",-0.37,-0.96,-1.31," 10 010000000 000"
"429","submissive",-1.59,-1.99,-0.93," 10 010000000 000"
"430","successful",2.75,2.31,0.61," 10 000100000 000"
"431","suicidal",-3.57,-2.29,0.04," 10 010000000 000"
"432","superstitious",-0.4,-0.34,0.16," 10 010000000 000"
"433","surprised",1.39,0.4,1.68," 10 000100000 000"
"434","suspicious",-1.05,-0.61,-0.25," 10 010000000 000"
"435","sympathetic",2.36,1.42,-0.91," 10 010000000 000"
"436","tactful",1.68,0.88,-0.48," 10 010000000 000"
"437","tactless",-1.86,-1.38,-0.46," 10 010000000 000"
"438","talented",2.45,2.4,1," 10 000100000 000"
"439","talkative",1.27,0.81,1.98," 10 010100000 000"
"440","temperamental",-1.58,-0.3,0.75," 10 010000000 000"
"441","tense",-1.72,-0.95,-0.24," 10 100000000 000"
"442","terrified",-2.74,-1.77,0.58," 10 100000000 000"
"443","thoughtful",2.48,2,0.41," 10 010000000 000"
"444","thoughtless",-2.2,-1.11,-0.35," 10 010000000 000"
"445","thrilled",2.67,2.26,2.37," 10 100010000 000"
"446","timid",-0.64,-1.77,-1.39," 10 010000000 000"
"447","tired",-0.96,-1.4,-1.48," 10 000100000 000"
"448","tormented",-2.89,-1.86,0.67," 10 100000000 000"
"449","touched",2.53,1.56,0.7," 10 100000000 000"
"450","touchy",-0.38,-0.52,0.26," 10 010000000 000"
"451","tough",0.7,1.88,0.92," 10 010000000 000"
"452","troubled",-1.89,-0.62,-0.03," 10 100000000 000"
"453","trusting",2.24,1.04,0.11," 10 010000000 000"
"454","ugly",-1.36,-1.78,-0.61," 10 000100000 000"
"455","unambitious",-1.98,-1.8,-1.13," 10 010000000 000"
"456","unattractive",-0.99,-1.47,-0.58," 10 000100000 000"
