"","term","E","P","A","instcodes"
"157","child_daycare_worker",1.975,0.815,1.37," 11 110000000 000"
"158","child",2.145,-1.695,3.025," 11 100000010 000"
"159","chinese",0.5,-0.045,-0.045," 11 000100000 000"
"160","chiropractor",1.37,1.355,0.37," 11 000001000 001"
"161","christian",0.925,0.115,-0.435," 11 000000100 010"
"162","chum",1.86,0.54,1.215," 11 100000000 000"
"163","church_deacon",1.615,0.7,-1.32," 11 000000100 000"
"164","city_councilor",0.865,1.415,-0.7," 11 000100000 000"
"165","civil_engineer",1.195,1.475,0," 10 010000000 000"
"166","civil_servant",1.405,0.05,-0.08," 11 001100000 000"
"167","classmate",1.435,0.22,1.47," 11 000010000 000"
"168","clergy",1.485,0.845,-1.55," 11 000000100 000"
"169","clerk",1.015,-0.715,0.035," 11 011000000 000"
"170","client",1.3,0.245,0.39," 11 011000000 000"
"171","clod",-0.615,-1.105,-0.705," 11 100000000 000"
"172","clown",1.275,-0.495,1.44," 11 100000000 000"
"173","co_worker",1.41,0.51,0.835," 11 010000000 000"
"174","coach",1.015,1.965,0.275," 11 010010000 001"
"175","coal_miner",0.865,-0.39,-0.38," 10 010000000 000"
"176","coed",1.265,0.23,1.38," 01 000010000 000"
"177","colleague",1.655,0.645,0.975," 11 000011000 000"
"178","comedian",1.88,0.54,1.9," 11 100000000 000"
"179","companion",2.67,1.065,1.44," 11 100000000 000"
"180","computer_programmer",1.245,1.125,0.72," 11 010010000 000"
"181","computer_systems_analyst",1,0.74,0.635," 11 010010000 000"
"182","concubine",-0.205,-1.015,1.13," 01 010000001 001"
"183","confidant",2.06,1.48,0.295," 11 100000000 000"
"184","conformist",-0.14,-0.765,-0.3," 11 100000000 000"
"185","connoisseur",1.095,0.58,-0.335," 11 100000000 000"
"186","construction_foreman",0.54,1.875,-0.51," 11 010000000 000"
"187","construction_laborer",0.76,0.52,0.535," 11 010000000 000"
"188","consumer",0.85,0.1,0.77," 11 010000000 000"
"189","controller",-0.53,1.61,0.11," 11 010100000 000"
"190","convict",-1.975,-0.895,0.365," 11 001000000 001"
"191","cook",1.87,0.605,0.225," 11 010000000 000"
"192","cop",0.895,2.61,1.12," 11 001000000 001"
"193","copper",0.285,1.76,0.38," 11 001000000 001"
"194","copycat",-1.265,-1.46,0.755," 11 100000000 000"
"195","coroner",0.56,0.615,-1.2," 11 001001000 000"
"196","counselor",1.99,1.11,-0.155," 11 111111100 000"
"197","courtesan",0.22,0.33,0.59," 01 010000001 001"
"198","cousin",1.7,0.195,1.18," 11 000000010 000"
"199","coward",-0.88,-2.51,-0.18," 11 100000000 000"
"200","crab",-1.26,-0.665,-0.81," 11 100000000 000"
"201","crackhead",-1.9,-2.26,0.21," 11 101000000 000"
"202","crackpot",-1.55,-1.535,-0.27," 11 100000000 000"
"203","crane_operator",0.885,0.47,-0.515," 11 010000000 000"
"204","crank",-1.28,-0.275,-0.52," 11 100000000 000"
"205","criminal",-2.28,0.305,0.625," 11 001000000 000"
"206","cripple",0.205,-1.875,-1.135," 11 100001000 000"
"207","crippled_person",1.24,-1.66,-1.38," 11 100001000 000"
"208","critic",-0.3,0.885,-0.195," 11 100110000 000"
"209","croatian",0.6,-0.08,0.1," 11 000100000 000"
"210","crone",-0.245,-0.41,-0.78," 01 100000000 000"
"211","crony",0.015,-0.125,-0.675," 11 111111000 000"
"212","crook",-2.245,0.255,0.335," 11 011000000 000"
"213","crown_attorney",0.89,2.5,-0.315," 11 001000000 000"
"214","crybaby",-1.325,-1.79,0.825," 11 100000000 000"
"215","cuban",0.51,-0.115,0.41," 11 000100000 000"
"216","culprit",-1.84,-0.165,0.535," 11 001000000 010"
"217","cult_member",-2.15,-1.22,0.505," 11 100000100 000"
"218","customer",0.955,0.04,0.56," 11 010000000 000"
"219","cutthroat",-1.85,0.7,0.76," 10 011100000 000"
"220","cyborg_(mythical)",-0.93,1.655,-0.11," 11 100000000 000"
"221","cynic",-0.93,-0.045,-0.14," 11 100110000 000"
"222","czech",0.675,0.06,-0.145," 11 000100000 000"
"223","d.j._(disc_jockey)",1.385,0.475,2.06," 11 110000000 000"
"224","dairy_farmer",1.43,0.465,-0.63," 11 010000000 000"
"225","dame",1.26,-0.07,0.85," 01 100000000 000"
"226","dandy",0.765,-0.115,0.425," 10 100000000 000"
"227","dane",1.205,0.675,0.13," 11 000100000 000"
"228","daredevil",0.66,1.08,2.705," 11 100000000 000"
"229","darling",2.435,0.36,1.4," 01 100000000 001"
"230","daughter_in_law",1.215,-0.09,1.455," 01 000000010 000"
"231","daughter",2.24,0.095,2.04," 01 000000010 000"
"232","deadbeat_dad",-2.945,-0.65,-1.145," 10 001000010 000"
"233","deadbeat",-1.82,-1.825,-1.15," 11 010000000 000"
"234","deadhead",-0.52,-1.28,-0.47," 11 100000000 000"
"235","decorator",1.11,0.01,0.965," 11 010000000 000"
"236","defendant",-0.045,-0.72,0.265," 11 001000000 000"
"237","defenseman_(hockey)",1.365,1.94,2.335," 10 110000000 000"
"238","degenerate",-1.42,-1.56,-0.82," 11 100001001 001"
"239","delinquent",-1.865,-1.06,1.815," 11 001000000 000"
"240","demon",-3.035,2.41,0.385," 11 100000100 000"
"241","dental_assistant",1.26,0.2,0.97," 01 000001000 001"
"242","dental_hygienist",1.3,0.2,1.015," 01 000001000 001"
"243","dental_technician",1.22,0.55,0.125," 11 000001000 000"
"244","dentist",0.9,1.435,-0.515," 11 000001000 001"
"245","department_head_in_city_government",0.545,1.95,-0.925," 11 000100000 000"
"246","deputy",0.99,1.555,0.06," 11 001000000 001"
"247","desperado",-0.115,0.38,1.055," 11 001000000 001"
"248","detective",1.5,1.645,-0.14," 11 001000000 001"
"249","dietitian",1.285,0.495,0.75," 11 010001000 000"
"250","dike",0.365,-0.325,0.705," 01 000000001 001"
"251","dimwit",-0.665,-1.96,-0.6," 11 100000000 000"
"252","diner",1.38,-0.075,0.16," 11 010000000 000"
"253","disabled_person",0.52,-1.27,-0.675," 11 000001000 000"
"254","disciplinarian",-0.535,1.81,-0.76," 11 000010110 001"
"255","dishwasher",0.635,-1.33,0.67," 11 010000000 000"
"256","district_attorney",1.02,2.37,0.28," 11 001000000 000"
"257","diva",1.165,1.025,1.805," 01 010000000 000"
"258","divorcee_(gender_neutral)",-0.05,-0.65,-0.00499999999999999," 01 000000010 000"
"259","do_nothing",-1.59,-1.955,-0.9," 11 110000000 000"
"260","doctor",2.275,2.415,-0.23," 11 000001000 101"
"261","doll",1.56,-0.785,1.185," 01 100000000 000"
"262","dolt",-0.675,-1.825,-0.625," 11 100000000 000"
"263","doorkeeper",0.93,-0.65,-1.415," 10 010000000 000"
"264","doorman",1.155,-0.57,-0.65," 10 010000000 000"
"265","dope",-0.985,-1.575,-0.61," 11 100000000 000"
"266","draftsman",0.95,0.675,0.205," 11 010000000 000"
"267","drag_queen",0.42,-0.47,1.72," 10 000000001 000"
"268","dragon_(mythical)",-0.71,2.64,0.24," 11 100000000 001"
"269","dressmaker",1.36,-0.485,-0.54," 11 010000000 000"
"270","drip",-0.91,-1.115,-0.185," 11 100000000 000"
"271","driving_instructor",0.35,0.905,-0.745," 11 010010000 000"
"272","dropout",-1.21,-2.215,0.355," 11 000010000 000"
"273","drudge",-1.095,-0.585,-1.55," 11 110010000 000"
"274","drug_addict",-1.675,-2.21,0.31," 11 001001000 000"
"275","druggist",0.425,0.645,-0.235," 11 010001000 000"
"276","druid_(mythical)",-0.1,1.545,-0.665," 11 000000100 000"
"277","drunk",-1.25,-1.855,-1.055," 11 100000000 000"
"278","drunkard",-1.625,-1.815,-1.1," 11 100000000 000"
"279","dukhobor",-0.175,0.49,0.61," 11 000100000 000"
"280","dullard",-0.935,-1.22,-1.115," 11 000010000 000"
"281","dumbbell",0.12,-1.26,-0.055," 11 100000000 000"
"282","dummy",-0.365,-1.88,-0.665," 11 100000000 000"
"283","dunce",-0.67,-1.91,-0.605," 11 000010000 000"
"284","dutchman",0.86,0.225,-0.125," 11 000100000 000"
"285","east_indian",0.895,0.085,0.065," 11 000100000 000"
"286","eastern_canadian",1.155,-0.035,0.105," 11 000100000 000"
"287","easy_mark",0.785,-0.55,0.235," 11 110000000 000"
"288","economist",0.64,1.23,-0.1," 11 010010000 000"
"289","editor",0.87,1.395,0.035," 11 010010000 000"
"290","egghead",-0.03,-0.75,-0.03," 11 000010000 000"
"291","electrician",1.19,0.515,-0.525," 11 010000000 000"
"292","elementary_school_teacher",2.115,1.305,1.025," 11 000010000 000"
"293","elevator_operator_in_a_building",1.08,-0.955,-1.26," 11 110000000 000"
"294","elf_(mythical)",1.805,0.07,1.435," 11 100000000 000"
"295","elitist",-0.8,1.73,-0.35," 11 100000000 000"
"296","embalmer",0.48,0.315,-1.23," 11 010001000 000"
"297","employee",1.395,-0.315,0.83," 11 010000000 000"
"298","employer",0.96,1.94,-0.715," 11 010000000 000"
"299","end_(football)",1.165,1.695,1.825," 10 010010000 001"
"300","engineer",1.325,1.515,0.505," 11 010000000 000"
"301","english_canadian",1.215,1.205,0.785," 11 000100000 000"
"302","eskimo",1.075,-0.275,-0.47," 11 000100000 000"
"303","estonian",0.56,0.035,-0.085," 11 000100000 000"
"304","evangelist",-0.275,0.705,0.07," 11 000000100 000"
"305","evildoer",-2.725,1.055,0.32," 11 000000100 000"
"306","executive",0.62,1.99,-0.16," 11 010000000 000"
"307","expert",1.375,2.165,-0.085," 11 011111000 000"
"308","extrovert",1.4,1.225,2.085," 11 100000000 000"
"309","eyewitness",1.04,1.015,0.415," 11 001000000 000"
"310","fag",0.17,-0.775,0.805," 10 100000001 000"
"311","fairy_(mythical)",2.515,0.42,2.095," 11 100000000 000"
"312","fan",1.325,-0.02,1.425," 11 100000000 000"
"313","fanatic",-0.15,0.13,1.725," 11 100100000 000"
"314","farm_laborer",1.42,0.23,0.09," 11 010000000 000"
"315","farmer",1.82,0.78,-0.92," 11 010000000 000"
"316","fast_food_server",0.585,-1.93,1.37," 11 010000000 000"
"317","father_in_law",1.22,1.13,-0.795," 10 000000010 000"
"318","father",1.925,2.035,-0.105," 10 000000010 001"
"319","faultfinder",-1.54,-0.36,-0.32," 11 100000000 000"
"320","federal_cabinet_minister",0.425,2.26,-1.49," 11 000100000 000"
"321","fellow",1.045,0.39,0.5," 10 100000000 000"
"322","felon",-1.87,-0.37,0.655," 11 001000000 001"
"323","female",2.2,0.95,1.345," 01 100000001 000"
"324","feminist",0.42,0.69,1.415," 11 000100000 000"
"325","femme",1.525,0.315,1.395," 01 100000001 000"
"326","fiend",-0.855,0.57,1.11," 11 000001101 000"
"327","file_clerk",0.98,-1.46,-0.595," 11 010000000 000"
"328","finance_minister_(federal)",0.565,2.39,-0.89," 11 000100000 000"
"329","fink",-2.105,-0.535,0.28," 11 100000000 000"
"330","finn",0.985,0.05,0.05," 11 000100000 000"
"331","fire_fighter",2.865,2.35,2.435," 10 101000000 001"
"332","firebug",0.335,-0.315,0.54," 11 001000000 000"
"333","fireman",2.06,2.205,1.67," 10 001000000 001"
"334","firstborn",1.68,0.83,1.675," 11 000000010 000"
"335","fisherman",1.305,-0.105,-1.2," 11 110000000 000"
"336","flatfoot",0.21,-0.315,-0.41," 11 001000000 000"
"337","flight_attendant",1.91,0.175,1.985," 11 010000000 000"
"338","flirt",0.56,0.765,2.145," 11 000000001 000"
"339","floorwalker",0.45,-0.325,-0.345," 11 010000000 000"
"340","flunky",-0.545,-1.525,0.56," 11 110100000 000"
"341","fool",-0.985,-1.765,0.095," 11 100000000 000"
"342","forward_(hockey)",1.285,1.94,2.75," 10 110000000 000"
"343","frankensteins_monster_(mythical)",-0.825,1.91,-1.265," 10 100000000 000"
"344","freak",-0.38,-0.83,1.045," 11 100000000 000"
"345","free_spirit",2.425,1.125,2.18," 11 100000000 000"
"346","french_canadian",0.81,0.11,0.255," 11 000100000 000"
"347","freshman",1.09,-1.19,2.77," 11 000010000 000"
"348","friend",2.75,1.525,1.83," 11 100000000 000"
"349","frosh",1.4,-1.39,2.495," 11 000010000 000"
"350","fruit_packer_in_a_cannery",0.58,-1.3,-0.095," 11 010000000 000"
"351","fruit",0.065,-0.92,0.47," 10 000000001 000"
"352","fuddy_duddy",0,-1.02,-0.25," 11 100000000 000"
"353","fugitive",-1.67,-0.675,1.195," 11 001000000 001"
"354","fullback_(football)",0.98,2.155,2.16," 10 010010000 001"
"355","funeral_director",1.245,0.255,-1.515," 11 010000000 000"
"356","gal",1.53,-0.135,1.52," 01 100000000 000"
"357","gambler",-0.405,-0.4,0.29," 11 110000000 000"
"358","gamer",0.26,0.385,1.16," 11 100000000 000"
"359","gangster",-1.885,2.145,0.91," 10 011000000 000"
"360","garbage_collector",0.805,-0.81,0.00499999999999999," 11 010000000 000"
"361","gas_station_attendant",0.745,-1.465,0.595," 11 010000000 000"
"362","geek",0.345,-1.55,0.275," 11 100010000 000"
"363","geezer",0.515,-1.475,-3.085," 10 100000000 000"
"364","general_manager_manufacturing_plant",0.555,2.125,-0.425," 11 010000000 000"
"365","genie",1.83,2.84,0.27," 11 100000000 000"
"366","genius",1.485,2.27,0.09," 11 000010000 000"
"367","gent",2.045,0.98,0.37," 10 100000000 000"
"368","gentleman",2.28,1.185,0.265," 10 100000000 000"
"369","german",0.445,0.44,-0.03," 11 000100000 000"
"370","ghost_(mythical)",-0.48,1.265,-0.95," 11 000000100 000"
"371","ghoul_(mythical)",-1.9,0.945,-0.93," 11 100000000 000"
"372","gigolo",-0.795,0.625,1.85," 10 010000001 001"
"373","girl_scout",1.825,-0.535,2.25," 01 100000000 000"
"374","girl",2.155,-0.05,2.18," 01 100000001 000"
"375","girlfriend",2.415,1.025,2.22," 01 000000001 001"
"376","glutton",-1.035,-1.245,-0.55," 11 100000000 000"
"377","goalie_(hockey)",1.24,1.77,2.48," 10 110000000 000"
"378","god",2.36,2.95,-0.565," 11 000000100 000"
"379","goddess_(mythical)",2.41,2.48,1.935," 01 000000100 000"
"380","gold_digger",-0.915,0.155,0.64," 01 010000001 000"
"381","goon",-1.33,-0.13,0.505," 10 100000000 000"
"382","gossip",-1.47,0.18,1.305," 11 100000000 000"
"383","goth",-0.51,-0.47,0.225," 11 100000000 000"
"384","gourmet",1.525,0.57,0.51," 11 100000000 000"
"385","governor_general",0.99,2.42,-1.45," 11 000100000 000"
"386","graduate_student",1.74,0.73,1.17," 11 000010000 000"
"387","grain_farmer",1.695,0.28,-1.235," 11 010000000 000"
"388","grandchild",2.265,-0.775,2.89," 11 000000010 001"
"389","granddaughter",2.195,-0.185,2.42," 01 000000010 001"
"390","grandfather",2.765,0.99,-2.74," 10 000000010 001"
"391","grandmother",2.95,0.21,-2.255," 01 000000010 001"
"392","grandparent",2.94,1.035,-2.79," 11 000000010 001"
"393","grandson",1.99,-0.515,2.275," 10 000000010 001"
"394","granny",2.635,-0.2,-2.725," 01 000000010 000"
"395","gremlin_(mythical)",-1.705,0.47,0.56," 11 100000000 000"
"396","grind",-0.17,-0.095,0.01," 11 000010000 000"
"397","grouch",-1.89,-0.74,-1.745," 11 100000000 000"
"398","groupie",0.63,-0.935,1.965," 11 110000001 000"
"399","grown_up",1.15,1.5,-0.345," 11 000000010 000"
"400","guard_(football)",0.95,1.93,1.795," 10 010010000 001"
"401","guerrilla",-0.36,1.685,1.435," 11 000100000 000"
"402","guest",1.73,-0.275,0.63," 11 100000010 000"
"403","gunman",-2.23,1.7,1.21," 10 001000000 001"
"404","guy",1.055,1.03,1.395," 10 100000000 000"
"405","hacker",-0.925,2,1.705," 11 110010000 000"
"406","hag",-1.53,-1.27,-2.375," 01 100000000 000"
"407","half_wit",-0.49,-1.94,-0.38," 11 100000000 000"
"408","half_brother",0.995,0.11,1.045," 10 000000010 000"
"409","half_sister",0.78,-0.105,1.1," 01 000000010 000"
"410","halfback_(football)",0.68,2,2.745," 10 010010000 001"
"411","handicapped_person",1.365,-1.64,-0.8," 11 001001000 000"
"412","handyman",1.505,0.77,-0.035," 10 110000000 000"
"413","hanger_on",-0.41,-1.525,-0.065," 11 100000000 000"
"414","harlot",-0.905,-0.655,1.04," 01 010000001 001"
"415","has_been",-0.12,-1.64,-1.79," 11 010110000 000"
"416","he_man",1.11,2.1,1.565," 10 100000000 000"
"417","headwaiter",1.06,0.81,1.105," 10 010000000 000"
"418","heel",-0.735,-1.23,-0.31," 11 100000000 000"
"419","henchman",-1.14,0.65,-0.34," 10 001000000 001"
"420","hermaphrodite",0.02,-0.725,0.225," 11 000001000 000"
"421","hermit",0.175,-1.875,-2.165," 11 100000000 000"
"422","hero",2.665,2.565,1.695," 10 100000000 000"
"423","heroine",2.565,2.31,2.21," 01 100000000 000"
"424","heterosexual",1.055,0.855,0.44," 11 000000001 000"
"425","hick",0.125,-0.77,-0.47," 11 100000000 000"
"426","high_school_teacher",1.705,1.565,-0.005," 11 000010000 000"
"427","highwayman",0.34,0.14,-0.01," 10 001000000 001"
"428","hillbilly",0.33,-0.895,-0.61," 11 100000000 000"
"429","hindu",0.995,0.295,-0.35," 11 000000100 000"
"430","hippie",1.44,-0.625,0.97," 11 100000000 000"
"431","hobo",0.145,-2.335,-1.675," 11 100000000 000"
"432","hog_farmer",1.405,-0.185,-1.175," 11 010000000 000"
"433","homebody",0.62,-0.87,-0.67," 11 100000010 000"
"434","homemaker",1.865,-0.225,-0.05," 11 000000010 000"
"435","homo",0.57,-0.63,0.435," 10 000000001 000"
"436","homosexual",0.995,-0.52,0.94," 11 000000001 000"
"437","hood",-1.085,0.37,1.145," 10 001000000 000"
"438","hoodlum",-1.665,-0.375,1.675," 10 001000000 000"
"439","hooker",-1.135,-1.585,1.795," 01 010000001 001"
"440","hooligan",-1.455,-0.54,1.45," 10 100000000 001"
"441","host",2.07,1.22,0.9," 10 100000000 000"
"442","hostage",-0.485,-2.755,-0.01," 11 001100000 001"
"443","hostess",2.145,0.29,1.505," 01 100000000 000"
"444","hothead",-1.57,-0.12,1.565," 11 100000000 000"
"445","hotshot",-0.91,0.755,2.04," 11 100000000 000"
"446","house_guest",1.615,-0.5,0.605," 11 000000010 000"
"447","housebreaker",-2.025,0.245,0.985," 11 001000000 000"
