"","term","E","P","A","instcodes"
"236","serve",0.85,0.44,0.37," 10 110100010 100"
"237","shackle",-1.32,0.25,-0.02," 10 001000000 001"
"238","shoot",-2.75,1.15,0.89," 10 001000000 101"
"239","shun",-1.31,0.03,-0.28," 01 100100111 010"
"240","silence",-0.89,0.73,-0.43," 10 111111111 000"
"241","sing_to",1.8,1.22,1.3," 10 000000001 100"
"242","sit_next_to",0.94,0.32,0.18," 10 111111111 000"
"243","sleep_with",1.15,0.86,1.72," 10 000000001 001"
"244","smile_at",2.53,1.52,0.94," 10 111111111 000"
"245","snub",-1.95,0.28,0.21," 01 100100000 010"
"246","snuggle",2.64,1.33,0.4," 10 000000011 001"
"247","soothe",1.81,1.24,0.13," 10 111111111 100"
"248","spook",-0.57,0.51,0.92," 01 111001100 000"
"249","stroke",1.44,0.53,0.49," 10 000001011 101"
"250","study",1.96,1.43,-0.09," 01 111111111 000"
"251","subdue",-0.59,0.97,0.3," 10 001101010 001"
"252","submit_to",-0.4,-1.25,-0.48," 10 001101011 000"
"253","subordinate",-1.01,0.5,0.07," 11 010100100 000"
"254","supervise",0.86,2.2,0.16," 10 111111110 010"
"255","support",2.3,1.43,0.64," 10 110101010 010"
"256","surprise",1.39,1.58,1.3," 10 111111111 000"
"257","swindle",-1.86,0.31,0.42," 01 010000000 000"
"258","talk_to",2,1.36,0.47," 10 111111111 100"
"259","teach",2.39,2.18,0.25," 10 111111111 100"
"260","tempt",-0.68,1.04,0.85," 01 111111111 100"
"261","terrorize",-2.87,0.66,0.18," 01 001100000 100"
"262","test",0.22,0.88,0.13," 10 000011100 100"
"263","thank",2.05,1.5,0.59," 10 111111111 000"
"264","threaten",-1.85,1.07,0.66," 10 111111111 000"
"265","tickle",1.7,1.37,1.83," 10 000000011 001"
"266","tip",2.33,1.36,0.64," 10 010000000 000"
"267","torture",-3.12,0.46,-0.18," 10 001000000 101"
"268","trap",-2.01,0.31,0.2," 01 011100000 000"
"269","treat",2.16,1.43,0.7," 10 100000011 100"
"270","undress",1.23,0.71,1.2," 10 000001011 101"
"271","unnerve",-1.06,0.59,-0.04," 01 111111111 000"
"272","uplift",2.29,2.04,0.7," 01 111111111 000"
"273","upstage",-0.31,1.01,0.41," 01 111111111 010"
"274","urge",1.05,1.03,0.95," 10 111111111 000"
"275","vex",-1.33,0.37,0.76," 01 111111111 000"
"276","waken",-0.19,0.27,0.15," 10 100001010 001"
"277","watch",0.29,0.05,0.21," 10 111111111 000"
"278","whip",-1.37,1.08,0.35," 10 001000011 001"
