"","term","E","P","A","instcodes"
"176","eyewitness",1.17,0.59,0.05," 11 001000000 000"
"177","fairy",2.23,1.23,0.97," 11 100000000 000"
"178","fake",-1.56,-0.7,0.01," 11 100000000 000"
"179","farmer",1.42,0.73,0.15," 11 010000000 000"
"180","fascist",-0.98,0.7,0.57," 11 000100000 000"
"181","fatalist",0.17,-1.14,0.21," 11 100000000 000"
"182","father",2.45,2.38,-0.26," 10 000000010 001"
"183","felon",-1.37,-0.01,0.19," 11 001000000 001"
"184","female",1.83,0.9,1.37," 01 100000001 000"
"185","fiance_(male)",2.48,0.92,1.51," 10 000000010 001"
"186","fiend",-0.79,0.66,1.29," 11 000001101 000"
"187","fighter",-1.31,2.27,2.74," 11 100000000 001"
"188","film_star",0.91,1.44,1.17," 11 010000000 000"
"189","fool",0.15,-1.3,1.69," 11 100000000 000"
"190","fortune_teller",0.79,0.25,-0.91," 11 010000100 000"
"191","freak",-0.09,-0.17,1.58," 11 100000000 000"
"192","freedom_fighter",1.15,1.76,2.14," 11 000100000 000"
"193","friar",1.44,0.42,-1.23," 10 000000100 000"
"194","fugitive",-1.01,-0.57,0.78," 11 001000000 001"
"195","gambler",-1.24,-1.2,0.37," 11 110000000 000"
"196","gangster",-1.55,2.55,2.21," 10 011000000 000"
"197","general",-0.41,2.78,-0.83," 11 000100000 000"
"198","ghost",-0.93,0.98,-0.49," 11 000000100 000"
"199","girl",1.73,0.05,2.21," 01 100000001 000"
"200","girlfriend",2.26,-0.01,0.59," 01 000000001 001"
"201","god_the_father",3.39,3.95,-0.34," 10 000000100 000"
"202","god",3.14,3.55,0.13," 11 000000100 000"
"203","governess",0.32,1.67,-0.9," 01 000000010 001"
"204","governor",0.16,1.72,-0.54," 11 000100000 000"
"205","grave_digger",-0.86,-0.42,-1.06," 11 010000000 000"
"206","guard",0.34,1.19,0.78," 11 010000000 001"
"207","gunman",-1.8,1.81,1.37," 10 001000000 001"
"208","gypsy",0.05,-0.28,0.67," 11 100100000 000"
"209","headmaster",0.26,2.64,-0.84," 10 000010000 001"
"210","headmistress",-0.1,2.6,-0.98," 01 000010000 001"
"211","heir",0.72,1.61,1.21," 11 000000010 000"
"212","heretic",-1.13,0.35,0.16," 11 000000100 000"
"213","hero",2.54,2.75,1.55," 10 100000000 000"
"214","highwayman",-1.48,1.73,1.79," 10 001000000 001"
"215","hijacker",-1.36,1.53,1.92," 11 011100000 001"
"216","hobgoblin",-1.8,-0.14,0.91," 11 100000000 000"
"217","holy_spirit",2.13,3.07,-0.41," 11 000000100 000"
"218","homosexual",-0.59,-0.4,1.43," 11 000000001 000"
"219","horseman",0.88,0.39,0.63," 11 100000000 000"
"220","hostage",0.2,-0.59,0," 11 001100000 001"
"221","housekeeper",1.74,0.98,-0.15," 11 010000010 000"
"222","hunger_striker",-0.14,-0.07,-0.26," 11 000100000 001"
"223","hunter",-0.91,0.96,0.99," 11 100000000 000"
"224","husband",2.01,1.6,0.47," 10 000000011 001"
"225","hypocrite",-2.15,-0.27,0.19," 11 100000000 000"
"226","idealist",1.93,0.08,0.69," 11 100000000 000"
"227","illiterate",0.05,-1.39,-0.44," 11 000010000 000"
"228","imbecile",-0.39,-1.7,-0.63," 11 100000000 000"
"229","imp",-0.86,0.06,1.68," 11 100000000 000"
"230","imposter",-1.05,0.14,0.35," 11 001000000 000"
"231","infant",2.53,-1.65,1.94," 11 000001010 001"
"232","informant",-2.18,-1.3,0.23," 11 001100000 000"
"233","inmate",0.01,0.26,0.38," 11 001000000 001"
"234","innocent",1.99,-0.94,0.86," 11 100000000 000"
"235","inspector",-0.01,1.01,-0.92," 11 001000000 001"
"236","internee",0.02,-1.19,1.32," 11 001000000 001"
"237","interpreter",1.12,0.22,0.13," 11 010100000 000"
"238","interrogator",-1.61,1.13,0.22," 11 001000000 000"
