"","term","E","P","A","instcodes"
"126","handcuff",-2.3,1.4,1.445," 10 001000000 001"
"127","harangue",-2.24,1.5,1.735," 10 111111111 000"
"128","harm",-2.945,1.39,0.725," 10 101101011 100"
"129","hassle",-2.275,0.475,1.85," 10 101100011 000"
"130","heal",2.81,1.48,-1.205," 10 000001110 100"
"131","help",2.675,1.365,0.065," 10 111111111 100"
"132","hide_from",-1.645,-1.435,-0.63," 01 101100000 010"
"133","hire",1.64,0.745,-0.465," 10 010000000 000"
"134","hit",-3.125,1.65,2.6," 10 101000011 101"
"135","horrify",-1.375,0.71,1.61," 01 100100011 100"
"136","hound",-2.49,1.39,2.48," 10 111111111 000"
"137","humble",-2.96,0.405,0.755," 01 111111111 000"
"138","humiliate",-2.995,0.31,0.71," 01 111111111 000"
"139","hurry",-1.055,1.065,2.62," 10 110011011 100"
"140","hush",0.91,-0.055,-1.535," 10 111111111 010"
"141","ignore",-2.06,0.23,-1.285," 11 100100011 010"
"142","imitate",0.245,0.345,1.29," 10 110000011 000"
"143","impede",-2.21,0.535,0.945," 10 011000010 000"
"144","imprison",-2.22,1.4,1.27," 10 001000000 010"
"145","indoctrinate",-2.385,0.635,0.665," 10 000100111 000"
"146","indulge",1.93,-0.54,-0.905," 01 100000011 100"
"147","influence",-0.38,0.815,-0.165," 01 111111111 000"
"148","inform",1.62,0.57,-0.34," 10 111111111 100"
"149","initiate",1.515,0.56,0.335," 10 100010101 000"
"150","injure",-2.57,0.265,1.1," 10 101001011 101"
"151","instruct",-0.185,0.895,-0.325," 10 011111111 000"
"152","insult",-2.53,0.445,1.275," 10 111111111 000"
"153","interest",2.23,0.92,0.785," 01 110110111 100"
"154","interrogate",-2.165,1.215,0.545," 10 001000000 000"
"155","interrupt",-1.825,0.73,1.68," 10 111111111 100"
"156","interview",0.78,0.84,0.67," 10 011011000 000"
"157","intimidate",-2.03,1.015,1.795," 01 101100011 000"
"158","irritate",-0.72,0.445,0.765," 01 111111111 100"
"159","jeer",-2.715,0.41,1.595," 10 100100001 000"
"160","jest",2.505,0.3,1.845," 10 111111111 000"
"161","jostle",-1.77,1.08,1.595," 10 101000011 000"
"162","judge",-0.2,1.055,-1.12," 01 111111111 100"
"163","kick",-2.91,1.175,2.16," 10 001000000 001"
"164","kid",-0.83,-0.1,0.81," 10 100100011 000"
"165","kiss",3.195,-0.455,-0.85," 10 000000011 001"
"166","laugh_at",-0.94,0.43,1.63," 10 111111111 100"
"167","laugh_with",3.245,1.275,2.51," 10 111111111 000"
"168","lead",1.07,0.92,-0.915," 10 100100011 000"
"169","leave",-2.375,0.57,0.68," 10 111111111 010"
"170","listen_to",2.25,0.38,-2.205," 10 111111111 000"
"171","look_at",1.935,-0.19,-1.39," 10 111111111 100"
"172","lure",-0.16,-0.495,-0.245," 01 111100001 000"
"173","make_love_to",2.915,0.565,1.015," 10 000000001 001"
"174","marry",1.665,0.825,0.225," 10 000000001 010"
"175","massage",2.23,0.84,-1.06," 10 110001011 101"
"176","medicate",1.005,0.9,-1.28," 10 000001010 100"
"177","menace",-3.005,1.905,1.645," 01 101100000 000"
"178","mimic",-1.38,-0.285,0.65," 10 110010010 010"
"179","miss",-2.005,0.65,-0.435," 01 100000010 010"
"180","mock",-2.55,0.595,1.855," 10 100100011 000"
"181","molest",-3.68,1.41,2.575," 10 000000001 001"
"182","mother",-0.59,-0.205,0.03," 10 000001010 001"
"183","nag",-2.26,0.1,1.2," 10 100000011 000"
"184","need",0.62,-0.34,-0.575," 01 100000011 010"
"185","needle",-2.155,0.82,1.62," 10 111111111 000"
"186","negotiate_with",0.855,1.035,0.16," 10 111111111 000"
"187","nestle",3.36,-1.75,-2.34," 10 000000011 001"
"188","nudge",-0.705,0.01,1.195," 10 111111111 001"
"189","obey",-2.11,-1.07,-1.11," 10 111111111 000"
"190","oppose",-0.595,1.345,0.515," 10 111111111 010"
"191","outdo",1.285,1.69,1.065," 01 110110010 010"
"192","overlook",-1.74,-0.9,-0.33," 01 011111110 010"
"193","overrate",-1.335,0.12,0.625," 01 111110000 000"
"194","overwhelm",1.73,0.765,0.705," 10 101101011 001"
"195","overwork",-3.01,1.175,1.865," 01 010110010 100"
"196","pacify",1.26,0.815,-0.33," 01 111111111 000"
"197","pamper",0.265,-0.8,-1," 10 110001011 100"
"198","parody",1.085,0.855,1.75," 10 111111111 010"
"199","pay",-0.16,0.335,-0.495," 10 010000000 000"
"200","pay_for_something",-1.085,0.235,-0.16," 10 010000000 000"
"201","penalize",-2.005,0.765,0.735," 10 010110010 000"
"202","pester",-2.77,0.8,1.825," 10 110000011 010"
"203","play_with",2.385,0.015,1.595," 10 100000011 100"
"204","please",2.89,0.77,0.26," 01 111111111 100"
"205","pray_for",2.03,0.605,-2.11," 01 000000100 100"
"206","prompt",0.405,0.985,0.15," 10 111111111 010"
"207","prosecute",-2.125,1.41,1.025," 10 001000000 010"
"208","provoke",-1.36,0.645,1.37," 01 111111111 000"
"209","psychoanalyze",0.075,0.67,-1.19," 10 000001000 100"
"210","punch",-2.05,2.05,2.325," 10 101000000 001"
"211","push",-1.955,0.98,1.38," 10 101000010 001"
"212","put_to_bed",0.995,-0.54,-1.85," 10 000001010 001"
"213","quarrel_with",-1.995,1.285,2.34," 10 111111111 000"
"214","question",-1.135,0.495,0.035," 10 111111111 000"
"215","quiz",-1.74,0.38,0.17," 10 111111111 000"
"216","rankle",-1.46,-0.075,0.485," 01 111111111 000"
"217","rape",-3.905,1.705,2.915," 10 100000001 001"
"218","rebel_against",-0.03,2.04,2.205," 01 000100010 000"
"219","rebuff",-2.12,0.89,0.13," 10 100100101 010"
"220","rebuke",-1.525,1.23,0.93," 10 111111111 000"
"221","refuse",-0.54,1.065,0.545," 10 111111111 000"
"222","rehabilitate",2.125,1.005,-1.225," 01 001000110 000"
"223","remember",1.885,0.19,-0.00499999999999999," 01 100100000 010"
"224","remind",0.82,0.29,-0.195," 10 111111111 100"
"225","reprimand",-1.695,0.76,0.515," 10 111111111 000"
"226","reproach",-2.53,0.525,2.085," 10 111111111 100"
"227","rescue",2.815,1.225,1.755," 10 101101010 010"
"228","restrain",0.055,1.225,0.71," 10 001001011 101"
"229","revere",1.145,-0.53,-0.895," 01 111111111 000"
"230","rib",0.765,-0.03,1.225," 10 110110011 000"
"231","ride",-2.735,0.25,1.62," 10 111111111 000"
"232","rob",-3.04,1.22,1.585," 10 111000000 000"
"233","rouse",1.145,1,1.135," 10 100101011 100"
"234","satisfy",2.34,0.58,0.385," 01 111111111 100"
"235","scare",-1.095,1.025,2.14," 01 111111111 100"
"236","scold",-1.935,1.095,1.895," 10 111111111 000"
"237","scorn",-2.755,0.98,2.335," 01 111111111 000"
"238","scrutinize",-0.46,0.23,-1.275," 10 111111111 100"
"239","search",-0.955,0.145,1.18," 10 001000000 001"
"240","seduce",1.69,0.365,-0.245," 01 000000001 001"
"241","seize",-1.38,1.485,1.72," 10 001000000 011"
"242","sell_to",0.345,0.66,0.79," 10 010000000 000"
"243","serenade",1.715,0.49,0.995," 10 000000011 000"
"244","serve",-1.76,-1.365,-1.2," 10 110100010 100"
"245","shackle",-2.915,1.345,1.165," 10 001000000 001"
"246","shock",-1.255,0.95,1.88," 01 111111111 000"
"247","shoot",-3.95,1.085,2.505," 10 001000000 101"
"248","shun",-1.335,-0.695,-0.335," 01 100100111 010"
"249","silence",-2.05,1.36,1.115," 10 111111111 000"
"250","sing_to",1.14,0.05,0.915," 10 000000011 100"
"251","sit_next_to",1.015,0.14,-0.705," 10 111111111 000"
"252","sleep_with",3.18,0.53,0.935," 10 000000001 001"
"253","smile_at",2.69,-0.545,-1.04," 10 111111111 000"
"254","snub",-1.825,0.56,1.12," 01 100100000 010"
"255","snuggle",3.155,-1.29,-2.31," 10 000000011 001"
"256","soothe",2.22,0.105,-2.22," 10 111111111 100"
"257","sponsor",2.325,0.83,-0.555," 10 010111000 010"
"258","spook",-0.985,0.395,0.675," 01 111001100 000"
"259","stroke",3.41,-1.61,-2.21," 10 000001011 101"
"260","study",1.49,0.315,-1.705," 01 111111111 000"
"261","subdue",-2.24,1.47,0.65," 10 001101010 001"
"262","submit_to",-0.54,-0.68,-1.055," 10 001101011 000"
"263","supervise",-0.315,0.39,-0.555," 10 111111110 010"
"264","support",2.44,1.28,-0.195," 10 110101010 010"
"265","surprise",2.135,0.985,1.715," 10 111111111 000"
"266","swindle",-2.065,-0.485,0.16," 01 010000000 000"
"267","talk_to",0.84,0.46,0.45," 10 111111111 100"
"268","teach",1.09,0.74,-0.315," 10 111111111 100"
"269","tempt",-0.345,-0.095,0.025," 01 111111111 100"
"270","terrorize",-2.885,1.17,2.155," 01 001100000 100"
"271","test",-0.285,0.395,-1.08," 10 000011100 100"
"272","thank",2.08,0.535,-0.475," 10 111111111 000"
"273","threaten",-2.375,1.35,1.545," 10 111111111 000"
"274","tickle",1.445,-0.455,2.4," 10 000000011 001"
"275","tip",1.335,0.06,-0.575," 10 010000000 000"
"276","torture",-3.86,1.345,1.275," 10 001000000 101"
"277","train",1.64,1.21,-0.66," 10 111111111 000"
"278","trap",-1.85,0.55,0.725," 01 011100000 000"
"279","treat",1.11,0.365,-1.345," 10 100000011 100"
"280","undress",1.755,-0.39,-1.215," 10 000001011 101"
"281","unnerve",-1.765,0.865,1.47," 01 111111111 000"
"282","uplift",2.505,1.31,-1.235," 01 111111111 000"
"283","upset",-1.545,0.125,0.845," 01 111111111 000"
"284","upstage",-1.01,1.135,1.985," 01 111111111 010"
"285","urge",-1.63,0.96,1.385," 10 111111111 000"
"286","vex",-1.64,0.49,1.585," 01 111111111 000"
"287","waken",0.02,-0.32,-0.04," 10 100001010 001"
"288","watch",1.085,-0.24,-1.39," 10 111111111 000"
"289","whip",-3.42,1.345,2.54," 10 001000011 001"
