"","term","E","P","A","instcodes"
"105","living_room",2.19,0.41,-0.26," 10 000000010 100"
"106","locker_room",0.48,0.86,2.05," 10 100010000 000"
"107","lovers_lane",1.87,1.18,0.13," 10 000000001 001"
"108","luncheon",1.29,0.6,0.63," 01 110110000 000"
"109","luncheonette",1.13,0.11,0.33," 10 010000000 000"
"110","lunchroom",0.75,1.05,2.57," 10 010010000 100"
"111","marriage_counselor's_office",0.65,0.88,-0.04," 11 000000101 100"
"112","massage_parlor",2.02,0.57,-1.33," 10 010000001 001"
"113","maternity_ward",1.79,1.84,2.09," 10 000001000 000"
"114","mealtime",2.46,1.33,1.07," 01 100000010 100"
"115","meeting",1.1,1.57,0.58," 10 111111100 000"
"116","memorial_service",0.37,0.86,-1.66," 01 000000100 000"
"117","men's_room",0.04,0.22,0.34," 10 100000000 101"
"118","mental_hospital",-0.83,0.14,-0.52," 10 000001000 001"
"119","military_base",1.12,2.54,1.65," 10 000100000 001"
"120","military_boot_camp",-0.66,1.69,2.42," 10 000100000 011"
"121","mob",-2.14,2.55,2.27," 01 100000000 001"
"122","mobile_home",-0.78,-0.64,0.26," 10 000000010 100"
"123","motel_room",0.42,-0.17,-0.35," 10 100000011 101"
"124","museum",1.79,1.16,-1.46," 10 100010000 100"
"125","new_year's_eve",2.98,2.63,3.25," 01 100000000 000"
"126","nightclub",1.96,1.97,3.26," 10 010000001 000"
"127","nursery_school",1.8,0.8,1.91," 10 010000010 001"
"128","nursing_home",0.32,0,-2.3," 10 010001000 101"
"129","office",0.78,1.17,0.21," 10 011011100 100"
"130","operating_room",0.33,2.18,1.78," 10 000001000 001"
"131","orgy",-0.54,1.02,2.21," 01 000000001 001"
"132","parade",2.5,1.81,3.05," 11 100100000 000"
"133","party",2.63,2.14,3.13," 01 100000001 000"
"134","peacetime",2.92,1.93,-1.19," 01 000100000 000"
"135","penitentiary",-2.24,0.71,0.77," 10 001000000 100"
"136","pizzeria",2.09,0.53,2.16," 10 010000000 000"
"137","playground",2.93,1.36,3.01," 10 100000000 001"
"138","police_station",1.02,2.54,2.35," 10 001000000 000"
"139","pool_hall",0.69,0.32,2.63," 10 010000000 000"
"140","poorhouse",-1.55,-1.5,-1.16," 10 100000000 100"
"141","post_office",1.34,0.82,0.22," 10 100000000 000"
"142","prayer_meeting",2.39,1.96,-1.39," 01 000000100 000"
"143","press_conference",1,2.15,1.94," 01 011100000 000"
