"","term","E","P","A","instcodes"
"67","bitch",-2.29,-0.18,1.25," 01 100000000 000"
"68","blabbermouth",-1.95,-0.14,1.32," 11 100000000 000"
"69","black",0.92,0.16,0.71," 11 000100000 000"
"70","blacksmith",0.74,0.7,-0.04," 11 010000000 000"
"71","bleeder",-1.04,-1.48,-0.31," 11 000001000 011"
"72","blind_date",0.1,-0.21,0.55," 11 000000001 001"
"73","blockhead",-1.04,-1.26,-0.19," 11 100000000 000"
"74","boarder",0.31,-0.42,0.46," 11 010000000 000"
"75","bodyguard",0.08,2.08,1.4," 11 001100000 001"
"76","bohemian",0.24,0.33,0.57," 11 100000000 000"
"77","bonehead",-0.89,-1.32,0.32," 11 100000000 000"
"78","boob",-0.3,-0.75,0.25," 11 100000000 000"
"79","bookie",-1,0.67,0.54," 11 011000000 000"
"80","bookkeeper",0.44,-0.64,-1.44," 11 010000000 000"
"81","bookworm",0.31,-1.12,-0.73," 11 000010000 000"
"82","boor",-0.89,-0.83,0.06," 11 100000000 000"
"83","bootblack",0.53,-1.07,-0.13," 11 010000000 000"
"84","boss",0.41,1.56,-0.63," 11 010000000 000"
"85","bouncer",-0.38,2.14,1.59," 10 010000000 001"
"86","boxer",0.12,2.26,2.38," 10 010000000 001"
"87","boy_scout",1.41,-0.55,1.31," 10 100000000 000"
"88","boy",0.79,-0.34,2," 10 100000010 000"
"89","boyfriend",1.69,0.72,1.24," 10 000000001 001"
"90","braggart",-1.84,-0.92,1.72," 11 100000000 000"
"91","brain",1.26,1.37,0," 11 000010000 000"
"92","brat",-1.38,-1.19,2.35," 11 100000010 000"
"93","briton",0.72,0.48,-0.04," 11 000100000 000"
"94","broad",0.33,-0.1,0.95," 01 100000000 000"
"95","brother_in_law",1.15,0.19,0.58," 10 000000010 000"
"96","brother",1.92,0.84,1.04," 10 000000010 000"
"97","brute",-2.3,1.97,1.97," 10 100000000 001"
"98","buddy",2.76,1.1,1.07," 11 100000000 000"
"99","buffoon",-0.27,-1.09,1.13," 11 100000000 000"
"100","bulldozer_operator",0.4,1.1,0.33," 11 010000000 000"
"101","bully",-2.23,1.31,2.08," 11 100000000 001"
"102","bum",-1.04,-1.76,-1.36," 11 100000000 000"
"103","bumpkin",0.24,-0.76,-0.29," 11 100000000 000"
"104","burglar",-2.05,0.16,1.47," 11 011000000 000"
"105","bus_driver",0.86,0.45,-0.45," 11 010000000 000"
"106","busboy",0.35,-1.09,0.83," 10 010000000 000"
"107","busybody",-1.3,-0.52,0.26," 11 100000000 000"
"108","butcher",0.73,0.15,-0.23," 11 010000000 000"
"109","butterfingers",0.08,-1.08,0.54," 11 100000000 000"
"110","bystander",0.28,-0.69,-0.41," 11 100000000 000"
"111","cad",-1.5,0.39,0.67," 10 100000000 000"
"112","call_girl",-0.36,-0.08,2," 01 000000001 001"
"113","captive",0.14,-2.34,-0.69," 11 001100000 001"
"114","card",0.77,0.08,1.27," 11 100000000 000"
"115","carpenter",1.32,0.47,-0.68," 11 010000000 000"
"116","cashier",0.58,-0.81,0.15," 11 010000000 000"
"117","celebrity",0.85,1.26,0.77," 11 110000000 000"
"118","center",0.68,0.86,1.23," 10 010010000 001"
"119","chambermaid",1.04,-1.36,-0.12," 01 010000000 000"
"120","champion",1.42,1.81,1.58," 11 100010000 001"
"121","chap",1.41,-0.04,-0.04," 10 100000000 000"
"122","chaperone",0.41,0.85,-1," 11 000000010 000"
"123","chatterbox",-0.88,-0.64,1.44," 11 100000000 000"
"124","cheerleader",0.77,-0.42,2.27," 11 010010000 000"
"125","chef",1.44,1.18,0.22," 11 010000000 000"
"126","chemist",1.12,0.56,-0.72," 11 010010000 000"
"127","chick",1.12,-0.69,1.58," 01 100000000 000"
"128","chief_elect_officer",0.29,1.43,-0.36," 11 000100000 000"
"129","chief_justice_of_the_supreme_court",1.15,2.65,-1.62," 11 001000000 000"
"130","child",1.63,-1.53,1.95," 11 100000010 000"
"131","chinese",0.45,-0.41,0.34," 11 000100000 000"
"132","chiropractor",1.11,0.32,-0.47," 11 000001000 001"
"133","christian",1.61,-0.07,-0.54," 11 000000100 010"
"134","chum",2.15,1.15,1.04," 11 100000000 000"
"135","church_deacon",0.91,1.14,-0.64," 11 000000100 000"
"136","civil_servant",-0.24,-0.24,-1.36," 11 001100000 000"
"137","classmate",1.36,0.18,1.29," 11 000010000 000"
"138","clergy",1.82,1.36,-1.09," 11 000000100 000"
"139","clerk_privy_council",0.48,0.88,-1.04," 11 000100000 000"
"140","clerk",0.54,-0.76,-0.56," 11 011000000 000"
"141","client",0.69,-0.17,-0.28," 11 011000000 000"
"142","clod",-0.72,-1.42,-0.46," 11 100000000 000"
"143","clown",2.05,0.18,1.45," 11 100000000 000"
"144","co_worker",1.29,0.43,0.89," 11 010000000 000"
"145","coach",1,2,1.12," 11 010010000 001"
"146","coed",1,0.04,1.44," 01 000010000 000"
"147","colleague",1.33,0.62,0.73," 11 000011000 000"
"148","comedian",1.54,-0.12,1.76," 11 100000000 000"
"149","companion",2.45,1.1,0.48," 11 100000000 000"
"150","computer_programmer",0.46,0.46,-0.08," 11 010010000 000"
"151","concubine",-0.17,-0.5,0.94," 01 010000001 001"
"152","confidant",1.64,0.71,-0.11," 11 100000000 000"
"153","conformist",-0.3,-0.84,-0.46," 11 100000000 000"
"154","connoisseur",0.96,0.79,-0.79," 11 100000000 000"
"155","construction_foreman",0.17,1.93,0.17," 11 010000000 000"
"156","construction_laborer",0,0.48,0.48," 11 010000000 000"
"157","consumer",0.83,-0.14,-0.31," 11 010000000 000"
"158","controller",0.35,1.61,0.13," 11 010100000 000"
"159","convict",-1.69,-0.62,1.28," 11 001000000 001"
"160","cook",1.12,0.6,0," 11 010000000 000"
"161","cop",0.32,1.79,0.46," 11 001000000 001"
"162","copper",0.74,1.68,0.26," 11 001000000 001"
"163","copycat",-1.23,-1.58,0.58," 11 100000000 000"
"164","coroner",0.73,0.69,-0.92," 11 001001000 000"
"165","councilor",1.1,0.97,-0.66," 11 001100000 000"
"166","counselor",0.92,0.92,-0.4," 11 111111100 000"
"167","county_clerk",0.15,-0.04,-0.77," 11 001000000 000"
"168","county_warden",-0.1,1.38,-0.76," 11 001000000 000"
"169","courtesan",0.25,0.33,0.83," 01 010000001 001"
"170","cousin",1.11,-0.07,0.74," 11 000000010 000"
"171","coward",-1.08,-2.19,-0.31," 11 100000000 000"
"172","crab",-0.63,-0.74,-0.22," 11 100000000 000"
"173","crackpot",-1.14,-0.72,0.52," 11 100000000 000"
"174","crank",-1.52,-0.56,-0.12," 11 100000000 000"
"175","criminal",-2.04,0.85,1.38," 11 001000000 000"
"176","cripple",0.59,-1.48,-0.66," 11 100001000 000"
"177","crippled_person",0.71,-1.18,-0.68," 11 100001000 000"
"178","critic",-0.23,1.23,0.41," 11 100110000 000"
"179","crone",-0.1,-0.8,-1.8," 01 100000000 000"
"180","crook",-2.77,0.05,1.41," 11 011000000 000"
"181","crybaby",-1.96,-2.46,1.46," 11 100000000 000"
"182","culprit",-1.75,0.36,1.61," 11 001000000 010"
"183","customer",0.33,0.11,-0.04," 11 010000000 000"
"184","cutthroat",-2.78,0.88,1.85," 10 011100000 000"
"185","cynic",-1.21,-0.61,0.5," 11 100110000 000"
"186","czech",0.52,-0.3,0.07," 11 000100000 000"
"187","dame",0.57,-0.05,0.52," 01 100000000 000"
"188","dandy",1.05,-0.32,1.17," 10 100000000 000"
"189","dane",0.7,0.1,0," 11 000100000 000"
"190","daredevil",0.33,1.13,2.83," 11 100000000 000"
"191","darling",1.93,-0.07,0.59," 01 100000000 001"
"192","daughter_in_law",0.9,-0.21,0.59," 01 000000010 000"
"193","daughter",1.82,-0.27,1.18," 01 000000010 000"
"194","deadbeat",-1.15,-1.93,-0.67," 11 010000000 000"
"195","deadhead",-0.61,-1.21,-0.54," 11 100000000 000"
"196","decorator",0.8,-0.35,0.12," 11 010000000 000"
"197","defendant",0.23,-0.77,-0.12," 11 001000000 000"
"198","degenerate",-1.09,-0.87,0.35," 11 100001001 001"
"199","delinquent",-1.33,-0.54,2.22," 11 001000000 000"
"200","dental_assistant",1.35,0.08,0.35," 01 000001000 001"
"201","dental_hygienist",1.19,0.12,0.31," 01 000001000 001"
"202","dentist",0.48,1.32,-0.16," 11 000001000 001"
"203","deputy",0.52,1.08,0.96," 11 001000000 001"
"204","desperado",-1.6,0.54,1.8," 11 001000000 001"
"205","detective",0.64,1.73,1.23," 11 001000000 001"
"206","devil",-2.29,1.36,1.79," 11 100000100 000"
"207","dietitian",1.08,0.38,-0.08," 11 010001000 000"
"208","dike",-0.5,-0.45,0.65," 01 000000001 001"
"209","dimwit",-0.35,-1.43,-0.48," 11 100000000 000"
"210","diner",0.58,-0.15,-0.27," 11 010000000 000"
"211","disabled_person",0.8,-1.88,-1.16," 11 000001000 000"
"212","disciplinarian",-0.45,1.72,-0.55," 11 000010110 001"
"213","dishwasher",0.27,-1.62,-0.27," 11 010000000 000"
"214","district_attorney",0.11,2.11,0.11," 11 001000000 000"
"215","divorcee_(gender_neutral)",0.26,-0.26,0.22," 01 000000010 000"
"216","do_nothing",-1.54,-1.77,0.15," 11 110000000 000"
"217","doctor",1.96,0.89,-0.71," 11 000001000 101"
"218","doll",0.85,-1.11,0.11," 01 100000000 000"
"219","dolt",-0.88,-1.84,-0.46," 11 100000000 000"
"220","doorkeeper",1.12,-0.31,-0.81," 10 010000000 000"
"221","doorman",0.89,-0.23,-0.65," 10 010000000 000"
"222","dope",-1.14,-1.52,-0.14," 11 100000000 000"
"223","dressmaker",1.05,-0.73,-0.27," 11 010000000 000"
"224","drip",-1,-1.58,-0.2," 11 100000000 000"
"225","dropout",-0.83,-1.23,0.77," 11 000010000 000"
"226","drudge",-1.48,-0.61,-0.83," 11 110010000 000"
"227","drug_addict",-1.38,-1.77,1.23," 11 001001000 000"
"228","drunk",-0.36,-1.41,0.23," 11 100000000 000"
"229","drunkard",-1.56,-1.59,-0.65," 11 100000000 000"
"230","dukhobor",0.28,-0.06,-0.22," 11 000100100 000"
"231","dullard",-0.8,-1.35,-1.45," 11 000010000 000"
"232","dumbbell",-0.25,-1.1,-0.15," 11 100000000 000"
"233","dummy",-0.33,-1.46,-0.2," 11 100000000 000"
"234","dunce",-0.46,-1.89,-0.04," 11 000010000 000"
"235","dutchman",0.64,0.4,0.12," 11 000100000 000"
"236","east_indian",0.14,-0.79,0," 11 000100000 000"
"237","eastern_canadian",1.33,0.19,-0.07," 11 000100000 000"
"238","easy_mark",0.07,-1.82,-0.79," 11 110000000 000"
"239","egghead",-0.09,-1.09,-0.14," 11 000010000 000"
"240","electrician",0.92,0.62,-0.15," 11 010000000 000"
"241","elementary_school_teacher",1.33,0.58,-0.13," 11 000010000 000"
"242","embalmer",-0.09,-0.45,-1.5," 11 010001000 000"
"243","employee",0.46,-0.96,0.12," 11 010000000 000"
"244","employer",0.42,2.08,-0.67," 11 010000000 000"
"245","end_(football_player)",0.38,1.96,2," 10 010010000 001"
"246","engineer",1.39,1.5,0.29," 11 010000000 000"
"247","english_canadian",0.91,0.82,-0.18," 11 000100000 000"
"248","eskimo",1.28,-0.34,-0.72," 11 000100000 000"
"249","estonian",0.71,-0.5,-0.21," 11 000100000 000"
"250","evangelist",-0.39,0.96,0.68," 11 000000100 000"
"251","evildoer",-2.93,0.83,1.28," 11 000000100 000"
"252","executive",0.33,1.3,0.56," 11 010000000 000"
"253","expert",0.96,1.7,0," 11 011111000 000"
"254","extrovert",0.41,0.95,1.45," 11 100000000 000"
"255","eyewitness",1.48,1.04,0.16," 11 001000000 000"
"256","fag",-0.87,-1.35,0.7," 10 100000001 000"
"257","fairy",0,-0.61,0.65," 10 000000001 000"
"258","fan",1,-0.54,1.72," 11 100000000 000"
"259","fanatic",-1.4,-0.12,1.44," 11 100100000 000"
"260","farm_laborer",1.52,0.8,0.92," 11 010000000 000"
"261","farmer",1.92,1.15,-0.4," 11 010000000 000"
"262","father_in_law",0.8,0.6,-0.72," 10 000000010 000"
"263","father",2.41,2.41,-0.64," 10 000000010 001"
"264","faultfinder",-1.69,-0.84,0.56," 11 100000000 000"
"265","federal_cabinet_minister",-0.73,1.77,-1.05," 11 000100000 000"
"266","fellow",1.05,0.47,0.26," 10 100000000 000"
"267","felon",-2.12,0.5,1.12," 11 001000000 001"
"268","female",1.36,0.36,0.36," 01 100000001 000"
"269","fiend",-0.88,0.81,1.23," 11 000001101 000"
"270","file_clerk",0.65,-0.92,-0.62," 11 010000000 000"
"271","fink",-2.04,-0.63,0.54," 11 100000000 000"
"272","finn",0.96,0.35,0.08," 11 000100000 000"
"273","firebug",-2.68,-0.53,1.37," 11 001000000 000"
"274","fireman",1.89,1.52,0.93," 10 001000000 001"
"275","firstborn",0.93,-0.17,1.07," 11 000000010 000"
"276","fisherman",1.45,0.41,-0.72," 11 110000000 000"
"277","flatfoot",0.37,0.04,-0.25," 11 001000000 000"
"278","flight_attendant",1.38,0,1.24," 11 010000000 000"
"279","flirt",-0.5,-0.27,1.58," 11 000000001 000"
"280","floorwalker",0,0.23,0.23," 11 010000000 000"
"281","flunky",-1.07,-1.89,0.48," 11 110100000 000"
"282","fool",-1.2,-1.77,1.48," 11 100000000 000"
"283","freak",-0.61,-0.91,0.57," 11 100000000 000"
"284","french_canadian",0.7,0.26,0.46," 11 000100000 000"
"285","freshman",0.73,-1.09,2.23," 11 000010000 000"
"286","friend",2.22,1,0.48," 11 100000000 000"
"287","fruit",-0.31,-0.96,0.38," 10 000000001 000"
"288","fuddy_duddy",-0.11,-1.22,-0.93," 11 100000000 000"
"289","fugitive",-1.16,-0.58,1.47," 11 001000000 001"
"290","fullback",0.28,1.97,1.97," 10 010010000 001"
"291","funeral_director",0.38,0.15,-1.54," 11 010000000 000"
"292","g_man",-0.08,1.83,1.46," 11 001000000 001"
"293","gal",1.18,-0.21,1.14," 01 100000000 000"
"294","gambler",-0.63,-0.19,1," 11 110000000 000"
"295","gangster",-2.42,1.85,1.54," 10 011000000 000"
"296","garbage_collector",0.32,-0.28,0.12," 11 010000000 000"
"297","gas_station_attendant",0.73,-0.92,0.19," 11 010000000 000"
"298","geezer",0.81,-1.14,-1.9," 10 100000000 000"
"299","genius",1.33,1.3,-0.17," 11 000010000 000"
"300","gent",1.26,0.85,-0.52," 10 100000000 000"
"301","gentleman",1.56,1.35,-0.65," 10 100000000 000"
"302","german",0.38,0.77,-0.08," 11 000100000 000"
"303","ghoul",-1.26,0.63,-0.21," 11 100000000 000"
"304","gigolo",-0.43,0.25,2," 10 010000001 001"
"305","girl_scout",1.69,-1,1.73," 01 100000000 000"
"306","girl",1.46,-0.04,1," 01 100000001 000"
"307","glutton",-1.28,-0.17,0.1," 11 100000000 000"
"308","god",2.38,3.14,-0.62," 11 000000100 000"
"309","gold_digger",0.04,-0.08,-0.08," 01 010000001 000"
"310","goody",0.3,-0.35,0.2," 11 100000000 000"
"311","goon",-2.19,1.43,1.19," 10 100000000 000"
"312","gossip",-2.03,0.07,0.23," 11 100000000 000"
"313","gourmet",1,0.65,-0.58," 11 100000000 000"
"314","governor_general",1.26,1.15,-0.96," 11 000100000 000"
"315","graduate_student",1.17,0.57,0.65," 11 000010000 000"
"316","grandchild",1.83,-1.3,1.61," 11 000000010 001"
"317","granddaughter",1.38,-1.19,1.73," 01 000000010 001"
"318","grandfather",2.04,0.54,-2," 10 000000010 001"
"319","grandmother",2.67,-0.17,-2," 01 000000010 001"
"320","grandparent",2.36,0.96,-2.07," 11 000000010 001"
"321","grandson",1.31,-0.65,1.96," 10 000000010 001"
"322","granny",2.18,-1.27,-2.41," 01 000000010 000"
"323","grind",-1.06,0.38,0.06," 11 000010000 000"
"324","grouch",-1.81,-0.46,-1.08," 11 100000000 000"
"325","grown_up",1.1,1.21,-0.45," 11 000000010 000"
"326","guard_(football)",0.23,2.17,1.9," 10 010010000 001"
"327","guest",1.48,0.28,0.07," 11 100000010 000"
"328","gun_moll",-1.62,1.44,1.94," 01 001000000 001"
"329","gunman",-2.56,1.04,2," 10 001000000 001"
"330","guy",1.08,1.5,1.08," 10 100000000 000"
"331","hag",-1.34,-0.62,-1.55," 01 100000000 000"
"332","half_wit",-0.48,-1.41,-0.45," 11 100000000 000"
"333","half_brother",1,0.5,0.5," 10 000000010 000"
"334","half_sister",0.75,-0.04,0.71," 01 000000010 000"
"335","halfback_(football)",0.7,1.8,2.03," 10 010010000 001"
"336","handicapped_person",0.7,-1.33,-0.46," 11 001001000 000"
"337","handyman",1.65,1.08,0.15," 10 110000000 000"
"338","hanger_on",-0.84,-1.52,-0.12," 11 100000000 000"
"339","harlot",-1.53,0.25,1.58," 01 010000001 001"
"340","has_been",-0.45,-1.48,-1.03," 11 010110000 000"
"341","he_man",-0.57,0.9,1.76," 10 100000000 000"
"342","headwaiter",1.15,0.36,0.2," 10 010000000 000"
"343","heel",-1.52,-0.61,-0.04," 11 100000000 000"
"344","henchman",-1.9,1.45,1," 10 001000000 001"
"345","hermit",0.27,-1.15,-1.92," 11 100000000 000"
"346","hero",2.1,1.59,1.17," 10 100000000 000"
"347","heroine",2,1.27,1.69," 01 100000000 000"
"348","heterosexual",0.93,0.27,0.42," 11 000000001 000"
"349","hick",0.14,-0.45,-0.05," 11 100000000 000"
"350","highwayman",-0.79,1,0.93," 10 001000000 001"
"351","hillbilly",0.41,-0.62,-0.24," 11 100000000 000"
"352","hippie",0.52,-0.93,1.03," 11 100000000 000"
"353","hipster",0.2,-0.15,1.45," 11 100000000 000"
"354","hobo",-0.47,-2.2,-1.33," 11 100000000 000"
"355","homebody",0.67,-0.67,-1.26," 11 100000010 000"
"356","homo",-0.81,-1.08,0.54," 10 000000001 000"
"357","homosexual",-0.85,-0.81,0.44," 11 000000001 000"
"358","hood",-2.38,1.04,1.52," 10 001000000 000"
"359","hoodlum",-2.32,0.42,1.63," 10 001000000 000"
"360","hooker",-0.57,0.22,1.43," 01 010000001 001"
"361","hooligan",-1.74,0.63,1.77," 10 100000000 001"
"362","host",1.96,1,0.58," 10 100000000 000"
"363","hostage",-0.39,-2.71,-0.75," 11 001100000 001"
"364","hostess",1.86,0.59,0.23," 01 100000000 000"
"365","hothead",-1.46,-0.27,1.77," 11 100000000 000"
"366","hotshot",-1.37,0.22,2.19," 11 100000000 000"
"367","house_guest",1.3,-0.41,-0.19," 11 000000010 000"
"368","housebreaker",-1.61,0.91,1.3," 11 001000000 000"
"369","housekeeper",1.41,-0.55,-0.41," 11 010000010 000"
"370","housemaid",1.07,-1,-0.31," 01 010000010 000"
"371","housewife",1.47,-0.58,0.16," 01 000000010 000"
"372","hunchback",-0.29,-0.71,-0.86," 11 000001000 000"
"373","hungarian",0.41,-0.03,0.07," 11 000100000 000"
"374","husband",1.43,1.13,0.17," 10 000000011 001"
"375","hussy",-0.71,-0.67,1.63," 01 000000001 001"
"376","hutterite",0.89,-0.37,-1," 11 000100100 000"
"377","hypochondriac",-1,-1.24,-0.24," 11 000001000 000"
"378","hypocrite",-2.08,-1.19,0.65," 11 100000000 000"
"379","icelander",0.46,0.29,0," 11 000100000 000"
"380","idiot",-1.28,-1.81,1," 11 100000000 000"
"381","ignoramus",-1.43,-1,0.52," 11 100010000 000"
"382","imbecile",-0.58,-1.11,0," 11 100000000 000"
"383","imp",-0.86,-1.57,1.14," 11 100000000 000"
"384","in_law",0.41,0.52,-0.07," 11 000000010 000"
"385","infant",1.86,-2.28,2.14," 11 000001010 001"
"386","informant",-0.96,-0.8,-0.28," 11 001100000 000"
"387","informer",-0.71,0.14,0.39," 11 001000000 000"
"388","inmate",-1.39,-1,1.04," 11 001000000 001"
"389","innocent",1.88,-1.17,-0.04," 11 100000000 000"
"390","insider",-0.12,0.69,0.62," 11 010100000 000"
"391","inspector",0.18,1.95,-0.18," 11 001000000 001"
"392","instructor",1.38,0.97,0.07," 11 000010000 000"
"393","insurance_agent",-0.23,0.15,0.4," 11 010000000 000"
"394","intern",1.04,0.83,1.04," 11 000001000 001"
"395","intimate",2.69,1,0.76," 11 000000001 001"
"396","introvert",0.24,-1.36,-0.92," 11 100000000 000"
"397","inuit",1.07,-0.48,-0.62," 11 000100000 000"
"398","invalid",0.48,-1.74,-1.3," 11 000001000 001"
"399","irishman",0.91,0.09,0.59," 11 000100000 000"
"400","italian",0.7,0.35,1.04," 11 000100000 000"
"401","jackass",-1.26,-0.85,1.08," 11 100000000 000"
"402","jamaican",0.92,-0.16,0.84," 11 000100000 000"
"403","janitor",1.04,-0.77,-1.27," 11 010000000 000"
"404","japanese",0.69,-0.07,-0.14," 11 000100000 000"
"405","jerk",-1.93,-1.14,1.62," 11 100000000 000"
"406","jew",0.36,0.32,-0.14," 11 000000100 000"
"407","jeweler",0.95,-0.05,-1.21," 11 010000000 000"
"408","jock",0.14,1.46,2.04," 11 000010000 000"
"409","jp",0.96,2.04,-1.74," 11 001000000 000"
"410","judge",1.3,2.1,-1.73," 11 001000000 000"
"411","junkie",-1.83,-1.96,1.35," 11 101000000 000"
"412","juror",0.83,1.17,-0.43," 11 001000000 001"
"413","justice_of_the_supreme_court",1.16,2.19,-1.56," 11 001000000 000"
"414","juvenile",0.19,-0.7,2.27," 11 001000010 000"
"415","kid",0.78,-0.63,2.37," 11 100000000 000"
"416","killjoy",-1.7,-0.4,0.15," 11 100000000 000"
"417","klutz",-0.35,-1.65,0.12," 11 100000000 000"
"418","kook",-0.44,-1.13,0.88," 11 100000000 000"
"419","lad",1.11,-0.56,1.52," 10 100000000 000"
"420","lady",2.08,-0.12,-0.04," 01 100000000 000"
"421","lady_killer",-1.05,1.45,1.36," 10 000000001 000"
"422","landlady",0.04,0.92,-0.84," 01 010000000 000"
"423","landlord",-0.07,0.89,-0.57," 10 010000000 000"
"424","lass",1.58,-0.56,1.12," 01 100000000 000"
"425","law_breaker",-1.63,-0.12,0.81," 11 001000000 000"
"426","lawyer",0.68,1.61,0.18," 11 001000000 000"
"427","lebanese",0.04,-0.09,0.7," 11 000100000 000"
"428","lecher",-2.22,-0.83,-0.04," 10 000000001 000"
"429","lesbian",-0.45,-0.55,1.14," 01 000000001 000"
"430","liar",-2.28,-0.38,0.83," 11 100000000 000"
"431","liberal",0.17,0.48,0.21," 11 000100000 000"
"432","librarian",0.96,-0.38,-1.08," 11 000010000 000"
"433","library_assistant",1.2,-0.56,-0.92," 11 000010000 000"
"434","lieutenant_governor",0.68,0.73,-1.32," 11 000100000 000"
"435","lifer",-1.18,-0.53,-0.47," 11 001000000 000"
"436","linebacker",0.09,2.17,1.91," 10 010010000 001"
"437","lineman",0.46,1.31,1.16," 10 010000000 000"
"438","lithuanian",0.76,-0.13,-0.13," 11 000100000 000"
"439","loafer",-0.89,-1.44,-1.3," 11 110000000 000"
"440","loan_shark",-2.58,1.47,0.74," 11 010000000 000"
"441","lodger",0.38,-0.27,-0.08," 11 010000000 000"
"442","loner",-0.27,-1.59,-1.18," 11 100000000 000"
"443","longshoreman",0.05,1.19,0.9," 10 010000000 000"
"444","look_out",-0.5,-0.44,0.72," 11 001000000 000"
"445","louse",-2.17,-1.22,0.09," 11 100000000 000"
"446","lout",-1.07,-0.27,0.33," 11 100000000 000"
"447","lover",2.43,1.43,1.61," 11 000000001 001"
"448","lunatic",-1.67,-0.21,0.96," 11 100001000 000"
"449","lush",-0.87,-0.96,-0.26," 11 100000000 000"
"450","madman",-1.93,0.31,1.08," 10 100001000 000"
"451","mafioso",-1.62,1.54,-0.38," 10 011000000 000"
"452","magician",1.41,0.77,0.95," 11 010000100 000"
"453","maid",1.34,-1.14,-0.24," 01 010000000 000"
"454","maiden",1.45,-0.69,0.31," 01 100000000 000"
"455","mail_carrier",1.34,-0.28,0," 11 010000000 000"
"456","mailman",0.89,0,0.07," 10 010000000 000"
"457","man",1.57,1.37,0.48," 10 100000001 000"
