"","term","E","P","A","instcodes"
"141","community_college_coed",-0.3,0,1.9," 01 000010000 000"
"142","community_college_man",-0.2,-1,0.8," 10 000010000 000"
"143","computer_operator",1.13,0.7,1.3," 10 010000000 000"
"144","computer_programmer",1.33,0.8,1.2," 11 010010000 000"
"145","comrade",0.96,0.8,0.6," 11 100100000 000"
"146","con_artist",-2.7,0.3,1.3," 11 101000000 000"
"147","con_man",-2.71,0.28,1.28," 10 001000000 000"
"148","congressman",-0.3,2.3,0," 11 000100000 000"
"149","congressman/senator",-0.5,1.9,-1," 10 000100000 000"
"150","construction_contractor",0.43,0.6,0.6," 10 010000000 000"
"151","construction_laborer",0.7,0.1,0.8," 11 010000000 000"
"152","consul_general",0.8,1.3,-1," 10 000100000 000"
"153","consumer",0.37,0.3,0.8," 11 010000000 000"
"154","cook",1.36,1,0.9," 11 110000000 000"
"155","corporate_director",0.73,2.2,-1," 11 010000000 000"
"156","counselor",1.89,1.5,-1," 11 111111100 000"
"157","cousin_(female)",0.32,0,1.1," 01 000000010 000"
"158","cousin_(male)",0,0,0.9," 10 000000010 000"
"159","cousin_(second_female)",0.12,-1,0.2," 01 000000010 000"
"160","cousin_(second_male)",0.24,0,0.3," 10 000000010 000"
"161","coward",-1.2,-2,-1," 11 100000000 000"
"162","cpa",1.31,0.9,0.2," 11 010000000 000"
"163","craftsman",1.76,1.8,-2," 11 010000000 000"
"164","crane_operator",0.53,0.5,0.7," 11 010000000 000"
"165","criminal",-2.6,0.3,0.2," 11 001000000 000"
"166","cripple",-0.5,-2,-2," 11 100001000 000"
"167","crook",-2.5,0.3,0.4," 11 011000000 000"
"168","crybaby",-0.9,-2,0.8," 11 100000000 000"
"169","curious_person",0.04,0,1.5," 11 100000000 000"
"170","cursed_person",-1.8,0,1.2," 11 100000000 000"
"171","customer",0.3,0.8,0," 11 010000000 000"
"172","customs_officer",0.67,1,-1," 11 011000000 000"
"173","cynic",-1.5,0,0.3," 11 100110000 000"
"174","dairy_products_worker",0.65,-1,0," 11 010000000 000"
"175","daughter",0.48,-1,1.4," 01 000000010 000"
"176","daughter_(dutiful)",2.31,0.6,-1," 01 000000010 000"
"177","deaf_person",-0.4,-2,-2," 11 000001000 000"
"178","debater",0.32,0.8,0.5," 11 000110000 000"
"179","debtor",-1,-2,-1," 11 010000000 000"
"180","deckhand",0.44,0,0.8," 11 010000000 000"
"181","decoy",-0.1,0.1,0.6," 11 001100000 000"
"182","defendant",-1,-2,-1," 11 001000000 000"
"183","degenerate",-2.9,-1,0," 11 100001001 001"
"184","delinquent",-1.9,-1,1.2," 11 001000000 000"
"185","delinquent_(juvenile)",-1.7,0,1.8," 11 001000000 000"
"186","delinquent_(school)",-1.6,0.1,1.9," 11 000010000 000"
"187","dental_assistant",0.88,0.2,-1," 01 000001000 001"
"188","dental_practitioner",1.36,1.2,-1," 11 000001000 001"
"189","dentist",1.16,1.2,-1," 11 000001000 001"
"190","designer",1.23,1.4,1.2," 11 010000000 000"
"191","detective",0.76,1.8,0," 11 001000000 001"
"192","devil",-3.3,1.7,0.3," 11 100000100 000"
"193","devoted_husband",1.08,0.4,-1," 10 000000010 000"
"194","devout_person",0.28,0,-1," 11 000000100 000"
"195","diplomat",1.77,1.7,0.2," 11 000100000 000"
"196","disabled_person",-0.4,-2,-2," 11 000001000 000"
"197","discoverer",0.96,1,0.4," 11 100010000 000"
"198","disease_carrier",-1.2,-1,0," 11 100001000 000"
"199","distinguished_person",2.31,1.7,-2," 11 011111100 000"
"200","division_chief",0.57,0.5,0," 11 010000000 000"
"201","divorcee_(gender_neutral)",-0.4,-1,0," 01 000000010 000"
"202","do_gooder",0.8,-1,0," 11 100000100 000"
"203","doctor_(famous)",2.91,2.6,-2," 10 000011000 000"
"204","doctor_(ph.d.)",2.07,2.23,-2.43," 11 000010000 000"
"205","dotard",-0.6,-1,-1," 11 100000000 000"
"206","drinker",-1.4,0.1,2," 11 100000000 000"
"207","dropout",-1,-1,0.8," 11 000010000 000"
"208","drug_addict",-3.22,-2.77,2.27," 11 001001000 000"
"209","drunkard",-2.4,-1,2.2," 11 100000000 000"
"210","dutiful_daughter",1.74,0.4,-1," 01 000000010 000"
"211","dutiful_son",1.86,0.8,-1," 10 000000010 000"
"212","editor",0.96,1.4,0.8," 11 010010000 000"
"213","educational_staffer",1.28,1.2,-1," 11 000010000 000"
"214","educator",1.52,1.6,-1," 11 000010000 000"
"215","egoist",-2.1,0.4,0.6," 11 100000000 000"
"216","elder_brother",0.87,1.1,0," 10 000000010 000"
"217","elder_sister",0.75,0.8,0," 01 000000010 000"
