"","term","E","P","A","instcodes"
"105","devil_worshiper",-2.27,-1.585,-0.24," 11 000000100 100"
"106","devil",-3.005,1.54,1.07," 11 100000100 000"
"107","disciplinarian",0.18,1.74,0.935," 11 000010110 001"
"108","district_attorney",0.875,1.745,1.125," 11 001000000 000"
"109","divorce_lawyer",-0.595,1.6,1.065," 11 001000010 000"
"110","divorcee_(male)",-1.73,0.295,-0.09," 10 000000010 000"
"111","divorcee_(female)",-0.695,-0.45,-0.015," 01 000000010 000"
"112","do_nothing",-1.89,-2.125,-2.11," 11 110000000 000"
"113","doctor",2.23,1.505,0.59," 11 000001000 101"
"114","dropout",-1.91,-2.2,-1.725," 11 000010000 000"
"115","drunk",-0.885,-1.34,0.785," 11 100000000 000"
"116","dummy",-0.745,-1.615,-1.375," 11 100000000 000"
"117","dyke",0.18,0.505,0.415," 01 000000001 101"
"118","egghead",-0.195,-0.34,-0.615," 11 000010000 000"
"119","elder",1.63,0.4,-0.955," 11 100000100 100"
"120","employee",1.52,0.265,0.75," 11 010000000 000"
"121","employer",1.37,1.935,0.915," 11 010000000 000"
"122","enemy",-2.29,0.65,0.555," 11 100100000 001"
"123","entrepreneur",1.435,1.815,1.775," 11 010000000 000"
"124","evangelist",0.38,0.47,0.94," 11 000000100 000"
"125","ex_boyfriend",-1.07,-0.86,-0.19," 10 000000001 000"
"126","ex_girlfriend",-1.03,-0.285,0.46," 01 000000001 000"
"127","ex_husband",-1.295,-0.4,-0.58," 10 000000011 000"
"128","ex_wife",-1.225,0.275,0.155," 01 000000011 000"
"129","executioner",-2.18,2.145,-0.81," 11 001000000 001"
"130","executive",1.32,2.34,1.53," 11 010000000 000"
"131","extrovert",1.065,1.245,2.425," 11 100000000 000"
"132","failure",-1.645,-0.83,-0.86," 11 110110000 100"
"133","family_man",2.65,1.975,0.745," 10 000000010 100"
"134","fanatic",0.205,0.29,2.01," 11 100100000 000"
"135","father_in_law",0.935,1.205,0.415," 10 000000010 000"
"136","father",2.705,2.71,1.145," 10 000000010 001"
"137","fbi_agent",1.61,2.425,0.87," 11 001000000 001"
"138","felon",-2.685,-0.35,0.535," 11 001000000 001"
"139","female",2.085,0.605,0.565," 01 100000001 000"
"140","feminist",-0.175,0.705,1.6," 11 000100000 000"
"141","fiance_(male)",2.705,1.95,1.435," 10 000000010 001"
"142","fiancee_(female)",2.375,1.47,1.05," 01 000000010 001"
"143","firstborn",1.875,1.63,1.405," 11 000000010 000"
"144","flight_attendant",1.355,-0.2,0.595," 11 010000000 000"
"145","flirt",0.95,1.18,1.72," 11 000000001 000"
"146","flunky",-1.44,-1.36,-1.02," 11 110100000 000"
"147","foe",-1.6,0.235,0.035," 11 111100000 000"
"148","follower",-0.74,-1.63,-1.795," 11 100100100 000"
"149","foreman",0.48,1.36,0.965," 11 010000000 000"
"150","foster_child",0.54,-0.94,-0.37," 11 000000010 001"
"151","foster_father",1.395,1.315,0.39," 10 000000010 000"
"152","foster_mother",1.74,1.075,0.21," 01 000000010 000"
"153","freeloader",-1.89,-1.43,-0.37," 11 110100000 100"
"154","friend",3.13,2.195,1.67," 11 100000000 000"
"155","gangster",-1.72,1.135,1.37," 10 011000000 000"
"156","gay",0.26,0.04,0.365," 11 000000001 000"
"157","genius",2.025,1.98,-0.115," 11 000010000 000"
"158","gentleman",2.815,1.71,0.33," 10 100000000 000"
"159","gigolo",-1.215,-0.075,1.08," 10 010000001 001"
"160","girl_friday",1.645,1.465,1.79," 01 011100000 000"
"161","girl",2.23,0.83,1.035," 01 100000001 000"
"162","girlfriend",2.455,1.62,1.27," 01 000000001 001"
"163","god",2.925,3.285,1.06," 11 000000100 000"
"164","goof_off",-0.6,-0.79,1.445," 11 100010000 000"
"165","gossip",-1.685,0.205,1.075," 11 100000000 000"
"166","graduate_student",1.445,1.2,0.48," 11 000010000 000"
"167","grandchild",1.86,0.195,1.2," 11 000000010 001"
"168","granddaughter",2.2,0.52,0.85," 01 000000010 001"
"169","grandfather",2.46,1.565,-0.195," 10 000000010 001"
"170","grandmother",3.015,1.155,-0.2," 01 000000010 001"
"171","grandparent",2.845,1.61,-0.81," 11 000000010 001"
"172","grandson",2.035,0.035,1.415," 10 000000010 001"
"173","great_grandfather",2.805,1.675,-0.95," 10 000000010 000"
"174","great_grandmother",2.5,0.57,-1.035," 01 000000010 000"
"175","grind",-0.385,0.26,0.66," 11 000010000 000"
"176","grouch",-1.835,-0.77,-0.735," 11 100000000 000"
"177","grown_up",1.48,1.81,0.535," 11 000000010 000"
"178","guest",1.445,-0.04,0.095," 11 100000010 000"
"179","gun_moll",-0.69,0.24,0.415," 01 001000000 001"
"180","gunman",-2.545,1.54,1.055," 10 001000000 001"
"181","guy",1.205,1.695,1.2," 10 100000000 000"
"182","gynecologist",0.82,1.055,-0.53," 11 000001001 101"
"183","half_wit",-0.825,-1.09,-0.69," 11 100000000 000"
"184","half_brother",0.51,0.125,0.56," 10 000000010 000"
"185","half_sister",0.89,0.29,0.35," 01 000000010 000"
"186","handicapped_person",0.785,-0.275,-0.93," 11 001001000 000"
"187","handyman",1.78,1.105,0.565," 10 110000000 000"
"188","has_been",-0.905,-1.625,-1.28," 11 010110000 000"
"189","hatemonger",-1.99,-0.31,0.305," 11 100100100 000"
"190","head_nurse",1.665,1.445,1.325," 11 000001000 001"
"191","healer",2.655,2.59,0.27," 11 000001100 101"
"192","helper",2.635,1.62,0.6," 11 110111000 000"
"193","hero",2.835,2.58,2.22," 10 100000000 000"
"194","heroine",2.23,2.34,1.695," 01 100000000 000"
"195","heterosexual",1.62,1.225,0.705," 11 000000001 000"
