"","term","E","P","A","instcodes"
"232","seduce",-0.01,1.32,1.3," 01 000000001 000"
"233","seize",-1.58,0.89,0.73," 10 001000000 011"
"234","sell_something",0.98,0.88,0.8," 10 010000000 000"
"235","serenade",2.16,1.21,1.04," 10 000000011 000"
"236","serve",2.33,0.71,0.39," 10 110100010 100"
"237","shackle",-1.19,0.83,0.78," 10 001000000 001"
"238","shoot",-3.07,-0.14,0.32," 10 001000000 101"
"239","shun",-2.09,0.19,0.33," 01 100100111 010"
"240","silence",-0.86,1.18,-0.3," 10 111111111 000"
"241","sing_to",2.27,1.27,0.81," 10 000000001 100"
"242","sit_next_to",1.04,0.46,0.58," 10 111111111 000"
"243","sleep_with",1.07,0.88,1.5," 10 000000001 001"
"244","smile_at",2.39,1.78,0.89," 10 111111111 000"
"245","snub",-1.7,-0.35,0.12," 01 100100000 010"
"246","snuggle",3.02,1.63,0.59," 10 000000011 001"
"247","soothe",2.46,1.88,0.38," 10 111111111 100"
"248","spook",-0.66,0.72,0.96," 01 111001100 000"
"249","stroke",1.29,0.61,0.52," 10 000001011 101"
"250","study",2.03,1.89,0.87," 01 111111111 000"
"251","subdue",-1.21,0.34,-0.27," 10 001101010 001"
"252","submit_to",-0.08,-0.74,-0.03," 10 001101011 000"
"253","subordinate",-0.67,0.84,0.12," 11 010100100 000"
"254","supervise",1.18,1.39,0.63," 10 111111110 010"
"255","support",2.52,1.92,0.67," 10 110101010 010"
"256","surprise",1.78,1.32,1.13," 10 111111111 000"
"257","swindle",-2.34,0.63,1.17," 01 010000000 000"
"258","talk_to",2.13,0.96,0.62," 10 111111111 100"
"259","teach",2.79,2.53,0.77," 10 111111111 100"
"260","tempt",-0.87,0.91,1.05," 01 111111111 100"
"261","terrorize",-2.55,1.07,0.07," 01 001100000 100"
"262","test",-0.11,0.64,0.31," 10 000011100 100"
"263","thank",2.47,1.91,0.94," 10 111111111 000"
"264","threaten",-2.39,0.51,0.59," 10 111111111 000"
"265","tickle",1.01,0.54,0.94," 10 000000011 001"
"266","tip",2.53,1.21,0.7," 10 010000000 000"
"267","torture",-2.79,0.85,0.12," 10 001000000 101"
"268","trap",-1.68,0.44,0.48," 01 011100000 000"
"269","treat",2.15,1.16,0.82," 10 100000011 100"
"270","undress",0.95,0.64,0.53," 10 000001011 101"
"271","unnerve",-0.36,0.99,0.74," 01 111111111 000"
"272","uplift",2.8,1.76,0.66," 01 111111111 000"
"273","upstage",-0.9,0.82,0.88," 01 111111111 010"
"274","urge",1,1.12,0.86," 10 111111111 000"
"275","vex",-0.66,0.67,0.53," 01 111111111 000"
"276","waken",-0.08,0.26,0.09," 10 100001010 001"
"277","watch",0.05,0.65,-0.06," 10 111111111 000"
"278","whip",-1.96,0.97,0.21," 10 001000011 001"
