"","term","E","P","A","instcodes"
"109","command",-0.85,2.12,0.82," 10 011111111 000"
"110","commend",2.53,1.23,-0.13," 10 011111111 010"
"111","compliment",2.56,1,0.17," 10 111111111 000"
"112","con",-2.55,1.55,0.74," 01 011111111 000"
"113","condemn",-2.16,1.08,0.92," 10 001100000 110"
"114","confide_in",1.65,0.32,-0.52," 10 000111111 000"
"115","confine",-1.96,1.54,0.63," 10 001101010 001"
"116","confound",-0.95,0.95,0.53," 01 111111111 000"
"117","confront",0.32,1.48,0.87," 10 111111111 100"
"118","confuse",-1.58,0.54,0.23," 01 111111111 100"
"119","congratulate",2.68,1.28,0.44," 10 111111111 100"
"120","consider",1.27,0.63,-0.3," 01 111111111 010"
"121","console",2.94,0.82,-0.76," 10 111111111 100"
"122","constrain",-1.07,2.21,1.28," 10 001001011 101"
"123","consult",1.38,0.44,-0.28," 10 111111111 000"
"124","contemplate",0.96,0.04,-0.48," 01 100111000 100"
"125","contradict",-1.04,0.85,0.77," 10 111111111 110"
"126","control",-2.08,2.62,1.38," 01 011100010 100"
"127","convert",-0.71,1.95,0.76," 01 000100100 010"
"128","convict",-0.13,2.03,0.45," 10 001000000 010"
"129","convince",0.12,1.62,0.56," 01 111111111 100"
"130","corner",-1.22,1.25,1.22," 01 001000000 000"
"131","correct",0.42,1.64,-0.27," 10 111111111 100"
"132","corrupt",-2.97,1.78,1.34," 01 011111111 000"
"133","counsel",2.23,1.03,-0.74," 10 011111111 000"
"134","court",2.38,0.69,0.96," 01 100000001 010"
"135","criticize",-0.97,1.1,0.66," 10 111111111 100"
"136","crossexamine",-1.05,1.86,1.1," 10 001000000 010"
"137","cuddle",2.88,0.91,-0.82," 10 000000011 001"
"138","cue",1.04,0.85,0.07," 10 111111111 010"
"139","cure",3.06,2.47,0.06," 10 000001000 100"
"140","curse",-1.9,0.17,0.93," 10 111111111 100"
"141","cuss",-2.03,0.76,1.3," 10 111111111 100"
"142","damn",-2.57,1.18,0.75," 10 100000100 000"
"143","dance_with",2.45,0.55,1.19," 10 100000111 011"
"144","dare",-0.86,0.34,1.45," 10 100100001 100"
"145","dazzle",0.94,1.13,1.84," 01 111111111 000"
"146","debate_with",0.84,1.76,1," 10 111111110 000"
"147","deceive",-2.66,0.86,0.72," 01 111111111 000"
"148","defend",2.58,1.21,0.88," 10 111111111 110"
"149","defile",-2.4,1,1," 10 000000001 111"
"150","deflate",-1.63,1.63,0.67," 01 111111111 000"
"151","defy",-1.13,1.3,1.53," 10 011111110 000"
"152","degrade",-3.03,0.23,0.87," 11 111111111 110"
"153","delay",-1.35,0.68,-0.03," 01 011111110 000"
"154","delight",2.52,1.14,0.41," 01 111111111 100"
"155","delude",-1.4,0.4,0.6," 01 111111111 000"
"156","demean",-2.19,1.45,0.81," 10 111111111 100"
"157","demoralize",-2.86,1.5,0.73," 01 111110010 000"
"158","denounce",-2.26,1.04,0.85," 10 111111111 010"
"159","deprave",-2.27,0.91,0.14," 01 000000001 000"
"160","deprecate",-1.59,-0.18,0.71," 10 111111111 100"
"161","deprive",-2.21,1.52,0.17," 01 011111110 100"
"162","deride",-2.07,0.73,1.2," 10 111111111 010"
"163","desert",-2.41,0.97,1.13," 01 110100010 010"
"164","desire",1.68,0.56,0.96," 01 000000001 000"
"165","desire_sexually",1.35,0.76,1.47," 11 000000001 011"
"166","despise",-2.27,0.6,0.63," 01 111111111 100"
