"","term","E","P","A","instcodes"
"104","fair",1.955,1.54,0.95," 10 010000000 000"
"105","faithful",2.165,1.265,0.295," 10 010000000 000"
"106","fearful",-1.85,0.125,-1.27," 10 100000000 000"
"107","fed_up",-1.825,-0.325,-0.955," 10 100000000 000"
"108","female",1.215,-0.255,0.625," 10 001000000 000"
"109","feminine",0.35,-0.715,-0.12," 10 010000000 000"
"110","finicky",-0.955,-0.785,-1.065," 10 010000000 000"
"111","flamboyant",1.03,0.79,1.255," 10 000100000 000"
"112","flustered",-1.52,-0.47,-0.935," 10 100010000 000"
"113","foolish",-1.775,-1.27,-1.075," 10 010000000 000"
"114","forbearing",1.185,1.115,-0.345," 10 010000000 000"
"115","forgiving",1.61,1.13,0.27," 10 010000000 000"
"116","friendly",2.18,1.47,1.655," 10 010000000 000"
"117","frightened",-1.585,-0.045,-0.49," 10 100000000 000"
"118","frustrated",-1.825,-0.27,-1.565," 10 100000000 000"
"119","furious",-1.535,1.075,-0.065," 10 100010000 000"
"120","generous",2.345,2.14,1.505," 10 010000000 000"
"121","gentle_(female)",1.76,0.18,0.345," 10 000100000 000"
"122","gentle_(male)",1.695,0.385,0.24," 10 000100000 000"
"123","glad",2.09,1.745,2.105," 10 100000000 000"
"124","grief_stricken",-2.155,0.045,-1.865," 10 100000000 000"
"125","group_concerned",2,1.41,1.765," 10 010000000 000"
"126","group_disinterested",-1.81,-1.22,-1.045," 10 010000000 000"
"127","gullible",-1.115,-1.195,-0.855," 10 010000000 000"
"128","happy",2.445,1.89,2.005," 10 100010000 000"
"129","heart_broken",-2.04,0.12,-1.785," 10 100000000 000"
"130","heavy_hearted",-1.475,-0.07,-1.93," 10 100000000 000"
"131","helpful",1.81,1.615,1.45," 10 010000000 000"
"132","homesick",0.815,0.95,-0.455," 10 100000000 000"
"133","homosexual",-1.715,-0.855,-0.895," 10 001100000 000"
"134","honest",2.095,1.3,0.95," 10 010000000 000"
"135","hopeful",2.085,1.76,1.95," 10 110000000 000"
"136","horrified",-1.94,0.195,-0.92," 10 100000000 000"
"137","hotheaded",-1.44,0.38,0.13," 10 010000000 000"
"138","humble",0.68,-0.135,-0.475," 10 110000000 000"
