"","term","E","P","A","instcodes"
"286","popular",1.11,1.57,1.28," 10 001100000 000"
"287","possessive",-0.6,0.2,0.71," 10 010000000 000"
"288","powerful",0.06,1.98,0.96," 10 001100000 000"
"289","powerless",-1.31,-2.79,-1.06," 10 001100000 000"
"290","practical",1.18,0.73,-0.28," 10 010000000 000"
"291","prejudiced",-1.88,0.01,0.1," 10 010000000 000"
"292","preoccupied",-0.26,0.2,0," 10 010000000 000"
"293","promiscuous",-0.92,-0.37,2.03," 10 010000000 000"
"294","protestant",0.99,1.09,-0.13," 10 001000000 000"
"295","proud",1.19,1.14,0.33," 10 100010000 000"
"296","provocative",0.04,1.39,1.41," 10 010000000 000"
"297","quarrelsome",-1.35,-0.22,1.31," 10 010000000 000"
"298","quiet",0.67,-0.54,-1.36," 10 000100000 000"
"299","reasonable",1.53,1.1,-0.35," 10 010000000 000"
"300","rebellious",-0.33,0.05,1.81," 10 010000000 000"
"301","reckless",-1.09,-0.14,1.88," 10 010000000 000"
"302","regretful",-0.35,-0.81,-0.74," 10 100000000 000"
"303","rejected",-0.96,-1.38,-0.39," 10 000100000 000"
"304","relaxed",1.46,0.31,-0.46," 10 100100000 000"
"305","reliable",1.84,1.62,-0.31," 10 010000000 000"
"306","relieved",1.22,0.34,-0.2," 10 100000000 000"
"307","religious",1.37,1.13,-0.42," 10 000100000 000"
"308","remorseful",-0.21,-0.54,-0.96," 10 100000000 000"
"309","resentful",-1.17,-0.42,0.35," 10 100000000 000"
"310","resigned",-0.39,-1.13,-1.03," 10 010000000 000"
"311","respectful",1.95,1.01,0.03," 10 110000000 000"
"312","responsible",1.8,1.79,-0.1," 10 010000000 000"
"313","restless",-0.06,0.23,1.42," 10 010000000 000"
"314","reverent",1.59,0.48,-0.56," 10 110000000 000"
"315","rich",0.2,2.17,-0.34," 10 001000000 000"
"316","rigid",-0.82,0.27,-1.02," 10 010000000 000"
"317","romantic",2.03,1.08,0.46," 10 010000000 000"
"318","rude",-1.46,-0.49,1.02," 10 010000000 000"
"319","ruthless",-2.26,1.4,1.25," 10 010000000 000"
"320","sad",-1.34,-0.89,-1.01," 10 100000000 000"
"321","sadistic",-2.18,1.26,0.8," 10 010000000 000"
"322","sarcastic",-1.06,0.27,1.32," 10 010000000 000"
"323","satisfied",1.72,0.98,-0.07," 10 100000000 000"
"324","scared",-1.12,-1.18,-0.14," 10 100010000 000"
"325","scheming",-1.5,0.45,0.42," 10 010000000 000"
"326","scornful",-1.47,-0.32,0.24," 10 010000000 000"
"327","secretive",0.04,0.54,-0.7," 10 010000000 000"
"328","secure",1.28,1.37,-0.24," 10 010100000 000"
"329","self_assured",1.24,1.44,0.58," 10 010000000 000"
"330","self_centered",-1.8,-0.12,0.28," 10 010000000 000"
"331","self_conscious",-0.55,-0.23,0.61," 10 110000000 000"
"332","self_disciplined",1.75,1.59,0.22," 10 010000000 000"
"333","self_righteous",-0.6,0.61,0.18," 10 010000000 000"
"334","selfish",-1.91,-0.94,0.9," 10 010000000 000"
"335","sensuous",1.31,1.31,1.26," 10 010000000 000"
"336","sentimental",1.56,-0.19,-0.74," 10 110000000 000"
"337","serene",1.74,0.13,-0.84," 10 100000000 000"
"338","serious",0.82,0.9,-0.65," 10 010000000 000"
"339","sexy",1.4,1.18,2.09," 10 000100000 000"
"340","shallow",-1.65,-0.83,-0.04," 10 010000000 000"
