"","term","E","P","A","instcodes"
"103","bosnian",0.75,-0.54,-0.2," 11 000100000 000"
"104","boss",0.09,2.51,-0.72," 11 010000000 000"
"105","bouncer",-0.11,2.19,1.92," 10 010000000 001"
"106","boxer",0.35,2.01,2.1," 10 010000000 001"
"107","boy_scout",2.02,-0.56,2.62," 10 100000000 000"
"108","boy",1.02,-0.15,2.48," 10 100000010 000"
"109","boyfriend",2.78,1.28,2.46," 10 000000001 001"
"110","braggart",-1.22,-1.16,1.06," 11 100000000 000"
"111","brain",1.76,2.17,0.72," 11 000010000 000"
"112","brat",-1.66,-0.63,2.46," 11 100000010 000"
"113","breadwinner",1.49,2.07,0.44," 11 000000010 000"
"114","bricklayer",1.02,0.31,-0.44," 11 010000000 000"
"115","briton",0.47,0.21,-0.13," 11 000100000 000"
"116","broad",-0.41,-0.56,0.45," 01 100000000 000"
"117","brother_in_law",1.31,0.78,1," 10 000000010 000"
"118","brother",2.2,1.07,2.03," 10 000000010 000"
"119","brunette",1.28,0.32,0.94," 01 100000001 000"
"120","brute",-2.11,1.22,-0.04," 10 100000000 001"
"121","buddhist",1.48,0.79,-1.11," 11 000000100 000"
"122","buddy",2.38,1.13,1.89," 11 100000000 000"
"123","buffoon",-1.07,-0.81,0.03," 11 100000000 000"
"124","building_contractor",1.12,1.48,-0.21," 11 010000000 000"
"125","bulimic",-0.85,-2.53,0.97," 11 000001000 100"
"126","bulldozer_operator",0.95,0.58,-0.85," 11 010000000 000"
"127","bully",-2.52,1.67,1.6," 11 100000000 001"
"128","bum",-0.3,-2.75,-1.81," 11 100000000 000"
"129","bumpkin",0.26,-1.37,-0.36," 11 100000000 000"
"130","burglar",-2.82,0.65,1.3," 11 011000000 000"
"131","bus_driver",1.07,-0.28,-1.08," 11 010000000 000"
"132","busboy",1.09,-1.38,1.72," 10 010000000 000"
"133","busybody",-0.49,-0.04,1.32," 11 100000000 000"
"134","butch",-0.9,0.95,0.47," 01 100000001 000"
"135","butcher",0.64,0.19,-1.18," 11 010000000 000"
"136","butterfingers",-0.03,-1.22,0.43," 11 100000000 000"
"137","bystander",0.66,0.17,0.24," 11 100000000 000"
"138","c.e.o._(chief_executive_officer)",0.38,3.23,-0.64," 11 010000000 000"
"139","cad",-1.07,0.09,-0.15," 10 100000000 000"
"140","call_girl",-1.34,-1.14,2.01," 01 000000001 001"
"141","captive",0.23,-3.43,-0.34," 11 001100000 001"
"142","card",1.45,0.39,0.85," 11 100000000 000"
"143","carpenter",1.36,0.54,-0.66," 11 010000000 000"
"144","cashier",1.4,-0.75,0.31," 11 010000000 000"
"145","celebrity",1.28,2.92,1.82," 11 110000000 000"
"146","center_(hockey)",1.53,2.17,2.59," 10 110000000 000"
"147","chambermaid",1.15,-1.37,0.25," 01 010000000 000"
"148","champion",1.84,1.93,1.96," 11 100010000 001"
"149","chap",1.95,0.27,1.15," 10 100000000 000"
"150","chaperone",0.23,1.03,-1.49," 11 000000010 000"
"151","chatterbox",0.42,-0.31,2.23," 11 100000000 000"
"152","cheerleader",1.03,-0.18,3.1," 11 010010000 000"
"153","chef",1.95,0.99,0.53," 11 010000000 000"
"154","chemist",1.04,1.05,-0.79," 11 010010000 000"
"155","chick",1.37,-0.41,2.49," 01 100000000 000"
"156","chief_justice_of_the_supreme_court",1.21,3.44,-2.29," 11 001000000 000"
"157","child_daycare_worker",2.27,1.18,1.54," 11 110000000 000"
"158","child",2.59,-1.68,3.3," 11 100000010 000"
"159","chinese",0.7,-0.08,-0.04," 11 000100000 000"
"160","chiropractor",1.38,1.48,0.62," 11 000001000 001"
"161","christian",0.75,-0.03,-0.8," 11 000000100 010"
"162","chum",1.95,0.6,1.41," 11 100000000 000"
"163","church_deacon",1.54,0.77,-1.71," 11 000000100 000"
"164","city_councilor",0.81,1.63,-0.62," 11 000100000 000"
"165","civil_engineer",1.08,1.6,0," 10 010000000 000"
"166","civil_servant",1.44,-0.23,-0.1," 11 001100000 000"
"167","classmate",1.64,0.28,1.78," 11 000010000 000"
"168","clergy",1.17,0.8,-1.61," 11 000000100 000"
"169","clerk",1.15,-0.53,0.07," 11 011000000 000"
"170","client",1.59,0.43,0.42," 11 011000000 000"
"171","clod",-0.56,-1.47,-1.01," 11 100000000 000"
"172","clown",1.04,-0.52,1.7," 11 100000000 000"
"173","co_worker",1.45,0.56,0.89," 11 010000000 000"
"174","coach",0.99,2.26,0.7," 11 010010000 001"
"175","coal_miner",1,-0.24,-0.41," 10 010000000 000"
"176","coed",1.26,0.32,1.41," 01 000010000 000"
"177","colleague",1.64,0.72,0.86," 11 000011000 000"
"178","comedian",2,1,2.16," 11 100000000 000"
"179","companion",2.74,1.21,1.4," 11 100000000 000"
"180","computer_programmer",1.37,1.59,0.64," 11 010010000 000"
"181","computer_systems_analyst",0.74,1.11,0.66," 11 010010000 000"
"182","concubine",-0.6,-1.56,0.96," 01 010000001 001"
"183","confidant",2.4,1.8,0.27," 11 100000000 000"
"184","conformist",-0.13,-0.75,-0.19," 11 100000000 000"
"185","connoisseur",1.18,1.1,-0.17," 11 100000000 000"
"186","construction_foreman",0.74,1.87,-0.58," 11 010000000 000"
"187","construction_laborer",1.12,0.52,0.42," 11 010000000 000"
"188","consumer",0.81,0.26,0.91," 11 010000000 000"
"189","controller",-1.02,1.91,-0.1," 11 010100000 000"
"190","convict",-2.4,-0.92,0.32," 11 001000000 001"
"191","cook",2.1,0.88,0.07," 11 010000000 000"
"192","cop",1.07,2.84,1.12," 11 001000000 001"
"193","copper",0.19,2.1,0.16," 11 001000000 001"
"194","copycat",-1.24,-1.6,0.79," 11 100000000 000"
"195","coroner",0.56,0.63,-1.45," 11 001001000 000"
"196","counselor",2.34,1.57,0.05," 11 111111100 000"
"197","courtesan",0.18,0.49,0.22," 01 010000001 001"
"198","cousin",1.86,0.23,1.56," 11 000000010 000"
"199","coward",-0.66,-2.6,-0.49," 11 100000000 000"
"200","crab",-1.74,-0.69,-0.96," 11 100000000 000"
"201","crackhead",-1.78,-2.17,0.29," 11 101000000 000"
"202","crackpot",-1.91,-1.69,-0.68," 11 100000000 000"
"203","crane_operator",1,0.23,-0.44," 11 010000000 000"
"204","crank",-1.76,-0.23,-0.6," 11 100000000 000"
"205","criminal",-2.46,0.55,0.71," 11 001000000 000"
"206","cripple",0.56,-1.86,-1.29," 11 100001000 000"
"207","crippled_person",1.76,-1.48,-1.23," 11 100001000 000"
"208","critic",-0.39,1.44,-0.27," 11 100110000 000"
"209","croatian",0.9,-0.17,0.1," 11 000100000 000"
"210","crone",-0.14,-0.43,-0.96," 01 100000000 000"
"211","crony",-0.07,-0.17,-0.6," 11 111111000 000"
"212","crook",-2.78,0.34,0.21," 11 011000000 000"
"213","crown_attorney",0.78,2.7,-0.07," 11 001000000 000"
"214","crybaby",-1.3,-1.67,1," 11 100000000 000"
"215","cuban",0.61,-0.34,0.34," 11 000100000 000"
"216","culprit",-2.09,-0.07,0.54," 11 001000000 010"
"217","cult_member",-2.43,-1.22,0.72," 11 100000100 000"
"218","customer",0.95,0.04,0.65," 11 010000000 000"
"219","cutthroat",-1.83,0.77,0.77," 10 011100000 000"
"220","cyborg_(mythical)",-1.45,1.5,-0.63," 11 100000000 000"
"221","cynic",-1.32,-0.22,-0.24," 11 100110000 000"
"222","czech",0.74,0.02,-0.45," 11 000100000 000"
"223","d.j._(disc_jockey)",1.73,0.51,2.21," 11 110000000 000"
"224","dairy_farmer",1.55,0.51,-1.28," 11 010000000 000"
"225","dame",1.26,0.26,0.63," 01 100000000 000"
"226","dandy",0.56,-0.33,0.07," 10 100000000 000"
"227","dane",1.27,0.72,-0.4," 11 000100000 000"
"228","daredevil",0.95,1.55,2.92," 11 100000000 000"
"229","darling",2.59,0.12,1.15," 01 100000000 001"
"230","daughter_in_law",1.55,0.15,1.78," 01 000000010 000"
"231","daughter",2.3,0.2,2.16," 01 000000010 000"
"232","deadbeat_dad",-3.23,-0.49,-0.8," 10 001000010 000"
"233","deadbeat",-1.8,-2.21,-1.42," 11 010000000 000"
"234","deadhead",-0.3,-1.06,-0.69," 11 100000000 000"
"235","decorator",1.42,0.1,1.08," 11 010000000 000"
"236","defendant",-0.14,-1,0.12," 11 001000000 000"
"237","defenseman_(hockey)",1.28,1.59,2.6," 10 110000000 000"
"238","degenerate",-1.17,-1.46,-1.26," 11 100001001 001"
"239","delinquent",-1.52,-0.99,2.25," 11 001000000 000"
"240","demon",-3.59,2.76,1.04," 11 100000100 000"
"241","dental_assistant",1.5,0.2,0.92," 01 000001000 001"
"242","dental_hygienist",1.47,0.05,1.16," 01 000001000 001"
"243","dental_technician",1.29,0.6,-0.04," 11 000001000 000"
"244","dentist",0.92,1.66,-0.91," 11 000001000 001"
"245","department_head_in_city_government",0.21,2.28,-0.74," 11 000100000 000"
"246","deputy",1.06,1.59,-0.16," 11 001000000 001"
"247","desperado",-0.11,0.07,0.75," 11 001000000 001"
"248","detective",1.51,1.91,-0.12," 11 001000000 001"
"249","dietitian",1.89,0.8,1," 11 010001000 000"
"250","dike",0.47,-0.47,1.09," 01 000000001 001"
"251","dimwit",-0.42,-1.87,-0.6," 11 100000000 000"
"252","diner",1.68,-0.16,0.38," 11 010000000 000"
"253","disabled_person",0.91,-1.34,-0.82," 11 000001000 000"
"254","disciplinarian",-0.67,1.91,-0.92," 11 000010110 001"
"255","dishwasher",0.75,-1.27,0.33," 11 010000000 000"
"256","district_attorney",1,2.46,0.43," 11 001000000 000"
"257","diva",1.05,1.52,2.55," 01 010000000 000"
"258","divorcee_(gender_neutral)",0.42,-1.11,0.17," 01 000000010 000"
"259","do_nothing",-1.65,-2.04,-1.28," 11 110000000 000"
"260","doctor",2.55,2.65,-0.46," 11 000001000 101"
"261","doll",1.68,-1.03,1.53," 01 100000000 000"
"262","dolt",-0.23,-1.89,-0.5," 11 100000000 000"
"263","doorkeeper",1.14,-0.55,-1.72," 10 010000000 000"
"264","doorman",1.71,-0.6,-1.26," 10 010000000 000"
"265","dope",-0.92,-1.8,-1.03," 11 100000000 000"
"266","draftsman",1.41,0.57,-0.01," 11 010000000 000"
"267","drag_queen",1.15,0.23,2.03," 10 000000001 000"
"268","dragon_(mythical)",-0.98,2.75,0.6," 11 100000000 001"
"269","dressmaker",1.93,-0.47,-0.7," 11 010000000 000"
"270","drip",-1.25,-1.34,-0.8," 11 100000000 000"
"271","driving_instructor",0.45,0.95,-0.88," 11 010010000 000"
"272","dropout",-1.39,-2.52,0.19," 11 000010000 000"
"273","drudge",-1.27,-1.02,-1.69," 11 110010000 000"
"274","drug_addict",-1.63,-2.4,-0.05," 11 001001000 000"
"275","druggist",0.75,1.16,-0.61," 11 010001000 000"
"276","druid_(mythical)",-0.26,2.01,-0.91," 11 000000100 000"
"277","drunk",-1.27,-2.25,-1.04," 11 100000000 000"
"278","drunkard",-1.71,-1.82,-1.24," 11 100000000 000"
"279","dukhobor",-0.72,0.67,1.39," 11 000100000 000"
"280","dullard",-0.93,-1.07,-1.44," 11 000010000 000"
"281","dumbbell",-0.18,-1.57,-0.6," 11 100000000 000"
"282","dummy",-0.1,-1.95,-0.4," 11 100000000 000"
"283","dunce",-0.57,-2.08,-0.58," 11 000010000 000"
"284","dutchman",0.89,-0.02,-0.45," 11 000100000 000"
"285","east_indian",1.12,0.02,-0.04," 11 000100000 000"
"286","eastern_canadian",1.25,0.01,0.17," 11 000100000 000"
"287","easy_mark",0.89,-1.03,0.07," 11 110000000 000"
"288","economist",0.68,1.41,0.11," 11 010010000 000"
"289","editor",1.12,1.76,0.1," 11 010010000 000"
"290","egghead",-0.53,-1.06,-0.13," 11 000010000 000"
"291","electrician",1.42,0.63,-0.85," 11 010000000 000"
"292","elementary_school_teacher",2.63,1.76,1.44," 11 000010000 000"
"293","elevator_operator_in_a_building",0.89,-0.91,-1.44," 11 110000000 000"
"294","elf_(mythical)",2.1,0.12,1.91," 11 100000000 000"
"295","elitist",-0.82,2.17,-0.29," 11 100000000 000"
"296","embalmer",0.22,0.19,-1.31," 11 010001000 000"
"297","employee",1.6,-0.66,0.79," 11 010000000 000"
"298","employer",1.04,2.2,-1.11," 11 010000000 000"
"299","end_(football)",0.81,1.77,1.72," 10 010010000 001"
"300","engineer",1.26,1.91,0.26," 11 010000000 000"
"301","english_canadian",1.31,1.26,0.73," 11 000100000 000"
"302","eskimo",1.36,-0.08,-0.71," 11 000100000 000"
"303","estonian",0.76,0.16,-0.17," 11 000100000 000"
"304","evangelist",-0.38,0.85,0.92," 11 000000100 000"
"305","evildoer",-3.24,1.69,0.49," 11 000000100 000"
"306","executive",0.6,2.22,0.05," 11 010000000 000"
"307","expert",1.54,2.45,-0.22," 11 011111000 000"
"308","extrovert",1.48,1.57,2.23," 11 100000000 000"
"309","eyewitness",1.12,1.23,0.24," 11 001000000 000"
"310","fag",0.5,-0.77,0.92," 10 100000001 000"
"311","fairy_(mythical)",2.97,0.92,2.68," 11 100000000 000"
"312","fan",1.35,0.03,1.85," 11 100000000 000"
"313","fanatic",-0.03,-0.15,1.92," 11 100100000 000"
"314","farm_laborer",1.54,0.38,-0.42," 11 010000000 000"
"315","farmer",2.09,0.8,-1.04," 11 010000000 000"
"316","fast_food_server",0.68,-1.74,1.35," 11 010000000 000"
"317","father_in_law",1.24,1.37,-1.15," 10 000000010 000"
"318","father",2.01,2.29,-0.23," 10 000000010 001"
"319","faultfinder",-1.88,-0.18,-0.65," 11 100000000 000"
"320","federal_cabinet_minister",0.13,2.46,-1.53," 11 000100000 000"
"321","fellow",1.05,0.33,0.43," 10 100000000 000"
"322","felon",-2.1,-0.11,0.6," 11 001000000 001"
"323","female",2.31,1.47,1.27," 01 100000001 000"
"324","feminist",0.79,1.24,1.78," 11 000100000 000"
"325","femme",1.32,0.39,1.23," 01 100000001 000"
"326","fiend",-0.63,0.56,1.31," 11 000001101 000"
"327","file_clerk",1.13,-1.53,-0.4," 11 010000000 000"
"328","finance_minister_(federal)",0.29,2.62,-0.78," 11 000100000 000"
"329","fink",-2.47,-0.47,0.36," 11 100000000 000"
"330","finn",1.17,-0.04,0.13," 11 000100000 000"
"331","fire_fighter",3.11,2.69,2.69," 10 101000000 001"
"332","firebug",0.79,-0.37,0.78," 11 001000000 000"
"333","fireman",2.6,2.57,2.2," 10 001000000 001"
"334","firstborn",2.06,1.54,1.97," 11 000000010 000"
"335","fisherman",1.53,0.2,-1.4," 11 110000000 000"
"336","flatfoot",0.1,-0.62,-0.61," 11 001000000 000"
"337","flight_attendant",2.24,0.43,2.2," 11 010000000 000"
"338","flirt",0.18,1.22,2.15," 11 000000001 000"
"339","floorwalker",0.65,-0.37,-0.84," 11 010000000 000"
"340","flunky",-0.51,-1.63,0.49," 11 110100000 000"
"341","fool",-0.6,-1.87,0.13," 11 100000000 000"
"342","forward_(hockey)",1.35,1.93,2.78," 10 110000000 000"
"343","frankensteins_monster_(mythical)",-0.47,1.4,-1.41," 10 100000000 000"
"344","freak",-0.24,-0.83,1.27," 11 100000000 000"
"345","free_spirit",2.82,1.74,2.6," 11 100000000 000"
"346","french_canadian",1.04,-0.04,0.04," 11 000100000 000"
"347","freshman",1.22,-1.35,2.81," 11 000010000 000"
"348","friend",2.91,1.64,2," 11 100000000 000"
"349","frosh",1.62,-1.81,2.77," 11 000010000 000"
"350","fruit_packer_in_a_cannery",0.62,-1.31,-0.64," 11 010000000 000"
"351","fruit",0.21,-1.09,0.52," 10 000000001 000"
"352","fuddy_duddy",0.33,-1.32,-0.61," 11 100000000 000"
"353","fugitive",-1.74,-0.87,1.08," 11 001000000 001"
"354","fullback_(football)",0.69,2.11,2.37," 10 010010000 001"
"355","funeral_director",1.15,0.4,-1.58," 11 010000000 000"
"356","gal",1.58,-0.26,1.97," 01 100000000 000"
"357","gambler",-0.54,-0.55,0.03," 11 110000000 000"
"358","gamer",-0.2,0.46,1.31," 11 100000000 000"
"359","gangster",-1.8,2.41,0.99," 10 011000000 000"
"360","garbage_collector",1.2,-0.89,-0.17," 11 010000000 000"
"361","gas_station_attendant",0.87,-1.43,0.56," 11 010000000 000"
"362","geek",0.82,-1.67,0.34," 11 100010000 000"
"363","geezer",0.49,-1.12,-3.27," 10 100000000 000"
"364","general_manager_manufacturing_plant",0.43,2.13,-0.25," 11 010000000 000"
"365","genie",1.72,2.91,0.75," 11 100000000 000"
"366","genius",1.33,2.36,-0.15," 11 000010000 000"
"367","gent",2.15,1.14,0.29," 10 100000000 000"
"368","gentleman",2.35,1.16,-0.07," 10 100000000 000"
"369","german",0.53,0.24,-0.28," 11 000100000 000"
