"","term","E","P","A","instcodes"
"135","butcher",0.99,0.34,-0.38," 11 010000000 000"
"136","butterfingers",-0.37,-0.96,0.09," 11 100000000 000"
"137","bystander",0.43,-0.39,-0.17," 11 100000000 000"
"138","c.e.o._(chief_executive_officer)",0.88,3.08,-0.47," 11 010000000 000"
"139","cad",0.12,-0.3,-0.12," 10 100000000 000"
"140","call_girl",-0.17,-0.81,1.9," 01 000000001 001"
"141","captive",-0.54,-2.18,0.03," 11 001100000 001"
"142","card",0.7,-0.09,0.46," 11 100000000 000"
"143","carpenter",1.33,0.94,0.31," 11 010000000 000"
"144","cashier",0.55,-1.44,0.15," 11 010000000 000"
"145","celebrity",0.76,1.58,1.15," 11 110000000 000"
"146","center_(hockey)",1.32,1.97,2.25," 10 110000000 000"
"147","chambermaid",0.94,-1.11,0.17," 01 010000000 000"
"148","champion",1.68,1.92,1.67," 11 100010000 001"
"149","chap",1.63,-0.13,0.32," 10 100000000 000"
"150","chaperone",0.64,0.43,-1.23," 11 000000010 000"
"151","chatterbox",0.11,-0.35,1.52," 11 100000000 000"
"152","cheerleader",1.51,-0.3,2.49," 11 010010000 000"
"153","chef",1.52,0.59,-0.08," 11 010000000 000"
"154","chemist",0.68,0.67,-0.58," 11 010010000 000"
"155","chick",1.45,-0.2,2.19," 01 100000000 000"
"156","chief_justice_of_the_supreme_court",1.26,3.13,-2.32," 11 001000000 000"
"157","child_daycare_worker",1.68,0.45,1.2," 11 110000000 000"
"158","child",1.7,-1.71,2.75," 11 100000010 000"
"159","chinese",0.3,-0.01,-0.05," 11 000100000 000"
"160","chiropractor",1.36,1.23,0.12," 11 000001000 001"
"161","christian",1.1,0.26,-0.07," 11 000000100 010"
"162","chum",1.77,0.48,1.02," 11 100000000 000"
"163","church_deacon",1.69,0.63,-0.93," 11 000000100 000"
"164","city_councilor",0.92,1.2,-0.78," 11 000100000 000"
"165","civil_engineer",1.31,1.35,0," 10 010000000 000"
"166","civil_servant",1.37,0.33,-0.06," 11 001100000 000"
"167","classmate",1.23,0.16,1.16," 11 000010000 000"
"168","clergy",1.8,0.89,-1.49," 11 000000100 000"
"169","clerk",0.88,-0.9,0," 11 011000000 000"
"170","client",1.01,0.06,0.36," 11 011000000 000"
"171","clod",-0.67,-0.74,-0.4," 11 100000000 000"
"172","clown",1.51,-0.47,1.18," 11 100000000 000"
"173","co_worker",1.37,0.46,0.78," 11 010000000 000"
"174","coach",1.04,1.67,-0.15," 11 010010000 001"
"175","coal_miner",0.73,-0.54,-0.35," 10 010000000 000"
"176","coed",1.27,0.14,1.35," 01 000010000 000"
"177","colleague",1.67,0.57,1.09," 11 000011000 000"
"178","comedian",1.76,0.08,1.64," 11 100000000 000"
"179","companion",2.6,0.92,1.48," 11 100000000 000"
"180","computer_programmer",1.12,0.66,0.8," 11 010010000 000"
"181","computer_systems_analyst",1.26,0.37,0.61," 11 010010000 000"
"182","concubine",0.19,-0.47,1.3," 01 010000001 001"
"183","confidant",1.72,1.16,0.32," 11 100000000 000"
"184","conformist",-0.15,-0.78,-0.41," 11 100000000 000"
"185","connoisseur",1.01,0.06,-0.5," 11 100000000 000"
"186","construction_foreman",0.34,1.88,-0.44," 11 010000000 000"
"187","construction_laborer",0.4,0.52,0.65," 11 010000000 000"
"188","consumer",0.89,-0.06,0.63," 11 010000000 000"
"189","controller",-0.04,1.31,0.32," 11 010100000 000"
"190","convict",-1.55,-0.87,0.41," 11 001000000 001"
"191","cook",1.64,0.33,0.38," 11 010000000 000"
"192","cop",0.72,2.38,1.12," 11 001000000 001"
"193","copper",0.38,1.42,0.6," 11 001000000 001"
"194","copycat",-1.29,-1.32,0.72," 11 100000000 000"
