"","term","E","P","A","instcodes"
"106","executive",0.14,2.59,1.82," 11 010000000 000"
"107","failure",-1.91,-1.74,-1.58," 11 110110000 100"
"108","fairy",3.25,-2.75,-1.16," 10 000000001 000"
"109","family_man",2.69,1.43,0.34," 10 000000010 100"
"110","fanatic",-2.36,-0.32,2.26," 11 100100000 000"
"111","father_in_law",0.49,1.31,-0.28," 10 000000010 000"
"112","father",1.81,2.51,0.39," 10 000000010 001"
"113","feminist",0.13,1.35,1.77," 11 000100000 000"
"114","fiance_(male)",1.99,0.66,0.04," 10 000000010 001"
"115","fiancee_(female)",2.03,-0.37,-0.05," 01 000000010 001"
"116","fireman",1.91,2.73,1.84," 10 001000000 001"
"117","firstborn",1.43,0.79,0.86," 11 000000010 000"
"118","fisherman",1,1.1,-0.77," 11 110000000 000"
"119","follower",0.3,0.05,0.12," 11 100100100 000"
"120","fool",-1.75,-0.46,-1.29," 11 100000000 000"
"121","foreigner",0.35,-0.02,0.21," 11 000100000 000"
"122","foreman",0.33,1.64,1.09," 11 010000000 000"
"123","friend",3.78,2.11,0.61," 11 100000000 000"
"124","gangster",-2.81,2.12,1.92," 10 011000000 000"
"125","gay",1.21,-0.38,0.73," 11 000000001 000"
"126","german_turk",-0.46,0.22,0.97," 11 111100000 000"
"127","german",0.07,0.29,-0.23," 11 111100000 000"
"128","girl_friday",0.82,0.48,0.69," 01 011100000 000"
"129","girlfriend",3.54,1.3,1.25," 01 000000001 001"
"130","god",1.73,2.06,-1.46," 11 000000100 000"
"131","gossip",-1.88,0.23,2.61," 11 100000000 000"
"132","grandchild",2.9,-1.97,2.05," 11 000000010 001"
"133","granddaughter",2.41,-1.43,1.29," 01 000000010 001"
"134","grandfather",2.79,1.49,-1.11," 10 000000010 001"
"135","grandmother",2.57,0.05,-1.36," 01 000000010 001"
"136","guest",2.07,0.47,0.11," 11 100000010 000"
"137","gunman",-3.4,2.26,1.66," 10 001000000 001"
"138","guy",0.12,1.99,1.51," 10 100000000 000"
"139","gynecologist",0.04,0.4,-0.87," 11 000001001 101"
"140","half_brother",1.34,0.43,0.07," 10 000000010 000"
"141","half_sister",0.94,-0.12,0.2," 01 000000010 000"
"142","handicapped_person",0.22,-0.74,-0.64," 11 001001000 000"
"143","handyman",0.74,2.42,1.07," 10 110000000 000"
"144","head_nurse",0.47,2.31,1.56," 11 000001000 001"
"145","hero",2.49,3.11,1.83," 10 100000000 000"
"146","high_school_dropout",1.44,0.85,0.85," 11 000010000 000"
"147","hillbilly",-0.77,0.22,-1.6," 11 100000000 000"
"148","homeless_person",-1.02,-1.54,-0.82," 11 100000000 000"
"149","homemaker",1.2,0.36,0.64," 11 000000010 000"
"150","homosexual",0.84,-0.11,0.46," 11 000000001 000"
"151","hooker",-0.86,-0.54,0.63," 01 010000001 001"
"152","host",2.88,1.76,1.98," 10 100000000 000"
"153","hotshot",1.45,2.58,2.58," 11 100000000 000"
"154","house_husband",1.96,0.51,0.24," 10 000000011 000"
"155","husband",1.92,1.4,-0.14," 10 000000011 001"
"156","hussy",-2.35,-0.56,1.95," 01 000000001 001"
"157","idiot",-1.96,-0.93,-0.67," 11 100000000 000"
"158","illegal_worker",-0.93,-0.89,1.03," 11 010000000 000"
"159","illegitimate_child",0.37,-0.8,-0.19," 11 000000010 000"
"160","immigrant",0.43,-0.25,-0.05," 11 000100000 000"
"161","intern_(female)",1.19,-1.03,0.3," 11 011101000 000"
"162","intern",0.27,-1.15,0.16," 11 011101000 001"
"163","interviewer",-0.66,1.36,1.87," 11 010100000 000"
"164","jew",0.96,-0.19,-0.59," 11 000000100 000"
"165","jock",1.3,2.8,3.05," 11 000010000 000"
"166","judge",0.25,2.61,-0.75," 11 001000000 000"
"167","junkie",-2.82,-1.81,-0.55," 11 101000000 000"
"168","king",0.9,2.6,-0.72," 10 000100000 000"
"169","klutz",0.16,0.07,1.29," 11 100000000 000"
"170","knight",1.67,3.09,2.04," 11 000100000 000"
"171","know_it_all",-2.4,0.84,1.88," 11 100000000 000"
"172","laborer",-0.54,0.35,-0.04," 11 010000000 000"
"173","lady",1.64,-0.15,-1.42," 01 100000000 000"
"174","landlady",1.12,1.76,1.51," 01 010000000 000"
"175","laughing_stock",-0.33,-1.55,1.38," 11 100000000 000"
"176","law_student",0.24,0.98,-0.02," 11 001010000 000"
"177","law_breaker",-2.44,0.58,0.77," 11 001000000 000"
"178","lawyer",0.22,1.54,0.7," 11 001000000 000"
"179","leader",-1.32,1.91,1.81," 11 110100100 000"
"180","lecturer",0.79,0.96,-0.09," 11 000010000 000"
"181","lesbian",0.25,0.84,0.76," 01 000000001 000"
"182","liberal",0.84,0.57,0.45," 11 000100000 000"
"183","librarian",1.01,-1.29,-2.29," 11 000010000 000"
"184","little_brother",2.04,-1.35,1.61," 10 000000010 000"
"185","little_sister",2.02,-1.74,1.35," 01 000000010 000"
"186","lobbyist",-1.68,1.3,1.08," 11 000100000 000"
"187","loser",-1.38,-2.44,-2.03," 11 100000000 000"
"188","lout",-3,2.23,2.54," 11 100000000 000"
"189","lover_(female)",1.35,-0.07,0.35," 01 000000001 001"
"190","lover_(male)",1.49,1.46,1.22," 10 000000001 001"
"191","macho_male",-2.75,0.05,1.05," 10 100000001 000"
"192","mafioso",-2.79,2.77,0.74," 10 011000000 000"
"193","maiden",1.42,-1.77,-0.61," 01 100000000 000"
"194","malcontent",-3.02,-0.97,-0.02," 11 110010000 000"
"195","malingerer",-2.44,-1.3,0.07," 11 110010000 000"
"196","mama's_boy",-1.76,-2.69,-2.44," 10 000000010 000"
"197","man",1.09,2.41,1.4," 10 100000001 000"
"198","manager",-1,2.23,1.72," 11 010000000 000"
"199","manageress",0.4,2.29,2.38," 01 010000000 000"
"200","masochist",-2.19,-0.55,-0.4," 11 000000001 100"
"201","mayor",0.27,1.76,0.32," 11 000100000 000"
"202","mental_case",-1.83,-0.7,0.95," 11 100001000 000"
"203","merchant",0.41,1.27,1.87," 11 010000000 000"
"204","millionaire",0.04,1.71,0.38," 11 010000000 000"
"205","minister",-0.45,1.27,0.36," 11 000000100 000"
"206","miser",-3.2,-0.73,-0.6," 11 100000000 000"
"207","misfit",-1,-1.6,-1.98," 11 100000000 000"
"208","moron",-2.78,0.19,0.05," 11 100000000 000"
"209","mother_(rude)",-1.92,0.64,0.55," 01 100000010 000"
"210","mother_in_law",-0.09,0.95,0.86," 01 000000010 000"
"211","mother",2.88,1.45,0.61," 01 000000010 001"
"212","mugger",-3.28,1.42,2.04," 10 001000000 001"
"213","murderer",-3.82,1.74,0.47," 11 001000000 001"
"214","murderess",-3.12,1,0.57," 01 001000000 000"
"215","muslim",0.24,0.28,0.01," 11 000000000 000"
"216","nark",-3.16,-0.96,-0.75," 11 001000000 000"
"217","negotiator",-0.83,0.12,-0.13," 11 010100000 000"
"218","neighbor",0.84,0.27,0.08," 11 100000000 000"
"219","neurotic",-1.68,-0.66,0.98," 11 000001000 000"
"220","newsboy",1.01,-1.11,1.93," 10 010000000 000"
"221","non_smoker",2.01,0.48,0.16," 11 100001000 000"
"222","nurse",2.01,0.62,1.14," 11 000001000 001"
"223","nursemaid",1.8,-0.4,0.62," 01 000000010 001"
"224","offender",-2.59,1.12,0.51," 11 001000000 000"
"225","officer",-0.82,2.05,1.24," 11 001100000 000"
"226","old_timer",1.4,0.87,-0.79," 11 100000000 100"
"227","old_geezer",-1.38,-0.31,-1.62," 10 100000000 100"
"228","opponent",-2.43,2.13,1.65," 11 100100000 000"
"229","opportunist",-2.07,-0.27,0.54," 11 110100000 000"
"230","organizer",0.63,1.62,1.98," 11 110100100 000"
"231","outlaw",-1.16,-1.08,-0.83," 11 001000000 000"
"232","pal",3.19,1.76,1.09," 11 100000000 000"
"233","partner",3.61,2.68,0.24," 11 111000001 000"
"234","passer_by",0.39,-0.15,0.06," 11 100000000 000"
"235","pastor",0.74,0.66,-1.97," 11 000000100 000"
"236","patient_(female)",0.4,-1.57,-1.29," 11 000001000 000"
"237","patient",-0.41,-2,-1.65," 11 000001000 001"
"238","patriot",-0.89,1.56,1.23," 11 000100000 000"
"239","patrolman",0.09,1.34,0.5," 11 001000000 001"
"240","pauper",-0.56,-1.7,-1.65," 11 010000000 000"
"241","pedestrian",1.53,-0.7,-0.49," 11 100000000 000"
"242","pediatrician",2.13,1.51,-0.93," 11 000001000 001"
"243","perpetrator",-2.8,1.08,1.75," 11 001000000 000"
"244","person",0.47,-0.07,0.04," 11 100000000 000"
"245","pessimist",-2.14,-0.53,-1.39," 11 100000000 000"
"246","pickpocket",-2.99,-0.15,0.99," 11 001000000 000"
"247","pimp",-3.65,2.38,1.29," 10 011000001 000"
"248","policeman",0.75,1.83,0.82," 10 001000000 001"
"249","politician",-0.36,0.99,0.09," 11 000100000 000"
"250","pope",-0.09,0.42,-2.17," 10 000000100 000"
"251","pornographer",-1.5,1.42,2.27," 11 010000001 000"
"252","preacher",-0.15,0.52,-1," 11 000000100 000"
"253","president",0.04,1.96,0.27," 11 000100000 000"
"254","priest",1.05,0.36,-1.5," 10 000000100 000"
"255","prime_minister",0.44,2,0.77," 11 000100000 000"
"256","prince",1.94,0.79,0.41," 10 000100000 000"
"257","princess",1.82,-1.54,0.37," 01 000100000 000"
"258","principal",-0.6,2.02,0.41," 11 000010000 000"
"259","prisoner",-1.34,-0.79,0.25," 11 001000000 000"
"260","probation_officer",1.32,1.11,-0.13," 11 001000000 000"
"261","professor",1.52,1.66,-1.02," 11 000010000 000"
"262","prosecuting_attorney",0.02,2.35,0.37," 11 001000000 001"
"263","prosecutor",-1.33,1.79,1.38," 11 001000000 000"
"264","prostitute",-1.11,-0.47,0.95," 01 010000001 001"
"265","protestant",-0.06,0.2,-0.12," 11 000000100 000"
"266","psychiatrist",1,0.53,-1.33," 11 000001000 000"
"267","psychologist",1.13,0.77,-1.9," 11 000011000 000"
"268","psychology_student",0.82,-0.26,-0.83," 11 000010000 000"
"269","public_defender",-0.06,0.75,0.23," 11 001000000 000"
"270","queen",1.54,2.25,-0.18," 11 000100000 000"
"271","racist",-4.11,0.75,1.72," 11 100100000 000"
"272","racketeer",-1.92,0.89,-0.39," 11 011000000 000"
"273","rapist",-4.19,2.23,2.03," 10 001000001 001"
"274","relative",1.55,0.71,0.34," 11 000000010 000"
"275","repo_man",-2.01,1.28,-0.14," 11 111000000 000"
"276","representative",0.25,0.87,-0.67," 11 000100000 000"
"277","reservist",-0.32,0.45,-0.69," 11 000100000 000"
"278","right_winger",-3.69,1.86,2.04," 11 000100000 000"
"279","rival",-2.1,2.53,2.25," 11 100100001 000"
"280","robber",-3,2.21,2.14," 11 011000000 000"
"281","role_model",2.64,2.8,-0.04," 11 110110110 000"
"282","ruffian",-3.84,1.05,2.33," 10 100000000 000"
"283","sadist",-3.86,1,1.29," 11 000000001 001"
"284","saint",1.16,0.33,-2.06," 11 000000100 000"
"285","salesman",-0.3,0.4,1.28," 10 010000000 000"
"286","santa_claus",2.38,2.64,-1.31," 10 000000010 000"
"287","schizophrenic",-1.66,-0.73,0.7," 11 000001000 001"
"288","scholar",2.49,0.84,-1.4," 11 000010000 000"
"289","schoolboy",1.1,-1.08,1.93," 10 000010000 000"
"290","schoolgirl",1.96,-2.48,1.15," 01 000010000 000"
"291","scientist",1.65,0.73,-0.11," 11 010010000 000"
"292","secret_agent",-0.3,1.54,0.12," 11 000100000 000"
"293","secretary",0.83,0.04,1.08," 11 011100000 000"
"294","senior_citizen",0.94,-0.74,-1.77," 11 100100000 000"
"295","serial_murderer",-4.15,1.75,0.5," 11 001000000 001"
"296","servant",0.63,-0.88,-0.88," 11 010000000 000"
"297","sexist",-3.06,0.57,1.62," 11 111110110 100"
"298","shopkeeper",0.79,1.24,0.24," 11 010000000 000"
"299","shopper",0.32,0.24,0.92," 11 010000000 100"
"300","shrew",-0.08,1.02,0.42," 01 100000000 000"
"301","sick_person",-1.15,-2.65,-2.77," 11 000001010 001"
"302","sinner",-1.69,-0.89,-0.27," 11 000000100 000"
"303","sister_in_law",0.58,0.12,0.16," 01 000000010 000"
"304","sister",2.58,0.17,0.82," 01 000000010 000"
"305","skilled_worker",0.59,0.72,0.56," 11 010000000 000"
"306","small_businessman",0.94,0.31,0.98," 10 010000000 000"
"307","smoker",-1.73,-0.16,-0.87," 11 100001000 100"
"308","soldier",-1.71,1.88,1.66," 11 000100000 001"
"309","son_in_law",1.11,0.62,0.41," 10 000000010 000"
"310","son",1.62,1.06,1.44," 10 000000010 000"
"311","spokesman",1.27,1.23,0.85," 10 010100000 000"
"312","spokeswoman",1.79,1.05,1.1," 01 010100000 000"
"313","sponger",-2.6,-0.24,0.26," 11 100000000 000"
"314","sponsor",1.62,2.16,-0.15," 11 001110100 000"
"315","sports_fan",0.25,1.77,2.6," 11 110010000 100"
"316","spy",-1.43,0.11,-0.58," 11 000100000 000"
"317","stepchild",0.05,-1.24,0.18," 11 000000010 000"
"318","stepdaughter",-0.16,-0.57,-0.34," 01 000000010 000"
"319","stepmother",-1.11,1.24,1.02," 01 000000010 000"
"320","stepparent",-0.25,1.05,0.28," 11 000000010 000"
"321","stockholder",-0.37,1.43,1.07," 11 010000000 000"
"322","stranger",0.32,0.5,0.16," 11 100000000 000"
"323","strike_breaker",-1.32,0.36,0.39," 11 010000000 001"
"324","strike_leader",-0.39,2.51,2.86," 11 010000000 000"
"325","student",1.8,0.38,1.01," 11 000010000 000"
"326","stuffed_shirt",-2.16,2.02,-2.02," 11 100000000 000"
"327","subordinate",-0.73,-2.61,-1.6," 11 011100000 000"
"328","superior",-0.09,2.05,0.73," 11 011100100 000"
"329","supporter",2.61,1.85,0.14," 11 000100100 000"
"330","surgeon",0.84,1.98,0.22," 11 000001000 001"
"331","survivor",2.11,-0.23,-0.57," 11 100000000 000"
"332","suspect",-1.68,-0.02,-0.27," 11 001000000 000"
"333","swaggerer",-2.35,-1.18,1.7," 10 100000001 000"
"334","taxi_driver",0.66,-0.11,0.02," 11 010000000 000"
"335","taxpayer",0.46,-0.38,-0.7," 11 000100000 000"
"336","teacher",0.6,0.55,-0.15," 11 000010000 000"
"337","team_leader",1.35,2.13,2.09," 11 010111000 000"
"338","teammate",1.78,1.05,1.16," 11 010111000 001"
"339","teenager",-0.02,0.15,1.77," 11 100000000 000"
"340","temporary_worker",0.47,-0.88,0.1," 11 010000000 000"
"341","terrorist",-3.59,0.71,2.73," 11 001100000 000"
"342","the_press",-0.26,2.18,2.26," 11 111100000 000"
"343","thief",-2.93,0.02,1.01," 11 011000000 000"
"344","thug",-3.78,2.94,2.75," 11 101000000 001"
"345","toddler",2.74,-2.26,1.83," 11 100000010 001"
"346","tourist",1.68,0.63,-1.13," 11 110000000 000"
"347","trainee",0.45,-0.92,-0.06," 11 011111100 000"
"348","traveler",2.23,1.14,1.36," 11 110000000 000"
"349","turk_(abusive)",-1.97,-0.12,0.98," 11 100000000 000"
"350","turk",-0.1,0.01,0.74," 11 100100000 000"
"351","uncle",1.22,1.48,-0.37," 10 000000010 000"
"352","unemployed_person",-0.57,-1.25,-0.96," 11 010000000 000"
"353","union_member",-0.5,0.98,1.13," 11 010000000 000"
"354","vampire",-1.96,2.06,1.52," 11 100000001 001"
"355","victim",-1.35,-2.82,0.01," 11 101000001 000"
"356","visitor",1.71,0.11,0.02," 11 100000000 000"
"357","voter",1.03,0,-0.66," 11 000100000 000"
"358","voyeur",-2.98,-1.53,-1.7," 11 000000001 000"
"359","wage_earner",0.7,-0.71,0.04," 11 010000000 000"
"360","waiter",1.16,0.44,1.57," 11 010000000 000"
"361","waitress",1.15,0.12,1.8," 01 010000000 000"
"362","weakling",-1.45,-3.12,-2.64," 11 100000000 000"
"363","whiz_kid",0.48,1.13,1.73," 11 000010000 000"
"364","whore",-1.26,-0.33,0.35," 01 010000001 001"
"365","wife",1.4,0.58,0.42," 01 000000011 001"
"366","windbag",-2.56,-0.36,2.13," 11 100000000 000"
"367","witness",0.91,0.18,-0.23," 11 001000000 000"
"368","woman",2.13,-0.12,0.65," 01 100000001 000"
"369","womanizer",-1.09,1.81,2.43," 10 000000001 101"
"370","worker",0.64,1.77,0.7," 11 010000000 010"
"371","yes_man",-2.2,-2.31,-1.23," 10 010100000 000"
