"","term","E","P","A","instcodes"
"104","foolish",-1.42,-0.87,0.53," 10 010000000 000"
"105","forgiving",2.7,2.41,0.26," 10 010000000 000"
"106","friendly",3.47,2.6,1.75," 10 010000000 000"
"107","frightened",-1.81,-1.03,-0.46," 10 100000000 000"
"108","frustrated",-2.42,-1.22,0.6," 10 100000000 000"
"109","furious",-1.8,0.38,1.84," 10 100010000 000"
"110","generous",3.14,2.36,1.04," 10 010000000 000"
"111","gentle",2.82,0.64,-1.29," 10 010000000 000"
"112","glad",2.9,2.29,1.55," 10 100000000 000"
"113","gleeful",2.77,1.66,2.13," 10 100000000 000"
"114","gloomy",-2.36,-1.54,-2.03," 10 110000000 000"
"115","glum",-2.42,-1.89,-2.82," 10 100000000 000"
"116","greedy",-2.11,-0.86,0.4," 10 010000000 000"
"117","grief_stricken",-2.73,-1.16,-1.96," 10 100000000 000"
"118","grouchy",-2.08,-1.02,-0.41," 10 010000000 000"
"119","gullible",-1.15,-1.85,-0.92," 10 010000000 000"
"120","happy",3.58,2.8,2.5," 10 100010000 000"
"121","hardworking",3.1,2.46,2.27," 10 010000000 000"
"122","heart_broken",-3.12,-1.65,-2.39," 10 100000000 000"
"123","heavy_hearted",-1.73,-1.14,-2.13," 10 100000000 000"
"124","helpful",3.33,2.72,1.34," 10 010000000 000"
"125","homesick",-2.4,-0.4,-1.82," 10 100000000 000"
"126","honest",3.4,2.5,-0.52," 10 010000000 000"
"127","horny",1.9,1.17,2.02," 10 010100000 000"
"128","horrified",-2.69,-0.41,1.11," 10 100000000 000"
"129","hostile",-1.87,-0.19,0.47," 10 110000000 000"
"130","hotheaded",-2.06,0.18,1.98," 10 010000000 000"
"131","humble",2.08,0.82,-1.09," 10 110000000 000"
"132","humiliated",-2.73,-0.54,-0.44," 10 100000000 000"
"133","hurt",-3.11,-1.81,-1.93," 10 100100000 000"
"134","idealistic",1.7,0.94,0.31," 10 010000000 000"
"135","ill_at_ease",-2.11,-1.36,-1.25," 10 100000000 000"
"136","imaginative",2.71,2.35,1.9," 10 010000000 000"
"137","immature",-1.87,-1.36,1.5," 10 010000000 000"
"138","immoral",-1.77,-0.9,-0.16," 10 000100000 000"
"139","impatient",-1.93,-0.66,0.95," 10 100010000 000"
"140","inconsiderate",-2.96,-0.68,0.58," 10 010000000 000"
"141","indecisive",-1.41,-1.6,-1.39," 10 010000000 000"
"142","independent",2.85,2.98,1.36," 10 010000000 000"
"143","indignant",-0.84,-0.65,-0.49," 10 100000000 000"
"144","industrious",2.01,1.81,1.28," 10 010000000 000"
"145","infatuated",0.65,-0.29,0.71," 10 000100000 000"
"146","inhibited",-0.39,-0.67,-0.92," 10 010000000 000"
"147","insecure",-2.32,-2.09,-2.03," 10 010000000 000"
"148","insensitive",-2.67,-1.09,-0.76," 10 010000000 000"
"149","insincere",-2.07,-1.51,-1.38," 10 010000000 000"
"150","intelligent",2.78,2.85,0.37," 10 010000000 000"
"151","intolerant",-2.47,-0.95,0.13," 10 010100000 000"
"152","introspective",1.63,0.84,-1.23," 10 010000000 000"
"153","introverted",-0.07,-1.48,-1.85," 10 010000000 000"
"154","irate",-2,-0.19,1.3," 10 100000000 000"
"155","irked",-1.97,-0.75,0.33," 10 100000000 000"
"156","irritable",-1.85,-1.03,-0.42," 10 010000000 000"
"157","irritated",-2.14,0.06,0.44," 10 100000000 000"
"158","jealous",-2.02,-1.03,-0.88," 10 110000000 000"
"159","joyful",3.25,2.18,2.34," 10 100000000 000"
"160","joyless",-2.46,-1.89,-2.41," 10 100010000 000"
"161","jubilant",3.1,2.53,3.04," 10 100000000 000"
"162","kind",3.23,2,0.85," 10 010000000 000"
"163","lazy",-1.69,-1.71,-2.44," 10 010000000 000"
"164","lonely",-2.42,-2.12,-2.55," 10 100000000 000"
