"","term","E","P","A","instcodes"
"164","kid",-0.96,-0.1,0.7," 10 100100011 000"
"165","kiss",2.91,0.03,-0.32," 10 000000011 001"
"166","laugh_at",-1.18,0.5,1.89," 10 111111111 100"
"167","laugh_with",3.42,1.43,2.86," 10 111111111 000"
"168","lead",1.12,0.82,-1.13," 10 100100011 000"
"169","leave",-2.89,0.98,0.93," 10 111111111 010"
"170","listen_to",2.57,0.86,-2.41," 10 111111111 000"
"171","look_at",1.96,0,-1.7," 10 111111111 100"
"172","lure",-0.26,-0.47,-0.06," 01 111100001 000"
"173","make_love_to",2.58,0.77,1.3," 10 000000001 001"
"174","marry",1.73,1.33,0.04," 10 000000001 010"
"175","massage",2.03,1.43,-0.92," 10 110001011 101"
"176","medicate",1.27,0.92,-1.39," 10 000001010 100"
"177","menace",-3.2,1.83,1.63," 01 101100000 000"
"178","mimic",-1.8,-0.19,0.66," 10 110010010 010"
"179","miss",-1.9,1.25,0.08," 01 100000010 010"
"180","mock",-2.71,0.72,1.92," 10 100100011 000"
"181","molest",-3.75,1.51,2.81," 10 000000001 001"
"182","mother",-0.57,0.12,0," 10 000001010 001"
"183","nag",-2.16,-0.22,1.23," 10 100000011 000"
"184","need",0.73,-0.12,-0.49," 01 100000011 010"
"185","needle",-2.11,0.79,1.54," 10 111111111 000"
"186","negotiate_with",1.07,1.03,0.23," 10 111111111 000"
"187","nestle",3.47,-1.5,-2.4," 10 000000011 001"
"188","nudge",-0.82,-0.11,1.1," 10 111111111 001"
"189","obey",-2.03,-0.48,-1.11," 10 111111111 000"
"190","oppose",-0.59,1.32,-0.04," 10 111111111 010"
"191","outdo",0.81,1.68,1.06," 01 110110010 010"
"192","overlook",-1.58,-0.9,-0.12," 01 011111110 010"
"193","overrate",-1.62,0.43,0.9," 01 111110000 000"
"194","overwhelm",1.72,0.79,0.75," 10 101101011 001"
"195","overwork",-3,1,1.91," 01 010110010 100"
"196","pacify",0.89,1.35,0.05," 01 111111111 000"
"197","pamper",0.28,-0.8,-1.06," 10 110001011 100"
"198","parody",0.68,0.65,1.76," 10 111111111 010"
"199","pay",-0.05,0.63,-0.48," 10 010000000 000"
"200","pay_for_something",-1.1,0.14,-0.09," 10 010000000 000"
"201","penalize",-2.39,0.79,0.47," 10 010110010 000"
"202","pester",-2.83,0.67,2.19," 10 110000011 010"
"203","play_with",2.51,0.35,2.15," 10 100000011 100"
"204","please",2.84,0.42,0.51," 01 111111111 100"
"205","pray_for",2.29,0.94,-2.07," 01 000000100 100"
"206","prompt",0.5,1.22,-0.1," 10 111111111 010"
"207","prosecute",-2.67,1.49,0.96," 10 001000000 010"
"208","provoke",-1.59,1.2,1.6," 01 111111111 000"
"209","psychoanalyze",0.48,0.77,-1.37," 10 000001000 100"
"210","punch",-2.36,1.96,2.29," 10 101000000 001"
"211","push",-2.07,1.03,1.75," 10 101000010 001"
"212","put_to_bed",1.25,-0.64,-1.97," 10 000001010 001"
"213","quarrel_with",-2.18,1.27,2.51," 10 111111111 000"
"214","question",-1.07,0.36,-0.18," 10 111111111 000"
"215","quiz",-2.07,0.52,0.19," 10 111111111 000"
"216","rankle",-1.68,0.03,0.42," 01 111111111 000"
"217","rape",-4.3,1.78,3.16," 10 100000001 001"
"218","rebel_against",-0.07,2.51,2.4," 01 000100010 000"
"219","rebuff",-2.13,0.97,-0.34," 10 100100101 010"
"220","rebuke",-1.99,1.44,1.09," 10 111111111 000"
"221","refuse",-0.69,1.44,0.59," 10 111111111 000"
"222","rehabilitate",2.3,1.31,-1.44," 01 001000110 000"
"223","remember",2.18,0.08,0.17," 01 100100000 010"
"224","remind",0.49,0.32,-0.41," 10 111111111 100"
"225","reprimand",-1.55,0.99,0.55," 10 111111111 000"
"226","reproach",-2.78,0.58,2.34," 10 111111111 100"
"227","rescue",2.71,1.46,1.8," 10 101101010 010"
"228","restrain",-0.08,1.35,0.64," 10 001001011 101"
"229","revere",1.23,-0.67,-0.8," 01 111111111 000"
"230","rib",0.78,-0.22,1.29," 10 110110011 000"
"231","ride",-2.79,0.51,1.71," 10 111111111 000"
"232","rob",-3.18,1.35,1.73," 10 111000000 000"
"233","rouse",1.08,1.27,1.59," 10 100101011 100"
"234","satisfy",2.29,0.76,0.58," 01 111111111 100"
"235","scare",-1.31,1.2,2.16," 01 111111111 100"
"236","scold",-2.1,0.86,1.69," 10 111111111 000"
"237","scorn",-3,0.73,2.48," 01 111111111 000"
"238","scrutinize",-0.45,0.29,-1.29," 10 111111111 100"
"239","search",-1.02,-0.04,1.38," 10 001000000 001"
"240","seduce",1.49,0.99,0.31," 01 000000001 001"
"241","seize",-1.67,1.41,2.1," 10 001000000 011"
"242","sell_to",0.6,0.62,0.74," 10 010000000 000"
"243","serenade",2.32,0.64,1.46," 10 000000011 000"
"244","serve",-1.94,-1.27,-1.52," 10 110100010 100"
"245","shackle",-2.92,1.47,1.28," 10 001000000 001"
"246","shock",-1.77,1.11,1.73," 01 111111111 000"
"247","shoot",-4.15,0.8,2.7," 10 001000000 101"
"248","shun",-1.31,-0.47,-0.67," 01 100100111 010"
"249","silence",-2.31,1.28,1.16," 10 111111111 000"
"250","sing_to",1.56,0.28,1.41," 10 000000011 100"
"251","sit_next_to",1.17,0.09,-0.85," 10 111111111 000"
"252","sleep_with",3.24,0.99,1.29," 10 000000001 001"
"253","smile_at",2.84,-0.45,-0.84," 10 111111111 000"
"254","snub",-2.01,1.05,1.1," 01 100100000 010"
"255","snuggle",3.28,-1.29,-2.38," 10 000000011 001"
"256","soothe",2.42,0.54,-2.24," 10 111111111 100"
"257","sponsor",2.31,0.46,-0.62," 10 010111000 010"
"258","spook",-0.93,0.35,0.48," 01 111001100 000"
"259","stroke",3.62,-1.44,-2.29," 10 000001011 101"
"260","study",1.14,0.55,-1.87," 01 111111111 000"
"261","subdue",-2.65,1.34,0.94," 10 001101010 001"
"262","submit_to",-0.24,-0.77,-1.14," 10 001101011 000"
"263","supervise",-0.29,0.8,-0.03," 10 111111110 010"
"264","support",2.67,1.52,0.07," 10 110101010 010"
"265","surprise",1.94,0.77,1.86," 10 111111111 000"
"266","swindle",-2.41,-0.58,0.21," 01 010000000 000"
"267","talk_to",0.73,0.41,0.64," 10 111111111 100"
"268","teach",1.05,0.84,-0.18," 10 111111111 100"
"269","tempt",-0.6,-0.18,0.07," 01 111111111 100"
"270","terrorize",-3.14,1.14,2.15," 01 001100000 100"
"271","test",-0.71,0.39,-1.06," 10 000011100 100"
"272","thank",2.39,0.57,-0.18," 10 111111111 000"
"273","threaten",-2.69,1.18,1.45," 10 111111111 000"
"274","tickle",1.12,-0.34,2.24," 10 000000011 001"
"275","tip",1.61,-0.12,-0.49," 10 010000000 000"
"276","torture",-4.1,2.14,1.49," 10 001000000 101"
"277","train",1.68,1.58,-0.72," 10 111111111 000"
"278","trap",-2.21,0.28,0.37," 01 011100000 000"
"279","treat",1.53,0.58,-1.76," 10 100000011 100"
"280","undress",1.17,-0.14,-0.97," 10 000001011 101"
"281","unnerve",-1.74,0.66,1.61," 01 111111111 000"
"282","uplift",2.88,1.59,-1.37," 01 111111111 000"
"283","upset",-1.27,0.38,1.03," 01 111111111 000"
"284","upstage",-1.32,1.42,2.19," 01 111111111 010"
"285","urge",-1.77,1.16,1.28," 10 111111111 000"
"286","vex",-1.41,0.49,1.55," 01 111111111 000"
"287","waken",0.21,-0.12,-0.14," 10 100001010 001"
"288","watch",1.4,-0.17,-1.39," 10 111111111 000"
"289","whip",-3.58,1.39,2.26," 10 001000011 001"
