"","term","E","P","A","instcodes"
"1","sad",-2.05,-1.365,-1.94," 10 100000000 000"
"2","fearful",-1.635,-1.16,-0.71," 10 100000000 000"
"3","angry",-1.61,-0.5,1.235," 10 100000000 000"
"4","happy",3.25,2.615,2.23," 10 100010000 000"
"5","alarmed",-1.21,-0.24,1.075," 10 100000000 000"
"6","disgusted",-1.995,-0.67,-0.85," 10 100010000 000"
