"","term","E","P","A","instcodes"
"106","covet",-1.8,-1.2,-0.2," 01 000000001 000"
"107","criticize",-0.28,1.44,1.2," 10 111111111 100"
"108","cross_examine",-1.08,1.48,1.12," 10 001000000 010"
"109","cuddle",0.78,-0.3,-1.4," 10 000000011 001"
"110","cure",0.69,1.38,-0.7," 10 000001000 100"
"111","curry_favor_from",-1.58,-1.8,0.9," 11 111111111 000"
"112","curse",-2.47,0.16,-1.8," 10 111111111 100"
"113","cut_off_relations_with",-1.17,0.81,0.12," 10 000100000 000"
"114","cut_the_pay_of",-1.09,1.11,-0.4," 10 010000000 000"
"115","dance_with",0.96,0.6,2.43," 10 100000111 011"
"116","debate_with",1.72,1.54,1.13," 10 111111110 000"
"117","deceive",-2.55,0.44,0.12," 01 111111111 000"
"118","defy",0.31,0.87,1.43," 10 011111110 000"
"119","delay",-1.06,0.28,0.61," 01 011111110 000"
"120","delay_payment_to",-1.37,-0.3,-0.3," 01 010000000 000"
"121","delight",1.56,1.44,1.68," 01 111111111 100"
"122","demote",-1.31,1.2,-0.3," 10 010000000 000"
"123","denounce",-0.88,0.58,1.42," 10 111111111 010"
"124","deprecate",-2.23,0.08,1.2," 10 111111111 100"
"125","depress",-1.52,0.56,-0.8," 01 000001100 100"
"126","deride",-1.26,-0.3,1.5," 10 111111111 010"
"127","despise",-1.95,-0.35,0.5," 01 111111111 100"
"128","detest",-2.19,0.2,0.64," 01 111111111 000"
"129","direct",0.16,1.8,0.24," 10 011111111 000"
"130","disappoint",-1.72,-0.25,-0.14," 01 111111111 100"
"131","disbelieve",-0.52,-0.23,-0.57," 01 111111111 000"
"132","discipline",-0.09,1.17,0.24," 10 011111111 100"
"133","discomfort",-1.92,0.2,1.24," 01 100001000 000"
"134","discourage",-1.68,0.12,-0.5," 10 111111111 100"
"135","discredit",-2.32,-0.12,1.24," 10 111111111 010"
"136","discriminate_against",-2.67,0.76,0.32," 01 011111111 010"
"137","disgrace",-2.44,0.55,1.13," 01 111111111 010"
"138","dismiss",-0.36,0.84,-1.1," 10 001110000 000"
"139","disobey",-1.36,0.04,0.48," 10 011111111 000"
"140","disparage",-2.43,-1.1,1.32," 10 111111111 010"
"141","dispatch_something_to",0.36,0.21,0.24," 10 010000000 010"
"142","display_intentions_to",0.14,0.31,0.22," 10 100000000 000"
"143","dispute",0.68,1.44,1.8," 10 111111111 010"
"144","distrust",-1.34,-0.81,-0.34," 01 111111111 100"
"145","disturb",-1.19,-0.09,0.81," 01 111111111 010"
"146","divorce",-1.24,0.04,0.52," 10 000000001 010"
"147","do_best_to_conform_to_wishes_of",1.95,1.21,1.48," 01 100000000 000"
"148","doubt",-1.36,-0.2,-0.8," 01 111111111 100"
"149","draw_near_to",1.04,-0.4,-1.9," 10 110000111 000"
"150","dress",0.44,0.32,-1," 10 000001010 101"
"151","drive_out",-1.6,1.48,1.44," 10 011111110 010"
"152","drug",-2.15,0.56,0.03," 10 001001000 000"
