"","term","E","P","A","instcodes"
"314","junior_high_school_teacher",1.57,0.98,1.34," 11 000010000 000"
"315","junkie",-2.91,-1.99,-2.5," 11 101000000 000"
"316","juror",0.26,0.92,-0.83," 11 001000000 001"
"317","kidnapper",-3.11,1.19,-0.79," 11 001000000 001"
"318","kindergarten_student",2.11,-1.88,2.47," 11 000010000 000"
"319","kindergarten_teacher",2.11,0.29,2.16," 01 000010000 001"
"320","know_it_all",-1.83,-0.93,0.66," 11 100000000 000"
"321","korean",0.7,-0.29,0.23," 11 000100100 000"
"322","laborer",1,0.31,0.32," 11 010000000 000"
"323","lady",1.3,-0.27,0.8," 01 100000000 000"
"324","laid_off_worker",0.09,-1.04,-1.07," 11 010000000 000"
"325","landlord",-0.44,0.6,-0.67," 10 010000000 000"
"326","law_breaker",-2.58,-0.51,-1.09," 11 001000000 000"
"327","lawyer",0.44,1.13,1.15," 11 001000000 000"
"328","leader",0.09,1.95,-0.54," 11 110100100 000"
"329","lecher",-2.47,-0.17,1.09," 10 000000001 000"
"330","lesbian",-1.33,-0.93,-0.02," 01 000000001 000"
"331","liar",-2.11,-1.35,0.21," 11 100000000 000"
"332","librarian",0.59,-0.55,-0.99," 11 000010000 000"
"333","lieutenant_general",1.59,2.29,0.29," 11 000100000 000"
"334","loafer",-2.48,-1.81,-0.52," 11 110000000 000"
"335","loan_shark",-2.5,0.85,-0.2," 11 010000000 000"
"336","local_elected_official",0.1,0.27,-0.26," 11 000100000 000"
"337","loser",-0.31,-0.99,-1.27," 11 100000000 000"
"338","lover",3,0.21,2.45," 11 000000001 001"
"339","macdonald_cashier",0.62,-0.4,0.9," 11 010000000 000"
"340","macdonald_cook",1.07,-0.16,0.61," 11 010000000 000"
"341","macdonald_customer",0.87,0.29,1.33," 11 010000000 000"
"342","macdonald_franchise_owner",0.15,0.94,0.2," 11 010000000 000"
"343","macdonald_manager",0.21,0.96,0.53," 11 010000000 000"
"344","macdonald_server",0.84,-0.57,1.59," 11 010000000 000"
"345","mafioso",-2.57,1.74,-0.63," 10 011000000 000"
"346","magician",1.32,0.86,1.69," 11 010000000 000"
"347","maid",1.2,-0.5,0.68," 01 010000000 000"
"348","maiden",2.52,-0.68,2.46," 01 100000000 000"
