"","term","E","P","A","instcodes"
"1","happy",3.58,2.8,2.5," 10 100010000 000"
"2","sad",-2.22,-1.07,-1.82," 10 100000000 000"
"3","angry",-1.77,-0.7,1.34," 10 100000000 000"
