"","term","E","P","A","instcodes"
"97","brute",-2.83,2.64,2.23," 10 100000000 001"
"98","buddy",2.88,1.09,1.21," 11 100000000 000"
"99","buffoon",-0.44,-0.5,0.94," 11 100000000 000"
"100","bulldozer_operator",0.09,1.04,0.18," 11 010000000 000"
"101","bully",-2,2.03,2.32," 11 100000000 001"
"102","bum",-1.25,-2.21,-1.33," 11 100000000 000"
"103","bumpkin",0.63,-0.63,0.26," 11 100000000 000"
"104","burglar",-2.53,1.41,1," 11 011000000 000"
"105","bus_driver",0.96,0.2,-0.68," 11 010000000 000"
"106","busboy",0.75,-1.25,1.13," 10 010000000 000"
"107","busybody",-1.9,-0.28,0.38," 11 100000000 000"
"108","butcher",0.62,0.5,-0.09," 11 010000000 000"
"109","butterfingers",0.15,-1.39,0.48," 11 100000000 000"
"110","bystander",0.07,-0.97,-0.34," 11 100000000 000"
"111","cad",-1.41,-0.59,0.82," 10 100000000 000"
"112","call_girl",-1,-1.04,1.96," 01 000000001 001"
"113","captive",0.1,-2.32,-0.48," 11 001100000 001"
"114","card",0.82,0.27,0.12," 11 100000000 000"
"115","carpenter",1.31,0.44,-0.13," 11 010000000 000"
"116","cashier",0.76,-0.15,0.38," 11 010000000 000"
"117","celebrity",0.96,1.52,1.04," 11 110000000 000"
"118","center",0.17,0.33,0.93," 10 010010000 001"
"119","chambermaid",1.14,-1.48,-0.38," 01 010000000 000"
"120","champion",1.57,1.91,2," 11 100010000 001"
"121","chap",1.83,0,-0.13," 10 100000000 000"
"122","chaperone",0.36,1.24,-0.95," 11 000000010 000"
"123","chatterbox",-0.5,-0.92,1.79," 11 100000000 000"
"124","cheerleader",1.12,0.06,2.85," 11 010010000 000"
"125","chef",1.34,0.75,0.22," 11 010000000 000"
"126","chemist",1.25,1.58,-0.54," 11 010010000 000"
"127","chick",0.73,-0.79,1.79," 01 100000000 000"
"128","chief_elect_officer",0.48,1.73,-0.38," 11 000100000 000"
"129","chief_justice_of_the_supreme_court",1.36,2.97,-1.42," 11 001000000 000"
"130","child",1.78,-1.53,2.47," 11 100000010 000"
"131","chinese",0.36,-0.15,0.24," 11 000100000 000"
"132","chiropractor",1.38,1.38,-0.19," 11 000001000 001"
"133","christian",1.79,0.29,-0.39," 11 000000100 010"
"134","chum",2.41,1.38,1.28," 11 100000000 000"
"135","church_deacon",1.84,1.65,-1.35," 11 000000100 000"
"136","civil_servant",0.41,0.44,-0.26," 11 001100000 000"
"137","classmate",1.52,0.25,1.72," 11 000010000 000"
"138","clergy",2.32,1.68,-1.2," 11 000000100 000"
"139","clerk_privy_council",0.56,0.94,-0.19," 11 000100000 000"
"140","clerk",0.92,-1.17,-0.37," 11 011000000 000"
"141","client",0.4,-0.07,0.13," 11 011000000 000"
"142","clod",0.17,-1.7,-0.17," 11 100000000 000"
"143","clown",2.28,0.4,1.64," 11 100000000 000"
"144","co_worker",1.18,0.24,0.53," 11 010000000 000"
"145","coach",0.93,2.14,1.38," 11 010010000 001"
"146","coed",1.03,-0.03,1.74," 01 000010000 000"
"147","colleague",1.96,0.35,0.61," 11 000011000 000"
"148","comedian",1.71,1.03,1.79," 11 100000000 000"
"149","companion",2.79,1.06,0.48," 11 100000000 000"
"150","computer_programmer",0.65,1.03,0.59," 11 010010000 000"
"151","concubine",-0.5,-0.5,1.29," 01 010000001 001"
"152","confidant",2,0.85,0.15," 11 100000000 000"
"153","conformist",0.32,-0.59,-0.77," 11 100000000 000"
"154","connoisseur",0.83,0.92,-0.96," 11 100000000 000"
"155","construction_foreman",0.23,2.09,0.5," 11 010000000 000"
"156","construction_laborer",0.29,0.87,1.52," 11 010000000 000"
"157","consumer",0.97,0.2,0.2," 11 010000000 000"
"158","controller",0.21,1.86,0.61," 11 010100000 000"
"159","convict",-2.4,0.13,1.87," 11 001000000 001"
"160","cook",1.07,0.55,-0.03," 11 010000000 000"
"161","cop",0.97,2.21,0.76," 11 001000000 001"
"162","copper",1.48,1.52,0.35," 11 001000000 001"
"163","copycat",-1.84,-1.67,0.82," 11 100000000 000"
"164","coroner",0.61,0.9,-1.06," 11 001001000 000"
"165","councilor",1.07,1.4,-0.27," 11 001100000 000"
"166","counselor",1.9,1.28,-0.1," 11 111111100 000"
"167","county_clerk",0.32,0.47,-0.15," 11 001000000 000"
"168","county_warden",0.4,1.56,-0.48," 11 001000000 000"
"169","courtesan",0.67,0.07,0.8," 01 010000001 001"
"170","cousin",1.61,-0.35,1.26," 11 000000010 000"
"171","coward",-0.82,-2.56,-1.09," 11 100000000 000"
"172","crab",-1.06,-0.13,-0.29," 11 100000000 000"
"173","crackpot",-0.71,0.03,1.26," 11 100000000 000"
"174","crank",-1.62,-0.76,0.19," 11 100000000 000"
"175","criminal",-2.7,1.36,1.61," 11 001000000 000"
"176","cripple",0.47,-1.53,-1.4," 11 100001000 000"
"177","crippled_person",0.24,-1.15,-0.85," 11 100001000 000"
"178","critic",-0.44,1.44,0.72," 11 100110000 000"
"179","crone",-0.33,-1.58,-2.17," 01 100000000 000"
"180","crook",-2.44,0.68,1.64," 11 011000000 000"
"181","crybaby",-1.68,-2,1.32," 11 100000000 000"
"182","culprit",-1.66,-0.55,1.16," 11 001000000 010"
"183","customer",0.48,0,-0.04," 11 010000000 000"
"184","cutthroat",-2.65,1.7,1.96," 10 011100000 000"
"185","cynic",-1.5,0.38,0.77," 11 100110000 000"
"186","czech",0.46,-0.04,0," 11 000100000 000"
"187","dame",0.12,-0.28,0.44," 01 100000000 000"
"188","dandy",1.65,-0.18,0.94," 10 100000000 000"
"189","dane",0.41,0.77,0.5," 11 000100000 000"
"190","daredevil",-0.17,1.64,3.05," 11 100000000 000"
"191","darling",2,0.58,0.85," 01 100000000 001"
"192","daughter_in_law",1.77,-0.32,0.81," 01 000000010 000"
"193","daughter",2.16,-0.12,1.28," 01 000000010 000"
"194","deadbeat",-1.53,-1.77,-1.27," 11 010000000 000"
"195","deadhead",-0.29,-1.21,-0.33," 11 100000000 000"
"196","decorator",1.38,0.55,1.07," 11 010000000 000"
"197","defendant",0.39,0.06,0.45," 11 001000000 000"
"198","degenerate",-1.84,-2.06,-0.35," 11 100001001 001"
"199","delinquent",-1.83,-0.43,2.09," 11 001000000 000"
"200","dental_assistant",1.19,0.15,0.42," 01 000001000 001"
"201","dental_hygienist",1.65,0.39,0.3," 01 000001000 001"
"202","dentist",0.48,1.86,0.24," 11 000001000 001"
"203","deputy",1.14,1.48,0.86," 11 001000000 001"
"204","desperado",-1,0.36,0.96," 11 001000000 001"
"205","detective",1.24,2.16,0.56," 11 001000000 001"
"206","devil",-2.36,1.41,1.15," 11 100000100 000"
"207","dietitian",1.1,0.69,0.17," 11 010001000 000"
"208","dike",-0.63,-0.2,0.53," 01 000000001 001"
"209","dimwit",-0.34,-2.38,-1.56," 11 100000000 000"
"210","diner",0.88,0.12,0.24," 11 010000000 000"
"211","disabled_person",0.97,-1.28,-0.93," 11 000001000 000"
"212","disciplinarian",-0.29,2.32,-0.39," 11 000010110 001"
"213","dishwasher",0.67,-1.36,0.42," 11 010000000 000"
"214","district_attorney",0.74,2.52,0.45," 11 001000000 000"
"215","divorcee_(gender_neutral)",0.17,-0.31,0.14," 01 000000010 000"
"216","do_nothing",-1.91,-2.12,-0.58," 11 110000000 000"
"217","doctor",2.13,1.87,-0.1," 11 000001000 101"
"218","doll",1.9,-1.3,-0.33," 01 100000000 000"
"219","dolt",-0.5,-2.1,-0.85," 11 100000000 000"
"220","doorkeeper",1,-0.87,-1.05," 10 010000000 000"
"221","doorman",1.48,0.04,-0.65," 10 010000000 000"
"222","dope",-0.67,-1.73,-0.76," 11 100000000 000"
"223","dressmaker",1.48,-0.48,-0.32," 11 010000000 000"
"224","drip",-0.55,-2.09,-0.73," 11 100000000 000"
"225","dropout",-1.35,-1.59,0.64," 11 000010000 000"
"226","drudge",-1.3,-1.1,-1," 11 110010000 000"
"227","drug_addict",-2.55,-2.21,1.27," 11 001001000 000"
"228","drunk",-2.2,-2.2,-0.96," 11 100000000 000"
"229","drunkard",-1.48,-2.04,-1," 11 100000000 000"
"230","dukhobor",0.81,-0.56,-0.06," 11 000100100 000"
"231","dullard",-0.68,-2.04,-1.88," 11 000010000 000"
"232","dumbbell",-0.28,-1.8,-1.24," 11 100000000 000"
"233","dummy",0.13,-2.13,-0.53," 11 100000000 000"
"234","dunce",0.04,-1.91,-0.17," 11 000010000 000"
"235","dutchman",1.28,0.31,0.17," 11 000100000 000"
"236","east_indian",1.07,-0.52,-0.14," 11 000100000 000"
"237","eastern_canadian",1,-0.42,-0.06," 11 000100000 000"
"238","easy_mark",0.23,-1.71,-0.52," 11 110000000 000"
"239","egghead",0.18,-1.04,-0.39," 11 000010000 000"
"240","electrician",1.03,0.67,0.03," 11 010000000 000"
"241","elementary_school_teacher",1.71,1.42,0.58," 11 000010000 000"
"242","embalmer",0.18,-0.14,-1.32," 11 010001000 000"
"243","employee",1.21,-0.64,0.36," 11 010000000 000"
"244","employer",0.83,2.17,-0.04," 11 010000000 000"
"245","end_(football_player)",0.5,1.93,1.5," 10 010010000 001"
"246","engineer",1,1.44,0.88," 11 010000000 000"
"247","english_canadian",1.2,1.52,0.88," 11 000100000 000"
"248","eskimo",1.2,-0.6,-0.6," 11 000100000 000"
"249","estonian",0.94,0.18,0," 11 000100000 000"
"250","evangelist",0.11,0.96,1.22," 11 000000100 000"
"251","evildoer",-2.76,1,1.38," 11 000000100 000"
"252","executive",0.48,2.16,0.55," 11 010000000 000"
"253","expert",1.32,2.35,0.71," 11 011111000 000"
"254","extrovert",1.1,1.07,2.37," 11 100000000 000"
"255","eyewitness",1.3,1.2,0.03," 11 001000000 000"
"256","fag",-0.58,-1.17,0.39," 10 100000001 000"
"257","fairy",1,0.23,0.86," 10 000000001 000"
"258","fan",1.2,-0.2,2.23," 11 100000000 000"
"259","fanatic",-0.94,-0.39,1.12," 11 100100000 000"
"260","farm_laborer",1.67,0.6,1.3," 11 010000000 000"
"261","farmer",1.97,1.1,-0.07," 11 010000000 000"
"262","father_in_law",1.35,0.65,-0.68," 10 000000010 000"
"263","father",2.32,2.36,-0.12," 10 000000010 001"
"264","faultfinder",-1.67,0.4,0.3," 11 100000000 000"
"265","federal_cabinet_minister",-0.24,1.8,-0.32," 11 000100000 000"
"266","fellow",1.81,0.44,0.59," 10 100000000 000"
"267","felon",-1.45,0,1.4," 11 001000000 001"
"268","female",1.76,0.76,0.76," 01 100000001 000"
"269","fiend",-0.16,1.12,2," 11 000001101 000"
"270","file_clerk",0.59,-1.03,0.17," 11 010000000 000"
"271","fink",-2.19,-0.33,1," 11 100000000 000"
"272","finn",0.85,0.26,-0.11," 11 000100000 000"
"273","firebug",-1.77,0.23,1.32," 11 001000000 000"
"274","fireman",2.23,1.94,1.55," 10 001000000 001"
"275","firstborn",0.91,0.7,0.55," 11 000000010 000"
"276","fisherman",1.61,0.16,-0.65," 11 110000000 000"
"277","flatfoot",-0.12,-0.53,-0.06," 11 001000000 000"
"278","flight_attendant",1.73,0.37,1.47," 11 010000000 000"
"279","flirt",-0.73,0.03,2.24," 11 000000001 000"
"280","floorwalker",0.04,-0.36,-0.79," 11 010000000 000"
"281","flunky",-1.16,-1.37,0.39," 11 110100000 000"
"282","fool",-0.55,-1.97,0.93," 11 100000000 000"
"283","freak",-1.16,-1.16,0.53," 11 100000000 000"
"284","french_canadian",0.74,-0.43,0.57," 11 000100000 000"
"285","freshman",0.96,-0.44,2.2," 11 000010000 000"
"286","friend",3.19,2.03,1.06," 11 100000000 000"
"287","fruit",-0.41,-1.03,0.07," 10 000000001 000"
"288","fuddy_duddy",0.13,-1.65,-1.65," 11 100000000 000"
"289","fugitive",-1.12,-0.75,1.31," 11 001000000 001"
"290","fullback",0.31,2.14,2.1," 10 010010000 001"
"291","funeral_director",0.66,0.58,-1.3," 11 010000000 000"
"292","g_man",-1.54,2.08,1.54," 11 001000000 001"
"293","gal",1.68,0.06,1.42," 01 100000000 000"
"294","gambler",-1.17,0.35,1.26," 11 110000000 000"
"295","gangster",-2.55,2.28,1.93," 10 011000000 000"
"296","garbage_collector",0.66,-0.38,0.21," 11 010000000 000"
"297","gas_station_attendant",0.73,-1.03,0.52," 11 010000000 000"
"298","geezer",0.62,-0.9,-2.28," 10 100000000 000"
"299","genius",1.65,1.64,0.09," 11 000010000 000"
"300","gent",1.6,1.03,-0.1," 10 100000000 000"
"301","gentleman",2.09,1.35,-0.3," 10 100000000 000"
"302","german",0.33,0.76,0.45," 11 000100000 000"
"303","ghoul",-1.5,0.05,0.27," 11 100000000 000"
"304","gigolo",-0.83,0.72,2.03," 10 010000001 001"
"305","girl_scout",1.67,-0.76,2.27," 01 100000000 000"
"306","girl",2.33,-0.04,1.25," 01 100000001 000"
"307","glutton",-1.52,0.04,0.07," 11 100000000 000"
"308","god",3,3.48,-0.86," 11 000000100 000"
"309","gold_digger",0.06,0.06,0.42," 01 010000001 000"
"310","goody",0.83,-0.71,-0.04," 11 100000000 000"
"311","goon",-1.33,-0.46,0.63," 10 100000000 000"
"312","gossip",-2.3,0.45,1.41," 11 100000000 000"
"313","gourmet",1.18,0.79,0.36," 11 100000000 000"
"314","governor_general",1.09,1.78,-0.96," 11 000100000 000"
"315","graduate_student",1.56,1.09,1.16," 11 000010000 000"
"316","grandchild",2.23,-1.06,2.32," 11 000000010 001"
"317","granddaughter",1.5,-0.5,1.74," 01 000000010 001"
"318","grandfather",2.55,1.06,-1.97," 10 000000010 001"
"319","grandmother",2.91,-0.09,-2.23," 01 000000010 001"
"320","grandparent",2.81,0.75,-2.53," 11 000000010 001"
"321","grandson",1.14,-0.55,2.1," 10 000000010 001"
"322","granny",2.72,-1.04,-2.44," 01 000000010 000"
"323","grind",-0.79,0.53,-0.68," 11 000010000 000"
"324","grouch",-2.28,-0.28,-1.1," 11 100000000 000"
"325","grown_up",1.31,1.72,-0.62," 11 000000010 000"
"326","guard_(football)",0.19,2.68,2.33," 10 010010000 001"
"327","guest",1.79,-0.15,0," 11 100000010 000"
"328","gun_moll",-1.62,0.92,1.62," 01 001000000 001"
"329","gunman",-1.91,1.87,2.04," 10 001000000 001"
"330","guy",1.75,2.08,1.5," 10 100000000 000"
"331","hag",-1.58,-0.03,-1.45," 01 100000000 000"
"332","half_wit",0.16,-1.35,-0.84," 11 100000000 000"
"333","half_brother",1.04,0.31,0.46," 10 000000010 000"
"334","half_sister",1.21,0.11,0.5," 01 000000010 000"
"335","halfback_(football)",0.45,2.1,1.95," 10 010010000 001"
"336","handicapped_person",1.35,-1.48,0," 11 001001000 000"
"337","handyman",1.38,0.76,0.45," 10 110000000 000"
"338","hanger_on",-0.93,-1.53,-0.2," 11 100000000 000"
"339","harlot",-1.86,0.24,1.52," 01 010000001 001"
"340","has_been",-0.57,-1.82,-0.95," 11 010110000 000"
"341","he_man",-0.74,1,1.87," 10 100000000 000"
"342","headwaiter",1.66,1.14,0.45," 10 010000000 000"
"343","heel",-1.73,-1.37,0.27," 11 100000000 000"
"344","henchman",-1.82,1.06,1.47," 10 001000000 001"
"345","hermit",-0.33,-1.64,-1.91," 11 100000000 000"
"346","hero",2.45,2.69,1.9," 10 100000000 000"
"347","heroine",2.38,2.12,1.65," 01 100000000 000"
"348","heterosexual",0.83,-0.09,-0.09," 11 000000001 000"
"349","hick",0.62,-0.86,0.24," 11 100000000 000"
"350","highwayman",-0.6,1.33,0.73," 10 001000000 001"
"351","hillbilly",1.13,-0.81,0.03," 11 100000000 000"
"352","hippie",0.21,-0.45,1.48," 11 100000000 000"
"353","hipster",-0.44,0.22,1.89," 11 100000000 000"
"354","hobo",-0.27,-2.09,-1.35," 11 100000000 000"
"355","homebody",1.1,-1.16,-1.9," 11 100000010 000"
"356","homo",-0.74,-1.26,0.43," 10 000000001 000"
"357","homosexual",-0.59,-1.14,0.41," 11 000000001 000"
"358","hood",-2.09,0.59,1.86," 10 001000000 000"
"359","hoodlum",-2.5,0.62,2.03," 10 001000000 000"
"360","hooker",-1.04,-1.29,1.71," 01 010000001 001"
"361","hooligan",-1.29,-0.12,1.88," 10 100000000 001"
"362","host",1.42,0.96,0.58," 10 100000000 000"
"363","hostage",0.34,-2.81,-0.63," 11 001100000 001"
"364","hostess",2,0.56,0.32," 01 100000000 000"
"365","hothead",-1.76,-0.03,2.09," 11 100000000 000"
"366","hotshot",-0.94,-0.13,2.35," 11 100000000 000"
"367","house_guest",1.48,-0.66,-0.21," 11 000000010 000"
"368","housebreaker",-2.23,1,1.38," 11 001000000 000"
"369","housekeeper",1.18,-0.82,-0.67," 11 010000010 000"
"370","housemaid",1.03,-1.62,-0.41," 01 010000010 000"
"371","housewife",1.78,0.22,0.19," 01 000000010 000"
"372","hunchback",0.03,-0.73,-1.45," 11 000001000 000"
"373","hungarian",0.57,0.4,0.35," 11 000100000 000"
"374","husband",2.5,1.57,0.73," 10 000000011 001"
"375","hussy",-2.1,-0.21,2.34," 01 000000001 001"
"376","hutterite",0.89,-0.21,-0.16," 11 000100100 000"
"377","hypochondriac",-0.91,-1.64,-0.91," 11 000001000 000"
"378","hypocrite",-2.06,-0.68,1.13," 11 100000000 000"
"379","icelander",0.43,0.03,-0.13," 11 000100000 000"
"380","idiot",-0.86,-1.86,0.52," 11 100000000 000"
"381","ignoramus",-1.6,-1.9,0.27," 11 100010000 000"
"382","imbecile",-0.52,-1.77,-0.53," 11 100000000 000"
"383","imp",-0.37,-0.63,1.95," 11 100000000 000"
"384","in_law",0.55,0.83,-0.28," 11 000000010 000"
"385","infant",1.93,-2.23,1.23," 11 000001010 001"
"386","informant",0.03,0.38,0.03," 11 001100000 000"
"387","informer",-0.63,0.93,0.73," 11 001000000 000"
"388","inmate",-1.59,-1.08,1.03," 11 001000000 001"
"389","innocent",1.86,-1.14,-0.28," 11 100000000 000"
"390","insider",0.11,0.83,0.53," 11 010100000 000"
"391","inspector",0.54,1.83,-0.33," 11 001000000 001"
"392","instructor",1.5,1.53,-0.23," 11 000010000 000"
"393","insurance_agent",-0.26,0.91,0.09," 11 010000000 000"
"394","intern",1.97,1.48,1.61," 11 000001000 001"
"395","intimate",2.61,1.21,1.04," 11 000000001 001"
"396","introvert",0.86,-1.44,-1.33," 11 100000000 000"
"397","inuit",1.13,-0.62,-0.28," 11 000100000 000"
"398","invalid",0.66,-1.72,-1.34," 11 000001000 001"
"399","irishman",1.24,0.4,0.88," 11 000100000 000"
"400","italian",1.48,0.52,0.87," 11 000100000 000"
"401","jackass",-0.96,-1.48,1.17," 11 100000000 000"
"402","jamaican",0.6,-0.4,0.57," 11 000100000 000"
"403","janitor",1.21,-1.18,-1.36," 11 010000000 000"
"404","japanese",0.77,0.4,0.33," 11 000100000 000"
"405","jerk",-1.83,-2.13,1.63," 11 100000000 000"
"406","jew",0.96,0.52,-0.12," 11 000000100 000"
"407","jeweler",0.97,-0.03,-1.06," 11 010000000 000"
"408","jock",0.61,1.65,2.53," 11 000010000 000"
"409","jp",1.83,1.87,-0.96," 11 001000000 000"
"410","judge",1.36,2.91,-0.59," 11 001000000 000"
"411","junkie",-2.37,-2.16,0.75," 11 101000000 000"
"412","juror",0.77,1.74,-0.77," 11 001000000 001"
"413","justice_of_the_supreme_court",1.1,2.8,-1.37," 11 001000000 000"
"414","juvenile",0.87,-1.17,2.52," 11 001000010 000"
"415","kid",0.79,-1,2.66," 11 100000000 000"
"416","killjoy",-1.56,0.12,0.48," 11 100000000 000"
"417","klutz",-0.59,-1.5,0.06," 11 100000000 000"
"418","kook",-0.14,-0.86,0.95," 11 100000000 000"
"419","lad",1.5,-0.32,1.73," 10 100000000 000"
"420","lady",1.97,0.32,-0.03," 01 100000000 000"
"421","lady_killer",-1.88,1.48,1.44," 10 000000001 000"
"422","landlady",0.14,1.1,-1.28," 01 010000000 000"
"423","landlord",-0.15,1.44,-0.95," 10 010000000 000"
"424","lass",2,-0.74,1.43," 01 100000000 000"
"425","law_breaker",-2.13,0.48,1.13," 11 001000000 000"
"426","lawyer",1.13,1.87,0.46," 11 001000000 000"
"427","lebanese",0.04,0.17,0.61," 11 000100000 000"
"428","lecher",-2.36,-0.64,0.36," 10 000000001 000"
"429","lesbian",-0.58,-0.48,0.82," 01 000000001 000"
"430","liar",-2.19,0.26,1.19," 11 100000000 000"
"431","liberal",0.3,0.61,0.18," 11 000100000 000"
"432","librarian",1.09,-0.36,-1.24," 11 000010000 000"
"433","library_assistant",1.66,-0.59,-1.07," 11 000010000 000"
"434","lieutenant_governor",1,0.36,-1.16," 11 000100000 000"
"435","lifer",-1,-0.68,0.11," 11 001000000 000"
"436","linebacker",0.9,2.19,1.86," 10 010010000 001"
"437","lineman",0.42,0.89,0.79," 10 010000000 000"
"438","lithuanian",0.41,-0.19,-0.04," 11 000100000 000"
"439","loafer",-0.57,-1.5,-1.57," 11 110000000 000"
"440","loan_shark",-2.43,2.43,0.93," 11 010000000 000"
"441","lodger",0.84,-0.32,-0.28," 11 010000000 000"
"442","loner",0.4,-1.16,-1.28," 11 100000000 000"
"443","longshoreman",0.24,0.59,0.41," 10 010000000 000"
"444","look_out",-0.65,-0.12,0.54," 11 001000000 000"
"445","louse",-2,-0.43,0.79," 11 100000000 000"
"446","lout",-0.89,-0.56,-0.44," 11 100000000 000"
"447","lover",2.74,1.59,1.36," 11 000000001 001"
"448","lunatic",-1.39,-1.06,1.1," 11 100001000 000"
"449","lush",-1.69,-1.38,0.44," 11 100000000 000"
"450","madman",-1.59,-0.14,1.09," 10 100001000 000"
"451","mafioso",-1.58,1.74,-0.32," 10 011000000 000"
"452","magician",1.67,1.42,1," 11 010000100 000"
"453","maid",1.27,-1.17,0.33," 01 010000000 000"
"454","maiden",1.71,-0.94,0.13," 01 100000000 000"
"455","mail_carrier",1.18,0.09,0.09," 11 010000000 000"
"456","mailman",1.55,-0.03,-0.13," 10 010000000 000"
"457","man",0.77,1.23,0.35," 10 100000001 000"
"458","manager",0.64,1.94,0.73," 11 010000000 000"
