"","term","E","P","A"
"1","chatroom",0.6,0.4,1.49
"2","cyberspace",2.34,2.74,2.38
"3","information_superhighway",2.82,3.03,2.59
"4","internet",2.96,3.3,2.82
"5","irc",1.52,1.48,1.75
"6","mud",1.28,1.25,1.34
"7","newsgroup",1.07,0.96,1.03
"8","real_world",1.69,2.11,2.24
"9","world_wide_web",3.03,3.23,2.67
