"","term","E","P","A","instcodes"
"235","firstborn_(male)",1.63,1.69,0.425," 10 000000010 000"
"236","fisherman",1.155,0.71,0.775," 11 110000000 000"
"237","flatterer",-2.625,-1.415,0.415," 11 100000000 000"
"238","flight_attendant",2.095,0.785,2.075," 11 010000000 000"
"239","follower",-0.21,-0.66,0.455," 11 100100100 000"
"240","foreign_minister",1.595,2.09,1.27," 11 000100000 000"
"241","foreigner",0.59,0.765,1.305," 11 000100000 000"
"242","fortune_teller",-0.99,-0.745,-0.25," 11 010000100 000"
"243","gambler",-2.49,-0.935,-0.975," 11 110000000 000"
"244","gangster",-2.885,0.96,-0.26," 10 011000000 000"
"245","garbage_collector",-0.105,-1.055,-1.04," 11 010000000 000"
"246","gate_keeper",-0.09,0.155,-0.565," 11 000100000 000"
"247","gay",-1.54,-1.095,-0.665," 11 000000001 000"
"248","general",1.8,2.48,0.47," 11 000100000 000"
"249","general_manager",0.73,1.915,0.605," 11 010000000 000"
"250","genius",1.51,1.205,1.42," 11 101111000 000"
"251","gentleman",1.1,0.97,-0.615," 10 100000000 000"
"252","girl",2.39,-0.695,2.155," 01 100000001 000"
"253","girlfriend",2.67,0.525,2.015," 01 000000001 001"
"254","god",0.755,0.93,-0.66," 11 000000100 000"
"255","golfer",0.97,0.535,0.625," 11 100000000 000"
"256","gourmet",1.5,0.445,1.795," 11 100000000 000"
"257","graduate_student",1.52,1.095,0.945," 11 000010000 000"
"258","granddaughter_(maternal)",2.05,-0.87,2.295," 01 000000010 000"
"259","granddaughter_(paternal)",2.17,-0.855,2.155," 01 000000010 000"
"260","grandfather_(maternal)",1.75,1.13,-0.675," 10 000000010 000"
"261","grandfather_(paternal)",2.01,1.38,-0.79," 10 000000010 000"
"262","grandmother_(maternal)",2.165,0.33,-0.89," 01 000000010 000"
"263","grandmother_(paternal)",2.025,0.23,-0.56," 01 000000010 000"
"264","grandson_(maternal)",2,-0.995,2.45," 10 000000010 000"
"265","grandson_(paternal)",2.005,-0.735,2.445," 10 000000010 000"
"266","greenhorn",-0.695,-0.94,-0.5," 11 100000000 000"
"267","grind",-0.64,-1.33,-1.68," 11 000010000 000"
"268","guarantor",0.865,1.12,-0.18," 11 011000000 000"
"269","guest",1.155,0.685,1.12," 11 100000010 000"
"270","gunman",-3.1,1.19,-0.635," 10 001000000 001"
"271","gynecologist",1.095,0.86,-0.145," 11 000001001 101"
"272","hag",-2.18,-0.385,-1.705," 01 100000000 000"
"273","hero",2.62,2.63,1.675," 10 100000000 000"
"274","heroine",2.35,2.035,2.14," 01 100000000 000"
"275","heterosexual",1.315,0.855,1.52," 11 000000001 000"
"276","hick",0.5,-0.23,0.185," 11 100000000 000"
"277","high_school_principal",0.605,0.815,-0.185," 11 000010000 000"
"278","high_school_student",1.565,0.47,1.765," 11 000010000 000"
"279","high_school_teacher",1.3,1.065,0.665," 11 000010000 000"
"280","hijacker",-2.925,1.055,-0.135," 11 011100000 001"
"281","homeless_person",-0.06,-1.34,-1.39," 11 100000000 000"
"282","hostage",0.14,-2.285,-1.795," 11 001100000 001"
"283","hourly_wage_earner",0.785,-0.505,0.185," 11 010000000 000"
"284","housebreaker",-3.05,0.99,0.06," 11 001000000 000"
"285","housewife",1.095,0.325,0.28," 01 000000010 000"
"286","humanitarian",2.26,0.79,1.235," 11 100000000 000"
"287","hunger_striker",0.09,-0.625,-0.33," 11 000100000 001"
"288","husband",2.32,2.365,1.58," 10 000000011 001"
"289","hypochondriac",-1.035,-1.555,-2.63," 11 000001000 000"
"290","idiot",-1.44,-1.85,-1.52," 11 100000000 000"
"291","ignoramus",-1.38,-1.765,-0.565," 11 100010000 000"
"292","illiterate",-1.31,-1.51,-0.57," 11 100010000 000"
"293","immigration_officer",-0.52,1.09,-1.02," 11 001000000 000"
"294","in_law",1.445,0.68,0.86," 11 000000010 000"
"295","infant",2.31,-2.235,1.795," 11 000001010 001"
"296","information_researcher",0.08,1.435,0.35," 11 010010000 000"
"297","ingrate",-3.11,-0.97,-0.95," 11 100000000 000"
"298","insurance_agent",0.18,0.335,0.855," 11 010000000 000"
"299","intellectual",1.705,0.83,-0.08," 11 100010000 000"
"300","internist",0.94,1.025,-0.625," 11 000001000 000"
"301","interpreter",1,0.28,0.65," 11 100100000 000"
"302","interrogator",0.675,-0.35,0.765," 11 001000000 000"
"303","interviewee",0.72,0.36,0.715," 11 110000000 000"
"304","introvert",-0.175,-0.61,-2," 11 100000000 000"
"305","invader",-3.37,0.88,-0.5," 11 000100000 001"
"306","jailer",-0.155,0.225,-1.09," 11 001000000 001"
"307","janitor",-0.87,-0.055,-1.27," 11 010000000 000"
"308","japanese",-2.175,-1.2,-1.26," 11 000100000 000"
"309","jeweler",-0.09,0.39,0.09," 11 010000000 000"
"310","job_seeker",1.12,-0.525,0.7," 11 010000000 000"
"311","journalist",0.695,1.2,2.29," 11 010100000 000"
"312","judge",0.525,1.84,-1.015," 11 001000000 000"
"313","junior_high_school_student",1.355,-0.585,1.97," 11 000010000 000"
"314","junior_high_school_teacher",1.15,0.92,0.795," 11 000010000 000"
"315","junkie",-2.645,-1.71,-2.16," 11 101000000 000"
"316","juror",0.435,0.93,-0.92," 11 001000000 001"
"317","kidnapper",-2.775,1.125,-0.46," 11 001000000 001"
"318","kindergarten_student",1.915,-1.56,2.47," 11 000010000 000"
