"","term","E","P","A","instcodes"
"106","demanding",-0.56,0.08,0.44," 10 010000000 000"
"107","dependable",2.41,1.31,0.12," 10 010000000 000"
"108","dependent",0.22,-0.57,-0.21," 10 010000000 000"
"109","depressed",-2.28,-1.9,-1.18," 10 100010000 000"
"110","desperate",-1.11,-1.19,0.17," 10 110000000 000"
"111","dignified",1,1.22,0.11," 10 000100000 000"
"112","disagreeable",-0.91,-0.14,0.01," 10 010000000 000"
"113","disappointed",-1.5,-1.2,-0.65," 10 100000000 000"
"114","discontented",-1.74,-1.01,-0.47," 10 100000000 000"
"115","discreet",1.2,0.72,-0.18," 10 010000000 000"
"116","disgusted",-1.45,-0.73,-0.25," 10 100010000 000"
"117","dishonest",-1.81,-0.59,0.63," 10 010100000 000"
"118","disobedient",-0.5,-0.21,0.49," 10 010000000 000"
"119","displeased",-1.38,-0.68,-0.56," 10 100000000 000"
"120","disreputable",-1.51,-0.77,-0.23," 10 010000000 000"
"121","disrespectful",-1.96,-0.57,0.46," 10 010000000 000"
"122","dissatisfied",-1.47,-0.9,-0.69," 10 100000000 000"
"123","distressed",-1.73,-1.16,-0.62," 10 100000000 000"
"124","disturbed",-1.23,-0.58,-0.59," 10 110000000 000"
"125","divorced",-1.09,-0.45,-0.13," 10 001000000 000"
"126","dogmatic",-1.05,-0.65,-0.62," 10 010000000 000"
"127","dominant",0.2,1.43,0.74," 10 010000000 000"
"128","domineering",-0.61,0.68,-0.35," 10 010000000 000"
"129","doubtful",-0.47,-0.32,-0.24," 10 000100000 000"
"130","downhearted",-1.2,-0.85,-0.37," 10 100000000 000"
"131","drowsy",-1.15,-1.19,-1.23," 10 000100000 000"
"132","drunken",0.19,-1.15,0.58," 10 001100000 000"
"133","dull",-1.61,-0.98,-1.35," 10 000100000 000"
"134","earnest",0.72,0.75,0.4," 10 010000000 000"
"135","earthy",0.37,0.28,-0.06," 10 010000000 000"
"136","easygoing",1.5,0.78,0.85," 10 010000000 000"
"137","eccentric",1.13,0.97,0.34," 10 010000000 000"
"138","ecstatic",2.24,1.68,1.91," 10 100000000 000"
"139","educated",2.44,2.32,0.75," 10 001000000 000"
"140","efficient",1.5,0.93,0.75," 10 010000000 000"
"141","egotistical",-1.28,0.14,0.36," 10 010000000 000"
"142","elated",1.36,0.84,0.93," 10 100000000 000"
"143","embarrassed",-1.4,-1,-0.04," 10 100010000 000"
"144","emotional",0.76,0.09,0.75," 10 110000000 000"
"145","employed",1.56,1.23,0.73," 10 001000000 000"
"146","empty",-2.12,-1.17,-1.15," 10 000100000 000"
"147","energetic",1.8,1.37,1.97," 10 010000000 000"
"148","enthusiastic",1.64,1.09,1.17," 10 110000000 000"
"149","envious",-1.23,-0.7,0.3," 10 100000000 000"
"150","excited",2.01,1.58,1.54," 10 100010000 000"
"151","experienced",1.61,1.75,-0.59," 10 001000000 000"
"152","extravagant",0.76,0.74,1.04," 10 000100000 000"
"153","extroverted",0.91,0.87,1.48," 10 010000000 000"
"154","faithful",1.72,1.53,0.74," 10 010000000 000"
"155","fearful",-2.14,-1.75,-0.11," 10 100000000 000"
"156","fed_up",-1.72,-0.31,-0.27," 10 100000000 000"
"157","female",1.29,0.68,0.92," 10 001000000 000"
"158","feminine",1.2,0.41,0.97," 10 010000000 000"
"159","fickle",-0.11,0.22,-0.22," 10 010000000 000"
"160","finicky",-0.7,-0.16,-0.26," 10 010000000 000"
"161","flexible",2.04,1.66,0.8," 10 010000000 000"
"162","flustered",-1.47,-1.13,-0.05," 10 100010000 000"
"163","foolish",-0.65,-0.26,0.24," 10 010000000 000"
"164","forgetful",-1.14,-1.13,-1," 10 010000000 000"
"165","forgiving",1.68,1.06,-0.01," 10 010000000 000"
"166","friendly",2.03,1.31,1.06," 10 010000000 000"
"167","frightened",-1.62,-1.6,-0.08," 10 100000000 000"
"168","frivolous",-0.29,-0.38,0.58," 10 000100000 000"
"169","frustrated",-1.61,-1.14,-0.54," 10 100000000 000"
"170","fun_loving",1.79,0.98,0.85," 10 010000000 000"
"171","furious",-1.64,0.25,0.47," 10 100010000 000"
"172","generous",1.44,0.98,0.55," 10 010000000 000"
"173","gentle",2.09,1.19,-0.07," 10 010000000 000"
"174","giddy",0.87,0.07,1.38," 10 010000000 000"
"175","glad",1.72,1.19,0.81," 10 100000000 000"
"176","gloomy",-1.21,-0.7,-0.72," 10 110000000 000"
"177","good",2.47,1.41,0.96," 10 001000000 000"
"178","gossipy",-1.76,-0.72,0.43," 10 010100000 000"
"179","grateful",2.01,1.26,0.39," 10 100000000 000"
"180","greedy",-1.4,-0.06,0.09," 10 010000000 000"
"181","grief_stricken",-1.83,-1.75,-0.69," 10 100000000 000"
"182","grouchy",-1.79,-0.72,-1.09," 10 010000000 000"
"183","guilty",-1.75,-1.2,-0.12," 10 101000000 000"
"184","gullible",-1.47,-1.57,-0.13," 10 010000000 000"
"185","happy",2.47,1.25,0.97," 10 100010000 000"
"186","hassled",-1.32,-0.36,0.24," 10 000100000 000"
"187","haughty",-0.24,-0.21,0.68," 10 010000000 000"
"188","heart_broken",-2.43,-1.48,-0.45," 10 100000000 000"
"189","heavy_hearted",-1.13,-0.87,-0.42," 10 100000000 000"
"190","helpful",2.06,1.36,0.58," 10 010000000 000"
"191","helpless",-1.55,-1.39,-0.62," 10 000100000 000"
"192","hiv_positive",-2.03,-1.43,0.3," 10 001100000 000"
"193","homesick",-1.52,-1.09,-0.26," 10 100000000 000"
"194","homey",-0.06,-0.5,-0.36," 10 000100000 000"
"195","homosexual",-0.18,-0.62,0.67," 10 001100000 000"
"196","honest",1.96,1.74,0.25," 10 010000000 000"
"197","honorable",1.76,1.36,-0.02," 10 010000000 000"
"198","hopeful",1.5,0.94,1.25," 10 110000000 000"
"199","hopeless",-1.86,-1.73,-0.68," 10 100100000 000"
"200","horny",2.21,1.64,2.17," 10 010100000 000"
"201","horrified",-1.85,-1.1,-0.03," 10 100000000 000"
"202","hostile",-1.21,0.36,0.08," 10 110000000 000"
"203","hotheaded",-1.77,-0.09,0.75," 10 010000000 000"
"204","humble",1.38,0.71,0.12," 10 110000000 000"
"205","humiliated",-2.15,-1.34,0," 10 100000000 000"
"206","hurt",-1.97,-1.23,-0.71," 10 100100000 000"
"207","idealistic",1.37,0.36,0.36," 10 010000000 000"
"208","ignorant",-1.48,-0.66,-0.22," 10 000100000 000"
"209","ill_at_ease",-1.27,-0.94,-0.81," 10 100000000 000"
"210","immature",-0.78,-0.84,1.1," 10 010000000 000"
"211","immoral",-1.17,-0.33,0.28," 10 000100000 000"
"212","impatient",-1.44,-0.54,0.78," 10 100010000 000"
"213","impolite",-1.66,-0.81,0.17," 10 010000000 000"
"214","impotent",-2.06,-1.46,-1.69," 10 000100000 000"
"215","impractical",-1,-0.33,-0.12," 10 010000000 000"
"216","impressionable",-0.19,-0.21,1.18," 10 010000000 000"
"217","impulsive",0.02,0.58,1.18," 10 010000000 000"
"218","in_love",2.88,1.86,2.21," 10 100100000 000"
"219","incompetent",-1.89,-1.44,-0.56," 10 000100000 000"
"220","inconsiderate",-1.19,0.06,0.01," 10 010000000 000"
"221","incredulous",0.26,0.25,0.59," 10 000100000 000"
"222","indecisive",-1,-1.09,-0.3," 10 010000000 000"
"223","independent",2.12,1.77,1.12," 10 010000000 000"
"224","indifferent",0.06,0.12,0.02," 10 010000000 000"
"225","industrious",1.27,1.31,0.85," 10 010000000 000"
"226","inexperienced",-0.61,-1.61,0.88," 10 000100000 000"
"227","inhibited",-0.45,-0.65,-0.34," 10 010000000 000"
