"","term","E","P","A","instcodes"
"106","demanding",-0.975,0.365,0.51," 10 010000000 000"
"107","dependable",2.485,1.58,0.28," 10 010000000 000"
"108","dependent",-0.43,-1.29,-0.49," 10 010000000 000"
"109","depressed",-2.785,-2.165,-1.445," 10 100010000 000"
"110","desperate",-1.575,-1.905,0.055," 10 110000000 000"
"111","dignified",1.415,1.525,-0.085," 10 000100000 000"
"112","disagreeable",-1.135,-0.19,0.025," 10 010000000 000"
"113","disappointed",-1.95,-1.35,-0.605," 10 100000000 000"
"114","discontented",-1.71,-1.125,-0.43," 10 100000000 000"
"115","discreet",1.005,0.605,-0.59," 10 010000000 000"
"116","disgusted",-1.675,-0.66,-0.155," 10 100010000 000"
"117","dishonest",-1.99,-0.33,0.195," 10 010100000 000"
"118","disobedient",-0.925,0.035,0.66," 10 010000000 000"
"119","displeased",-1.605,-0.86,-0.555," 10 100000000 000"
"120","disreputable",-1.6,-0.555,-0.31," 10 010000000 000"
"121","disrespectful",-2.33,-0.815,0.315," 10 010000000 000"
"122","dissatisfied",-1.72,-1.27,-0.72," 10 100000000 000"
"123","distressed",-2.045,-1.42,-0.405," 10 100000000 000"
"124","disturbed",-1.385,-0.655,-0.425," 10 110000000 000"
"125","divorced",-0.91,-0.3,-0.275," 10 001000000 000"
"126","dogmatic",-1.005,-0.12,-0.545," 10 010000000 000"
"127","dominant",-0.065,1.895,0.745," 10 010000000 000"
"128","domineering",-1.05,1.18,0.135," 10 010000000 000"
"129","doubtful",-0.635,-0.6,-0.48," 10 000100000 000"
"130","downhearted",-1.555,-1.12,-0.67," 10 100000000 000"
"131","drowsy",-1.08,-1.375,-1.455," 10 000100000 000"
"132","drunken",-0.295,-1.065,0.7," 10 001100000 000"
"133","dull",-1.61,-1.285,-1.38," 10 000100000 000"
"134","earnest",0.93,0.645,0.19," 10 010000000 000"
"135","earthy",1.235,0.735,0.255," 10 010000000 000"
"136","easygoing",1.74,0.74,0.555," 10 010000000 000"
"137","eccentric",1.025,0.765,0.815," 10 010000000 000"
"138","ecstatic",2.495,2.05,2.25," 10 100000000 000"
"139","educated",2.75,2.665,0.825," 10 001000000 000"
"140","efficient",1.895,1.31,0.985," 10 010000000 000"
"141","egotistical",-1.795,0.285,0.7," 10 010000000 000"
"142","elated",2.225,1.715,1.805," 10 100000000 000"
"143","embarrassed",-1.82,-1.36,0.185," 10 100010000 000"
"144","emotional",0.715,0.015,0.635," 10 110000000 000"
"145","employed",2.05,1.52,0.56," 10 001000000 000"
"146","empty",-2.34,-1.825,-1.285," 10 000100000 000"
"147","energetic",2.09,1.55,2.235," 10 010000000 000"
"148","enthusiastic",2.085,1.5,1.605," 10 110000000 000"
"149","envious",-1.56,-0.955,0.41," 10 100000000 000"
"150","excited",2.355,1.735,1.97," 10 100010000 000"
"151","experienced",1.915,1.975,0.015," 10 001000000 000"
"152","extravagant",0.68,0.93,1.1," 10 000100000 000"
"153","extroverted",1.22,1.365,1.73," 10 010000000 000"
"154","faithful",2.12,1.66,0.465," 10 010000000 000"
"155","fearful",-2.175,-1.72,-0.135," 10 100000000 000"
"156","fed_up",-1.675,-0.53,-0.055," 10 100000000 000"
"157","female",2.105,1.115,1.37," 10 001000000 000"
"158","feminine",1.595,0.815,1.07," 10 010000000 000"
"159","fickle",-0.64,-0.195,-0.18," 10 010000000 000"
"160","finicky",-0.93,-0.47,-0.275," 10 010000000 000"
"161","flexible",2.15,1.58,0.76," 10 010000000 000"
"162","flustered",-1.43,-1.18,0.345," 10 100010000 000"
"163","foolish",-1.035,-0.765,0.66," 10 010000000 000"
"164","forgetful",-1.385,-1.185,-1.07," 10 010000000 000"
"165","forgiving",2.19,1.395,0.025," 10 010000000 000"
"166","friendly",2.42,1.6,1.03," 10 010000000 000"
"167","frightened",-1.795,-1.72,0.26," 10 100000000 000"
"168","frivolous",-0.595,-0.38,0.49," 10 000100000 000"
"169","frustrated",-1.78,-0.935,0.025," 10 100000000 000"
"170","fun_loving",2.085,1.15,1.275," 10 010000000 000"
"171","furious",-1.945,0.14,0.715," 10 100010000 000"
"172","generous",2.195,1.595,0.675," 10 010000000 000"
