"","term","E","P","A"
"1","chatroom",0.54,0.315,1.445
"2","cyberspace",2.29,2.61,2.26
"3","information_superhighway",2.525,2.725,2.345
"4","internet",2.94,3.2,2.7
"5","irc",1.395,1.305,1.645
"6","mud",1.18,1.025,1.175
"7","newsgroup",1.11,0.975,1.015
"8","real_world",1.64,2.08,2.17
"9","world_wide_web",2.95,3.085,2.495
