"","term","E","P","A","instcodes"
"173","kindly",2.31,1.16,0.64," 10 010000000 000"
"174","lazy",-1.25,-0.96,-1.45," 10 010000000 000"
"175","lonely",-0.81,-0.42,-1.23," 10 100000000 000"
"176","lonesome",-1.05,-0.72,-1.68," 10 100000000 000"
"177","lovesick",-0.37,0.6,-0.01," 10 100000000 000"
"178","low",-1.66,-0.79,-1.54," 10 100000000 000"
"179","lower_class",-0.01,0.21,0.44," 10 001000000 000"
"180","loyal",2.06,1.68,0.9," 10 010000000 000"
"181","lucky",1.74,0.96,1.25," 10 000100000 000"
"182","male",1.14,1.89,1.56," 10 001000000 000"
"183","married",0.4,0.39,0.17," 10 001000000 000"
"184","masculine",0.61,1.56,1.31," 10 010000000 000"
"185","mature",1.51,1.31,0.44," 10 010100000 000"
"186","mediocre",-1.04,-0.9,-0.93," 10 000100000 000"
"187","melancholy",-1.18,-0.51,-1.11," 10 100000000 000"
"188","middle_class",1.2,0.89,1.04," 10 001000000 000"
"189","mischievous",0.13,0.25,1.33," 10 010000000 000"
"190","miserable",-1.31,-0.64,-1.09," 10 100000000 000"
"191","model",1.75,1.28,1.51," 10 000100000 000"
"192","modern",1.46,1.52,1.92," 10 000100000 000"
"193","modest",1.49,0.63,0.07," 10 010000000 000"
"194","mortified",-1.42,-0.21,-1.43," 10 100000000 000"
"195","motivated",0.28,0.32,0.85," 10 010100000 000"
"196","moved",1.59,1.29,1.23," 10 100000000 000"
"197","narrow_minded",-1.65,-1.49,-1.53," 10 010000000 000"
"198","neighborly",2.09,1.17,1.06," 10 000100000 000"
"199","nervous",-0.94,-0.43,-0.33," 10 100010000 000"
"200","noble",1.13,1.15,0.73," 10 000100000 000"
"201","non_autonomous",-1.21,-1.15,-0.14," 10 000100000 000"
"202","non_corruptible",1.62,1.03,0.32," 10 010100000 000"
"203","non_procrastinating",1.61,1.31,1.15," 10 010000000 000"
"204","obedient",0.2,-0.56,-0.79," 10 010000000 000"
"205","offensive",-0.98,0.46,1.16," 10 010000000 000"
"206","old",-0.08,-0.74,-1.59," 10 001000000 000"
"207","optimistic",2.23,1.79,2.03," 10 110000000 000"
"208","outgoing",1.19,1.54,1.97," 10 010000000 000"
"209","outraged",0.76,1.89,1.14," 10 100010000 000"
"210","outspoken",1.12,0.99,0.98," 10 010000000 000"
"211","overjoyed",1.81,1.27,1.96," 10 100010000 000"
"212","overwhelmed",-1.09,-0.7,-0.88," 10 100000000 000"
"213","passionate",1.95,1.95,2.07," 10 110000000 000"
"214","patient",1.57,0.96,0," 10 010000000 000"
"215","perceptive",1.4,1.13,1.34," 10 010000000 000"
"216","persistent",1.51,1.39,1.16," 10 010000000 000"
"217","petrified",-1.59,-0.26,-1.43," 10 100000000 000"
"218","plain",1.61,0.78,-0.26," 10 000100000 000"
"219","playful",0.53,0.63,1.6," 10 010000000 000"
"220","pleased",1.8,1.51,1.76," 10 100010000 000"
"221","polite",2.02,1.12,1.4," 10 010000000 000"
"222","poor",-0.81,-0.66,-0.66," 10 001000000 000"
"223","popular",1.75,1.49,1.54," 10 001100000 000"
"224","powerful",1.6,1.73,1.5," 10 001100000 000"
"225","principled",1.63,1.44,0.92," 10 010000000 000"
"226","procrastinating",-1.49,-1.13,-1.09," 10 000100000 000"
"227","proud",1.91,1.8,1.66," 10 100010000 000"
"228","quarrelsome",-1.02,0.1,0.59," 10 010000000 000"
"229","quiet",0.9,-0.16,-1.1," 10 000100000 000"
"230","regretful",-1,-0.35,-0.91," 10 100000000 000"
"231","relaxed",-1.35,-1.16,-1.05," 10 100100000 000"
"232","relieved",1.62,0.87,1.23," 10 100000000 000"
"233","remorseful",-1.19,-0.62,-0.71," 10 100000000 000"
"234","resentful",-1.44,0.52,-1.44," 10 100000000 000"
"235","responsible",2.25,1.58,1.03," 10 010000000 000"
"236","rich",1.44,1.23,0.81," 10 001000000 000"
"237","rigid",-0.43,1.27,-0.43," 10 010000000 000"
"238","sad",-1.21,-0.19,-1.33," 10 100000000 000"
"239","sadistic",-2.7,-0.06,-0.42," 10 010000000 000"
"240","satisfied",1.63,1.43,1.65," 10 100000000 000"
"241","scared",-1.83,-0.09,-0.51," 10 100010000 000"
"242","secretive",0.07,0.33,-0.63," 10 010000000 000"
"243","secure",1.64,1.68,0.94," 10 010100000 000"
"244","self_centered",-1.03,0.08,0.15," 10 010000000 000"
"245","self_conscious",1.63,1,0.14," 10 110000000 000"
"246","self_pitying",-0.66,-0.59,-0.7," 10 100000000 000"
"247","self_righteous",-1.81,-0.14,-0.37," 10 010000000 000"
"248","self_sacrificing",1.97,1.45,1.28," 10 010100000 000"
"249","selfish",-2.1,-1.38,-0.9," 10 010000000 000"
"250","shaken",-1.53,-0.24,-1.09," 10 100000000 000"
"251","shook_up",-1.48,-0.4,-1.01," 10 100000000 000"
"252","sick_at_heart",0.06,-0.41,-0.44," 10 100000000 000"
"253","sickened",-1.4,-0.82,-0.79," 10 100000000 000"
"254","single",0.22,0.28,-0.1," 10 001000000 000"
"255","sloppy",0.56,-0.02,0.57," 10 010000000 000"
"256","smug",-0.71,-0.66,0.35," 10 110000000 000"
"257","soft_spoken",1.64,0.33,0.19," 10 010000000 000"
"258","sophisticated",-1.13,-0.02,-1.02," 10 010000000 000"
"259","sorrowful",-1.57,-0.65,-1.45," 10 100000000 000"
"260","sorry",-0.23,0.18,-0.1," 10 100000000 000"
"261","stingy",-2.13,-1.49,-1.51," 10 010000000 000"
"262","strange",0.23,0.41,0.47," 10 000100000 000"
"263","strict",0.32,1.59,-0.6," 10 010000000 000"
"264","strong_willed",2.15,2.01,1.36," 10 010000000 000"
"265","stubborn",-0.83,0.27,-0.34," 10 010000000 000"
"266","studious",1.68,0.95,0.49," 10 010000000 000"
"267","submissive",-0.31,-0.74,-0.77," 10 010000000 000"
"268","successful",1.88,1.89,1.64," 10 000100000 000"
"269","superstitious",-1.54,-1.09,-1.11," 10 010000000 000"
"270","tactful",1.83,1.1,1.9," 10 010000000 000"
"271","talented",1.91,1.92,1.81," 10 000100000 000"
"272","team_spirited",2.09,1.96,1.32," 10 010000000 000"
"273","technically_incompetent",-1.17,-1.56,-1.05," 10 000100000 000"
"274","technically_knowledgeable",1.76,1.3,1.45," 10 000100000 000"
"275","temperamental",-1.17,-0.16,0.2," 10 010000000 000"
"276","terrified",-1.43,0.21,-1.03," 10 100000000 000"
"277","thrilled",1.65,1.95,1.79," 10 100010000 000"
"278","timid",-1.32,-1.55,-1.36," 10 010000000 000"
"279","tolerant",1.91,1.15,0.35," 10 010100000 000"
"280","tormented",-1.79,-0.17,-1.03," 10 100000000 000"
"281","touched",1.44,0.65,0.49," 10 100000000 000"
