"","term","E","P","A","instcodes"
"106","downtown",0.45,1.31,1.03," 10 100000000 000"
"107","drive_in_movie",0.83,-0.38,1.26," 10 010000001 001"
"108","drugstore",1.29,0.32,-0.88," 10 010001000 000"
"109","dry_cleaners",0.55,-0.46,0.29," 10 010000000 000"
"110","dude_ranch",0.23,0.23,0.6," 10 010000000 000"
"111","dungeon",-2.16,1.2,-1.9," 10 001000001 101"
"112","easter",2.19,1.56,-0.75," 01 100000100 000"
"113","elementary_school",1.27,0.11,2.5," 10 000010000 000"
"114","elevator",0.53,0.16,0.07," 10 100000000 100"
"115","embassy",1.3,1.51,-0.44," 10 000100000 000"
"116","emergency_room",-0.29,1.42,1.85," 10 000001000 001"
"117","encounter_group",0.37,0.34,0.51," 01 000001000 000"
"118","examination",0.04,1.19,-0.24," 01 000011000 000"
"119","experiment",1.23,1.31,0.09," 01 000010000 000"
"120","factory",-0.12,2.01,1.89," 10 010000000 000"
"121","fairground",0.87,0.64,2.16," 10 100000000 000"
"122","family_reunion",1.84,0.8,0.68," 01 000000010 000"
"123","farm",1.66,0.91,-0.81," 10 010000000 100"
"124","fashion_show",0.94,0,-0.35," 01 010000000 000"
"125","ferry",1.39,1.14,-0.99," 10 110000000 100"
"126","festival",1.54,1.27,1.83," 01 100000000 000"
"127","fight",-1,0.66,1.82," 01 101000000 001"
"128","finishing_school",-0.09,-0.08,0.48," 10 010010000 000"
"129","fire",-1.69,2.1,2.07," 01 100000000 001"
"130","fire_drill",0.69,0.6,2.26," 01 100000000 000"
"131","fire_station",1.96,1.96,1.35," 10 001000000 000"
"132","flophouse",-0.8,-0.59,0.42," 10 010000000 100"
"133","foot_path",1.05,-0.22,-0.77," 10 100000000 100"
"134","football_stadium",1.38,1.56,1.81," 10 010010000 000"
"135","fortress",0.39,2.2,-0.2," 10 001100000 000"
"136","fraternity_house",-0.27,0.52,2.33," 10 000010000 000"
"137","freighter",0.43,0.81,0.01," 10 010000000 000"
"138","funeral",-0.96,0.11,-1.92," 01 000000100 000"
"139","funeral_home",-1,-0.11,-2.33," 10 010000000 000"
"140","garden",1.99,0.28,-0.94," 10 100000000 100"
"141","gas_station",0.91,0.43,-0.11," 10 010000000 000"
"142","gay_bar",-0.9,-0.66,1.38," 10 010000001 001"
"143","ghetto",-2.1,-0.49,0.89," 10 100000000 100"
"144","ghost_town",0.33,-1.04,-2.27," 10 100000000 100"
"145","golf_course",1.33,0.07,-0.53," 10 010000000 000"
"146","gourmet_store",0.73,0.13,-0.42," 10 010000000 000"
"147","graduation",1.5,0.78,-0.28," 01 100010000 010"
"148","graveyard",-0.53,0.04,-2.34," 10 100000100 100"
"149","greasy_spoon",-1.26,-0.61,0.03," 10 010000000 000"
