"dame",0.21,0.09,1.3," 01 100000000 000"
"dandy",0.68,0.58,1.87," 10 100000000 000"
"daredevil",-0.4,0.5,2.29," 11 100000000 000"
"darling",1.61,0.35,0.62," 01 100000000 001"
"daughter",1.19,-0.09,0.88," 01 000000010 000"
"daughter_in_law",1.52,0.07,0.73," 01 000000010 000"
"deadbeat",-1.48,-1.78,-0.96," 11 010000000 000"
"deadhead",-0.97,-1.26,-1.11," 11 100000000 000"
"decorator",1.07,0.33,0.75," 11 010000000 000"
"defendant",0.13,-0.95,-0.24," 11 001000000 000"
"degenerate",-0.79,-1.23,-0.07," 11 100001001 001"
"delinquent",-1.56,-0.77,2.15," 11 001000000 000"
"dental_assistant",1.14,0.32,0.58," 01 000001000 001"
"dental_hygienist",0.95,0.33,0.92," 01 000001000 001"
"dentist",0.81,1.51,-0.32," 11 000001000 001"
"deputy",0.32,1.22,0.15," 11 001000000 001"
"desperado",-2.07,1.61,1.65," 11 101000000 001"
"detective",1.05,1.54,0.23," 11 001000000 001"
"devil",-2.66,2.03,1.11," 11 100000100 000"
"devil",-2.71,1.4,0.98," 11 100000100 000"
"dietitian",0.92,0.45,0.08," 11 010001000 000"
"dike",-0.35,0.66,0.01," 01 000000001 001"
"dimwit",-0.32,-0.99,-0.2," 11 100000000 000"
"diner",0.56,0.13,-0.08," 11 010000000 000"
"disabled_person",0.2,-1.13,-0.95," 11 000001000 000"
"disciplinarian",0.25,1.56,-0.23," 11 000010110 001"
"dishwasher",0.36,-0.75,0.24," 11 010000000 000"
"district_attorney",0.19,1.94,0.72," 11 001000000 000"
"divorcee_(gender_neutral)",0.24,-0.16,0.33," 01 000000010 000"
"do_nothing",-1.53,-1.72,-0.46," 11 110000000 000"
"doctor",1.72,1.84,-0.29," 11 000001000 101"
"doll",1.56,-0.94,0.25," 01 100000000 000"
"dolt",-0.12,-0.65,0.56," 11 100000000 000"
"doorkeeper",0.48,-0.01,-0.59," 10 010000000 000"
"doorman",0.65,-0.34,-0.67," 10 010000000 000"
"dope",-0.78,-1.18,-0.17," 11 100000000 000"
"dressmaker",1.06,0.07,-0.03," 11 010000000 000"
"drip",-1.17,-1.46,-0.9," 11 100000000 000"
"dropout",-0.56,-1.3,1.32," 11 000010000 000"
"drudge",-1.17,-1.22,-1.32," 11 110010000 000"
"drug_addict",-1.74,-1.27,0.64," 11 001001000 000"
"drunk",-1.58,-1.38,0.35," 11 100000000 000"
"drunkard",-1.65,-1.37,-0.39," 11 100000000 000"
"dullard",-0.8,-1.54,-1.13," 11 000010000 000"
"dumbbell",-0.79,-1.21,-0.5," 11 100000000 000"
"dummy",0.01,-1.02,-0.46," 11 100000000 000"
"dunce",-0.95,-0.98,-0.22," 11 100010000 000"
"easy_mark",0.46,-1.03,-0.24," 11 110000000 000"
"egghead",-0.58,-1.06,-0.32," 11 000010000 000"
"electrician",0.99,0.71,-0.15," 11 010000000 000"
"elementary_school_teacher",1.41,0.85,0.34," 11 000010000 000"
"employee",0.72,-0.01,-0.01," 11 010000000 000"
"employer",0.61,1.98,-0.28," 11 010000000 000"
"embalmer",0.43,0.3,-1.03," 11 010001000 000"
"end_(football)",0.35,2.21,2.32," 10 010010000 001"
"engineer",1.05,1.18,0.59," 11 010000000 000"
"evangelist",0.11,1.15,0.86," 11 000000100 000"
"evildoer",-2.89,1.14,0.94," 11 000000100 000"
"executive",0.25,2.22,0.74," 11 010000000 000"
